factor,sample_index,factor_value,combo,rms_vibration_mm,rms_pointing_error_deg,peak_torque_nm,rms_torque_nm,pointing_band_rms_deg,vibration_band_rms_mm,pointing_psd_at_f0_db,vibration_psd_at_f0_db
sensor_noise_frequency_hz,182,10.2652,s_curve_standard_pd,0.236155,0.00360236,23.7677,8.52427,0.000180799,0.0115069,-65.5658,-87.7312
sensor_noise_frequency_hz,182,10.2652,fourth_standard_pd,0.0797792,0.00130231,21.7881,8.88113,0.000175951,0.0115068,-65.5178,-87.7313
sensor_noise_frequency_hz,183,14.8964,s_curve_standard_pd,0.235942,0.00359883,23.7418,8.52455,8.30641e-05,0.00530272,-72.1407,-94.1917
sensor_noise_frequency_hz,183,14.8964,fourth_standard_pd,0.0791035,0.00129192,21.7757,8.88144,8.07681e-05,0.00530262,-72.1065,-94.1919
sensor_noise_frequency_hz,184,2.64591,s_curve_standard_pd,0.329154,0.00506894,23.7247,8.50673,0.00287451,0.22953,-39.7275,-61.6292
sensor_noise_frequency_hz,184,2.64591,fourth_standard_pd,0.242359,0.00385655,21.7158,8.86392,0.00288998,0.229552,-39.6062,-61.6286
sensor_noise_frequency_hz,185,5.23307,s_curve_standard_pd,0.240517,0.00367317,23.7573,8.52171,0.000620412,0.0469521,-53.1519,-75.3831
sensor_noise_frequency_hz,185,5.23307,fourth_standard_pd,0.0920033,0.00150085,21.7688,8.87853,0.000620214,0.0469521,-53.1412,-75.3831
sensor_noise_frequency_hz,186,4.42784,s_curve_standard_pd,0.245356,0.00375073,23.7586,8.52016,0.000882593,0.0673778,-50.4095,-72.6471
sensor_noise_frequency_hz,186,4.42784,fourth_standard_pd,0.10396,0.00169285,21.7356,8.87694,0.000881681,0.0673744,-50.3939,-72.6474
sensor_noise_frequency_hz,187,0.166831,s_curve_standard_pd,1.64509,0.118175,21.6165,7.99134,0.706544,1.52879,9.48784,-45.7976
sensor_noise_frequency_hz,187,0.166831,fourth_standard_pd,1.64103,0.118328,19.6554,8.36955,0.782895,1.58779,10.5007,-45.1753
sensor_noise_frequency_hz,188,1.08889,s_curve_standard_pd,0.456951,0.00731952,23.6198,8.49977,0.00326732,0.381444,-39.0124,-57.2595
sensor_noise_frequency_hz,188,1.08889,fourth_standard_pd,0.401037,0.006586,21.7076,8.85483,0.00341186,0.380995,-38.5414,-57.2689
sensor_noise_frequency_hz,189,39.165,s_curve_standard_pd,0.235853,0.00359784,23.7675,8.52491,7.13182e-06,0.000451615,-93.6115,-115.607
sensor_noise_frequency_hz,189,39.165,fourth_standard_pd,0.0788912,0.00128947,21.7774,8.8819,6.91032e-06,0.000451615,-93.5642,-115.607
sensor_noise_frequency_hz,190,18.9539,s_curve_standard_pd,0.235889,0.00359834,23.7557,8.52478,4.98524e-05,0.0031731,-76.7788,-98.7917
sensor_noise_frequency_hz,190,18.9539,fourth_standard_pd,0.0789797,0.00129045,21.7736,8.88171,4.85311e-05,0.00317306,-76.7352,-98.7917
sensor_noise_frequency_hz,191,28.6463,s_curve_standard_pd,0.23586,0.00359793,23.7258,8.52492,1.91612e-05,0.00121875,-85.5455,-107.524
sensor_noise_frequency_hz,191,28.6463,fourth_standard_pd,0.0789109,0.00128971,21.762,8.88188,1.8645e-05,0.00121875,-85.4569,-107.524
sensor_noise_frequency_hz,192,0.305878,s_curve_standard_pd,4.04414,0.0733621,23.1767,8.35734,0.0905247,3.892,-9.06647,-36.9009
sensor_noise_frequency_hz,192,0.305878,fourth_standard_pd,4.05207,0.0734495,21.1317,8.72392,0.0904544,3.9281,-9.08741,-36.8481
sensor_noise_frequency_hz,193,1.30528,s_curve_standard_pd,1.19868,0.0172191,23.5447,8.45617,0.00974773,1.17096,-29.7618,-47.6608
sensor_noise_frequency_hz,193,1.30528,fourth_standard_pd,1.17676,0.0168841,21.6334,8.81504,0.00968875,1.17173,-29.8147,-47.656
sensor_noise_frequency_hz,194,0.139046,s_curve_standard_pd,1.29969,0.13849,19.8266,7.92246,3.72245,1.86254,9.3641,-46.6415
sensor_noise_frequency_hz,194,0.139046,fourth_standard_pd,1.28215,0.138438,18.9539,8.30986,3.70564,2.00059,10.3982,-45.692
sensor_noise_frequency_hz,195,6.24455,s_curve_standard_pd,0.238123,0.00363446,23.7314,8.52273,0.000429389,0.0323033,-56.2369,-78.5325
sensor_noise_frequency_hz,195,6.24455,fourth_standard_pd,0.0852752,0.00139232,21.7356,8.87958,0.000430565,0.0323041,-56.1691,-78.5323
sensor_noise_frequency_hz,196,0.283689,s_curve_standard_pd,3.50886,0.0727686,22.9956,8.33751,0.145474,3.3836,-9.21013,-37.8918
sensor_noise_frequency_hz,196,0.283689,fourth_standard_pd,3.48499,0.0725873,21.0231,8.71675,0.148024,3.45059,-9.20087,-37.7239
sensor_noise_frequency_hz,197,32.1342,s_curve_standard_pd,0.235861,0.00359789,23.746,8.52499,1.41132e-05,0.000893009,-87.5938,-109.695
sensor_noise_frequency_hz,197,32.1342,fourth_standard_pd,0.0789043,0.00128964,21.751,8.88196,1.36278e-05,0.000893007,-87.6416,-109.695
sensor_noise_frequency_hz,198,47.5632,s_curve_standard_pd,0.235849,0.00359776,23.7467,8.52513,1.69567e-06,9.24481e-05,-107.414,-129.381
sensor_noise_frequency_hz,198,47.5632,fourth_standard_pd,0.0788824,0.00128933,21.7701,8.88212,1.42316e-06,9.2448e-05,-107.411,-129.381
sensor_noise_frequency_hz,199,1.06437,s_curve_standard_pd,0.411564,0.00693256,23.6995,8.49917,0.00336862,0.322675,-38.762,-58.314
sensor_noise_frequency_hz,199,1.06437,fourth_standard_pd,0.345215,0.00614991,21.6492,8.85521,0.00353578,0.322648,-38.2369,-58.3155
sensor_noise_frequency_hz,200,0.14239,s_curve_standard_pd,1.35164,0.135339,19.2891,7.94872,3.7213,1.93863,9.39216,-45.7613
sensor_noise_frequency_hz,200,0.14239,fourth_standard_pd,1.32858,0.135325,19.015,8.34702,3.70485,2.10951,10.4263,-44.7181
sensor_noise_frequency_hz,201,1.85855,s_curve_standard_pd,0.813331,0.0122847,23.4846,8.44678,0.00883442,0.777601,-29.6069,-50.8545
sensor_noise_frequency_hz,201,1.85855,fourth_standard_pd,0.782053,0.0118882,21.5072,8.80573,0.00884078,0.777256,-29.5964,-50.8581
sensor_noise_frequency_hz,202,2.12687,s_curve_standard_pd,0.505461,0.00772907,23.6407,8.48684,0.00532983,0.446536,-35.3663,-56.7534
sensor_noise_frequency_hz,202,2.12687,fourth_standard_pd,0.454019,0.00704097,21.6328,8.8444,0.00535653,0.446409,-35.2888,-56.7557
sensor_noise_frequency_hz,203,0.230672,s_curve_standard_pd,2.51473,0.0840613,22.4374,8.19585,0.279357,2.37617,-4.8147,-41.2048
sensor_noise_frequency_hz,203,0.230672,fourth_standard_pd,2.51595,0.0841829,20.4037,8.61949,0.280306,2.54797,-4.58202,-40.5652
sensor_noise_frequency_hz,204,44.1885,s_curve_standard_pd,0.235851,0.00359779,23.7577,8.52497,3.65712e-06,0.000225635,-99.7457,-121.582
sensor_noise_frequency_hz,204,44.1885,fourth_standard_pd,0.0788859,0.00128939,21.7582,8.88196,3.45261e-06,0.000225634,-99.4949,-121.582
sensor_noise_frequency_hz,205,0.274793,s_curve_standard_pd,3.27847,0.0723052,22.9399,8.3049,0.144163,3.18418,-9.00545,-39.1586
sensor_noise_frequency_hz,205,0.274793,fourth_standard_pd,3.27553,0.0723492,21.0157,8.66705,0.147062,3.17528,-9.01543,-39.1473
sensor_noise_frequency_hz,206,1.66798,s_curve_standard_pd,1.51994,0.022603,23.0268,8.31666,0.016162,1.50059,-24.6695,-45.2573
sensor_noise_frequency_hz,206,1.66798,fourth_standard_pd,1.5051,0.0224296,21.1417,8.68135,0.0160605,1.50092,-24.7122,-45.2563
sensor_noise_frequency_hz,207,3.79064,s_curve_standard_pd,0.254521,0.00389774,23.7359,8.5179,0.00123652,0.09526,-47.7334,-69.8338
sensor_noise_frequency_hz,207,3.79064,fourth_standard_pd,0.123804,0.00201094,21.7509,8.87467,0.00123839,0.0952517,-47.6888,-69.8344
sensor_noise_frequency_hz,208,0.220937,s_curve_standard_pd,2.38259,0.0875773,22.2809,8.19494,0.27282,2.38119,-4.27585,-42.1715
sensor_noise_frequency_hz,208,0.220937,fourth_standard_pd,2.36257,0.0872913,20.5015,8.63934,0.274014,2.61798,-4.04036,-41.4187
sensor_noise_frequency_hz,209,3.09825,s_curve_standard_pd,0.281202,0.00431952,23.7481,8.51365,0.00195714,0.153072,-44.009,-66.1105
sensor_noise_frequency_hz,209,3.09825,fourth_standard_pd,0.172676,0.00277949,21.7293,8.87063,0.00196027,0.153075,-43.9362,-66.1102
sensor_noise_frequency_hz,210,38.1748,s_curve_standard_pd,0.235854,0.00359783,23.7618,8.52494,7.95551e-06,0.000502566,-92.7603,-114.806
sensor_noise_frequency_hz,210,38.1748,fourth_standard_pd,0.0788926,0.0012895,21.7588,8.88192,7.66599e-06,0.000502567,-92.7022,-114.806
sensor_noise_frequency_hz,211,5.09775,s_curve_standard_pd,0.241069,0.00368183,23.7582,8.52152,0.000654443,0.0496595,-53.5656,-75.642
sensor_noise_frequency_hz,211,5.09775,fourth_standard_pd,0.0934305,0.0015237,21.7766,8.87833,0.000653663,0.0496586,-53.5345,-75.6421
sensor_noise_frequency_hz,212,0.448579,s_curve_standard_pd,9.89282,0.145898,21.1467,7.95725,0.100262,9.4516,-8.25426,-28.8723
sensor_noise_frequency_hz,212,0.448579,fourth_standard_pd,9.85327,0.14538,19.8101,8.33452,0.0993241,9.43338,-8.32912,-28.8925
sensor_noise_frequency_hz,213,0.333974,s_curve_standard_pd,5.15563,0.0819532,23.1846,8.40357,0.0890023,4.90017,-12.8161,-34.5097
sensor_noise_frequency_hz,213,0.333974,fourth_standard_pd,5.17558,0.0821861,21.4395,8.76342,0.0885442,4.9471,-12.8197,-34.4605
sensor_noise_frequency_hz,214,6.13577,s_curve_standard_pd,0.238256,0.00363655,23.7704,8.52257,0.000445174,0.0335185,-56.514,-78.7922
sensor_noise_frequency_hz,214,6.13577,fourth_standard_pd,0.0858572,0.00140139,21.7585,8.87941,0.00044495,0.0335188,-56.5438,-78.7921
sensor_noise_frequency_hz,215,0.411689,s_curve_standard_pd,15.0157,0.215743,21.786,8.05322,0.120331,14.283,-8.1305,-26.4453
sensor_noise_frequency_hz,215,0.411689,fourth_standard_pd,15.0007,0.215552,19.9562,8.42338,0.118267,14.2778,-8.30632,-26.4486
sensor_noise_frequency_hz,216,0.306577,s_curve_standard_pd,4.07072,0.0732633,23.1668,8.3604,0.0906305,3.92536,-9.03416,-36.8901
sensor_noise_frequency_hz,216,0.306577,fourth_standard_pd,4.07675,0.0733407,21.1318,8.72274,0.0905898,3.94329,-9.05152,-36.8742
sensor_noise_frequency_hz,217,6.7683,s_curve_standard_pd,0.23746,0.00362367,23.773,8.52299,0.000364453,0.0272913,-58.4711,-80.7667
sensor_noise_frequency_hz,217,6.7683,fourth_standard_pd,0.0835887,0.00136477,21.7682,8.87984,0.000366545,0.0272915,-58.442,-80.7667
sensor_noise_frequency_hz,218,0.695452,s_curve_standard_pd,0.778876,0.0165747,23.6056,8.44212,0.0162327,0.713748,-24.78,-51.5795
sensor_noise_frequency_hz,218,0.695452,fourth_standard_pd,0.747776,0.0163746,21.4586,8.8024,0.0164686,0.71487,-24.6705,-51.5677
sensor_noise_frequency_hz,219,0.304249,s_curve_standard_pd,4.0036,0.0736682,23.1925,8.3545,0.0901839,3.81699,-9.15446,-36.9286
sensor_noise_frequency_hz,219,0.304249,fourth_standard_pd,4.0149,0.0737715,21.1308,8.7307,0.0900581,3.89411,-9.18362,-36.7892
sensor_noise_frequency_hz,220,31.1359,s_curve_standard_pd,0.235862,0.00359792,23.7643,8.52491,1.53679e-05,0.000976247,-87.4146,-109.5
sensor_noise_frequency_hz,220,31.1359,fourth_standard_pd,0.0789081,0.00128966,21.7574,8.88188,1.49343e-05,0.000976245,-87.4157,-109.5
sensor_noise_frequency_hz,221,0.345561,s_curve_standard_pd,5.83473,0.0886889,23.4631,8.42816,0.0625329,5.52195,-12.5561,-33.2859
sensor_noise_frequency_hz,221,0.345561,fourth_standard_pd,5.82073,0.088539,21.4251,8.7794,0.0636938,5.52294,-12.4793,-33.3053
sensor_noise_frequency_hz,222,0.351921,s_curve_standard_pd,6.32771,0.0948686,23.4075,8.44384,0.0634273,6.13846,-12.9408,-32.8083
sensor_noise_frequency_hz,222,0.351921,fourth_standard_pd,6.29381,0.094432,21.4749,8.79211,0.0646997,6.1254,-12.8684,-32.8531
sensor_noise_frequency_hz,223,4.7294,s_curve_standard_pd,0.243024,0.00371304,23.7603,8.52069,0.000766386,0.0583685,-51.2432,-73.4369
sensor_noise_frequency_hz,223,4.7294,fourth_standard_pd,0.0983497,0.00160279,21.7466,8.87748,0.000764864,0.0583666,-51.2358,-73.4372
sensor_noise_frequency_hz,224,0.826103,s_curve_standard_pd,0.325049,0.00928722,23.6289,8.47687,0.00793657,0.20573,-30.6904,-61.8201
sensor_noise_frequency_hz,224,0.826103,fourth_standard_pd,0.236356,0.00889347,21.5993,8.83301,0.00799889,0.205475,-30.6283,-61.8241
sensor_noise_frequency_hz,225,0.337092,s_curve_standard_pd,5.32764,0.084215,23.3087,8.40951,0.0889316,4.98237,-12.6525,-34.1561
sensor_noise_frequency_hz,225,0.337092,fourth_standard_pd,5.34765,0.0844485,21.4524,8.7704,0.0886319,5.02358,-12.6162,-34.0963
sensor_noise_frequency_hz,226,0.372213,s_curve_standard_pd,8.14236,0.118665,23.0985,8.42719,0.0790672,8.04215,-11.9844,-31.0623
sensor_noise_frequency_hz,226,0.372213,fourth_standard_pd,8.17142,0.119057,21.3929,8.78931,0.0788763,8.11227,-11.9725,-30.9684
sensor_noise_frequency_hz,227,0.368529,s_curve_standard_pd,7.72564,0.113061,22.9531,8.43128,0.075326,7.65592,-12.0332,-31.8677
sensor_noise_frequency_hz,227,0.368529,fourth_standard_pd,7.76032,0.113517,21.3572,8.79721,0.0752967,7.75436,-11.9752,-31.7372
sensor_noise_frequency_hz,228,37.246,s_curve_standard_pd,0.235856,0.00359785,23.7531,8.525,8.75697e-06,0.000552974,-91.938,-114.021
sensor_noise_frequency_hz,228,37.246,fourth_standard_pd,0.078896,0.0012895,21.7878,8.88198,8.45367e-06,0.000552974,-91.97,-114.021
sensor_noise_frequency_hz,229,31.9632,s_curve_standard_pd,0.235856,0.00359787,23.7522,8.52493,1.42671e-05,0.00090678,-88.3166,-110.377
sensor_noise_frequency_hz,229,31.9632,fourth_standard_pd,0.0789056,0.00128964,21.7872,8.8819,1.38316e-05,0.000906778,-88.2975,-110.377
sensor_noise_frequency_hz,230,0.161875,s_curve_standard_pd,1.59628,0.122696,21.2145,7.9813,0.709602,1.47488,9.56081,-45.6415
sensor_noise_frequency_hz,230,0.161875,fourth_standard_pd,1.5892,0.12277,19.5902,8.37875,0.786677,1.61802,10.5733,-44.5629
sensor_noise_frequency_hz,231,7.81503,s_curve_standard_pd,0.236757,0.00361215,23.77,8.52367,0.000282906,0.0202337,-60.2757,-82.5412
sensor_noise_frequency_hz,231,7.81503,fourth_standard_pd,0.0814703,0.00133022,21.7737,8.88052,0.000283007,0.0202338,-60.2064,-82.5412
sensor_noise_frequency_hz,232,15.7452,s_curve_standard_pd,0.235918,0.00359863,23.7495,8.52464,7.36759e-05,0.00471808,-74.3954,-96.3829
sensor_noise_frequency_hz,232,15.7452,fourth_standard_pd,0.0790611,0.00129132,21.7766,8.88155,7.19057e-05,0.00471804,-74.369,-96.383
sensor_noise_frequency_hz,233,0.158935,s_curve_standard_pd,1.55324,0.124797,20.8168,7.98097,0.710523,1.48124,9.57866,-45.3316
sensor_noise_frequency_hz,233,0.158935,fourth_standard_pd,1.5409,0.124762,19.4792,8.39007,0.787922,1.66276,10.5931,-44.0825
sensor_noise_frequency_hz,234,2.97027,s_curve_standard_pd,0.290631,0.00446713,23.7512,8.51216,0.00216837,0.169928,-42.2093,-64.2022
sensor_noise_frequency_hz,234,2.97027,fourth_standard_pd,0.18773,0.00301235,21.7311,8.86923,0.00217021,0.169946,-42.128,-64.2014
sensor_noise_frequency_hz,235,15.1695,s_curve_standard_pd,0.235924,0.00359867,23.7623,8.52457,7.97425e-05,0.0051038,-73.0868,-95.0996
sensor_noise_frequency_hz,235,15.1695,fourth_standard_pd,0.0790906,0.00129173,21.7782,8.88147,7.77052e-05,0.00510375,-73,-95.0997
sensor_noise_frequency_hz,236,10.0506,s_curve_standard_pd,0.236182,0.00360281,23.7664,8.52417,0.000188606,0.012021,-64.9556,-87.1997
sensor_noise_frequency_hz,236,10.0506,fourth_standard_pd,0.0798191,0.00130312,21.761,8.88103,0.000183573,0.0120208,-64.8867,-87.1998
sensor_noise_frequency_hz,237,47.5604,s_curve_standard_pd,0.235849,0.00359775,23.7649,8.52481,1.70628e-06,9.25569e-05,-107.444,-129.327
sensor_noise_frequency_hz,237,47.5604,fourth_standard_pd,0.0788824,0.00128933,21.7786,8.88182,1.42639e-06,9.25567e-05,-107.314,-129.327
sensor_noise_frequency_hz,238,0.514489,s_curve_standard_pd,3.51884,0.0563735,22.9218,8.28699,0.0487542,3.41611,-14.7499,-38.9745
sensor_noise_frequency_hz,238,0.514489,fourth_standard_pd,3.50005,0.0561857,20.9862,8.64953,0.0482187,3.41419,-14.8191,-39.016
sensor_noise_frequency_hz,239,3.60559,s_curve_standard_pd,0.2589,0.00396675,23.7613,8.517,0.00138429,0.106804,-45.932,-68.2149
sensor_noise_frequency_hz,239,3.60559,fourth_standard_pd,0.132968,0.00215609,21.7503,8.87393,0.00138344,0.106813,-45.8903,-68.2144
sensor_noise_frequency_hz,240,22.3115,s_curve_standard_pd,0.235878,0.00359817,23.7283,8.52488,3.48434e-05,0.00221276,-79.7107,-101.769
sensor_noise_frequency_hz,240,22.3115,fourth_standard_pd,0.0789425,0.00129005,21.749,8.88183,3.38219e-05,0.00221275,-79.708,-101.769
sensor_noise_frequency_hz,241,0.533148,s_curve_standard_pd,2.83649,0.0467308,23.2702,8.31858,0.0421219,2.62684,-15.9849,-39.6287
sensor_noise_frequency_hz,241,0.533148,fourth_standard_pd,2.84166,0.0468619,21.1258,8.68149,0.0417816,2.61996,-16.0643,-39.6446
sensor_noise_frequency_hz,242,0.611059,s_curve_standard_pd,1.42431,0.0265248,23.2311,8.39922,0.0259244,1.37854,-20.2065,-47.0108
sensor_noise_frequency_hz,242,0.611059,fourth_standard_pd,1.40677,0.0264024,21.4822,8.75893,0.0258774,1.3753,-20.1936,-47.0272
sensor_noise_frequency_hz,243,1.29058,s_curve_standard_pd,1.11078,0.0159603,23.5781,8.46594,0.0085903,1.06473,-30.5847,-48.9703
sensor_noise_frequency_hz,243,1.29058,fourth_standard_pd,1.08921,0.0156083,21.6658,8.82328,0.00858997,1.06405,-30.5891,-48.9753
sensor_noise_frequency_hz,244,8.76414,s_curve_standard_pd,0.236422,0.00360677,23.7546,8.5239,0.000240884,0.0159573,-63.6878,-85.9523
sensor_noise_frequency_hz,244,8.76414,fourth_standard_pd,0.0805624,0.0013152,21.7638,8.88075,0.000237743,0.0159571,-63.6896,-85.9524
sensor_noise_frequency_hz,245,1.45375,s_curve_standard_pd,2.87863,0.0418235,21.7882,8.0422,0.0274326,2.86859,-20.2002,-39.7734
sensor_noise_frequency_hz,245,1.45375,fourth_standard_pd,2.86995,0.0417257,19.7437,8.4182,0.0272606,2.86736,-20.2438,-39.7763
sensor_noise_frequency_hz,246,0.401555,s_curve_standard_pd,13.148,0.188569,22.5556,8.23575,0.0978463,12.5392,-10.9748,-26.6593
sensor_noise_frequency_hz,246,0.401555,fourth_standard_pd,13.2118,0.189502,20.5625,8.6007,0.0970366,12.5997,-11.1342,-26.6178
sensor_noise_frequency_hz,247,0.736573,s_curve_standard_pd,0.582683,0.0135941,23.5966,8.45414,0.0129191,0.500594,-25.9636,-54.1067
sensor_noise_frequency_hz,247,0.736573,fourth_standard_pd,0.543718,0.0133677,21.455,8.81333,0.0130234,0.501602,-25.8465,-54.0895
sensor_noise_frequency_hz,248,5.04478,s_curve_standard_pd,0.241323,0.0036863,23.7598,8.5213,0.00066817,0.0507817,-52.8509,-75.1005
sensor_noise_frequency_hz,248,5.04478,fourth_standard_pd,0.0938215,0.00153066,21.7493,8.87816,0.000668067,0.0507835,-52.8223,-75.1003
sensor_noise_frequency_hz,249,0.522768,s_curve_standard_pd,3.20283,0.0519278,23.1067,8.30492,0.0468155,3.08293,-15.2555,-39.0494
sensor_noise_frequency_hz,249,0.522768,fourth_standard_pd,3.18112,0.0516669,21.0278,8.66665,0.0462333,3.06798,-15.3437,-39.0791
sensor_noise_frequency_hz,250,12.0204,s_curve_standard_pd,0.236025,0.00360018,23.7608,8.52443,0.000130484,0.00829771,-68.2784,-90.4475
sensor_noise_frequency_hz,250,12.0204,fourth_standard_pd,0.0793497,0.00129536,21.7846,8.88131,0.00012727,0.00829756,-68.2456,-90.4476
sensor_noise_frequency_hz,251,0.27202,s_curve_standard_pd,3.19859,0.073448,22.9174,8.29032,0.143805,3.11263,-9.13231,-39.6328
sensor_noise_frequency_hz,251,0.27202,fourth_standard_pd,3.20258,0.0734811,20.9612,8.65311,0.146697,3.10608,-9.15303,-39.605
sensor_noise_frequency_hz,252,35.1124,s_curve_standard_pd,0.235857,0.00359787,23.7647,8.525,1.07331e-05,0.000680263,-90.074,-112.052
sensor_noise_frequency_hz,252,35.1124,fourth_standard_pd,0.078898,0.00128956,21.7769,8.88197,1.04023e-05,0.000680263,-89.9911,-112.052
sensor_noise_frequency_hz,253,0.389804,s_curve_standard_pd,10.9234,0.156709,23.3155,8.3767,0.10393,11.0357,-14.588,-27.8315
sensor_noise_frequency_hz,253,0.389804,fourth_standard_pd,10.8839,0.156129,21.2902,8.72346,0.103946,10.967,-14.7257,-27.9046
sensor_noise_frequency_hz,254,0.119756,s_curve_standard_pd,1.05515,0.153065,20.4613,7.87908,3.67721,1.40665,24.2674,-45.9679
sensor_noise_frequency_hz,254,0.119756,fourth_standard_pd,1.02656,0.153053,18.4786,8.31473,3.65997,1.72938,24.1848,-44.6349
sensor_noise_frequency_hz,255,2.84326,s_curve_standard_pd,0.302771,0.00465955,23.7289,8.5105,0.00240562,0.189856,-41.4458,-63.3761
sensor_noise_frequency_hz,255,2.84326,fourth_standard_pd,0.205494,0.0032897,21.7236,8.86761,0.00241539,0.189879,-41.3321,-63.3753
sensor_noise_frequency_hz,256,0.424394,s_curve_standard_pd,15.0286,0.216867,21.4386,7.8543,0.129073,14.1656,-7.74851,-25.9409
sensor_noise_frequency_hz,256,0.424394,fourth_standard_pd,14.9867,0.216277,19.8465,8.23406,0.127485,14.0547,-7.89601,-25.9992
sensor_noise_frequency_hz,257,0.19121,s_curve_standard_pd,1.97938,0.104224,21.2076,8.09847,0.708399,1.86104,1.64071,-42.7419
sensor_noise_frequency_hz,257,0.19121,fourth_standard_pd,1.96649,0.104027,19.9213,8.4874,0.783378,1.89006,1.60343,-42.6072
sensor_noise_frequency_hz,258,0.54054,s_curve_standard_pd,2.62292,0.0437711,23.3464,8.32968,0.0389475,2.43786,-16.2676,-40.3084
sensor_noise_frequency_hz,258,0.54054,fourth_standard_pd,2.62342,0.0438663,21.1875,8.69165,0.0385085,2.43234,-16.3533,-40.3317
sensor_noise_frequency_hz,259,15.4874,s_curve_standard_pd,0.235923,0.00359883,23.7675,8.52466,7.64051e-05,0.0048855,-72.9606,-95.0563
sensor_noise_frequency_hz,259,15.4874,fourth_standard_pd,0.0790683,0.00129145,21.7568,8.88156,7.43665e-05,0.00488541,-72.981,-95.0565
sensor_noise_frequency_hz,260,0.170288,s_curve_standard_pd,1.68275,0.115459,21.721,8.00927,0.704485,1.62125,9.42682,-45.5814
sensor_noise_frequency_hz,260,0.170288,fourth_standard_pd,1.67564,0.115433,19.5644,8.37911,0.780175,1.63292,10.4401,-45.2674
sensor_noise_frequency_hz,261,0.413315,s_curve_standard_pd,15.1682,0.218,21.7365,8.02135,0.123006,14.4548,-7.86348,-26.5133
sensor_noise_frequency_hz,261,0.413315,fourth_standard_pd,15.1313,0.217491,19.9389,8.39238,0.120661,14.4222,-8.04948,-26.5343
sensor_noise_frequency_hz,262,26.9966,s_curve_standard_pd,0.235863,0.00359795,23.7672,8.52488,2.22918e-05,0.00141451,-83.6209,-105.702
sensor_noise_frequency_hz,262,26.9966,fourth_standard_pd,0.0789192,0.00128979,21.7621,8.88184,2.1661e-05,0.00141451,-83.652,-105.702
sensor_noise_frequency_hz,263,18.5666,s_curve_standard_pd,0.235893,0.00359834,23.7541,8.5248,5.21649e-05,0.00331818,-76.5826,-98.565
sensor_noise_frequency_hz,263,18.5666,fourth_standard_pd,0.0789912,0.00129058,21.7743,8.88173,5.07965e-05,0.00331815,-76.5335,-98.5651
sensor_noise_frequency_hz,264,0.203624,s_curve_standard_pd,2.11698,0.0962842,21.8059,8.11452,0.272387,1.96958,0.653926,-42.47
sensor_noise_frequency_hz,264,0.203624,fourth_standard_pd,2.11497,0.0960302,20.0627,8.48576,0.273278,1.96005,0.632095,-42.6289
sensor_noise_frequency_hz,265,0.532768,s_curve_standard_pd,2.84947,0.0469228,23.2661,8.31839,0.0423006,2.64367,-15.9657,-39.5992
sensor_noise_frequency_hz,265,0.532768,fourth_standard_pd,2.85411,0.0470455,21.1216,8.68131,0.0419701,2.63636,-16.043,-39.6148
sensor_noise_frequency_hz,266,9.83601,s_curve_standard_pd,0.236208,0.00360325,23.762,8.52409,0.000196871,0.0125695,-65.5129,-87.7673
sensor_noise_frequency_hz,266,9.83601,fourth_standard_pd,0.0799411,0.00130501,21.7407,8.88096,0.000192327,0.0125695,-65.503,-87.7673
sensor_noise_frequency_hz,267,23.2732,s_curve_standard_pd,0.235871,0.00359809,23.7641,8.52488,3.16578e-05,0.00201023,-81.1958,-103.339
sensor_noise_frequency_hz,267,23.2732,fourth_standard_pd,0.0789384,0.00128997,21.7603,8.88183,3.07854e-05,0.00201022,-81.2737,-103.339
sensor_noise_frequency_hz,268,3.77005,s_curve_standard_pd,0.254812,0.00390151,23.7635,8.51796,0.0012557,0.0964341,-47.0286,-69.212
sensor_noise_frequency_hz,268,3.77005,fourth_standard_pd,0.12488,0.00202754,21.7424,8.87487,0.00125407,0.0964402,-47.0118,-69.2116
sensor_noise_frequency_hz,269,0.150172,s_curve_standard_pd,1.46489,0.130297,18.816,7.98848,0.707414,1.47627,9.508,-44.7412
sensor_noise_frequency_hz,269,0.150172,fourth_standard_pd,1.4378,0.130451,19.1672,8.40896,0.785171,1.66873,10.5371,-43.4532
sensor_noise_frequency_hz,270,2.88389,s_curve_standard_pd,0.298874,0.00459568,23.7323,8.51083,0.00231782,0.183116,-41.5059,-63.4146
sensor_noise_frequency_hz,270,2.88389,fourth_standard_pd,0.199148,0.00318974,21.7037,8.86781,0.00233026,0.18311,-41.3886,-63.4148
sensor_noise_frequency_hz,271,7.98355,s_curve_standard_pd,0.236686,0.00361085,23.7586,8.52368,0.000267931,0.0193581,-62.2016,-84.3163
sensor_noise_frequency_hz,271,7.98355,fourth_standard_pd,0.0812516,0.00132674,21.7512,8.88053,0.000269407,0.019358,-62.1227,-84.3163
sensor_noise_frequency_hz,272,2.47097,s_curve_standard_pd,0.364266,0.00560478,23.6861,8.50292,0.00344468,0.277768,-38.7619,-60.6532
sensor_noise_frequency_hz,272,2.47097,fourth_standard_pd,0.289216,0.0045643,21.7116,8.86027,0.00346288,0.277811,-38.6458,-60.6522
sensor_noise_frequency_hz,273,9.41828,s_curve_standard_pd,0.23628,0.00360451,23.7576,8.52399,0.000213628,0.0137497,-63.7634,-85.9541
