factor,sample_index,factor_value,combo,rms_vibration_mm,rms_pointing_error_deg,peak_torque_nm,rms_torque_nm,pointing_band_rms_deg,vibration_band_rms_mm,pointing_psd_at_f0_db,vibration_psd_at_f0_db
disturbance_frequency_hz,91,3.30101,s_curve_standard_pd,0.235848,0.00359773,18.6762,7.72715,0.000120751,0.000272009,-73.1495,-120.996
disturbance_frequency_hz,91,3.30101,fourth_standard_pd,0.0788789,0.00128928,16.6983,8.11931,0.000115788,0.000258338,-73.6309,-121.256
disturbance_frequency_hz,92,1.63581,s_curve_standard_pd,0.235895,0.00359872,18.6718,7.72714,0.000809127,0.00498945,-55.3811,-97.6244
disturbance_frequency_hz,92,1.63581,fourth_standard_pd,0.0789481,0.00128974,16.7051,8.11931,0.000778619,0.00369343,-55.4245,-98.8412
disturbance_frequency_hz,93,1.59864,s_curve_standard_pd,0.2359,0.00359809,18.6726,7.72714,0.000722995,0.00502455,-54.0764,-95.7345
disturbance_frequency_hz,93,1.59864,fourth_standard_pd,0.0789687,0.00129,16.6945,8.11931,0.000703356,0.00419213,-54.9218,-96.4021
disturbance_frequency_hz,94,1.1634,s_curve_standard_pd,0.235851,0.00359803,18.6677,7.72714,0.00181408,0.00179137,-46.3974,-105.246
disturbance_frequency_hz,94,1.1634,fourth_standard_pd,0.0789027,0.00128955,16.6918,8.11931,0.00183307,0.00125446,-46.4434,-107.246
disturbance_frequency_hz,95,1.07256,s_curve_standard_pd,0.235842,0.00359806,18.6828,7.72715,0.00236125,0.00145087,-44.234,-106.732
disturbance_frequency_hz,95,1.07256,fourth_standard_pd,0.0788772,0.0012892,16.7081,8.11931,0.00238229,0.000745758,-44.2214,-112.649
disturbance_frequency_hz,96,25.4605,s_curve_standard_pd,0.235848,0.00359774,18.6861,7.72715,2.28931e-06,3.24294e-06,-118.951,-159.486
disturbance_frequency_hz,96,25.4605,fourth_standard_pd,0.0788798,0.00128929,16.7102,8.11931,1.07555e-06,3.24651e-06,-124.158,-159.475
disturbance_frequency_hz,97,1.19142,s_curve_standard_pd,0.235858,0.00359804,18.6701,7.72714,0.00139026,0.00149185,-46.4396,-106.221
disturbance_frequency_hz,97,1.19142,fourth_standard_pd,0.0788957,0.00128949,16.7117,8.11931,0.00139639,0.0013033,-46.4848,-107.091
disturbance_frequency_hz,98,19.9044,s_curve_standard_pd,0.235848,0.00359774,18.6852,7.72715,3.59821e-06,5.68836e-06,-109.48,-154.26
disturbance_frequency_hz,98,19.9044,fourth_standard_pd,0.0788798,0.00128929,16.7085,8.11931,1.91397e-06,5.67947e-06,-118.248,-154.269
disturbance_frequency_hz,99,5.26005,s_curve_standard_pd,0.235848,0.00359773,18.6834,7.72715,4.78741e-05,9.12482e-05,-82.3149,-129.858
disturbance_frequency_hz,99,5.26005,fourth_standard_pd,0.0788794,0.00128929,16.7064,8.11931,3.85911e-05,9.25123e-05,-86.1054,-129.708
disturbance_frequency_hz,100,3.67512,s_curve_standard_pd,0.235848,0.00359774,18.6863,7.72715,0.000113673,0.000216273,-73.8894,-122.488
disturbance_frequency_hz,100,3.67512,fourth_standard_pd,0.0788793,0.0012893,16.6995,8.11931,9.65953e-05,0.000204058,-76.4043,-122.786
disturbance_frequency_hz,101,0.14757,s_curve_standard_pd,0.235648,0.00362,18.6816,7.72707,3.71559,1.2089,9.5529,-56.2557
disturbance_frequency_hz,101,0.14757,fourth_standard_pd,0.0786709,0.00131559,16.7032,8.11916,3.69782,1.44204,10.5558,-50.2836
disturbance_frequency_hz,102,17.6495,s_curve_standard_pd,0.235848,0.00359774,18.6856,7.72715,4.7645e-06,7.37471e-06,-112.811,-152.508
disturbance_frequency_hz,102,17.6495,fourth_standard_pd,0.0788798,0.00128929,16.7104,8.11931,2.38411e-06,7.37143e-06,-116.596,-152.507
disturbance_frequency_hz,103,0.299976,s_curve_standard_pd,0.236785,0.00359926,18.6823,7.72716,0.0814192,0.162246,-10.0977,-66.3736
disturbance_frequency_hz,103,0.299976,fourth_standard_pd,0.0798664,0.00129505,16.7073,8.11925,0.081165,0.29678,-10.1453,-58.9801
disturbance_frequency_hz,104,5.0813,s_curve_standard_pd,0.235848,0.00359774,18.6853,7.72715,4.86789e-05,0.000101089,-84.9654,-128.638
disturbance_frequency_hz,104,5.0813,fourth_standard_pd,0.0788798,0.00128929,16.7119,8.11931,4.38321e-05,9.96128e-05,-85.2365,-128.683
disturbance_frequency_hz,105,0.863202,s_curve_standard_pd,0.235846,0.00359679,18.6663,7.72714,0.00392209,0.000819157,-38.7967,-117.677
disturbance_frequency_hz,105,0.863202,fourth_standard_pd,0.0788713,0.00128915,16.711,8.11931,0.00384494,0.000529272,-38.9548,-114.532
disturbance_frequency_hz,106,1.12536,s_curve_standard_pd,0.235856,0.00359788,18.6816,7.72714,0.00207549,0.0013694,-45.5596,-108.496
disturbance_frequency_hz,106,1.12536,fourth_standard_pd,0.0788915,0.00128939,16.706,8.11931,0.00208656,0.0010022,-45.394,-108.445
disturbance_frequency_hz,107,1.12349,s_curve_standard_pd,0.235857,0.00359776,18.6821,7.72714,0.00207549,0.00135071,-45.56,-108.673
disturbance_frequency_hz,107,1.12349,fourth_standard_pd,0.0788868,0.00128938,16.704,8.11931,0.00208657,0.0010009,-45.3941,-108.454
disturbance_frequency_hz,108,1.42237,s_curve_standard_pd,0.23589,0.00359865,18.6835,7.72714,0.0010232,0.00509668,-51.3752,-95.4829
disturbance_frequency_hz,108,1.42237,fourth_standard_pd,0.0789808,0.00129038,16.7061,8.11931,0.00103391,0.00468515,-51.4234,-95.5661
disturbance_frequency_hz,109,9.44129,s_curve_standard_pd,0.235848,0.00359774,18.6862,7.72715,1.4644e-05,2.74852e-05,-100.918,-140.586
disturbance_frequency_hz,109,9.44129,fourth_standard_pd,0.0788797,0.00128929,16.7071,8.11931,9.92109e-06,2.726e-05,-98.8021,-140.634
disturbance_frequency_hz,110,1.88363,s_curve_standard_pd,0.235848,0.00359773,18.6822,7.72714,0.000516977,0.00162332,-58.8721,-106.066
disturbance_frequency_hz,110,1.88363,fourth_standard_pd,0.0788975,0.00128944,16.6983,8.11931,0.000514564,0.00159734,-59.4678,-106.057
disturbance_frequency_hz,111,1.06888,s_curve_standard_pd,0.235844,0.0035981,18.6817,7.72714,0.00205414,0.00113449,-44.2368,-107.258
disturbance_frequency_hz,111,1.06888,fourth_standard_pd,0.0788857,0.00128924,16.7045,8.11931,0.00206563,0.000681031,-44.2242,-112.478
disturbance_frequency_hz,112,7.92602,s_curve_standard_pd,0.235848,0.00359774,18.6863,7.72715,1.95031e-05,3.88694e-05,-94.2785,-137.444
disturbance_frequency_hz,112,7.92602,fourth_standard_pd,0.0788797,0.00128929,16.7114,8.11931,1.43824e-05,3.91388e-05,-95.1547,-137.386
disturbance_frequency_hz,113,8.56973,s_curve_standard_pd,0.235848,0.00359774,18.6859,7.72715,1.74838e-05,3.35255e-05,-97.549,-139.54
disturbance_frequency_hz,113,8.56973,fourth_standard_pd,0.0788796,0.00128929,16.7079,8.11931,1.30426e-05,3.3272e-05,-97.1493,-139.59
disturbance_frequency_hz,114,0.245511,s_curve_standard_pd,0.235682,0.00360507,18.6686,7.72712,0.140036,0.165493,-5.17342,-64.6709
disturbance_frequency_hz,114,0.245511,fourth_standard_pd,0.0788842,0.00129261,16.7083,8.11937,0.142734,0.427004,-4.9411,-56.12
disturbance_frequency_hz,115,7.16254,s_curve_standard_pd,0.235848,0.00359774,18.6861,7.72715,2.52454e-05,4.80861e-05,-91.1672,-135.533
disturbance_frequency_hz,115,7.16254,fourth_standard_pd,0.0788796,0.00128929,16.7118,8.11931,1.87286e-05,4.82854e-05,-93.7815,-135.485
disturbance_frequency_hz,116,0.238119,s_curve_standard_pd,0.236261,0.00359424,18.6686,7.72716,0.276682,0.207903,-5.17328,-64.5461
disturbance_frequency_hz,116,0.238119,fourth_standard_pd,0.0794098,0.00128803,16.7028,8.11933,0.277313,0.474064,-4.94097,-56.1389
disturbance_frequency_hz,117,24.5343,s_curve_standard_pd,0.235848,0.00359774,18.6856,7.72715,2.42003e-06,3.54473e-06,-114.454,-158.886
disturbance_frequency_hz,117,24.5343,fourth_standard_pd,0.0788798,0.00128929,16.7119,8.11931,1.23222e-06,3.54295e-06,-121.134,-158.893
disturbance_frequency_hz,118,4.33223,s_curve_standard_pd,0.235848,0.00359774,18.6841,7.72715,7.3665e-05,0.000141919,-79.3432,-126.089
disturbance_frequency_hz,118,4.33223,fourth_standard_pd,0.078879,0.00128928,16.7014,8.11931,6.36553e-05,0.000140914,-80.835,-126.048
disturbance_frequency_hz,119,0.370158,s_curve_standard_pd,0.23991,0.00365568,18.6767,7.72715,0.0517107,0.198887,-17.7574,-63.1355
disturbance_frequency_hz,119,0.370158,fourth_standard_pd,0.0834101,0.00134529,16.7104,8.11931,0.052315,0.179896,-17.4891,-69.5835
disturbance_frequency_hz,120,0.231575,s_curve_standard_pd,0.23626,0.00359209,18.669,7.72716,0.276683,0.2082,-5.17345,-64.562
disturbance_frequency_hz,120,0.231575,fourth_standard_pd,0.0793415,0.001306,16.6974,8.11922,0.277314,0.472365,-4.94127,-56.1842
disturbance_frequency_hz,121,1.85392,s_curve_standard_pd,0.235847,0.00359776,18.6857,7.72714,0.000466324,0.00153749,-59.107,-105.128
disturbance_frequency_hz,121,1.85392,fourth_standard_pd,0.0788906,0.00128941,16.7084,8.11931,0.000458829,0.00174764,-58.6644,-103.836
disturbance_frequency_hz,122,0.167405,s_curve_standard_pd,0.236101,0.00358426,18.6814,7.72718,0.708676,0.377714,9.55285,-56.2237
disturbance_frequency_hz,122,0.167405,fourth_standard_pd,0.0791547,0.00130381,16.696,8.11934,0.784984,0.751578,10.5559,-50.2692
disturbance_frequency_hz,123,32.7765,s_curve_standard_pd,0.235848,0.00359774,18.6851,7.72715,1.36385e-06,1.68012e-06,-128.448,-164.526
disturbance_frequency_hz,123,32.7765,fourth_standard_pd,0.0788799,0.00128929,16.7098,8.11931,4.99865e-07,1.67894e-06,-128.456,-164.529
disturbance_frequency_hz,124,0.71525,s_curve_standard_pd,0.235831,0.00359712,18.6666,7.72714,0.00677327,0.00447181,-34.4186,-99.0377
disturbance_frequency_hz,124,0.71525,fourth_standard_pd,0.078919,0.00129038,16.6951,8.11931,0.00680037,0.00808427,-34.2461,-97.0122
disturbance_frequency_hz,125,2.30503,s_curve_standard_pd,0.235846,0.00359772,18.686,7.72715,0.000312081,0.000803486,-64.2614,-111.309
disturbance_frequency_hz,125,2.30503,fourth_standard_pd,0.0788801,0.00128927,16.6967,8.11931,0.000314769,0.000681779,-63.9777,-112.257
disturbance_frequency_hz,126,23.6946,s_curve_standard_pd,0.235848,0.00359774,18.6853,7.72715,2.56554e-06,3.8384e-06,-117.237,-157.347
disturbance_frequency_hz,126,23.6946,fourth_standard_pd,0.0788798,0.00128929,16.7101,8.11931,1.29853e-06,3.84174e-06,-124.996,-157.339
disturbance_frequency_hz,127,0.322998,s_curve_standard_pd,0.235028,0.00358824,18.686,7.72712,0.0814135,0.157852,-14.2005,-65.2954
disturbance_frequency_hz,127,0.322998,fourth_standard_pd,0.0781703,0.00129331,16.7013,8.11935,0.0811598,0.301033,-14.1755,-62.4585
disturbance_frequency_hz,128,0.141918,s_curve_standard_pd,0.235782,0.00360384,18.6812,7.7271,3.70727,1.19818,9.55303,-56.2428
disturbance_frequency_hz,128,0.141918,fourth_standard_pd,0.078817,0.00129713,16.7056,8.11923,3.68952,1.40516,10.556,-50.277
disturbance_frequency_hz,129,1.00276,s_curve_standard_pd,0.235843,0.00359794,18.6693,7.72715,0.00236865,0.000762848,-43.1264,-112.159
disturbance_frequency_hz,129,1.00276,fourth_standard_pd,0.0788774,0.00128934,16.6934,8.11931,0.00238935,0.000646772,-43.05,-114.719
disturbance_frequency_hz,130,0.148041,s_curve_standard_pd,0.23564,0.00362052,18.6816,7.72707,0.708679,0.376003,9.55289,-56.256
disturbance_frequency_hz,130,0.148041,fourth_standard_pd,0.0786497,0.00131673,16.703,8.11916,0.784984,0.750212,10.5558,-50.2839
disturbance_frequency_hz,131,5.99837,s_curve_standard_pd,0.235848,0.00359774,18.6852,7.72715,3.28999e-05,7.0083e-05,-87.0664,-131.903
disturbance_frequency_hz,131,5.99837,fourth_standard_pd,0.0788794,0.00128929,16.7077,8.11931,2.86181e-05,6.99744e-05,-88.9928,-131.88
disturbance_frequency_hz,132,0.67393,s_curve_standard_pd,0.235901,0.00360042,18.6759,7.72715,0.00840431,0.008076,-32.4211,-93.8867
disturbance_frequency_hz,132,0.67393,fourth_standard_pd,0.0789386,0.00128982,16.6951,8.11931,0.00849396,0.0164706,-32.4754,-89.1871
disturbance_frequency_hz,133,12.0059,s_curve_standard_pd,0.235848,0.00359774,18.6862,7.72715,9.38513e-06,1.66518e-05,-107.736,-144.303
disturbance_frequency_hz,133,12.0059,fourth_standard_pd,0.0788797,0.00128929,16.7084,8.11931,5.50172e-06,1.65692e-05,-108.083,-144.33
disturbance_frequency_hz,134,0.555791,s_curve_standard_pd,0.235567,0.00359039,18.6668,7.72714,0.0137235,0.0252804,-26.1734,-79.7391
disturbance_frequency_hz,134,0.555791,fourth_standard_pd,0.0786729,0.00128391,16.6929,8.11928,0.0138041,0.0418708,-26.0932,-76.8313
disturbance_frequency_hz,135,46.2658,s_curve_standard_pd,0.235848,0.00359774,18.6855,7.72715,8.39288e-07,2.84016e-07,-128.053,-180.865
disturbance_frequency_hz,135,46.2658,fourth_standard_pd,0.0788799,0.00128929,16.7107,8.11931,2.46426e-07,2.84037e-07,-138.63,-180.863
disturbance_frequency_hz,136,1.27268,s_curve_standard_pd,0.235847,0.00359776,18.6837,7.72715,0.00142221,0.00337794,-48.4833,-99.4518
disturbance_frequency_hz,136,1.27268,fourth_standard_pd,0.0789073,0.00128964,16.692,8.11931,0.00143762,0.00200893,-48.4223,-102.809
disturbance_frequency_hz,137,8.18744,s_curve_standard_pd,0.235848,0.00359774,18.6853,7.72715,1.8869e-05,3.64205e-05,-91.613,-137.981
disturbance_frequency_hz,137,8.18744,fourth_standard_pd,0.0788797,0.00128929,16.7079,8.11931,1.36334e-05,3.65895e-05,-96.9087,-137.936
disturbance_frequency_hz,138,1.22596,s_curve_standard_pd,0.235859,0.00359796,18.6827,7.72714,0.00161451,0.00200361,-47.7289,-104.49
disturbance_frequency_hz,138,1.22596,fourth_standard_pd,0.0789046,0.00128959,16.6956,8.11931,0.00162266,0.00154651,-47.5807,-104.871
disturbance_frequency_hz,139,42.8274,s_curve_standard_pd,0.235848,0.00359774,18.6863,7.72715,8.94216e-07,5.62561e-07,-129.194,-173.701
disturbance_frequency_hz,139,42.8274,fourth_standard_pd,0.0788799,0.00128929,16.7104,8.11931,3.26396e-07,5.62922e-07,-132.864,-173.696
disturbance_frequency_hz,140,0.336108,s_curve_standard_pd,0.237692,0.0036182,18.6854,7.72716,0.0814179,0.163787,-14.2027,-64.9524
disturbance_frequency_hz,140,0.336108,fourth_standard_pd,0.0809711,0.00130732,16.6924,8.11932,0.0811639,0.300077,-14.1776,-62.5453
disturbance_frequency_hz,141,10.7663,s_curve_standard_pd,0.235848,0.00359774,18.6855,7.72715,1.02662e-05,2.07906e-05,-100.171,-143.699
disturbance_frequency_hz,141,10.7663,fourth_standard_pd,0.0788797,0.00128929,16.7098,8.11931,7.57007e-06,2.07699e-05,-102.687,-143.711
disturbance_frequency_hz,142,3.12611,s_curve_standard_pd,0.235848,0.00359779,18.6806,7.72715,0.000147677,0.000291321,-72.6248,-119.461
disturbance_frequency_hz,142,3.12611,fourth_standard_pd,0.0788799,0.00128926,16.6994,8.11931,0.00014791,0.000299674,-72.3234,-119.05
disturbance_frequency_hz,143,37.7776,s_curve_standard_pd,0.235848,0.00359774,18.6858,7.72715,1.08866e-06,1.04393e-06,-122.211,-168.827
disturbance_frequency_hz,143,37.7776,fourth_standard_pd,0.0788799,0.00128929,16.7105,8.11931,4.07706e-07,1.0431e-06,-129.43,-168.831
disturbance_frequency_hz,144,0.115129,s_curve_standard_pd,0.235702,0.00363295,18.6779,7.72705,3.70739,1.19898,24.3532,-45.6743
disturbance_frequency_hz,144,0.115129,fourth_standard_pd,0.0786737,0.00133226,16.6997,8.11908,3.68963,1.40546,24.2723,-45.0734
disturbance_frequency_hz,145,0.334408,s_curve_standard_pd,0.237549,0.00361366,18.6856,7.72716,0.081418,0.163543,-14.2024,-64.9737
disturbance_frequency_hz,145,0.334408,fourth_standard_pd,0.0806684,0.0013025,16.6927,8.11932,0.0811642,0.299887,-14.1774,-62.5443
disturbance_frequency_hz,146,13.819,s_curve_standard_pd,0.235848,0.00359774,18.6859,7.72715,7.41095e-06,1.2353e-05,-106.931,-146.823
disturbance_frequency_hz,146,13.819,fourth_standard_pd,0.0788798,0.00128929,16.7081,8.11931,4.06899e-06,1.23608e-05,-110.672,-146.819
disturbance_frequency_hz,147,1.44618,s_curve_standard_pd,0.2359,0.0035982,18.6789,7.72714,0.0009317,0.00750093,-52.9527,-92.3827
disturbance_frequency_hz,147,1.44618,fourth_standard_pd,0.0790512,0.00129126,16.6961,8.11931,0.000934694,0.00580693,-52.7263,-94.1798
disturbance_frequency_hz,148,19.1565,s_curve_standard_pd,0.235848,0.00359774,18.6864,7.72715,3.89504e-06,6.16606e-06,-110.809,-153.442
disturbance_frequency_hz,148,19.1565,fourth_standard_pd,0.0788798,0.00128929,16.711,8.11931,1.96365e-06,6.17583e-06,-117.809,-153.431
disturbance_frequency_hz,149,19.3424,s_curve_standard_pd,0.235848,0.00359774,18.6863,7.72715,3.81304e-06,6.05932e-06,-117.171,-153.099
disturbance_frequency_hz,149,19.3424,fourth_standard_pd,0.0788798,0.00128929,16.7109,8.11931,1.95398e-06,6.04792e-06,-114.302,-153.11
disturbance_frequency_hz,150,11.3239,s_curve_standard_pd,0.235848,0.00359774,18.6857,7.72715,9.99956e-06,1.86311e-05,-101.668,-143.273
disturbance_frequency_hz,150,11.3239,fourth_standard_pd,0.0788797,0.00128929,16.7113,8.11931,6.52782e-06,1.87064e-05,-105.185,-143.24
disturbance_frequency_hz,151,0.24037,s_curve_standard_pd,0.236111,0.0035975,18.6685,7.72715,0.276682,0.207328,-5.17331,-64.574
disturbance_frequency_hz,151,0.24037,fourth_standard_pd,0.0793207,0.00128782,16.7047,8.11936,0.277313,0.474312,-4.94098,-56.1279
disturbance_frequency_hz,152,0.148772,s_curve_standard_pd,0.235642,0.00362122,18.6817,7.72707,0.708679,0.375985,9.55288,-56.2563
disturbance_frequency_hz,152,0.148772,fourth_standard_pd,0.0786333,0.00131856,16.7026,8.11915,0.784983,0.75017,10.5558,-50.2843
disturbance_frequency_hz,153,7.46384,s_curve_standard_pd,0.235848,0.00359774,18.6861,7.72715,2.14521e-05,4.42316e-05,-93.7528,-135.862
disturbance_frequency_hz,153,7.46384,fourth_standard_pd,0.0788796,0.00128929,16.7047,8.11931,1.64645e-05,4.43298e-05,-93.738,-135.831
disturbance_frequency_hz,154,0.926341,s_curve_standard_pd,0.235846,0.0035974,18.6844,7.72714,0.00331099,0.000278876,-40.35,-122.318
disturbance_frequency_hz,154,0.926341,fourth_standard_pd,0.0788819,0.00128903,16.7049,8.11931,0.00326429,0.000391749,-40.4213,-119.097
disturbance_frequency_hz,155,0.296099,s_curve_standard_pd,0.236297,0.00359478,18.6812,7.72714,0.0814196,0.160741,-10.0976,-66.4792
disturbance_frequency_hz,155,0.296099,fourth_standard_pd,0.0792858,0.00129698,16.7038,8.11921,0.0811655,0.295511,-10.1452,-59.0274
disturbance_frequency_hz,156,8.86729,s_curve_standard_pd,0.235848,0.00359774,18.6862,7.72715,1.55247e-05,3.11109e-05,-93.8303,-139.687
disturbance_frequency_hz,156,8.86729,fourth_standard_pd,0.0788796,0.00128929,16.7116,8.11931,1.19591e-05,3.10288e-05,-98.4593,-139.692
disturbance_frequency_hz,157,5.38561,s_curve_standard_pd,0.235848,0.00359774,18.6854,7.72715,4.66172e-05,8.77306e-05,-81.5812,-130.308
disturbance_frequency_hz,157,5.38561,fourth_standard_pd,0.0788799,0.00128929,16.7037,8.11931,3.6813e-05,8.78961e-05,-85.9976,-130.252
disturbance_frequency_hz,158,6.34865,s_curve_standard_pd,0.235847,0.00359774,18.6837,7.72715,3.20088e-05,6.25855e-05,-89.6566,-132.744
disturbance_frequency_hz,158,6.34865,fourth_standard_pd,0.0788797,0.00128929,16.7108,8.11931,2.54549e-05,6.2156e-05,-91.2663,-132.763
disturbance_frequency_hz,159,0.136381,s_curve_standard_pd,0.235974,0.003583,18.6806,7.72716,3.70727,1.1986,9.55309,-56.2273
disturbance_frequency_hz,159,0.136381,fourth_standard_pd,0.0790237,0.00130216,16.7065,8.11932,3.68952,1.40568,10.5561,-50.2708
disturbance_frequency_hz,160,16.7958,s_curve_standard_pd,0.235848,0.00359774,18.6852,7.72715,5.07747e-06,8.1814e-06,-109.919,-150.388
disturbance_frequency_hz,160,16.7958,fourth_standard_pd,0.0788798,0.00128929,16.7109,8.11931,2.5818e-06,8.19372e-06,-115.279,-150.375
disturbance_frequency_hz,161,3.40219,s_curve_standard_pd,0.235848,0.00359772,18.6851,7.72715,0.000120581,0.000255171,-74.7,-121.27
disturbance_frequency_hz,161,3.40219,fourth_standard_pd,0.078879,0.00128927,16.6976,8.11931,0.000112158,0.000245159,-74.5504,-121.396
disturbance_frequency_hz,162,0.29734,s_curve_standard_pd,0.236488,0.00359581,18.6815,7.72715,0.0814196,0.161298,-10.0976,-66.4392
disturbance_frequency_hz,162,0.29734,fourth_standard_pd,0.079488,0.00129659,16.705,8.11922,0.0811655,0.295812,-10.1452,-59.0151
disturbance_frequency_hz,163,35.9493,s_curve_standard_pd,0.235848,0.00359774,18.6862,7.72715,1.22929e-06,1.25145e-06,-116.989,-167.031
disturbance_frequency_hz,163,35.9493,fourth_standard_pd,0.0788799,0.00128929,16.7114,8.11931,4.12175e-07,1.25137e-06,-131.304,-167.032
disturbance_frequency_hz,164,10.0614,s_curve_standard_pd,0.235848,0.00359774,18.6861,7.72715,1.26464e-05,2.37912e-05,-98.9685,-141.126
disturbance_frequency_hz,164,10.0614,fourth_standard_pd,0.0788797,0.00128929,16.7114,8.11931,8.22677e-06,2.38928e-05,-103.501,-141.089
disturbance_frequency_hz,165,24.9574,s_curve_standard_pd,0.235848,0.00359774,18.6862,7.72715,2.30482e-06,3.40025e-06,-113.917,-158.104
disturbance_frequency_hz,165,24.9574,fourth_standard_pd,0.0788798,0.00128929,16.7114,8.11931,1.14633e-06,3.40424e-06,-120.037,-158.095
disturbance_frequency_hz,166,10.7412,s_curve_standard_pd,0.235848,0.00359774,18.6853,7.72715,1.03499e-05,2.10011e-05,-100.699,-142.216
disturbance_frequency_hz,166,10.7412,fourth_standard_pd,0.0788797,0.00128929,16.7095,8.11931,7.61278e-06,2.0878e-05,-104.02,-142.247
disturbance_frequency_hz,167,8.38528,s_curve_standard_pd,0.235848,0.00359774,18.6863,7.72715,1.76056e-05,3.47616e-05,-97.12,-138.216
disturbance_frequency_hz,167,8.38528,fourth_standard_pd,0.0788797,0.00128929,16.7081,8.11931,1.32636e-05,3.48326e-05,-97.1095,-138.19
disturbance_frequency_hz,168,1.80208,s_curve_standard_pd,0.235861,0.00359817,18.6763,7.72714,0.000492532,0.0022223,-57.6405,-102.521
disturbance_frequency_hz,168,1.80208,fourth_standard_pd,0.0788956,0.00128935,16.7054,8.11931,0.000503296,0.00202426,-57.8803,-102.807
disturbance_frequency_hz,169,0.111345,s_curve_standard_pd,0.235717,0.00361968,18.6774,7.72705,3.7074,1.19887,24.3533,-45.6755
disturbance_frequency_hz,169,0.111345,fourth_standard_pd,0.0786999,0.00131491,16.6988,8.11906,3.68965,1.40534,24.2723,-45.0748
disturbance_frequency_hz,170,27.9886,s_curve_standard_pd,0.235848,0.00359774,18.6854,7.72715,1.80433e-06,2.57357e-06,-121.817,-160.669
disturbance_frequency_hz,170,27.9886,fourth_standard_pd,0.0788799,0.00128929,16.7115,8.11931,7.97122e-07,2.57481e-06,-121.857,-160.664
disturbance_frequency_hz,171,3.95868,s_curve_standard_pd,0.235848,0.00359774,18.6854,7.72715,7.73993e-05,0.000168043,-78.3684,-124.212
disturbance_frequency_hz,171,3.95868,fourth_standard_pd,0.0788782,0.00128928,16.7003,8.11931,7.84032e-05,0.000171751,-78.2635,-123.998
disturbance_frequency_hz,172,6.95709,s_curve_standard_pd,0.235848,0.00359774,18.6841,7.72715,2.40628e-05,5.08692e-05,-89.568,-135.872
disturbance_frequency_hz,172,6.95709,fourth_standard_pd,0.0788796,0.00128929,16.7089,8.11931,2.06242e-05,5.12647e-05,-91.4647,-135.807
disturbance_frequency_hz,173,28.3057,s_curve_standard_pd,0.235848,0.00359774,18.6864,7.72715,1.75083e-06,2.50502e-06,-128.402,-161.168
disturbance_frequency_hz,173,28.3057,fourth_standard_pd,0.0788799,0.00128929,16.709,8.11931,7.89127e-07,2.50263e-06,-123.992,-161.173
disturbance_frequency_hz,174,1.50281,s_curve_standard_pd,0.23598,0.00359877,18.6746,7.72714,0.000833029,0.00862616,-52.9648,-90.7771
disturbance_frequency_hz,174,1.50281,fourth_standard_pd,0.0792025,0.00129257,16.7005,8.1193,0.000845303,0.00606518,-53.0336,-93.3865
disturbance_frequency_hz,175,6.27695,s_curve_standard_pd,0.235848,0.00359774,18.6863,7.72715,3.21841e-05,6.47892e-05,-88.5592,-133.56
disturbance_frequency_hz,175,6.27695,fourth_standard_pd,0.0788797,0.00128929,16.7095,8.11931,2.5104e-05,6.36214e-05,-90.2462,-133.672
disturbance_frequency_hz,176,0.569343,s_curve_standard_pd,0.23611,0.00360361,18.6685,7.72715,0.0137254,0.0278966,-28.4351,-84.5966
disturbance_frequency_hz,176,0.569343,fourth_standard_pd,0.0790564,0.001293,16.7012,8.11929,0.0138079,0.0432232,-28.4332,-78.1081
disturbance_frequency_hz,177,0.452345,s_curve_standard_pd,0.231859,0.00353714,18.679,7.72714,0.024386,0.142989,-21.1184,-64.5701
disturbance_frequency_hz,177,0.452345,fourth_standard_pd,0.0778841,0.00128281,16.6988,8.11931,0.0246816,0.083805,-20.9801,-71.3182
disturbance_frequency_hz,178,30.0989,s_curve_standard_pd,0.235848,0.00359774,18.6856,7.72715,1.59049e-06,2.13198e-06,-125.251,-163.103
disturbance_frequency_hz,178,30.0989,fourth_standard_pd,0.0788799,0.00128929,16.71,8.11931,6.31452e-07,2.13236e-06,-124.662,-163.105
disturbance_frequency_hz,179,4.13299,s_curve_standard_pd,0.235848,0.00359774,18.6863,7.72715,6.99457e-05,0.00015839,-79.3596,-125.426
disturbance_frequency_hz,179,4.13299,fourth_standard_pd,0.0788794,0.00128928,16.7051,8.11931,6.95265e-05,0.000156183,-79.4641,-125.424
disturbance_frequency_hz,180,1.26297,s_curve_standard_pd,0.235858,0.00359785,18.6853,7.72714,0.0014219,0.00262234,-48.5205,-101.833
disturbance_frequency_hz,180,1.26297,fourth_standard_pd,0.0789208,0.00128971,16.6987,8.11931,0.00143713,0.00190145,-48.4633,-103.372
disturbance_frequency_hz,181,37.6367,s_curve_standard_pd,0.235848,0.00359774,18.6862,7.72715,1.0811e-06,1.05888e-06,-122.046,-168.382
disturbance_frequency_hz,181,37.6367,fourth_standard_pd,0.0788799,0.00128929,16.7092,8.11931,4.24303e-07,1.05844e-06,-132.694,-168.386
disturbance_frequency_hz,182,0.215111,s_curve_standard_pd,0.235536,0.00361157,18.6718,7.7271,0.276701,0.20532,1.01859,-62.7931
disturbance_frequency_hz,182,0.215111,fourth_standard_pd,0.0786118,0.00129558,16.6967,8.11916,0.277332,0.471216,0.985754,-56.696
disturbance_frequency_hz,183,2.38436,s_curve_standard_pd,0.235846,0.0035977,18.6717,7.72714,0.000284287,0.000637685,-65.3262,-113.038
