factor,sample_index,factor_value,combo,rms_vibration_mm,rms_pointing_error_deg,peak_torque_nm,rms_torque_nm
modal_frequency_scale,118,0.949234,s_curve_standard_pd,0.279123,0.00425984,18.6669,7.72815
modal_frequency_scale,118,0.949234,fourth_standard_pd,0.0842295,0.00148838,16.7605,8.12098
modal_frequency_scale,119,0.963528,s_curve_standard_pd,0.265371,0.00404902,18.6649,7.72785
modal_frequency_scale,119,0.963528,fourth_standard_pd,0.0775847,0.00135516,16.7407,8.12049
modal_frequency_scale,120,1.08821,s_curve_standard_pd,0.175014,0.00266772,18.7231,7.72572
modal_frequency_scale,120,1.08821,fourth_standard_pd,0.113786,0.00174386,16.6592,8.11685
modal_frequency_scale,121,1.27725,s_curve_standard_pd,0.0998655,0.00151834,18.6523,7.72361
modal_frequency_scale,121,1.27725,fourth_standard_pd,0.101866,0.00156749,16.7022,8.11307
modal_frequency_scale,122,1.1033,s_curve_standard_pd,0.166097,0.00253134,18.7221,7.72552
modal_frequency_scale,122,1.1033,fourth_standard_pd,0.116444,0.00178356,16.655,8.11649
modal_frequency_scale,123,1.27193,s_curve_standard_pd,0.101312,0.00154048,18.6528,7.72366
modal_frequency_scale,123,1.27193,fourth_standard_pd,0.101436,0.00156094,16.7017,8.11316
modal_frequency_scale,124,0.926876,s_curve_standard_pd,0.30719,0.00468753,18.6623,7.72864
modal_frequency_scale,124,0.926876,fourth_standard_pd,0.10893,0.00189506,16.7966,8.12178
modal_frequency_scale,125,0.882774,s_curve_standard_pd,0.35869,0.00547385,18.6617,7.72973
modal_frequency_scale,125,0.882774,fourth_standard_pd,0.199081,0.00326767,16.8747,8.1235
modal_frequency_scale,126,0.97438,s_curve_standard_pd,0.256663,0.00391546,18.6614,7.72763
modal_frequency_scale,126,0.97438,fourth_standard_pd,0.0759131,0.00130283,16.7274,8.12012
modal_frequency_scale,127,0.748742,s_curve_standard_pd,0.655067,0.00997626,18.8281,7.73427
modal_frequency_scale,127,0.748742,fourth_standard_pd,0.76268,0.0119833,17.1707,8.12936
modal_frequency_scale,128,1.08349,s_curve_standard_pd,0.177913,0.00271195,18.723,7.72579
modal_frequency_scale,128,1.08349,fourth_standard_pd,0.112752,0.00172854,16.6621,8.11697
modal_frequency_scale,129,1.1752,s_curve_standard_pd,0.133592,0.00203394,18.6914,7.72463
modal_frequency_scale,129,1.1752,fourth_standard_pd,0.118603,0.00182298,16.6815,8.11492
modal_frequency_scale,130,1.15935,s_curve_standard_pd,0.140454,0.00213875,18.7016,7.72481
modal_frequency_scale,130,1.15935,fourth_standard_pd,0.121345,0.00186248,16.6762,8.11524
modal_frequency_scale,131,1.22864,s_curve_standard_pd,0.114671,0.00174453,18.653,7.72406
modal_frequency_scale,131,1.22864,fourth_standard_pd,0.103323,0.00159117,16.6951,8.11392
modal_frequency_scale,132,0.993999,s_curve_standard_pd,0.241022,0.00367656,18.6692,7.72725
modal_frequency_scale,132,0.993999,fourth_standard_pd,0.0775285,0.00128135,16.7071,8.11949
modal_frequency_scale,133,1.03783,s_curve_standard_pd,0.205034,0.00312691,18.709,7.72649
modal_frequency_scale,133,1.03783,fourth_standard_pd,0.094302,0.00146673,16.6791,8.11818
modal_frequency_scale,134,0.760839,s_curve_standard_pd,0.619728,0.00944077,18.8148,7.73376
modal_frequency_scale,134,0.760839,fourth_standard_pd,0.5897,0.00940284,17.1288,8.12899
modal_frequency_scale,135,0.949975,s_curve_standard_pd,0.278323,0.0042476,18.6669,7.72813
modal_frequency_scale,135,0.949975,fourth_standard_pd,0.0837305,0.00147932,16.7594,8.12095
modal_frequency_scale,136,1.0109,s_curve_standard_pd,0.226203,0.00345078,18.6878,7.72695
modal_frequency_scale,136,1.0109,fourth_standard_pd,0.0821961,0.00131911,16.6934,8.11897
modal_frequency_scale,137,1.00881,s_curve_standard_pd,0.228044,0.00347886,18.6858,7.72699
modal_frequency_scale,137,1.00881,fourth_standard_pd,0.0814788,0.0013119,16.6949,8.11903
modal_frequency_scale,138,1.29038,s_curve_standard_pd,0.0964845,0.00146662,18.6513,7.7235
modal_frequency_scale,138,1.29038,fourth_standard_pd,0.103063,0.00158611,16.7034,8.11286
modal_frequency_scale,139,0.873875,s_curve_standard_pd,0.370654,0.00565723,18.6667,7.72997
modal_frequency_scale,139,0.873875,fourth_standard_pd,0.215706,0.00351774,16.8885,8.12387
modal_frequency_scale,140,0.750234,s_curve_standard_pd,0.651237,0.00991797,18.8267,7.7342
modal_frequency_scale,140,0.750234,fourth_standard_pd,0.739858,0.011648,17.1656,8.12932
modal_frequency_scale,141,0.825114,s_curve_standard_pd,0.463023,0.00706044,18.7021,7.73141
modal_frequency_scale,141,0.825114,fourth_standard_pd,0.246791,0.00403656,16.9569,8.12611
