frequency_hz,controller,L_real,L_imag
0.203849,avc,-1.091529e-01,-4.286911e-01
0.205737,standard_pd,-9.750229e-02,-4.246478e-01
0.205737,filtered_pd,-1.149401e-01,-4.239610e-01
0.205737,avc,-1.071017e-01,-4.240586e-01
0.207643,standard_pd,-9.551912e-02,-4.200400e-01
0.207643,filtered_pd,-1.129268e-01,-4.193490e-01
0.207643,avc,-1.050837e-01,-4.194538e-01
0.209566,standard_pd,-9.356864e-02,-4.154588e-01
0.209566,filtered_pd,-1.109452e-01,-4.147638e-01
0.209566,avc,-1.030983e-01,-4.148757e-01
0.211507,standard_pd,-9.165009e-02,-4.109036e-01
0.211507,filtered_pd,-1.089945e-01,-4.102046e-01
0.211507,avc,-1.011447e-01,-4.103235e-01
0.213466,standard_pd,-8.976272e-02,-4.063734e-01
0.213466,filtered_pd,-1.070741e-01,-4.056705e-01
0.213466,avc,-9.922197e-02,-4.057964e-01
0.215443,standard_pd,-8.790578e-02,-4.018673e-01
0.215443,filtered_pd,-1.051829e-01,-4.011606e-01
0.215443,avc,-9.732945e-02,-4.012936e-01
0.217439,standard_pd,-8.607851e-02,-3.973846e-01
0.217439,filtered_pd,-1.033204e-01,-3.966741e-01
0.217439,avc,-9.546633e-02,-3.968140e-01
0.219453,standard_pd,-8.428017e-02,-3.929241e-01
0.219453,filtered_pd,-1.014856e-01,-3.922100e-01
0.219453,avc,-9.363183e-02,-3.923569e-01
0.221486,standard_pd,-8.251002e-02,-3.884850e-01
0.221486,filtered_pd,-9.967776e-02,-3.877674e-01
0.221486,avc,-9.182518e-02,-3.879211e-01
0.223537,standard_pd,-8.076729e-02,-3.840662e-01
0.223537,filtered_pd,-9.789610e-02,-3.833452e-01
0.223537,avc,-9.004559e-02,-3.835058e-01
0.225607,standard_pd,-7.905125e-02,-3.796666e-01
0.225607,filtered_pd,-9.613980e-02,-3.789424e-01
0.225607,avc,-8.829227e-02,-3.791098e-01
0.227697,standard_pd,-7.736113e-02,-3.752853e-01
0.227697,filtered_pd,-9.440803e-02,-3.745580e-01
0.227697,avc,-8.656444e-02,-3.747320e-01
0.229806,standard_pd,-7.569618e-02,-3.709209e-01
0.229806,filtered_pd,-9.269996e-02,-3.701907e-01
0.229806,avc,-8.486130e-02,-3.703714e-01
0.231935,standard_pd,-7.405563e-02,-3.665724e-01
0.231935,filtered_pd,-9.101477e-02,-3.658394e-01
0.231935,avc,-8.318203e-02,-3.660268e-01
0.234083,standard_pd,-7.243871e-02,-3.622385e-01
0.234083,filtered_pd,-8.935159e-02,-3.615030e-01
0.234083,avc,-8.152583e-02,-3.616968e-01
0.236251,standard_pd,-7.084462e-02,-3.579179e-01
0.236251,filtered_pd,-8.770955e-02,-3.571799e-01
0.236251,avc,-7.989185e-02,-3.573803e-01
0.238439,standard_pd,-6.927257e-02,-3.536091e-01
0.238439,filtered_pd,-8.608778e-02,-3.528690e-01
0.238439,avc,-7.827926e-02,-3.530757e-01
0.240648,standard_pd,-6.772175e-02,-3.493108e-01
0.240648,filtered_pd,-8.448537e-02,-3.485688e-01
0.240648,avc,-7.668718e-02,-3.487818e-01
0.242876,standard_pd,-6.619132e-02,-3.450214e-01
0.242876,filtered_pd,-8.290137e-02,-3.442778e-01
0.242876,avc,-7.511474e-02,-3.444969e-01
0.245126,standard_pd,-6.468044e-02,-3.407393e-01
0.245126,filtered_pd,-8.133484e-02,-3.399943e-01
0.245126,avc,-7.356101e-02,-3.402195e-01
0.247396,standard_pd,-6.318821e-02,-3.364627e-01
0.247396,filtered_pd,-7.978477e-02,-3.357166e-01
0.247396,avc,-7.202507e-02,-3.359478e-01
0.249688,standard_pd,-6.171375e-02,-3.321898e-01
0.249688,filtered_pd,-7.825015e-02,-3.314431e-01
0.249688,avc,-7.050594e-02,-3.316800e-01
0.252000,standard_pd,-6.025612e-02,-3.279188e-01
0.252000,filtered_pd,-7.672989e-02,-3.271716e-01
0.252000,avc,-6.900261e-02,-3.274143e-01
0.254335,standard_pd,-5.881433e-02,-3.236474e-01
0.254335,filtered_pd,-7.522287e-02,-3.229003e-01
0.254335,avc,-6.751404e-02,-3.231484e-01
0.256690,standard_pd,-5.738737e-02,-3.193735e-01
0.256690,filtered_pd,-7.372793e-02,-3.186270e-01
0.256690,avc,-6.603912e-02,-3.188804e-01
0.259068,standard_pd,-5.597418e-02,-3.150948e-01
0.259068,filtered_pd,-7.224383e-02,-3.143492e-01
0.259068,avc,-6.457671e-02,-3.146077e-01
0.261467,standard_pd,-5.457363e-02,-3.108086e-01
0.261467,filtered_pd,-7.076925e-02,-3.100645e-01
0.261467,avc,-6.312557e-02,-3.103279e-01
0.263889,standard_pd,-5.318455e-02,-3.065123e-01
0.263889,filtered_pd,-6.930282e-02,-3.057702e-01
0.263889,avc,-6.168444e-02,-3.060382e-01
0.266333,standard_pd,-5.180566e-02,-3.022028e-01
0.266333,filtered_pd,-6.784306e-02,-3.014634e-01
0.266333,avc,-6.025192e-02,-3.017358e-01
0.268800,standard_pd,-5.043563e-02,-2.978769e-01
0.268800,filtered_pd,-6.638837e-02,-2.971410e-01
0.268800,avc,-5.882657e-02,-2.974173e-01
0.271290,standard_pd,-4.907301e-02,-2.935313e-01
0.271290,filtered_pd,-6.493708e-02,-2.927995e-01
0.271290,avc,-5.740680e-02,-2.930795e-01
0.273803,standard_pd,-4.771626e-02,-2.891620e-01
0.273803,filtered_pd,-6.348732e-02,-2.884352e-01
0.273803,avc,-5.599092e-02,-2.887186e-01
0.276339,standard_pd,-4.636370e-02,-2.847651e-01
0.276339,filtered_pd,-6.203712e-02,-2.840442e-01
0.276339,avc,-5.457709e-02,-2.843304e-01
0.278898,standard_pd,-4.501349e-02,-2.803359e-01
0.278898,filtered_pd,-6.058431e-02,-2.796219e-01
0.278898,avc,-5.316331e-02,-2.799105e-01
0.281481,standard_pd,-4.366365e-02,-2.758697e-01
0.281481,filtered_pd,-5.912650e-02,-2.751637e-01
0.281481,avc,-5.174739e-02,-2.754542e-01
0.284088,standard_pd,-4.231197e-02,-2.713609e-01
0.284088,filtered_pd,-5.766108e-02,-2.706641e-01
0.284088,avc,-5.032692e-02,-2.709559e-01
0.286720,standard_pd,-4.095603e-02,-2.668035e-01
0.286720,filtered_pd,-5.618515e-02,-2.661175e-01
0.286720,avc,-4.889923e-02,-2.664098e-01
0.289375,standard_pd,-3.959313e-02,-2.621911e-01
0.289375,filtered_pd,-5.469552e-02,-2.615173e-01
0.289375,avc,-4.746138e-02,-2.618094e-01
0.292056,standard_pd,-3.822027e-02,-2.575163e-01
0.292056,filtered_pd,-5.318858e-02,-2.568563e-01
0.292056,avc,-4.601005e-02,-2.571475e-01
0.294761,standard_pd,-3.683405e-02,-2.527709e-01
0.294761,filtered_pd,-5.166032e-02,-2.521267e-01
0.294761,avc,-4.454153e-02,-2.524159e-01
0.297491,standard_pd,-3.543066e-02,-2.479458e-01
0.297491,filtered_pd,-5.010618e-02,-2.473197e-01
0.297491,avc,-4.305165e-02,-2.476058e-01
0.300246,standard_pd,-3.400575e-02,-2.430309e-01
0.300246,filtered_pd,-4.852103e-02,-2.424252e-01
0.300246,avc,-4.153564e-02,-2.427070e-01
0.303027,standard_pd,-3.255437e-02,-2.380147e-01
0.303027,filtered_pd,-4.689898e-02,-2.374321e-01
0.303027,avc,-3.998808e-02,-2.377083e-01
0.305834,standard_pd,-3.107080e-02,-2.328842e-01
0.305834,filtered_pd,-4.523328e-02,-2.323279e-01
0.305834,avc,-3.840273e-02,-2.325968e-01
0.308666,standard_pd,-2.954844e-02,-2.276248e-01
0.308666,filtered_pd,-4.351617e-02,-2.270983e-01
0.308666,avc,-3.677240e-02,-2.273581e-01
0.311525,standard_pd,-2.797961e-02,-2.222197e-01
0.311525,filtered_pd,-4.173861e-02,-2.217271e-01
0.311525,avc,-3.508871e-02,-2.219757e-01
0.314411,standard_pd,-2.635529e-02,-2.166499e-01
0.314411,filtered_pd,-3.989003e-02,-2.161957e-01
0.314411,avc,-3.334185e-02,-2.164308e-01
0.317323,standard_pd,-2.466482e-02,-2.108932e-01
0.317323,filtered_pd,-3.795800e-02,-2.104830e-01
0.317323,avc,-3.152027e-02,-2.107017e-01
0.320262,standard_pd,-2.289554e-02,-2.049244e-01
0.320262,filtered_pd,-3.592781e-02,-2.045643e-01
0.320262,avc,-2.961025e-02,-2.047635e-01
0.323228,standard_pd,-2.103225e-02,-1.987138e-01
0.323228,filtered_pd,-3.378184e-02,-1.984112e-01
0.323228,avc,-2.759537e-02,-1.985869e-01
0.326222,standard_pd,-1.905657e-02,-1.922270e-01
0.326222,filtered_pd,-3.149892e-02,-1.919904e-01
0.326222,avc,-2.545581e-02,-1.921383e-01
0.329244,standard_pd,-1.694606e-02,-1.854233e-01
0.329244,filtered_pd,-2.905330e-02,-1.852628e-01
0.329244,avc,-2.316744e-02,-1.853776e-01
0.332293,standard_pd,-1.467310e-02,-1.782548e-01
0.332293,filtered_pd,-2.641341e-02,-1.781825e-01
0.332293,avc,-2.070062e-02,-1.782579e-01
0.335371,standard_pd,-1.220325e-02,-1.706640e-01
0.335371,filtered_pd,-2.354015e-02,-1.706945e-01
0.335371,avc,-1.801853e-02,-1.707230e-01
0.338477,standard_pd,-9.493201e-03,-1.625822e-01
0.338477,filtered_pd,-2.038454e-02,-1.627331e-01
0.338477,avc,-1.507495e-02,-1.627055e-01
0.341612,standard_pd,-6.487707e-03,-1.539260e-01
0.341612,filtered_pd,-1.688448e-02,-1.542189e-01
0.341612,avc,-1.181112e-02,-1.541241e-01
0.344776,standard_pd,-3.115405e-03,-1.445937e-01
0.344776,filtered_pd,-1.296021e-02,-1.450553e-01
0.344776,avc,-8.151371e-03,-1.448794e-01
0.347970,standard_pd,7.172935e-04,-1.344596e-01
0.347970,filtered_pd,-8.507769e-03,-1.351237e-01
0.347970,avc,-3.996779e-03,-1.348493e-01
0.351193,standard_pd,5.135143e-03,-1.233678e-01
0.351193,filtered_pd,-3.389427e-03,-1.242769e-01
0.351193,avc,7.840778e-04,-1.238821e-01
0.354446,standard_pd,1.030752e-02,-1.111216e-01
0.354446,filtered_pd,2.580557e-03,-1.123311e-01
0.354446,avc,6.369007e-03,-1.117875e-01
0.357729,standard_pd,1.646917e-02,-9.747174e-02
0.357729,filtered_pd,9.657793e-03,-9.905434e-02
0.357729,avc,1.300351e-02,-9.832475e-02
0.361042,standard_pd,2.395296e-02,-8.209817e-02
0.361042,filtered_pd,1.820211e-02,-8.415146e-02
0.361042,avc,2.103439e-02,-8.318603e-02
0.364386,standard_pd,3.324351e-02,-6.458698e-02
0.364386,filtered_pd,2.873320e-02,-6.724508e-02
0.364386,avc,3.096442e-02,-6.597557e-02
0.367761,standard_pd,4.506746e-02,-4.440032e-02
0.367761,filtered_pd,4.202379e-02,-4.785249e-02
0.367761,avc,4.354423e-02,-4.618291e-02
0.371167,standard_pd,6.055183e-02,-2.084236e-02
0.371167,filtered_pd,5.926137e-02,-2.536403e-02
0.371167,avc,5.993238e-02,-2.315515e-02
0.374605,standard_pd,8.151233e-02,6.963822e-03
0.374605,filtered_pd,8.233972e-02,9.572291e-04
0.374605,avc,8.198571e-02,3.914623e-03
0.378075,standard_pd,1.110003e-01,4.003025e-02
0.378075,filtered_pd,1.144048e-01,3.188590e-02
0.378075,avc,1.128061e-01,3.591931e-02
0.381576,standard_pd,1.543741e-01,7.918176e-02
0.381576,filtered_pd,1.609052e-01,6.782544e-02
0.381576,avc,1.578024e-01,7.347145e-02
0.385111,standard_pd,2.213984e-01,1.237214e-01
0.385111,filtered_pd,2.315962e-01,1.073007e-01
0.385111,avc,2.267431e-01,1.154800e-01
0.388678,standard_pd,3.298620e-01,1.664677e-01
0.388678,filtered_pd,3.437797e-01,1.416850e-01
0.388678,avc,3.371869e-01,1.540263e-01
0.392278,standard_pd,5.071568e-01,1.768006e-01
0.392278,filtered_pd,5.225454e-01,1.380411e-01
0.392278,avc,5.153860e-01,1.572915e-01
0.395911,standard_pd,7.565335e-01,6.119357e-02
0.395911,filtered_pd,7.637368e-01,2.147943e-03
0.395911,avc,7.608489e-01,3.131425e-02
0.399578,standard_pd,9.095936e-01,-2.889308e-01
0.399578,filtered_pd,8.895518e-01,-3.617151e-01
0.399578,avc,9.002721e-01,-3.260792e-01
0.403279,standard_pd,7.349707e-01,-6.459565e-01
0.403279,filtered_pd,6.856067e-01,-7.065069e-01
0.403279,avc,7.106693e-01,-6.772480e-01
0.407014,standard_pd,4.515927e-01,-7.470380e-01
0.407014,filtered_pd,3.927124e-01,-7.855281e-01
0.407014,avc,4.222283e-01,-7.672756e-01
0.410784,standard_pd,2.595147e-01,-7.078840e-01
0.410784,filtered_pd,2.026758e-01,-7.309048e-01
0.410784,avc,2.310123e-01,-7.202749e-01
0.414589,standard_pd,1.510854e-01,-6.410562e-01
0.414589,filtered_pd,9.887676e-02,-6.551175e-01
0.414589,avc,1.248284e-01,-6.488670e-01
0.418429,standard_pd,8.970253e-02,-5.798124e-01
0.418429,filtered_pd,4.190263e-02,-5.886745e-01
0.418429,avc,6.562097e-02,-5.849493e-01
0.422304,standard_pd,5.332951e-02,-5.294383e-01
0.422304,filtered_pd,9.194294e-03,-5.351373e-01
0.422304,avc,3.106930e-02,-5.329403e-01
0.426216,standard_pd,3.069524e-02,-4.887568e-01
0.426216,filtered_pd,-1.047857e-02,-4.924287e-01
0.426216,avc,9.912922e-03,-4.912069e-01
0.430164,standard_pd,1.599646e-02,-4.556834e-01
0.430164,filtered_pd,-2.278092e-02,-4.579942e-01
0.430164,avc,-3.586670e-03,-4.574250e-01
0.434148,standard_pd,6.111654e-03,-4.284174e-01
0.434148,filtered_pd,-3.070594e-02,-4.297766e-01
0.434148,avc,-1.248889e-02,-4.296627e-01
0.438169,standard_pd,-7.230495e-04,-4.055885e-01
0.438169,filtered_pd,-3.591701e-02,-4.062594e-01
0.438169,avc,-1.850837e-02,-4.064744e-01
0.442227,standard_pd,-5.551584e-03,-3.861864e-01
0.442227,filtered_pd,-3.938278e-02,-3.863446e-01
0.442227,avc,-2.265191e-02,-3.868047e-01
0.446323,standard_pd,-9.017788e-03,-3.694677e-01
0.446323,filtered_pd,-4.169110e-02,-3.692344e-01
0.446323,avc,-2.553560e-02,-3.698820e-01
0.450457,standard_pd,-1.153333e-02,-3.548808e-01
0.450457,filtered_pd,-4.321178e-02,-3.543417e-01
0.450457,avc,-2.755032e-02,-3.551362e-01
0.454630,standard_pd,-1.336984e-02,-3.420108e-01
0.454630,filtered_pd,-4.418482e-02,-3.412283e-01
0.454630,avc,-2.895193e-02,-3.421403e-01
0.458840,standard_pd,-1.471156e-02,-3.305416e-01
0.458840,filtered_pd,-4.477023e-02,-3.295620e-01
0.458840,avc,-2.991258e-02,-3.305698e-01
0.463090,standard_pd,-1.568647e-02,-3.202291e-01
0.463090,filtered_pd,-4.507721e-02,-3.190872e-01
0.463090,avc,-3.055087e-02,-3.201745e-01
0.467380,standard_pd,-1.638539e-02,-3.108820e-01
0.467380,filtered_pd,-4.518186e-02,-3.096047e-01
0.467380,avc,-3.095026e-02,-3.107590e-01
0.471708,standard_pd,-1.687402e-02,-3.023488e-01
0.471708,filtered_pd,-4.513814e-02,-3.009570e-01
0.471708,avc,-3.117056e-02,-3.021686e-01
0.476078,standard_pd,-1.720063e-02,-2.945081e-01
0.476078,filtered_pd,-4.498492e-02,-2.930181e-01
0.476078,avc,-3.125532e-02,-2.942795e-01
0.480487,standard_pd,-1.740125e-02,-2.872614e-01
0.480487,filtered_pd,-4.475059e-02,-2.856865e-01
0.480487,avc,-3.123675e-02,-2.869914e-01
0.484937,standard_pd,-1.750314e-02,-2.805282e-01
0.484937,filtered_pd,-4.445616e-02,-2.788789e-01
0.484937,avc,-3.113896e-02,-2.802227e-01
0.489429,standard_pd,-1.752716e-02,-2.742420e-01
0.489429,filtered_pd,-4.411730e-02,-2.725270e-01
0.489429,avc,-3.098021e-02,-2.739056e-01
0.493962,standard_pd,-1.748944e-02,-2.683475e-01
0.493962,filtered_pd,-4.374584e-02,-2.665738e-01
0.493962,avc,-3.077445e-02,-2.679841e-01
0.498537,standard_pd,-1.740259e-02,-2.627983e-01
0.498537,filtered_pd,-4.335076e-02,-2.609718e-01
0.498537,avc,-3.053248e-02,-2.624110e-01
0.503155,standard_pd,-1.727654e-02,-2.575551e-01
0.503155,filtered_pd,-4.293893e-02,-2.556807e-01
0.503155,avc,-3.026268e-02,-2.571467e-01
0.507815,standard_pd,-1.711918e-02,-2.525847e-01
0.507815,filtered_pd,-4.251564e-02,-2.506664e-01
0.507815,avc,-2.997163e-02,-2.521573e-01
0.512519,standard_pd,-1.693684e-02,-2.478583e-01
0.512519,filtered_pd,-4.208495e-02,-2.458997e-01
0.512519,avc,-2.966451e-02,-2.474138e-01
0.517266,standard_pd,-1.673459e-02,-2.433515e-01
0.517266,filtered_pd,-4.165003e-02,-2.413554e-01
0.517266,avc,-2.934545e-02,-2.428916e-01
0.522057,standard_pd,-1.651655e-02,-2.390429e-01
0.522057,filtered_pd,-4.121333e-02,-2.370118e-01
0.522057,avc,-2.901771e-02,-2.385689e-01
0.526892,standard_pd,-1.628607e-02,-2.349141e-01
0.526892,filtered_pd,-4.077674e-02,-2.328501e-01
0.526892,avc,-2.868391e-02,-2.344271e-01
0.531772,standard_pd,-1.604591e-02,-2.309487e-01
0.531772,filtered_pd,-4.034174e-02,-2.288538e-01
0.531772,avc,-2.834616e-02,-2.304499e-01
0.536698,standard_pd,-1.579830e-02,-2.271327e-01
0.536698,filtered_pd,-3.990945e-02,-2.250084e-01
0.536698,avc,-2.800613e-02,-2.266229e-01
0.541669,standard_pd,-1.554511e-02,-2.234535e-01
0.541669,filtered_pd,-3.948075e-02,-2.213011e-01
0.541669,avc,-2.766519e-02,-2.229334e-01
0.546686,standard_pd,-1.528787e-02,-2.198999e-01
0.546686,filtered_pd,-3.905629e-02,-2.177207e-01
0.546686,avc,-2.732442e-02,-2.193703e-01
0.551749,standard_pd,-1.502786e-02,-2.164621e-01
0.551749,filtered_pd,-3.863656e-02,-2.142572e-01
0.551749,avc,-2.698470e-02,-2.159235e-01
0.556860,standard_pd,-1.476611e-02,-2.131313e-01
0.556860,filtered_pd,-3.822191e-02,-2.109015e-01
0.556860,avc,-2.664674e-02,-2.125841e-01
0.562017,standard_pd,-1.450353e-02,-2.098996e-01
0.562017,filtered_pd,-3.781260e-02,-2.076457e-01
0.562017,avc,-2.631109e-02,-2.093443e-01
0.567223,standard_pd,-1.424082e-02,-2.067598e-01
0.567223,filtered_pd,-3.740879e-02,-2.044826e-01
0.567223,avc,-2.597818e-02,-2.061969e-01
0.572477,standard_pd,-1.397860e-02,-2.037056e-01
0.572477,filtered_pd,-3.701056e-02,-2.014058e-01
0.572477,avc,-2.564838e-02,-2.031354e-01
0.577779,standard_pd,-1.371736e-02,-2.007312e-01
0.577779,filtered_pd,-3.661797e-02,-1.984093e-01
0.577779,avc,-2.532195e-02,-2.001540e-01
0.583131,standard_pd,-1.345754e-02,-1.978313e-01
0.583131,filtered_pd,-3.623100e-02,-1.954878e-01
0.583131,avc,-2.499908e-02,-1.972474e-01
0.588532,standard_pd,-1.319946e-02,-1.950012e-01
0.588532,filtered_pd,-3.584961e-02,-1.926366e-01
0.588532,avc,-2.467993e-02,-1.944108e-01
0.593983,standard_pd,-1.294341e-02,-1.922364e-01
0.593983,filtered_pd,-3.547373e-02,-1.898512e-01
0.593983,avc,-2.436460e-02,-1.916399e-01
0.599484,standard_pd,-1.268963e-02,-1.895331e-01
0.599484,filtered_pd,-3.510326e-02,-1.871277e-01
0.599484,avc,-2.405315e-02,-1.889306e-01
0.605037,standard_pd,-1.243829e-02,-1.868876e-01
0.605037,filtered_pd,-3.473809e-02,-1.844622e-01
0.605037,avc,-2.374563e-02,-1.862792e-01
0.610641,standard_pd,-1.218956e-02,-1.842964e-01
0.610641,filtered_pd,-3.437808e-02,-1.818514e-01
0.610641,avc,-2.344203e-02,-1.836823e-01
0.616297,standard_pd,-1.194353e-02,-1.817565e-01
0.616297,filtered_pd,-3.402309e-02,-1.792923e-01
0.616297,avc,-2.314233e-02,-1.811369e-01
0.622005,standard_pd,-1.170031e-02,-1.792649e-01
0.622005,filtered_pd,-3.367297e-02,-1.767818e-01
0.622005,avc,-2.284652e-02,-1.786401e-01
0.627766,standard_pd,-1.145995e-02,-1.768191e-01
0.627766,filtered_pd,-3.332756e-02,-1.743173e-01
0.627766,avc,-2.255452e-02,-1.761890e-01
0.633580,standard_pd,-1.122251e-02,-1.744165e-01
0.633580,filtered_pd,-3.298668e-02,-1.718963e-01
0.633580,avc,-2.226629e-02,-1.737814e-01
0.639449,standard_pd,-1.098801e-02,-1.720548e-01
0.639449,filtered_pd,-3.265015e-02,-1.695165e-01
0.639449,avc,-2.198174e-02,-1.714147e-01
0.645372,standard_pd,-1.075645e-02,-1.697318e-01
0.645372,filtered_pd,-3.231780e-02,-1.671757e-01
0.645372,avc,-2.170079e-02,-1.690870e-01
0.651349,standard_pd,-1.052785e-02,-1.674456e-01
0.651349,filtered_pd,-3.198943e-02,-1.648718e-01
0.651349,avc,-2.142334e-02,-1.667960e-01
0.657382,standard_pd,-1.030217e-02,-1.651941e-01
0.657382,filtered_pd,-3.166487e-02,-1.626030e-01
0.657382,avc,-2.114929e-02,-1.645400e-01
0.663471,standard_pd,-1.007941e-02,-1.629756e-01
0.663471,filtered_pd,-3.134391e-02,-1.603675e-01
0.663471,avc,-2.087852e-02,-1.623170e-01
0.669616,standard_pd,-9.859519e-03,-1.607884e-01
0.669616,filtered_pd,-3.102635e-02,-1.581635e-01
0.669616,avc,-2.061093e-02,-1.601254e-01
0.675818,standard_pd,-9.642463e-03,-1.586308e-01
0.675818,filtered_pd,-3.071200e-02,-1.559894e-01
0.675818,avc,-2.034638e-02,-1.579636e-01
0.682078,standard_pd,-9.428190e-03,-1.565013e-01
0.682078,filtered_pd,-3.040066e-02,-1.538436e-01
0.682078,avc,-2.008475e-02,-1.558300e-01
0.688395,standard_pd,-9.216644e-03,-1.543984e-01
0.688395,filtered_pd,-3.009210e-02,-1.517248e-01
0.688395,avc,-1.982591e-02,-1.537231e-01
0.694771,standard_pd,-9.007762e-03,-1.523207e-01
0.694771,filtered_pd,-2.978613e-02,-1.496315e-01
0.694771,avc,-1.956972e-02,-1.516416e-01
0.701206,standard_pd,-8.801475e-03,-1.502669e-01
0.701206,filtered_pd,-2.948251e-02,-1.475624e-01
0.701206,avc,-1.931602e-02,-1.495840e-01
0.707701,standard_pd,-8.597710e-03,-1.482356e-01
0.707701,filtered_pd,-2.918105e-02,-1.455162e-01
0.707701,avc,-1.906468e-02,-1.475491e-01
0.714256,standard_pd,-8.396386e-03,-1.462255e-01
0.714256,filtered_pd,-2.888150e-02,-1.434915e-01
0.714256,avc,-1.881554e-02,-1.455355e-01
0.720872,standard_pd,-8.197420e-03,-1.442354e-01
0.720872,filtered_pd,-2.858363e-02,-1.414873e-01
0.720872,avc,-1.856845e-02,-1.435421e-01
0.727548,standard_pd,-8.000721e-03,-1.422642e-01
0.727548,filtered_pd,-2.828721e-02,-1.395022e-01
0.727548,avc,-1.832322e-02,-1.415676e-01
0.734287,standard_pd,-7.806194e-03,-1.403105e-01
0.734287,filtered_pd,-2.799199e-02,-1.375352e-01
0.734287,avc,-1.807969e-02,-1.396110e-01
0.741088,standard_pd,-7.613740e-03,-1.383733e-01
0.741088,filtered_pd,-2.769773e-02,-1.355851e-01
0.741088,avc,-1.783769e-02,-1.376709e-01
0.747952,standard_pd,-7.423253e-03,-1.364514e-01
0.747952,filtered_pd,-2.740415e-02,-1.336508e-01
0.747952,avc,-1.759703e-02,-1.357463e-01
0.754880,standard_pd,-7.234621e-03,-1.345437e-01
0.754880,filtered_pd,-2.711098e-02,-1.317312e-01
0.754880,avc,-1.735751e-02,-1.338360e-01
0.761872,standard_pd,-7.047729e-03,-1.326489e-01
0.761872,filtered_pd,-2.681796e-02,-1.298251e-01
0.761872,avc,-1.711893e-02,-1.319389e-01
0.768928,standard_pd,-6.862451e-03,-1.307660e-01
0.768928,filtered_pd,-2.652477e-02,-1.279315e-01
0.768928,avc,-1.688109e-02,-1.300539e-01
0.776050,standard_pd,-6.678659e-03,-1.288938e-01
0.776050,filtered_pd,-2.623111e-02,-1.260493e-01
0.776050,avc,-1.664375e-02,-1.281798e-01
0.783238,standard_pd,-6.496214e-03,-1.270312e-01
0.783238,filtered_pd,-2.593666e-02,-1.241774e-01
0.783238,avc,-1.640669e-02,-1.263156e-01
0.790493,standard_pd,-6.314970e-03,-1.251769e-01
0.790493,filtered_pd,-2.564109e-02,-1.223145e-01
0.790493,avc,-1.616965e-02,-1.244599e-01
0.797814,standard_pd,-6.134774e-03,-1.233297e-01
0.797814,filtered_pd,-2.534402e-02,-1.204596e-01
0.797814,avc,-1.593239e-02,-1.226117e-01
0.805204,standard_pd,-5.955459e-03,-1.214885e-01
0.805204,filtered_pd,-2.504509e-02,-1.186116e-01
0.805204,avc,-1.569461e-02,-1.207696e-01
0.812662,standard_pd,-5.776851e-03,-1.196519e-01
0.812662,filtered_pd,-2.474389e-02,-1.167691e-01
0.812662,avc,-1.545604e-02,-1.189326e-01
0.820189,standard_pd,-5.598762e-03,-1.178187e-01
0.820189,filtered_pd,-2.444000e-02,-1.149310e-01
0.820189,avc,-1.521635e-02,-1.170992e-01
0.827786,standard_pd,-5.420990e-03,-1.159873e-01
0.827786,filtered_pd,-2.413295e-02,-1.130959e-01
0.827786,avc,-1.497521e-02,-1.152682e-01
0.835453,standard_pd,-5.243318e-03,-1.141566e-01
0.835453,filtered_pd,-2.382226e-02,-1.112626e-01
0.835453,avc,-1.473226e-02,-1.134381e-01
0.843191,standard_pd,-5.065512e-03,-1.123248e-01
0.843191,filtered_pd,-2.350740e-02,-1.094296e-01
0.843191,avc,-1.448712e-02,-1.116075e-01
0.851001,standard_pd,-4.887319e-03,-1.104905e-01
0.851001,filtered_pd,-2.318780e-02,-1.075955e-01
0.851001,avc,-1.423936e-02,-1.097748e-01
0.858883,standard_pd,-4.708462e-03,-1.086520e-01
0.858883,filtered_pd,-2.286285e-02,-1.057588e-01
0.858883,avc,-1.398853e-02,-1.079385e-01
0.866838,standard_pd,-4.528641e-03,-1.068075e-01
0.866838,filtered_pd,-2.253189e-02,-1.039177e-01
0.866838,avc,-1.373415e-02,-1.060967e-01
0.874867,standard_pd,-4.347527e-03,-1.049551e-01
0.874867,filtered_pd,-2.219419e-02,-1.020705e-01
0.874867,avc,-1.347566e-02,-1.042476e-01
0.882970,standard_pd,-4.164757e-03,-1.030927e-01
0.882970,filtered_pd,-2.184896e-02,-1.002155e-01
0.882970,avc,-1.321249e-02,-1.023894e-01
0.891148,standard_pd,-3.979932e-03,-1.012183e-01
0.891148,filtered_pd,-2.149534e-02,-9.835049e-02
0.891148,avc,-1.294399e-02,-1.005197e-01
0.899402,standard_pd,-3.792610e-03,-9.932948e-02
0.899402,filtered_pd,-2.113237e-02,-9.647344e-02
0.899402,avc,-1.266945e-02,-9.863650e-02
0.907733,standard_pd,-3.602299e-03,-9.742363e-02
0.907733,filtered_pd,-2.075900e-02,-9.458199e-02
0.907733,avc,-1.238808e-02,-9.673717e-02
0.916140,standard_pd,-3.408450e-03,-9.549800e-02
0.916140,filtered_pd,-2.037409e-02,-9.267363e-02
0.916140,avc,-1.209900e-02,-9.481905e-02
0.924626,standard_pd,-3.210447e-03,-9.354956e-02
0.924626,filtered_pd,-1.997632e-02,-9.074559e-02
0.924626,avc,-1.180125e-02,-9.287921e-02
0.933190,standard_pd,-3.007598e-03,-9.157497e-02
0.933190,filtered_pd,-1.956427e-02,-8.879487e-02
0.933190,avc,-1.149373e-02,-9.091444e-02
