frequency_hz,controller,S_mag_db,T_mag_db
0.526892,avc,0.0069,-12.5284
0.531772,standard_pd,-0.0924,-12.8012
0.531772,filtered_pd,0.1175,-12.5585
0.531772,avc,0.0121,-12.6712
0.536698,standard_pd,-0.0870,-12.9405
0.536698,filtered_pd,0.1215,-12.7000
0.536698,avc,0.0168,-12.8113
0.541669,standard_pd,-0.0821,-13.0774
0.541669,filtered_pd,0.1253,-12.8390
0.541669,avc,0.0212,-12.9489
0.546686,standard_pd,-0.0775,-13.2121
0.546686,filtered_pd,0.1286,-12.9758
0.546686,avc,0.0252,-13.0844
0.551749,standard_pd,-0.0733,-13.3448
0.551749,filtered_pd,0.1317,-13.1106
0.551749,avc,0.0288,-13.2179
0.556860,standard_pd,-0.0694,-13.4757
0.556860,filtered_pd,0.1345,-13.2435
0.556860,avc,0.0322,-13.3495
0.562017,standard_pd,-0.0658,-13.6049
0.562017,filtered_pd,0.1371,-13.3747
0.562017,avc,0.0353,-13.4794
0.567223,standard_pd,-0.0624,-13.7325
0.567223,filtered_pd,0.1395,-13.5044
0.567223,avc,0.0382,-13.6077
0.572477,standard_pd,-0.0592,-13.8588
0.572477,filtered_pd,0.1416,-13.6327
0.572477,avc,0.0409,-13.7347
0.577779,standard_pd,-0.0563,-13.9838
0.577779,filtered_pd,0.1436,-13.7597
0.577779,avc,0.0434,-13.8604
0.583131,standard_pd,-0.0535,-14.1076
0.583131,filtered_pd,0.1454,-13.8855
0.583131,avc,0.0457,-13.9849
0.588532,standard_pd,-0.0510,-14.2304
0.588532,filtered_pd,0.1471,-14.0103
0.588532,avc,0.0478,-14.1083
0.593983,standard_pd,-0.0485,-14.3522
0.593983,filtered_pd,0.1486,-14.1341
0.593983,avc,0.0498,-14.2308
0.599484,standard_pd,-0.0462,-14.4731
0.599484,filtered_pd,0.1500,-14.2570
0.599484,avc,0.0517,-14.3524
0.605037,standard_pd,-0.0441,-14.5933
0.605037,filtered_pd,0.1513,-14.3792
0.605037,avc,0.0534,-14.4733
0.610641,standard_pd,-0.0421,-14.7128
0.610641,filtered_pd,0.1525,-14.5007
0.610641,avc,0.0550,-14.5934
0.616297,standard_pd,-0.0402,-14.8317
0.616297,filtered_pd,0.1536,-14.6216
0.616297,avc,0.0566,-14.7130
0.622005,standard_pd,-0.0384,-14.9500
0.622005,filtered_pd,0.1545,-14.7419
0.622005,avc,0.0580,-14.8320
0.627766,standard_pd,-0.0367,-15.0679
0.627766,filtered_pd,0.1554,-14.8618
0.627766,avc,0.0593,-14.9505
0.633580,standard_pd,-0.0350,-15.1854
0.633580,filtered_pd,0.1562,-14.9814
0.633580,avc,0.0605,-15.0687
0.639449,standard_pd,-0.0335,-15.3025
0.639449,filtered_pd,0.1570,-15.1006
0.639449,avc,0.0617,-15.1865
0.645372,standard_pd,-0.0321,-15.4194
0.645372,filtered_pd,0.1576,-15.2196
0.645372,avc,0.0627,-15.3041
0.651349,standard_pd,-0.0307,-15.5361
0.651349,filtered_pd,0.1582,-15.3384
0.651349,avc,0.0637,-15.4215
0.657382,standard_pd,-0.0294,-15.6526
0.657382,filtered_pd,0.1587,-15.4571
0.657382,avc,0.0647,-15.5387
0.663471,standard_pd,-0.0282,-15.7691
0.663471,filtered_pd,0.1592,-15.5757
0.663471,avc,0.0655,-15.6559
0.669616,standard_pd,-0.0270,-15.8856
0.669616,filtered_pd,0.1596,-15.6943
0.669616,avc,0.0663,-15.7731
0.675818,standard_pd,-0.0259,-16.0021
0.675818,filtered_pd,0.1599,-15.8130
0.675818,avc,0.0671,-15.8903
0.682078,standard_pd,-0.0248,-16.1187
0.682078,filtered_pd,0.1602,-15.9319
0.682078,avc,0.0678,-16.0077
0.688395,standard_pd,-0.0238,-16.2355
0.688395,filtered_pd,0.1604,-16.0509
0.688395,avc,0.0684,-16.1252
0.694771,standard_pd,-0.0228,-16.3525
0.694771,filtered_pd,0.1606,-16.1702
0.694771,avc,0.0690,-16.2429
0.701206,standard_pd,-0.0219,-16.4698
0.701206,filtered_pd,0.1607,-16.2898
0.701206,avc,0.0695,-16.3609
0.707701,standard_pd,-0.0210,-16.5874
0.707701,filtered_pd,0.1607,-16.4098
0.707701,avc,0.0700,-16.4793
0.714256,standard_pd,-0.0202,-16.7054
0.714256,filtered_pd,0.1608,-16.5302
0.714256,avc,0.0705,-16.5982
0.720872,standard_pd,-0.0194,-16.8240
0.720872,filtered_pd,0.1607,-16.6512
0.720872,avc,0.0709,-16.7175
0.727548,standard_pd,-0.0186,-16.9430
0.727548,filtered_pd,0.1606,-16.7727
0.727548,avc,0.0712,-16.8373
0.734287,standard_pd,-0.0179,-17.0627
0.734287,filtered_pd,0.1605,-16.8949
0.734287,avc,0.0716,-16.9578
0.741088,standard_pd,-0.0172,-17.1831
0.741088,filtered_pd,0.1603,-17.0179
0.741088,avc,0.0718,-17.0790
0.747952,standard_pd,-0.0166,-17.3042
0.747952,filtered_pd,0.1601,-17.1416
0.747952,avc,0.0721,-17.2010
0.754880,standard_pd,-0.0160,-17.4262
0.754880,filtered_pd,0.1598,-17.2662
0.754880,avc,0.0723,-17.3238
0.761872,standard_pd,-0.0154,-17.5491
0.761872,filtered_pd,0.1595,-17.3918
0.761872,avc,0.0724,-17.4476
0.768928,standard_pd,-0.0148,-17.6730
0.768928,filtered_pd,0.1591,-17.5185
0.768928,avc,0.0725,-17.5724
0.776050,standard_pd,-0.0143,-17.7980
0.776050,filtered_pd,0.1587,-17.6464
0.776050,avc,0.0726,-17.6984
0.783238,standard_pd,-0.0138,-17.9243
0.783238,filtered_pd,0.1582,-17.7755
0.783238,avc,0.0726,-17.8256
0.790493,standard_pd,-0.0134,-18.0518
0.790493,filtered_pd,0.1577,-17.9059
0.790493,avc,0.0726,-17.9541
0.797814,standard_pd,-0.0129,-18.1808
0.797814,filtered_pd,0.1571,-18.0379
0.797814,avc,0.0726,-18.0840
0.805204,standard_pd,-0.0125,-18.3114
0.805204,filtered_pd,0.1565,-18.1715
0.805204,avc,0.0725,-18.2156
0.812662,standard_pd,-0.0121,-18.4436
0.812662,filtered_pd,0.1558,-18.3069
0.812662,avc,0.0724,-18.3489
0.820189,standard_pd,-0.0118,-18.5777
0.820189,filtered_pd,0.1551,-18.4441
0.820189,avc,0.0722,-18.4840
0.827786,standard_pd,-0.0115,-18.7138
0.827786,filtered_pd,0.1542,-18.5834
0.827786,avc,0.0720,-18.6211
0.835453,standard_pd,-0.0112,-18.8520
0.835453,filtered_pd,0.1534,-18.7250
0.835453,avc,0.0717,-18.7605
0.843191,standard_pd,-0.0109,-18.9926
0.843191,filtered_pd,0.1524,-18.8690
0.843191,avc,0.0714,-18.9022
0.851001,standard_pd,-0.0107,-19.1357
0.851001,filtered_pd,0.1514,-19.0156
0.851001,avc,0.0710,-19.0464
0.858883,standard_pd,-0.0105,-19.2816
0.858883,filtered_pd,0.1503,-19.1650
0.858883,avc,0.0706,-19.1935
0.866838,standard_pd,-0.0103,-19.4305
0.866838,filtered_pd,0.1491,-19.3176
0.866838,avc,0.0702,-19.3436
0.874867,standard_pd,-0.0101,-19.5826
0.874867,filtered_pd,0.1479,-19.4735
0.874867,avc,0.0696,-19.4971
0.882970,standard_pd,-0.0100,-19.7384
0.882970,filtered_pd,0.1465,-19.6331
0.882970,avc,0.0690,-19.6542
0.891148,standard_pd,-0.0100,-19.8981
0.891148,filtered_pd,0.1451,-19.7967
0.891148,avc,0.0684,-19.8152
0.899402,standard_pd,-0.0100,-20.0621
0.899402,filtered_pd,0.1435,-19.9648
0.899402,avc,0.0676,-19.9806
0.907733,standard_pd,-0.0100,-20.2308
0.907733,filtered_pd,0.1419,-20.1376
0.907733,avc,0.0668,-20.1507
0.916140,standard_pd,-0.0100,-20.4046
0.916140,filtered_pd,0.1401,-20.3158
0.916140,avc,0.0659,-20.3260
0.924626,standard_pd,-0.0102,-20.5842
0.924626,filtered_pd,0.1382,-20.4998
0.924626,avc,0.0649,-20.5072
0.933190,standard_pd,-0.0103,-20.7701
0.933190,filtered_pd,0.1361,-20.6902
0.933190,avc,0.0638,-20.6946
0.941833,standard_pd,-0.0106,-20.9630
0.941833,filtered_pd,0.1339,-20.8878
0.941833,avc,0.0626,-20.8892
0.950557,standard_pd,-0.0108,-21.1637
0.950557,filtered_pd,0.1316,-21.0934
0.950557,avc,0.0613,-21.0916
0.959361,standard_pd,-0.0112,-21.3731
0.959361,filtered_pd,0.1290,-21.3077
0.959361,avc,0.0599,-21.3028
0.968247,standard_pd,-0.0117,-21.5922
0.968247,filtered_pd,0.1262,-21.5321
0.968247,avc,0.0583,-21.5238
0.977215,standard_pd,-0.0122,-21.8223
0.977215,filtered_pd,0.1233,-21.7675
0.977215,avc,0.0565,-21.7558
0.986266,standard_pd,-0.0128,-22.0648
0.986266,filtered_pd,0.1200,-22.0156
0.986266,avc,0.0546,-22.0004
0.995401,standard_pd,-0.0136,-22.3214
0.995401,filtered_pd,0.1165,-22.2779
0.995401,avc,0.0525,-22.2591
1.004620,standard_pd,-0.0145,-22.5941
1.004620,filtered_pd,0.1127,-22.5566
1.004620,avc,0.0501,-22.5340
1.013925,standard_pd,-0.0156,-22.8853
1.013925,filtered_pd,0.1085,-22.8541
1.013925,avc,0.0475,-22.8276
1.023317,standard_pd,-0.0168,-23.1979
1.023317,filtered_pd,0.1039,-23.1733
1.023317,avc,0.0446,-23.1427
1.032795,standard_pd,-0.0182,-23.5356
1.032795,filtered_pd,0.0989,-23.5178
1.032795,avc,0.0413,-23.4830
1.042361,standard_pd,-0.0199,-23.9027
1.042361,filtered_pd,0.0933,-23.8920
1.042361,avc,0.0377,-23.8528
1.052015,standard_pd,-0.0219,-24.3047
1.052015,filtered_pd,0.0872,-24.3016
1.052015,avc,0.0336,-24.2578
1.061759,standard_pd,-0.0242,-24.7487
1.061759,filtered_pd,0.0804,-24.7535
1.061759,avc,0.0290,-24.7050
1.071593,standard_pd,-0.0269,-25.2437
1.071593,filtered_pd,0.0727,-25.2569
1.071593,avc,0.0238,-25.2034
1.081519,standard_pd,-0.0301,-25.8016
1.081519,filtered_pd,0.0642,-25.8237
1.081519,avc,0.0178,-25.7649
1.091536,standard_pd,-0.0340,-26.4385
1.091536,filtered_pd,0.0545,-26.4700
1.091536,avc,0.0110,-26.4057
1.101646,standard_pd,-0.0386,-27.1760
1.101646,filtered_pd,0.0434,-27.2177
1.101646,avc,0.0031,-27.1475
1.111850,standard_pd,-0.0441,-28.0450
1.111850,filtered_pd,0.0308,-28.0975
1.111850,avc,-0.0061,-28.0211
1.122148,standard_pd,-0.0508,-29.0894
1.122148,filtered_pd,0.0162,-29.1536
1.122148,avc,-0.0169,-29.0706
1.132541,standard_pd,-0.0590,-30.3734
1.132541,filtered_pd,-0.0008,-30.4503
1.132541,avc,-0.0298,-30.3602
1.143031,standard_pd,-0.0691,-31.9865
1.143031,filtered_pd,-0.0209,-32.0773
1.143031,avc,-0.0451,-31.9795
1.153618,standard_pd,-0.0819,-34.0175
1.153618,filtered_pd,-0.0448,-34.1236
1.153618,avc,-0.0638,-34.0175
1.164303,standard_pd,-0.0980,-36.2888
1.164303,filtered_pd,-0.0738,-36.4116
1.164303,avc,-0.0868,-36.2965
1.175087,standard_pd,-0.1189,-37.2052
1.175087,filtered_pd,-0.1093,-37.3469
1.175087,avc,-0.1155,-37.2219
1.185971,standard_pd,-0.1465,-34.8258
1.185971,filtered_pd,-0.1538,-34.9887
1.185971,avc,-0.1522,-34.8528
1.196956,standard_pd,-0.1836,-31.1868
1.196956,filtered_pd,-0.2107,-31.3737
1.196956,avc,-0.2001,-31.2256
1.208042,standard_pd,-0.2350,-27.7743
1.208042,filtered_pd,-0.2852,-27.9887
1.208042,avc,-0.2643,-27.8270
1.219231,standard_pd,-0.3086,-24.7180
1.219231,filtered_pd,-0.3859,-24.9640
1.219231,avc,-0.3531,-24.7871
1.230524,standard_pd,-0.4179,-21.9042
1.230524,filtered_pd,-0.5267,-22.1862
1.230524,avc,-0.4805,-21.9925
1.241921,standard_pd,-0.5879,-19.2212
1.241921,filtered_pd,-0.7323,-19.5434
1.241921,avc,-0.6716,-19.3317
1.253424,standard_pd,-0.8663,-16.5892
1.253424,filtered_pd,-1.0469,-16.9523
1.253424,avc,-0.9729,-16.7238
1.265034,standard_pd,-1.3456,-13.9762
1.265034,filtered_pd,-1.5509,-14.3688
1.265034,avc,-1.4711,-14.1310
1.276751,standard_pd,-2.1847,-11.4538
1.276751,filtered_pd,-2.3681,-11.8293
1.276751,avc,-2.3076,-11.6071
1.288576,standard_pd,-3.4556,-9.3180
1.288576,filtered_pd,-3.4996,-9.5591
1.288576,avc,-3.5164,-9.4105
1.300511,standard_pd,-4.2701,-8.1145
1.300511,filtered_pd,-4.0222,-8.0687
1.300511,avc,-4.1877,-8.0651
1.312557,standard_pd,-3.4505,-8.1243
1.312557,filtered_pd,-2.9157,-7.7967
1.312557,avc,-3.2210,-7.9291
1.324714,standard_pd,-2.2505,-8.9353
1.324714,filtered_pd,-1.5908,-8.4881
1.324714,avc,-1.9498,-8.6703
1.336984,standard_pd,-1.4529,-10.0024
1.336984,filtered_pd,-0.7885,-9.5556
1.336984,avc,-1.1405,-9.7270
1.349367,standard_pd,-0.9841,-11.0493
1.349367,filtered_pd,-0.3582,-10.6465
1.349367,avc,-0.6838,-10.7875
1.361865,standard_pd,-0.7024,-11.9908
1.361865,filtered_pd,-0.1228,-11.6397
1.361865,avc,-0.4204,-11.7485
1.374479,standard_pd,-0.5246,-12.8163
1.374479,filtered_pd,0.0124,-12.5134
1.374479,avc,-0.2604,-12.5934
1.387210,standard_pd,-0.4065,-13.5376
1.387210,filtered_pd,0.0940,-13.2769
1.387210,avc,-0.1582,-13.3321
1.400058,standard_pd,-0.3246,-14.1709
1.400058,filtered_pd,0.1453,-13.9466
1.400058,avc,-0.0900,-13.9805
1.413026,standard_pd,-0.2656,-14.7312
1.413026,filtered_pd,0.1785,-14.5385
1.413026,avc,-0.0426,-14.5539
1.426114,standard_pd,-0.2217,-15.2309
1.426114,filtered_pd,0.2007,-15.0660
1.426114,avc,-0.0086,-15.0651
1.439323,standard_pd,-0.1882,-15.6805
1.439323,filtered_pd,0.2157,-15.5401
1.439323,avc,0.0164,-15.5247
1.452654,standard_pd,-0.1620,-16.0880
1.452654,filtered_pd,0.2259,-15.9697
1.452654,avc,0.0352,-15.9412
1.466109,standard_pd,-0.1412,-16.4601
1.466109,filtered_pd,0.2330,-16.3619
1.466109,avc,0.0497,-16.3214
1.479688,standard_pd,-0.1243,-16.8022
1.479688,filtered_pd,0.2378,-16.7224
1.479688,avc,0.0609,-16.6707
1.493393,standard_pd,-0.1104,-17.1185
1.493393,filtered_pd,0.2410,-17.0559
1.493393,avc,0.0699,-16.9937
1.507225,standard_pd,-0.0989,-17.4127
1.507225,filtered_pd,0.2432,-17.3662
1.507225,avc,0.0770,-17.2941
1.521186,standard_pd,-0.0892,-17.6878
1.521186,filtered_pd,0.2444,-17.6564
1.521186,avc,0.0828,-17.5748
1.535275,standard_pd,-0.0809,-17.9460
1.535275,filtered_pd,0.2451,-17.9290
1.535275,avc,0.0876,-17.8384
1.549495,standard_pd,-0.0738,-18.1896
1.549495,filtered_pd,0.2454,-18.1864
1.549495,avc,0.0915,-18.0869
1.563847,standard_pd,-0.0676,-18.4202
1.563847,filtered_pd,0.2453,-18.4303
1.563847,avc,0.0947,-18.3223
1.578331,standard_pd,-0.0623,-18.6392
1.578331,filtered_pd,0.2449,-18.6623
1.578331,avc,0.0975,-18.5459
1.592950,standard_pd,-0.0575,-18.8481
1.592950,filtered_pd,0.2444,-18.8837
1.592950,avc,0.0998,-18.7591
1.607704,standard_pd,-0.0534,-19.0477
1.607704,filtered_pd,0.2437,-19.0956
1.607704,avc,0.1017,-18.9630
1.622595,standard_pd,-0.0497,-19.2391
1.622595,filtered_pd,0.2430,-19.2991
1.622595,avc,0.1033,-19.1584
1.637624,standard_pd,-0.0464,-19.4231
1.637624,filtered_pd,0.2421,-19.4949
1.637624,avc,0.1048,-19.3464
1.652792,standard_pd,-0.0434,-19.6004
1.652792,filtered_pd,0.2412,-19.6839
1.652792,avc,0.1060,-19.5275
1.668101,standard_pd,-0.0408,-19.7716
1.668101,filtered_pd,0.2402,-19.8667
1.668101,avc,0.1070,-19.7025
1.683551,standard_pd,-0.0383,-19.9373
1.683551,filtered_pd,0.2392,-20.0439
1.683551,avc,0.1079,-19.8718
1.699144,standard_pd,-0.0361,-20.0979
1.699144,filtered_pd,0.2382,-20.2159
1.699144,avc,0.1087,-20.0360
1.714882,standard_pd,-0.0341,-20.2538
1.714882,filtered_pd,0.2372,-20.3832
1.714882,avc,0.1093,-20.1956
1.730766,standard_pd,-0.0323,-20.4055
1.730766,filtered_pd,0.2362,-20.5462
1.730766,avc,0.1099,-20.3508
1.746796,standard_pd,-0.0306,-20.5533
1.746796,filtered_pd,0.2351,-20.7054
1.746796,avc,0.1104,-20.5021
1.762975,standard_pd,-0.0291,-20.6974
1.762975,filtered_pd,0.2341,-20.8609
1.762975,avc,0.1108,-20.6497
1.779304,standard_pd,-0.0277,-20.8383
1.779304,filtered_pd,0.2331,-21.0131
1.779304,avc,0.1112,-20.7940
1.795785,standard_pd,-0.0263,-20.9760
1.795785,filtered_pd,0.2320,-21.1622
1.795785,avc,0.1115,-20.9352
1.812418,standard_pd,-0.0251,-21.1108
1.812418,filtered_pd,0.2310,-21.3086
1.812418,avc,0.1118,-21.0736
1.829205,standard_pd,-0.0240,-21.2430
1.829205,filtered_pd,0.2300,-21.4523
1.829205,avc,0.1120,-21.2092
1.846147,standard_pd,-0.0229,-21.3728
1.846147,filtered_pd,0.2290,-21.5936
1.846147,avc,0.1122,-21.3424
1.863246,standard_pd,-0.0219,-21.5002
1.863246,filtered_pd,0.2280,-21.7327
1.863246,avc,0.1124,-21.4732
1.880504,standard_pd,-0.0210,-21.6254
1.880504,filtered_pd,0.2270,-21.8697
1.880504,avc,0.1125,-21.6020
1.897922,standard_pd,-0.0201,-21.7486
1.897922,filtered_pd,0.2260,-22.0048
1.897922,avc,0.1126,-21.7287
1.915501,standard_pd,-0.0193,-21.8699
1.915501,filtered_pd,0.2250,-22.1381
1.915501,avc,0.1127,-21.8535
1.933242,standard_pd,-0.0186,-21.9895
1.933242,filtered_pd,0.2240,-22.2697
1.933242,avc,0.1128,-21.9766
1.951148,standard_pd,-0.0178,-22.1073
1.951148,filtered_pd,0.2230,-22.3997
1.951148,avc,0.1129,-22.0980
1.969220,standard_pd,-0.0172,-22.2236
1.969220,filtered_pd,0.2221,-22.5283
1.969220,avc,0.1129,-22.2179
1.987460,standard_pd,-0.0165,-22.3384
1.987460,filtered_pd,0.2211,-22.6556
1.987460,avc,0.1129,-22.3363
2.005868,standard_pd,-0.0159,-22.4518
2.005868,filtered_pd,0.2202,-22.7816
2.005868,avc,0.1130,-22.4534
2.024447,standard_pd,-0.0154,-22.5639
2.024447,filtered_pd,0.2192,-22.9064
2.024447,avc,0.1130,-22.5691
2.043197,standard_pd,-0.0148,-22.6748
2.043197,filtered_pd,0.2183,-23.0301
2.043197,avc,0.1130,-22.6837
2.062122,standard_pd,-0.0143,-22.7844
2.062122,filtered_pd,0.2173,-23.1527
2.062122,avc,0.1129,-22.7971
2.081222,standard_pd,-0.0138,-22.8930
2.081222,filtered_pd,0.2164,-23.2744
2.081222,avc,0.1129,-22.9095
2.100498,standard_pd,-0.0133,-23.0005
2.100498,filtered_pd,0.2155,-23.3952
2.100498,avc,0.1129,-23.0208
2.119953,standard_pd,-0.0129,-23.1070
2.119953,filtered_pd,0.2145,-23.5152
2.119953,avc,0.1128,-23.1312
2.139589,standard_pd,-0.0125,-23.2125
2.139589,filtered_pd,0.2136,-23.6344
2.139589,avc,0.1128,-23.2406
2.159406,standard_pd,-0.0121,-23.3171
2.159406,filtered_pd,0.2127,-23.7528
2.159406,avc,0.1127,-23.3492
2.179407,standard_pd,-0.0117,-23.4209
2.179407,filtered_pd,0.2118,-23.8705
2.179407,avc,0.1127,-23.4570
2.199593,standard_pd,-0.0113,-23.5238
2.199593,filtered_pd,0.2109,-23.9876
2.199593,avc,0.1126,-23.5640
2.219966,standard_pd,-0.0110,-23.6259
2.219966,filtered_pd,0.2100,-24.1041
2.219966,avc,0.1125,-23.6703
2.240528,standard_pd,-0.0106,-23.7273
2.240528,filtered_pd,0.2090,-24.2201
2.240528,avc,0.1125,-23.7759
2.261280,standard_pd,-0.0103,-23.8280
2.261280,filtered_pd,0.2081,-24.3355
2.261280,avc,0.1124,-23.8809
2.282224,standard_pd,-0.0100,-23.9280
2.282224,filtered_pd,0.2072,-24.4504
2.282224,avc,0.1123,-23.9852
2.303363,standard_pd,-0.0097,-24.0274
2.303363,filtered_pd,0.2063,-24.5649
2.303363,avc,0.1122,-24.0889
2.324697,standard_pd,-0.0094,-24.1261
2.324697,filtered_pd,0.2054,-24.6789
2.324697,avc,0.1121,-24.1921
2.346229,standard_pd,-0.0092,-24.2243
2.346229,filtered_pd,0.2045,-24.7926
2.346229,avc,0.1120,-24.2948
2.367960,standard_pd,-0.0089,-24.3218
2.367960,filtered_pd,0.2036,-24.9059
2.367960,avc,0.1119,-24.3969
2.389893,standard_pd,-0.0087,-24.4189
2.389893,filtered_pd,0.2027,-25.0189
2.389893,avc,0.1118,-24.4986
2.412028,standard_pd,-0.0084,-24.5154
2.412028,filtered_pd,0.2017,-25.1315
2.412028,avc,0.1117,-24.5998
2.434369,standard_pd,-0.0082,-24.6114
2.434369,filtered_pd,0.2008,-25.2439
2.434369,avc,0.1116,-24.7005
2.456916,standard_pd,-0.0080,-24.7069
2.456916,filtered_pd,0.1999,-25.3560
2.456916,avc,0.1115,-24.8009
2.479673,standard_pd,-0.0077,-24.8019
2.479673,filtered_pd,0.1990,-25.4679
2.479673,avc,0.1114,-24.9009
2.502640,standard_pd,-0.0075,-24.8965
2.502640,filtered_pd,0.1981,-25.5796
2.502640,avc,0.1112,-25.0005
2.525820,standard_pd,-0.0073,-24.9907
2.525820,filtered_pd,0.1971,-25.6910
2.525820,avc,0.1111,-25.0998
2.549215,standard_pd,-0.0071,-25.0845
2.549215,filtered_pd,0.1962,-25.8023
2.549215,avc,0.1110,-25.1987
2.572826,standard_pd,-0.0069,-25.1779
2.572826,filtered_pd,0.1953,-25.9135
2.572826,avc,0.1109,-25.2973
2.596656,standard_pd,-0.0068,-25.2709
2.596656,filtered_pd,0.1944,-26.0245
2.596656,avc,0.1107,-25.3956
2.620707,standard_pd,-0.0066,-25.3635
2.620707,filtered_pd,0.1934,-26.1353
2.620707,avc,0.1106,-25.4937
2.644980,standard_pd,-0.0064,-25.4558
2.644980,filtered_pd,0.1925,-26.2461
2.644980,avc,0.1105,-25.5914
2.669478,standard_pd,-0.0063,-25.5477
2.669478,filtered_pd,0.1916,-26.3568
2.669478,avc,0.1103,-25.6889
2.694204,standard_pd,-0.0061,-25.6393
2.694204,filtered_pd,0.1906,-26.4674
2.694204,avc,0.1102,-25.7862
2.719158,standard_pd,-0.0059,-25.7306
2.719158,filtered_pd,0.1897,-26.5779
2.719158,avc,0.1100,-25.8833
2.744343,standard_pd,-0.0058,-25.8216
2.744343,filtered_pd,0.1887,-26.6884
2.744343,avc,0.1099,-25.9801
2.769762,standard_pd,-0.0057,-25.9123
2.769762,filtered_pd,0.1878,-26.7988
2.769762,avc,0.1097,-26.0767
2.795416,standard_pd,-0.0055,-26.0027
2.795416,filtered_pd,0.1868,-26.9093
2.795416,avc,0.1096,-26.1732
2.821308,standard_pd,-0.0054,-26.0928
2.821308,filtered_pd,0.1859,-27.0197
2.821308,avc,0.1094,-26.2695
2.847439,standard_pd,-0.0053,-26.1827
2.847439,filtered_pd,0.1849,-27.1301
2.847439,avc,0.1093,-26.3656
2.873813,standard_pd,-0.0051,-26.2723
2.873813,filtered_pd,0.1839,-27.2406
2.873813,avc,0.1091,-26.4615
2.900430,standard_pd,-0.0050,-26.3616
2.900430,filtered_pd,0.1830,-27.3511
2.900430,avc,0.1089,-26.5573
2.927295,standard_pd,-0.0049,-26.4508
2.927295,filtered_pd,0.1820,-27.4616
2.927295,avc,0.1088,-26.6530
2.954408,standard_pd,-0.0048,-26.5396
2.954408,filtered_pd,0.1810,-27.5721
2.954408,avc,0.1086,-26.7485
2.981772,standard_pd,-0.0047,-26.6283
2.981772,filtered_pd,0.1800,-27.6828
2.981772,avc,0.1084,-26.8440
3.009390,standard_pd,-0.0045,-26.7167
3.009390,filtered_pd,0.1790,-27.7934
3.009390,avc,0.1083,-26.9393
3.037264,standard_pd,-0.0044,-26.8050
3.037264,filtered_pd,0.1780,-27.9042
3.037264,avc,0.1081,-27.0345
3.065395,standard_pd,-0.0043,-26.8930
3.065395,filtered_pd,0.1770,-28.0151
3.065395,avc,0.1079,-27.1296
3.093788,standard_pd,-0.0042,-26.9808
3.093788,filtered_pd,0.1760,-28.1260
3.093788,avc,0.1077,-27.2247
3.122443,standard_pd,-0.0041,-27.0685
3.122443,filtered_pd,0.1750,-28.2371
3.122443,avc,0.1075,-27.3196
3.151363,standard_pd,-0.0040,-27.1559
3.151363,filtered_pd,0.1740,-28.3483
3.151363,avc,0.1074,-27.4145
3.180552,standard_pd,-0.0040,-27.2432
3.180552,filtered_pd,0.1730,-28.4595
3.180552,avc,0.1072,-27.5094
3.210011,standard_pd,-0.0039,-27.3303
3.210011,filtered_pd,0.1720,-28.5710
3.210011,avc,0.1070,-27.6042
3.239743,standard_pd,-0.0038,-27.4172
3.239743,filtered_pd,0.1710,-28.6825
3.239743,avc,0.1068,-27.6989
3.269750,standard_pd,-0.0037,-27.5040
3.269750,filtered_pd,0.1699,-28.7942
3.269750,avc,0.1066,-27.7936
3.300035,standard_pd,-0.0036,-27.5906
3.300035,filtered_pd,0.1689,-28.9061
3.300035,avc,0.1064,-27.8883
3.330600,standard_pd,-0.0035,-27.6770
3.330600,filtered_pd,0.1679,-29.0181
3.330600,avc,0.1062,-27.9830
3.361449,standard_pd,-0.0035,-27.7633
3.361449,filtered_pd,0.1668,-29.1303
3.361449,avc,0.1060,-28.0776
3.392583,standard_pd,-0.0034,-27.8495
3.392583,filtered_pd,0.1658,-29.2426
3.392583,avc,0.1058,-28.1722
3.424006,standard_pd,-0.0033,-27.9355
3.424006,filtered_pd,0.1647,-29.3552
3.424006,avc,0.1056,-28.2669
3.455720,standard_pd,-0.0032,-28.0213
3.455720,filtered_pd,0.1637,-29.4679
3.455720,avc,0.1053,-28.3615
3.487727,standard_pd,-0.0032,-28.1071
3.487727,filtered_pd,0.1626,-29.5808
3.487727,avc,0.1051,-28.4561
3.520031,standard_pd,-0.0031,-28.1926
3.520031,filtered_pd,0.1616,-29.6939
3.520031,avc,0.1049,-28.5507
3.552635,standard_pd,-0.0030,-28.2781
3.552635,filtered_pd,0.1605,-29.8072
3.552635,avc,0.1047,-28.6454
3.585540,standard_pd,-0.0030,-28.3635
3.585540,filtered_pd,0.1594,-29.9207
3.585540,avc,0.1045,-28.7401
3.618750,standard_pd,-0.0029,-28.4487
3.618750,filtered_pd,0.1584,-30.0344
3.618750,avc,0.1042,-28.8348
3.652267,standard_pd,-0.0028,-28.5338
3.652267,filtered_pd,0.1573,-30.1484
3.652267,avc,0.1040,-28.9296
3.686095,standard_pd,-0.0028,-28.6188
3.686095,filtered_pd,0.1562,-30.2625
3.686095,avc,0.1038,-29.0244
3.720237,standard_pd,-0.0027,-28.7037
3.720237,filtered_pd,0.1551,-30.3769
3.720237,avc,0.1035,-29.1192
3.754694,standard_pd,-0.0027,-28.7885
3.754694,filtered_pd,0.1540,-30.4916
3.754694,avc,0.1033,-29.2141
3.789471,standard_pd,-0.0026,-28.8731
3.789471,filtered_pd,0.1529,-30.6064
