factor,sample_index,factor_value,combo,rms_vibration_mm,rms_pointing_error_deg,peak_torque_nm,rms_torque_nm
modal_damping_scale,39,1.07801,unshaped_filtered_pd,0.4942,0.0168791,15.9789,7.47777
modal_damping_scale,39,1.07801,fourth_standard_pd,0.0519084,0.00135736,16.7023,8.11929
modal_damping_scale,39,1.07801,fourth_filtered_pd,0.049632,0.00108476,16.6881,8.1199
modal_damping_scale,40,1.21068,unshaped_standard_pd,0.530742,0.0183219,15.5022,7.47158
modal_damping_scale,40,1.21068,unshaped_filtered_pd,0.487996,0.0166441,15.947,7.47723
modal_damping_scale,40,1.21068,fourth_standard_pd,0.0517396,0.00136353,16.7032,8.11927
modal_damping_scale,40,1.21068,fourth_filtered_pd,0.0496336,0.00109812,16.6896,8.11989
modal_damping_scale,41,0.793128,unshaped_standard_pd,0.57859,0.0200321,15.6746,7.47273
modal_damping_scale,41,0.793128,unshaped_filtered_pd,0.508282,0.0174216,16.0457,7.47903
modal_damping_scale,41,0.793128,fourth_standard_pd,0.0523016,0.00134442,16.7002,8.11933
modal_damping_scale,41,0.793128,fourth_filtered_pd,0.0496283,0.00105487,16.6846,8.11995
modal_damping_scale,42,1.14077,unshaped_standard_pd,0.53774,0.0185735,15.5294,7.47175
modal_damping_scale,42,1.14077,unshaped_filtered_pd,0.491243,0.0167667,15.9638,7.47751
modal_damping_scale,42,1.14077,fourth_standard_pd,0.0518275,0.00136028,16.7027,8.11928
modal_damping_scale,42,1.14077,fourth_filtered_pd,0.0496332,0.00109115,16.6888,8.1199
modal_damping_scale,43,0.815825,unshaped_standard_pd,0.575557,0.0199246,15.6646,7.47266
modal_damping_scale,43,0.815825,unshaped_filtered_pd,0.507111,0.0173762,16.0405,7.47892
modal_damping_scale,43,0.815825,fourth_standard_pd,0.0522681,0.00134543,16.7004,8.11933
modal_damping_scale,43,0.815825,fourth_filtered_pd,0.0496288,0.00105731,16.6849,8.11994
modal_damping_scale,44,0.862455,unshaped_standard_pd,0.569508,0.0197098,15.6441,7.47252
modal_damping_scale,44,0.862455,unshaped_filtered_pd,0.504722,0.0172843,16.0297,7.47871
modal_damping_scale,44,0.862455,fourth_standard_pd,0.0522009,0.0013475,16.7008,8.11932
modal_damping_scale,44,0.862455,fourth_filtered_pd,0.0496291,0.00106227,16.6855,8.11994
modal_damping_scale,45,1.12594,unshaped_standard_pd,0.539271,0.0186285,15.5352,7.47179
modal_damping_scale,45,1.12594,unshaped_filtered_pd,0.491939,0.0167931,15.9674,7.47757
modal_damping_scale,45,1.12594,fourth_standard_pd,0.0518463,0.00135958,16.7026,8.11928
modal_damping_scale,45,1.12594,fourth_filtered_pd,0.0496329,0.00108964,16.6886,8.1199
modal_damping_scale,46,1.28812,unshaped_standard_pd,0.523395,0.0180569,15.4728,7.4714
modal_damping_scale,46,1.28812,unshaped_filtered_pd,0.484477,0.0165113,15.9283,7.47693
modal_damping_scale,46,1.28812,fourth_standard_pd,0.0516445,0.00136712,16.7036,8.11926
modal_damping_scale,46,1.28812,fourth_filtered_pd,0.0496322,0.00110557,16.6904,8.11987
modal_damping_scale,47,1.06693,unshaped_standard_pd,0.545535,0.0188529,15.5587,7.47194
modal_damping_scale,47,1.06693,unshaped_filtered_pd,0.494724,0.0168992,15.9815,7.47781
modal_damping_scale,47,1.06693,fourth_standard_pd,0.051923,0.00135686,16.7023,8.11929
modal_damping_scale,47,1.06693,fourth_filtered_pd,0.0496317,0.00108361,16.6879,8.11991
modal_damping_scale,48,0.7327,unshaped_standard_pd,0.586938,0.0203279,15.7018,7.47292
modal_damping_scale,48,0.7327,unshaped_filtered_pd,0.511439,0.0175445,16.0596,7.47932
modal_damping_scale,48,0.7327,fourth_standard_pd,0.0523882,0.00134155,16.6997,8.11934
modal_damping_scale,48,0.7327,fourth_filtered_pd,0.0496285,0.00104837,16.6838,8.11995
modal_damping_scale,49,1.06979,unshaped_standard_pd,0.545225,0.0188418,15.5575,7.47194
modal_damping_scale,49,1.06979,unshaped_filtered_pd,0.494589,0.016894,15.9808,7.4778
modal_damping_scale,49,1.06979,fourth_standard_pd,0.0519193,0.00135699,16.7023,8.11929
modal_damping_scale,49,1.06979,fourth_filtered_pd,0.0496318,0.0010839,16.688,8.11991
modal_damping_scale,50,0.72541,unshaped_standard_pd,0.587975,0.0203645,15.7051,7.47294
modal_damping_scale,50,0.72541,unshaped_filtered_pd,0.511826,0.0175595,16.0612,7.47936
modal_damping_scale,50,0.72541,fourth_standard_pd,0.052399,0.00134123,16.6997,8.11934
modal_damping_scale,50,0.72541,fourth_filtered_pd,0.0496286,0.00104758,16.6837,8.11996
modal_damping_scale,51,1.23049,unshaped_standard_pd,0.528824,0.0182528,15.4946,7.47154
modal_damping_scale,51,1.23049,unshaped_filtered_pd,0.487088,0.0166098,15.9423,7.47715
modal_damping_scale,51,1.23049,fourth_standard_pd,0.051715,0.00136445,16.7033,8.11927
modal_damping_scale,51,1.23049,fourth_filtered_pd,0.0496334,0.00110005,16.6898,8.11988
modal_damping_scale,52,1.12575,unshaped_standard_pd,0.539292,0.0186292,15.5353,7.47179
modal_damping_scale,52,1.12575,unshaped_filtered_pd,0.491948,0.0167935,15.9674,7.47757
modal_damping_scale,52,1.12575,fourth_standard_pd,0.0518466,0.00135957,16.7026,8.11928
modal_damping_scale,52,1.12575,fourth_filtered_pd,0.0496329,0.00108962,16.6886,8.1199
modal_damping_scale,53,0.803877,unshaped_standard_pd,0.577146,0.0199809,15.6698,7.47269
modal_damping_scale,53,0.803877,unshaped_filtered_pd,0.507727,0.0174001,16.0433,7.47898
modal_damping_scale,53,0.803877,fourth_standard_pd,0.0522854,0.0013449,16.7003,8.11933
modal_damping_scale,53,0.803877,fourth_filtered_pd,0.0496288,0.00105603,16.6847,8.11994
modal_damping_scale,54,0.755033,unshaped_standard_pd,0.583803,0.0202169,15.6917,7.47285
modal_damping_scale,54,0.755033,unshaped_filtered_pd,0.510264,0.0174987,16.0545,7.47921
modal_damping_scale,54,0.755033,fourth_standard_pd,0.0523555,0.00134257,16.6999,8.11934
modal_damping_scale,54,0.755033,fourth_filtered_pd,0.0496285,0.00105078,16.6841,8.11995
