time_s,method,controller,error_deg
46.340000,fourth,standard_pd,3.802888e-05
46.350000,fourth,standard_pd,3.960626e-05
46.360000,fourth,standard_pd,4.112318e-05
46.370000,fourth,standard_pd,4.268868e-05
46.380000,fourth,standard_pd,4.423174e-05
46.390000,fourth,standard_pd,4.575462e-05
46.400000,fourth,standard_pd,4.725928e-05
46.410000,fourth,standard_pd,4.880719e-05
46.420000,fourth,standard_pd,5.030748e-05
46.430000,fourth,standard_pd,5.176432e-05
46.440000,fourth,standard_pd,5.323606e-05
46.450000,fourth,standard_pd,5.469485e-05
46.460000,fourth,standard_pd,5.611573e-05
46.470000,fourth,standard_pd,5.755220e-05
46.480000,fourth,standard_pd,5.895367e-05
46.490000,fourth,standard_pd,6.034676e-05
46.500000,fourth,standard_pd,6.168478e-05
46.510000,fourth,standard_pd,6.304065e-05
46.520000,fourth,standard_pd,6.436797e-05
46.530000,fourth,standard_pd,6.564626e-05
46.540000,fourth,standard_pd,6.690013e-05
46.550000,fourth,standard_pd,6.815232e-05
46.560000,fourth,standard_pd,6.938191e-05
46.570000,fourth,standard_pd,7.059010e-05
46.580000,fourth,standard_pd,7.173731e-05
46.590000,fourth,standard_pd,7.288647e-05
46.600000,fourth,standard_pd,7.399809e-05
46.610000,fourth,standard_pd,7.507385e-05
46.620000,fourth,standard_pd,7.613440e-05
46.630000,fourth,standard_pd,7.716149e-05
46.640000,fourth,standard_pd,7.813778e-05
46.650000,fourth,standard_pd,7.910202e-05
46.660000,fourth,standard_pd,8.001822e-05
46.670000,fourth,standard_pd,8.092405e-05
46.680000,fourth,standard_pd,8.180203e-05
46.690000,fourth,standard_pd,8.261777e-05
46.700000,fourth,standard_pd,8.342553e-05
46.710000,fourth,standard_pd,8.419091e-05
46.720000,fourth,standard_pd,8.493224e-05
46.730000,fourth,standard_pd,8.563311e-05
46.740000,fourth,standard_pd,8.629451e-05
46.750000,fourth,standard_pd,8.691734e-05
46.760000,fourth,standard_pd,8.751909e-05
46.770000,fourth,standard_pd,8.808362e-05
46.780000,fourth,standard_pd,8.861167e-05
46.790000,fourth,standard_pd,8.910387e-05
46.800000,fourth,standard_pd,8.956081e-05
46.810000,fourth,standard_pd,8.998304e-05
46.820000,fourth,standard_pd,9.037104e-05
46.830000,fourth,standard_pd,9.072525e-05
46.840000,fourth,standard_pd,9.104606e-05
46.850000,fourth,standard_pd,9.131787e-05
46.860000,fourth,standard_pd,9.155702e-05
46.870000,fourth,standard_pd,9.177967e-05
46.880000,fourth,standard_pd,9.195424e-05
46.890000,fourth,standard_pd,9.209681e-05
46.900000,fourth,standard_pd,9.219174e-05
46.910000,fourth,standard_pd,9.227077e-05
46.920000,fourth,standard_pd,9.230237e-05
46.930000,fourth,standard_pd,9.230237e-05
46.940000,fourth,standard_pd,9.225497e-05
46.950000,fourth,standard_pd,9.219174e-05
46.960000,fourth,standard_pd,9.208098e-05
46.970000,fourth,standard_pd,9.193838e-05
46.980000,fourth,standard_pd,9.174790e-05
46.990000,fourth,standard_pd,9.154110e-05
47.000000,fourth,standard_pd,9.130190e-05
47.010000,fourth,standard_pd,9.103005e-05
47.020000,fourth,standard_pd,9.070918e-05
47.030000,fourth,standard_pd,9.037104e-05
47.040000,fourth,standard_pd,8.998304e-05
47.050000,fourth,standard_pd,8.956081e-05
47.060000,fourth,standard_pd,8.913659e-05
47.070000,fourth,standard_pd,8.864457e-05
47.080000,fourth,standard_pd,8.813326e-05
47.090000,fourth,standard_pd,8.760234e-05
47.100000,fourth,standard_pd,8.701792e-05
47.110000,fourth,standard_pd,8.641269e-05
47.120000,fourth,standard_pd,8.578620e-05
47.130000,fourth,standard_pd,8.510372e-05
47.140000,fourth,standard_pd,8.443299e-05
47.150000,fourth,standard_pd,8.370466e-05
47.160000,fourth,standard_pd,8.293478e-05
47.170000,fourth,standard_pd,8.217544e-05
47.180000,fourth,standard_pd,8.135527e-05
47.190000,fourth,standard_pd,8.050864e-05
47.200000,fourth,standard_pd,7.965301e-05
47.210000,fourth,standard_pd,7.876958e-05
47.220000,fourth,standard_pd,7.785742e-05
47.230000,fourth,standard_pd,7.693443e-05
47.240000,fourth,standard_pd,7.598106e-05
47.250000,fourth,standard_pd,7.499613e-05
47.260000,fourth,standard_pd,7.397839e-05
47.270000,fourth,standard_pd,7.294645e-05
47.280000,fourth,standard_pd,7.191998e-05
47.290000,fourth,standard_pd,7.083749e-05
47.300000,fourth,standard_pd,6.978000e-05
47.310000,fourth,standard_pd,6.866379e-05
47.320000,fourth,standard_pd,6.755071e-05
47.330000,fourth,standard_pd,6.641898e-05
47.340000,fourth,standard_pd,6.526763e-05
47.350000,fourth,standard_pd,6.409560e-05
47.360000,fourth,standard_pd,6.292491e-05
47.370000,fourth,standard_pd,6.175564e-05
47.380000,fourth,standard_pd,6.053972e-05
47.390000,fourth,standard_pd,5.932345e-05
47.400000,fourth,standard_pd,5.810681e-05
47.410000,fourth,standard_pd,5.688978e-05
47.420000,fourth,standard_pd,5.564613e-05
47.430000,fourth,standard_pd,5.440086e-05
47.440000,fourth,standard_pd,5.315384e-05
47.450000,fourth,standard_pd,5.190494e-05
47.460000,fourth,standard_pd,5.065404e-05
47.470000,fourth,standard_pd,4.938621e-05
47.480000,fourth,standard_pd,4.814557e-05
47.490000,fourth,standard_pd,4.685654e-05
47.500000,fourth,standard_pd,4.562699e-05
47.510000,fourth,standard_pd,4.433051e-05
47.520000,fourth,standard_pd,4.309655e-05
47.530000,fourth,standard_pd,4.182620e-05
47.540000,fourth,standard_pd,4.058794e-05
47.550000,fourth,standard_pd,3.934776e-05
47.560000,fourth,standard_pd,3.810548e-05
47.570000,fourth,standard_pd,3.686088e-05
47.580000,fourth,standard_pd,3.561372e-05
47.590000,fourth,standard_pd,3.440612e-05
47.600000,fourth,standard_pd,3.319851e-05
47.610000,fourth,standard_pd,3.203643e-05
47.620000,fourth,standard_pd,3.083057e-05
47.630000,fourth,standard_pd,2.962484e-05
47.640000,fourth,standard_pd,2.847050e-05
47.650000,fourth,standard_pd,2.732076e-05
47.660000,fourth,standard_pd,2.617620e-05
47.670000,fourth,standard_pd,2.503756e-05
47.680000,fourth,standard_pd,2.390566e-05
47.690000,fourth,standard_pd,2.284543e-05
47.700000,fourth,standard_pd,2.173353e-05
47.710000,fourth,standard_pd,2.070291e-05
47.720000,fourth,standard_pd,1.961822e-05
47.730000,fourth,standard_pd,1.862714e-05
47.740000,fourth,standard_pd,1.766301e-05
47.750000,fourth,standard_pd,1.664311e-05
47.760000,fourth,standard_pd,1.564993e-05
47.770000,fourth,standard_pd,1.468888e-05
47.780000,fourth,standard_pd,1.376669e-05
47.790000,fourth,standard_pd,1.277811e-05
47.800000,fourth,standard_pd,1.195283e-05
47.810000,fourth,standard_pd,1.106617e-05
47.820000,fourth,standard_pd,1.024528e-05
47.830000,fourth,standard_pd,9.507221e-06
47.840000,fourth,standard_pd,8.537736e-06
47.850000,fourth,standard_pd,7.824965e-06
47.860000,fourth,standard_pd,7.040398e-06
47.870000,fourth,standard_pd,6.389057e-06
47.880000,fourth,standard_pd,5.663294e-06
47.890000,fourth,standard_pd,5.122642e-06
47.900000,fourth,standard_pd,4.182620e-06
47.910000,fourth,standard_pd,3.818192e-06
47.920000,fourth,standard_pd,2.957559e-06
47.930000,fourth,standard_pd,2.414837e-06
47.940000,fourth,standard_pd,2.414837e-06
47.950000,fourth,standard_pd,1.707547e-06
47.960000,fourth,standard_pd,0.000000e+00
47.970000,fourth,standard_pd,0.000000e+00
47.980000,fourth,standard_pd,0.000000e+00
47.990000,fourth,standard_pd,0.000000e+00
48.000000,fourth,standard_pd,0.000000e+00
48.010000,fourth,standard_pd,1.707547e-06
48.020000,fourth,standard_pd,0.000000e+00
48.030000,fourth,standard_pd,1.707547e-06
48.040000,fourth,standard_pd,1.707547e-06
48.050000,fourth,standard_pd,1.707547e-06
48.060000,fourth,standard_pd,1.707547e-06
48.070000,fourth,standard_pd,2.414837e-06
48.080000,fourth,standard_pd,2.414837e-06
48.090000,fourth,standard_pd,2.414837e-06
48.100000,fourth,standard_pd,2.414837e-06
48.110000,fourth,standard_pd,2.957559e-06
48.120000,fourth,standard_pd,2.957559e-06
48.130000,fourth,standard_pd,2.957559e-06
48.140000,fourth,standard_pd,2.414837e-06
48.150000,fourth,standard_pd,2.414837e-06
48.160000,fourth,standard_pd,2.414837e-06
48.170000,fourth,standard_pd,1.707547e-06
48.180000,fourth,standard_pd,1.707547e-06
48.190000,fourth,standard_pd,1.707547e-06
48.200000,fourth,standard_pd,1.707547e-06
48.210000,fourth,standard_pd,1.707547e-06
48.220000,fourth,standard_pd,0.000000e+00
48.230000,fourth,standard_pd,0.000000e+00
48.240000,fourth,standard_pd,0.000000e+00
48.250000,fourth,standard_pd,0.000000e+00
48.260000,fourth,standard_pd,0.000000e+00
48.270000,fourth,standard_pd,0.000000e+00
48.280000,fourth,standard_pd,0.000000e+00
48.290000,fourth,standard_pd,2.414837e-06
48.300000,fourth,standard_pd,2.414837e-06
48.310000,fourth,standard_pd,2.957559e-06
48.320000,fourth,standard_pd,3.415095e-06
48.330000,fourth,standard_pd,4.182620e-06
48.340000,fourth,standard_pd,4.829673e-06
48.350000,fourth,standard_pd,5.399739e-06
48.360000,fourth,standard_pd,5.915117e-06
48.370000,fourth,standard_pd,6.613302e-06
48.380000,fourth,standard_pd,7.443026e-06
48.390000,fourth,standard_pd,8.189109e-06
48.400000,fourth,standard_pd,9.035491e-06
48.410000,fourth,standard_pd,9.659346e-06
48.420000,fourth,standard_pd,1.052603e-05
48.430000,fourth,standard_pd,1.132659e-05
48.440000,fourth,standard_pd,1.207418e-05
48.450000,fourth,standard_pd,1.300429e-05
48.460000,fourth,standard_pd,1.387218e-05
48.470000,fourth,standard_pd,1.478779e-05
48.480000,fourth,standard_pd,1.564993e-05
48.490000,fourth,standard_pd,1.655529e-05
48.500000,fourth,standard_pd,1.749715e-05
48.510000,fourth,standard_pd,1.839085e-05
48.520000,fourth,standard_pd,1.939401e-05
48.530000,fourth,standard_pd,2.027600e-05
48.540000,fourth,standard_pd,2.125879e-05
48.550000,fourth,standard_pd,2.226369e-05
48.560000,fourth,standard_pd,2.328784e-05
48.570000,fourth,standard_pd,2.426881e-05
48.580000,fourth,standard_pd,2.526939e-05
48.590000,fourth,standard_pd,2.628736e-05
48.600000,fourth,standard_pd,2.732076e-05
48.610000,fourth,standard_pd,2.831647e-05
48.620000,fourth,standard_pd,2.932809e-05
48.630000,fourth,standard_pd,3.040202e-05
48.640000,fourth,standard_pd,3.143928e-05
48.650000,fourth,standard_pd,3.248830e-05
48.660000,fourth,standard_pd,3.354798e-05
48.670000,fourth,standard_pd,3.457520e-05
48.680000,fourth,standard_pd,3.565463e-05
48.690000,fourth,standard_pd,3.674204e-05
48.700000,fourth,standard_pd,3.775958e-05
48.710000,fourth,standard_pd,3.882559e-05
48.720000,fourth,standard_pd,3.989965e-05
48.730000,fourth,standard_pd,4.090993e-05
48.740000,fourth,standard_pd,4.200011e-05
48.750000,fourth,standard_pd,4.302884e-05
48.760000,fourth,standard_pd,4.406663e-05
48.770000,fourth,standard_pd,4.511287e-05
48.780000,fourth,standard_pd,4.613539e-05
48.790000,fourth,standard_pd,4.713573e-05
48.800000,fourth,standard_pd,4.814557e-05
48.810000,fourth,standard_pd,4.919396e-05
48.820000,fourth,standard_pd,5.016238e-05
48.830000,fourth,standard_pd,5.116947e-05
48.840000,fourth,standard_pd,5.212916e-05
48.850000,fourth,standard_pd,5.312640e-05
48.860000,fourth,standard_pd,5.407832e-05
48.870000,fourth,standard_pd,5.501377e-05
48.880000,fourth,standard_pd,5.598568e-05
48.890000,fourth,standard_pd,5.691540e-05
48.900000,fourth,standard_pd,5.780495e-05
48.910000,fourth,standard_pd,5.870586e-05
48.920000,fourth,standard_pd,5.959316e-05
48.930000,fourth,standard_pd,6.046743e-05
48.940000,fourth,standard_pd,6.130547e-05
48.950000,fourth,standard_pd,6.215566e-05
48.960000,fourth,standard_pd,6.298281e-05
48.970000,fourth,standard_pd,6.377638e-05
48.980000,fourth,standard_pd,6.457148e-05
48.990000,fourth,standard_pd,6.533461e-05
49.000000,fourth,standard_pd,6.608892e-05
49.010000,fourth,standard_pd,6.683472e-05
49.020000,fourth,standard_pd,6.752912e-05
49.030000,fourth,standard_pd,6.821646e-05
49.040000,fourth,standard_pd,6.889694e-05
49.050000,fourth,standard_pd,6.952884e-05
49.060000,fourth,standard_pd,7.017583e-05
49.070000,fourth,standard_pd,7.077572e-05
49.080000,fourth,standard_pd,7.137057e-05
49.090000,fourth,standard_pd,7.191998e-05
49.100000,fourth,standard_pd,7.246522e-05
49.110000,fourth,standard_pd,7.298641e-05
49.120000,fourth,standard_pd,7.348408e-05
49.130000,fourth,standard_pd,7.393897e-05
49.140000,fourth,standard_pd,7.439108e-05
49.150000,fourth,standard_pd,7.482097e-05
49.160000,fourth,standard_pd,7.520966e-05
49.170000,fourth,standard_pd,7.557705e-05
49.180000,fourth,standard_pd,7.592347e-05
49.190000,fourth,standard_pd,7.624920e-05
49.200000,fourth,standard_pd,7.655451e-05
49.210000,fourth,standard_pd,7.680167e-05
49.220000,fourth,standard_pd,7.704805e-05
49.230000,fourth,standard_pd,7.727477e-05
49.240000,fourth,standard_pd,7.748202e-05
49.250000,fourth,standard_pd,7.763239e-05
49.260000,fourth,standard_pd,7.778248e-05
49.270000,fourth,standard_pd,7.791357e-05
49.280000,fourth,standard_pd,7.798838e-05
49.290000,fourth,standard_pd,7.804444e-05
49.300000,fourth,standard_pd,7.810046e-05
49.310000,fourth,standard_pd,7.810046e-05
49.320000,fourth,standard_pd,7.810046e-05
49.330000,fourth,standard_pd,7.806312e-05
49.340000,fourth,standard_pd,7.798838e-05
49.350000,fourth,standard_pd,7.791357e-05
49.360000,fourth,standard_pd,7.780122e-05
49.370000,fourth,standard_pd,7.765117e-05
49.380000,fourth,standard_pd,7.750083e-05
49.390000,fourth,standard_pd,7.731249e-05
49.400000,fourth,standard_pd,7.710479e-05
49.410000,fourth,standard_pd,7.685860e-05
49.420000,fourth,standard_pd,7.659259e-05
49.430000,fourth,standard_pd,7.630654e-05
49.440000,fourth,standard_pd,7.600024e-05
49.450000,fourth,standard_pd,7.569270e-05
49.460000,fourth,standard_pd,7.532587e-05
49.470000,fourth,standard_pd,7.495724e-05
49.480000,fourth,standard_pd,7.456724e-05
49.490000,fourth,standard_pd,7.413588e-05
49.500000,fourth,standard_pd,7.370198e-05
49.510000,fourth,standard_pd,7.324562e-05
49.520000,fourth,standard_pd,7.276636e-05
49.530000,fourth,standard_pd,7.226376e-05
49.540000,fourth,standard_pd,7.175763e-05
49.550000,fourth,standard_pd,7.120697e-05
49.560000,fourth,standard_pd,7.065203e-05
49.570000,fourth,standard_pd,7.007188e-05
49.580000,fourth,standard_pd,6.946591e-05
49.590000,fourth,standard_pd,6.887578e-05
49.600000,fourth,standard_pd,6.823783e-05
49.610000,fourth,standard_pd,6.759386e-05
49.620000,fourth,standard_pd,6.694369e-05
49.630000,fourth,standard_pd,6.626516e-05
49.640000,fourth,standard_pd,6.555736e-05
49.650000,fourth,standard_pd,6.486433e-05
49.660000,fourth,standard_pd,6.414108e-05
49.670000,fourth,standard_pd,6.338658e-05
49.680000,fourth,standard_pd,6.266954e-05
49.690000,fourth,standard_pd,6.189712e-05
49.700000,fourth,standard_pd,6.111493e-05
49.710000,fourth,standard_pd,6.034676e-05
49.720000,fourth,standard_pd,5.954421e-05
49.730000,fourth,standard_pd,5.875551e-05
49.740000,fourth,standard_pd,5.795608e-05
49.750000,fourth,standard_pd,5.711995e-05
49.760000,fourth,standard_pd,5.629729e-05
49.770000,fourth,standard_pd,5.546244e-05
49.780000,fourth,standard_pd,5.458813e-05
49.790000,fourth,standard_pd,5.375385e-05
49.800000,fourth,standard_pd,5.290642e-05
49.810000,fourth,standard_pd,5.204519e-05
49.820000,fourth,standard_pd,5.116947e-05
49.830000,fourth,standard_pd,5.030748e-05
49.840000,fourth,standard_pd,4.940097e-05
49.850000,fourth,standard_pd,4.853761e-05
49.860000,fourth,standard_pd,4.765862e-05
49.870000,fourth,standard_pd,4.676311e-05
49.880000,fourth,standard_pd,4.588189e-05
49.890000,fourth,standard_pd,4.501582e-05
49.900000,fourth,standard_pd,4.409970e-05
49.910000,fourth,standard_pd,4.323164e-05
49.920000,fourth,standard_pd,4.234580e-05
49.930000,fourth,standard_pd,4.147618e-05
49.940000,fourth,standard_pd,4.058794e-05
49.950000,fourth,standard_pd,3.971654e-05
49.960000,fourth,standard_pd,3.882559e-05
49.970000,fourth,standard_pd,3.795214e-05
49.980000,fourth,standard_pd,3.709742e-05
49.990000,fourth,standard_pd,3.626277e-05
50.000000,fourth,standard_pd,3.536726e-05
50.010000,fourth,standard_pd,3.453301e-05
50.020000,fourth,standard_pd,3.372136e-05
50.030000,fourth,standard_pd,3.284533e-05
50.040000,fourth,standard_pd,3.208190e-05
50.050000,fourth,standard_pd,3.125325e-05
50.060000,fourth,standard_pd,3.040202e-05
50.070000,fourth,standard_pd,2.967401e-05
50.080000,fourth,standard_pd,2.882672e-05
50.090000,fourth,standard_pd,2.805787e-05
50.100000,fourth,standard_pd,2.732076e-05
50.110000,fourth,standard_pd,2.656320e-05
50.120000,fourth,standard_pd,2.583988e-05
50.130000,fourth,standard_pd,2.509572e-05
50.140000,fourth,standard_pd,2.438865e-05
50.150000,fourth,standard_pd,2.366047e-05
50.160000,fourth,standard_pd,2.297270e-05
50.170000,fourth,standard_pd,2.232908e-05
50.180000,fourth,standard_pd,2.166635e-05
50.190000,fourth,standard_pd,2.105206e-05
50.200000,fourth,standard_pd,2.049057e-05
50.210000,fourth,standard_pd,1.983991e-05
50.220000,fourth,standard_pd,1.924308e-05
50.230000,fourth,standard_pd,1.870524e-05
50.240000,fourth,standard_pd,1.815148e-05
50.250000,fourth,standard_pd,1.758028e-05
50.260000,fourth,standard_pd,1.707547e-05
50.270000,fourth,standard_pd,1.664311e-05
50.280000,fourth,standard_pd,1.610897e-05
50.290000,fourth,standard_pd,1.564993e-05
50.300000,fourth,standard_pd,1.527277e-05
50.310000,fourth,standard_pd,1.478779e-05
50.320000,fourth,standard_pd,1.438805e-05
50.330000,fourth,standard_pd,1.397688e-05
50.340000,fourth,standard_pd,1.366038e-05
50.350000,fourth,standard_pd,1.322660e-05
50.360000,fourth,standard_pd,1.300429e-05
50.370000,fourth,standard_pd,1.266351e-05
50.380000,fourth,standard_pd,1.243113e-05
50.390000,fourth,standard_pd,1.219433e-05
50.400000,fourth,standard_pd,1.195283e-05
50.410000,fourth,standard_pd,1.170635e-05
50.420000,fourth,standard_pd,1.145458e-05
50.430000,fourth,standard_pd,1.132659e-05
50.440000,fourth,standard_pd,1.119714e-05
50.450000,fourth,standard_pd,1.106617e-05
50.460000,fourth,standard_pd,1.093364e-05
50.470000,fourth,standard_pd,1.093364e-05
50.480000,fourth,standard_pd,1.079948e-05
50.490000,fourth,standard_pd,1.066363e-05
50.500000,fourth,standard_pd,1.066363e-05
50.510000,fourth,standard_pd,1.066363e-05
50.520000,fourth,standard_pd,1.079948e-05
50.530000,fourth,standard_pd,1.079948e-05
50.540000,fourth,standard_pd,1.079948e-05
50.550000,fourth,standard_pd,1.093364e-05
50.560000,fourth,standard_pd,1.106617e-05
50.570000,fourth,standard_pd,1.119714e-05
50.580000,fourth,standard_pd,1.132659e-05
50.590000,fourth,standard_pd,1.145458e-05
50.600000,fourth,standard_pd,1.170635e-05
50.610000,fourth,standard_pd,1.183023e-05
50.620000,fourth,standard_pd,1.207418e-05
50.630000,fourth,standard_pd,1.231330e-05
50.640000,fourth,standard_pd,1.254786e-05
50.650000,fourth,standard_pd,1.289170e-05
50.660000,fourth,standard_pd,1.311592e-05
50.670000,fourth,standard_pd,1.344524e-05
50.680000,fourth,standard_pd,1.376669e-05
50.690000,fourth,standard_pd,1.418395e-05
50.700000,fourth,standard_pd,1.448902e-05
50.710000,fourth,standard_pd,1.488605e-05
50.720000,fourth,standard_pd,1.527277e-05
50.730000,fourth,standard_pd,1.574281e-05
50.740000,fourth,standard_pd,1.619922e-05
50.750000,fourth,standard_pd,1.664311e-05
50.760000,fourth,standard_pd,1.707547e-05
50.770000,fourth,standard_pd,1.758028e-05
50.780000,fourth,standard_pd,1.815148e-05
50.790000,fourth,standard_pd,1.862714e-05
50.800000,fourth,standard_pd,1.916717e-05
50.810000,fourth,standard_pd,1.969240e-05
50.820000,fourth,standard_pd,2.027600e-05
50.830000,fourth,standard_pd,2.084327e-05
50.840000,fourth,standard_pd,2.139551e-05
50.850000,fourth,standard_pd,2.200021e-05
50.860000,fourth,standard_pd,2.258873e-05
50.870000,fourth,standard_pd,2.328784e-05
50.880000,fourth,standard_pd,2.390566e-05
50.890000,fourth,standard_pd,2.450791e-05
50.900000,fourth,standard_pd,2.515374e-05
50.910000,fourth,standard_pd,2.583988e-05
50.920000,fourth,standard_pd,2.650826e-05
50.930000,fourth,standard_pd,2.716020e-05
50.940000,fourth,standard_pd,2.790155e-05
50.950000,fourth,standard_pd,2.857273e-05
50.960000,fourth,standard_pd,2.927834e-05
50.970000,fourth,standard_pd,2.996733e-05
50.980000,fourth,standard_pd,3.068838e-05
50.990000,fourth,standard_pd,3.139288e-05
51.000000,fourth,standard_pd,3.212731e-05
51.010000,fourth,standard_pd,3.284533e-05
51.020000,fourth,standard_pd,3.359141e-05
51.030000,fourth,standard_pd,3.432128e-05
51.040000,fourth,standard_pd,3.507753e-05
51.050000,fourth,standard_pd,3.581781e-05
51.060000,fourth,standard_pd,3.654311e-05
51.070000,fourth,standard_pd,3.729340e-05
51.080000,fourth,standard_pd,3.806720e-05
51.090000,fourth,standard_pd,3.878802e-05
51.100000,fourth,standard_pd,3.953258e-05
51.110000,fourth,standard_pd,4.026337e-05
51.120000,fourth,standard_pd,4.101669e-05
51.130000,fourth,standard_pd,4.175643e-05
51.140000,fourth,standard_pd,4.251758e-05
51.150000,fourth,standard_pd,4.323164e-05
51.160000,fourth,standard_pd,4.393410e-05
51.170000,fourth,standard_pd,4.469079e-05
51.180000,fourth,standard_pd,4.540278e-05
51.190000,fourth,standard_pd,4.610378e-05
51.200000,fourth,standard_pd,4.682542e-05
51.210000,fourth,standard_pd,4.756676e-05
51.220000,fourth,standard_pd,4.826654e-05
51.230000,fourth,standard_pd,4.895631e-05
51.240000,fourth,standard_pd,4.963649e-05
51.250000,fourth,standard_pd,5.030748e-05
51.260000,fourth,standard_pd,5.096964e-05
51.270000,fourth,standard_pd,5.165154e-05
51.280000,fourth,standard_pd,5.229668e-05
51.290000,fourth,standard_pd,5.293397e-05
51.300000,fourth,standard_pd,5.356367e-05
51.310000,fourth,standard_pd,5.418605e-05
51.320000,fourth,standard_pd,5.480136e-05
51.330000,fourth,standard_pd,5.540984e-05
51.340000,fourth,standard_pd,5.598568e-05
51.350000,fourth,standard_pd,5.655566e-05
51.360000,fourth,standard_pd,5.714546e-05
51.370000,fourth,standard_pd,5.770398e-05
51.380000,fourth,standard_pd,5.823212e-05
51.390000,fourth,standard_pd,5.875551e-05
51.400000,fourth,standard_pd,5.927428e-05
51.410000,fourth,standard_pd,5.976416e-05
51.420000,fourth,standard_pd,6.025005e-05
51.430000,fourth,standard_pd,6.073206e-05
51.440000,fourth,standard_pd,6.116262e-05
51.450000,fourth,standard_pd,6.161383e-05
51.460000,fourth,standard_pd,6.203827e-05
51.470000,fourth,standard_pd,6.245983e-05
51.480000,fourth,standard_pd,6.285537e-05
51.490000,fourth,standard_pd,6.322538e-05
51.500000,fourth,standard_pd,6.359324e-05
51.510000,fourth,standard_pd,6.393619e-05
51.520000,fourth,standard_pd,6.425462e-05
51.530000,fourth,standard_pd,6.457148e-05
51.540000,fourth,standard_pd,6.486433e-05
51.550000,fourth,standard_pd,6.515585e-05
51.560000,fourth,standard_pd,6.542380e-05
51.570000,fourth,standard_pd,6.566846e-05
51.580000,fourth,standard_pd,6.591221e-05
51.590000,fourth,standard_pd,6.611097e-05
51.600000,fourth,standard_pd,6.630914e-05
51.610000,fourth,standard_pd,6.646286e-05
51.620000,fourth,standard_pd,6.663811e-05
51.630000,fourth,standard_pd,6.676925e-05
51.640000,fourth,standard_pd,6.690013e-05
51.650000,fourth,standard_pd,6.700899e-05
51.660000,fourth,standard_pd,6.709596e-05
51.670000,fourth,standard_pd,6.713940e-05
51.680000,fourth,standard_pd,6.720451e-05
51.690000,fourth,standard_pd,6.724789e-05
51.700000,fourth,standard_pd,6.724789e-05
51.710000,fourth,standard_pd,6.724789e-05
51.720000,fourth,standard_pd,6.722620e-05
51.730000,fourth,standard_pd,6.718282e-05
51.740000,fourth,standard_pd,6.713940e-05
51.750000,fourth,standard_pd,6.705249e-05
51.760000,fourth,standard_pd,6.696547e-05
51.770000,fourth,standard_pd,6.685653e-05
51.780000,fourth,standard_pd,6.672556e-05
51.790000,fourth,standard_pd,6.657245e-05
51.800000,fourth,standard_pd,6.644093e-05
51.810000,fourth,standard_pd,6.624315e-05
51.820000,fourth,standard_pd,6.606686e-05
51.830000,fourth,standard_pd,6.584582e-05
51.840000,fourth,standard_pd,6.562404e-05
51.850000,fourth,standard_pd,6.537922e-05
51.860000,fourth,standard_pd,6.513347e-05
51.870000,fourth,standard_pd,6.484185e-05
51.880000,fourth,standard_pd,6.454890e-05
51.890000,fourth,standard_pd,6.425462e-05
51.900000,fourth,standard_pd,6.393619e-05
51.910000,fourth,standard_pd,6.359324e-05
51.920000,fourth,standard_pd,6.324844e-05
51.930000,fourth,standard_pd,6.287856e-05
51.940000,fourth,standard_pd,6.250649e-05
51.950000,fourth,standard_pd,6.210873e-05
51.960000,fourth,standard_pd,6.170841e-05
51.970000,fourth,standard_pd,6.128168e-05
51.980000,fourth,standard_pd,6.085196e-05
51.990000,fourth,standard_pd,6.044332e-05
52.000000,fourth,standard_pd,5.998330e-05
52.010000,fourth,standard_pd,5.949522e-05
52.020000,fourth,standard_pd,5.902781e-05
52.030000,fourth,standard_pd,5.855667e-05
52.040000,fourth,standard_pd,5.805661e-05
52.050000,fourth,standard_pd,5.752686e-05
52.060000,fourth,standard_pd,5.704333e-05
52.070000,fourth,standard_pd,5.650408e-05
52.080000,fourth,standard_pd,5.595964e-05
52.090000,fourth,standard_pd,5.543615e-05
52.100000,fourth,standard_pd,5.488111e-05
52.110000,fourth,standard_pd,5.432040e-05
52.120000,fourth,standard_pd,5.375385e-05
52.130000,fourth,standard_pd,5.318126e-05
52.140000,fourth,standard_pd,5.260243e-05
52.150000,fourth,standard_pd,5.201717e-05
52.160000,fourth,standard_pd,5.142525e-05
52.170000,fourth,standard_pd,5.082643e-05
52.180000,fourth,standard_pd,5.022047e-05
52.190000,fourth,standard_pd,4.963649e-05
52.200000,fourth,standard_pd,4.901583e-05
52.210000,fourth,standard_pd,4.838720e-05
52.220000,fourth,standard_pd,4.778082e-05
52.230000,fourth,standard_pd,4.716665e-05
52.240000,fourth,standard_pd,4.654437e-05
52.250000,fourth,standard_pd,4.594540e-05
52.260000,fourth,standard_pd,4.530635e-05
52.270000,fourth,standard_pd,4.469079e-05
52.280000,fourth,standard_pd,4.406663e-05
52.290000,fourth,standard_pd,4.343351e-05
52.300000,fourth,standard_pd,4.279101e-05
52.310000,fourth,standard_pd,4.220786e-05
52.320000,fourth,standard_pd,4.158149e-05
52.330000,fourth,standard_pd,4.094555e-05
52.340000,fourth,standard_pd,4.033572e-05
52.350000,fourth,standard_pd,3.971654e-05
52.360000,fourth,standard_pd,3.908754e-05
52.370000,fourth,standard_pd,3.852402e-05
52.380000,fourth,standard_pd,3.791370e-05
52.390000,fourth,standard_pd,3.729340e-05
52.400000,fourth,standard_pd,3.670234e-05
52.410000,fourth,standard_pd,3.614196e-05
