frequency_hz,method,controller,psd_disp_m2_per_hz
1.855469,fourth,standard_pd,9.148569e-12
1.904297,fourth,standard_pd,1.054416e-11
1.953125,fourth,standard_pd,1.156798e-11
2.001953,fourth,standard_pd,1.240446e-11
2.050781,fourth,standard_pd,1.227752e-11
2.099609,fourth,standard_pd,1.297663e-11
2.148438,fourth,standard_pd,1.516389e-11
2.197266,fourth,standard_pd,1.635891e-11
2.246094,fourth,standard_pd,1.578242e-11
2.294922,fourth,standard_pd,1.461339e-11
2.343750,fourth,standard_pd,1.466891e-11
2.392578,fourth,standard_pd,1.726256e-11
2.441406,fourth,standard_pd,2.592540e-11
2.490234,fourth,standard_pd,3.369862e-11
2.539063,fourth,standard_pd,2.110734e-11
2.587891,fourth,standard_pd,6.940387e-12
2.636719,fourth,standard_pd,5.022948e-12
2.685547,fourth,standard_pd,5.078070e-12
2.734375,fourth,standard_pd,5.455320e-12
2.783203,fourth,standard_pd,5.296245e-12
2.832031,fourth,standard_pd,4.607089e-12
2.880859,fourth,standard_pd,4.052068e-12
2.929688,fourth,standard_pd,4.276810e-12
2.978516,fourth,standard_pd,4.936797e-12
3.027344,fourth,standard_pd,5.081882e-12
3.076172,fourth,standard_pd,4.584585e-12
3.125000,fourth,standard_pd,3.900966e-12
3.173828,fourth,standard_pd,3.465182e-12
3.222656,fourth,standard_pd,3.581125e-12
3.271484,fourth,standard_pd,4.767845e-12
3.320313,fourth,standard_pd,6.525260e-12
3.369141,fourth,standard_pd,6.370870e-12
3.417969,fourth,standard_pd,4.270599e-12
3.466797,fourth,standard_pd,3.606495e-12
3.515625,fourth,standard_pd,3.128330e-12
3.564453,fourth,standard_pd,2.850113e-12
3.613281,fourth,standard_pd,2.437729e-12
3.662109,fourth,standard_pd,1.954796e-12
3.710938,fourth,standard_pd,1.626073e-12
3.759766,fourth,standard_pd,1.682457e-12
3.808594,fourth,standard_pd,1.883777e-12
3.857422,fourth,standard_pd,1.793002e-12
3.906250,fourth,standard_pd,1.404564e-12
3.955078,fourth,standard_pd,1.020012e-12
4.003906,fourth,standard_pd,8.252812e-13
4.052734,fourth,standard_pd,7.762869e-13
4.101563,fourth,standard_pd,8.674231e-13
4.150391,fourth,standard_pd,1.549135e-12
4.199219,fourth,standard_pd,3.126403e-12
4.248047,fourth,standard_pd,3.075647e-12
4.296875,fourth,standard_pd,2.370277e-12
4.345703,fourth,standard_pd,1.770277e-12
4.394531,fourth,standard_pd,1.451143e-12
4.443359,fourth,standard_pd,1.110875e-12
4.492188,fourth,standard_pd,7.834078e-13
4.541016,fourth,standard_pd,6.206420e-13
4.589844,fourth,standard_pd,6.693162e-13
4.638672,fourth,standard_pd,7.193002e-13
4.687500,fourth,standard_pd,5.997565e-13
4.736328,fourth,standard_pd,3.990766e-13
4.785156,fourth,standard_pd,2.565963e-13
4.833984,fourth,standard_pd,1.923620e-13
4.882813,fourth,standard_pd,1.641797e-13
4.931641,fourth,standard_pd,1.497772e-13
4.980469,fourth,standard_pd,5.589324e-13
5.029297,fourth,standard_pd,1.932103e-12
5.078125,fourth,standard_pd,2.142357e-12
5.126953,fourth,standard_pd,1.481335e-12
5.175781,fourth,standard_pd,9.558248e-13
5.224609,fourth,standard_pd,6.817834e-13
5.273438,fourth,standard_pd,4.555916e-13
5.322266,fourth,standard_pd,2.908728e-13
5.371094,fourth,standard_pd,2.296536e-13
5.419922,fourth,standard_pd,2.571357e-13
5.468750,fourth,standard_pd,2.625278e-13
5.517578,fourth,standard_pd,1.898947e-13
5.566406,fourth,standard_pd,1.047915e-13
5.615234,fourth,standard_pd,7.164466e-14
5.664063,fourth,standard_pd,8.150184e-14
5.712891,fourth,standard_pd,9.090391e-14
5.761719,fourth,standard_pd,7.731068e-14
5.810547,fourth,standard_pd,3.388227e-13
5.859375,fourth,standard_pd,1.280266e-12
5.908203,fourth,standard_pd,1.427696e-12
5.957031,fourth,standard_pd,8.540699e-13
6.005859,fourth,standard_pd,4.580562e-13
6.054688,fourth,standard_pd,2.836685e-13
6.103516,fourth,standard_pd,1.619376e-13
6.152344,fourth,standard_pd,8.928680e-14
6.201172,fourth,standard_pd,8.213561e-14
6.250000,fourth,standard_pd,1.062446e-13
6.298828,fourth,standard_pd,9.568990e-14
6.347656,fourth,standard_pd,5.508991e-14
6.396484,fourth,standard_pd,4.131333e-14
6.445313,fourth,standard_pd,6.464033e-14
6.494141,fourth,standard_pd,9.113187e-14
6.542969,fourth,standard_pd,1.012138e-13
6.591797,fourth,standard_pd,9.766769e-14
6.640625,fourth,standard_pd,2.612470e-13
6.689453,fourth,standard_pd,8.268170e-13
6.738281,fourth,standard_pd,8.877717e-13
6.787109,fourth,standard_pd,4.512034e-13
6.835938,fourth,standard_pd,1.906027e-13
6.884766,fourth,standard_pd,9.404880e-14
6.933594,fourth,standard_pd,4.418951e-14
6.982422,fourth,standard_pd,3.124468e-14
7.031250,fourth,standard_pd,4.506605e-14
7.080078,fourth,standard_pd,5.452671e-14
7.128906,fourth,standard_pd,4.092449e-14
7.177734,fourth,standard_pd,2.943593e-14
7.226563,fourth,standard_pd,4.696792e-14
7.275391,fourth,standard_pd,8.027367e-14
7.324219,fourth,standard_pd,1.032303e-13
7.373047,fourth,standard_pd,1.072005e-13
7.421875,fourth,standard_pd,9.956345e-14
7.470703,fourth,standard_pd,1.891644e-13
7.519531,fourth,standard_pd,5.019153e-13
7.568359,fourth,standard_pd,5.163485e-13
7.617188,fourth,standard_pd,2.140090e-13
7.666016,fourth,standard_pd,6.304625e-14
7.714844,fourth,standard_pd,2.560307e-14
7.763672,fourth,standard_pd,1.777384e-14
7.812500,fourth,standard_pd,2.713488e-14
7.861328,fourth,standard_pd,4.291928e-14
7.910156,fourth,standard_pd,4.342998e-14
7.958984,fourth,standard_pd,2.920803e-14
8.007813,fourth,standard_pd,3.012326e-14
8.056641,fourth,standard_pd,5.812185e-14
8.105469,fourth,standard_pd,8.751111e-14
8.154297,fourth,standard_pd,9.635401e-14
8.203125,fourth,standard_pd,8.851897e-14
8.251953,fourth,standard_pd,7.802730e-14
8.300781,fourth,standard_pd,1.222995e-13
8.349609,fourth,standard_pd,2.776643e-13
8.398438,fourth,standard_pd,2.763082e-13
8.447266,fourth,standard_pd,9.422884e-14
8.496094,fourth,standard_pd,2.240837e-14
8.544922,fourth,standard_pd,1.487212e-14
8.593750,fourth,standard_pd,2.410814e-14
8.642578,fourth,standard_pd,3.981087e-14
8.691406,fourth,standard_pd,4.854334e-14
8.740234,fourth,standard_pd,3.885897e-14
8.789063,fourth,standard_pd,2.614283e-14
8.837891,fourth,standard_pd,3.458392e-14
8.886719,fourth,standard_pd,5.983256e-14
8.935547,fourth,standard_pd,7.629971e-14
8.984375,fourth,standard_pd,7.406057e-14
9.033203,fourth,standard_pd,6.117706e-14
9.082031,fourth,standard_pd,4.869350e-14
9.130859,fourth,standard_pd,6.617840e-14
9.179688,fourth,standard_pd,1.361386e-13
9.228516,fourth,standard_pd,1.384959e-13
9.277344,fourth,standard_pd,4.653438e-14
9.326172,fourth,standard_pd,2.190464e-14
9.375000,fourth,standard_pd,2.667949e-14
9.423828,fourth,standard_pd,3.800019e-14
9.472656,fourth,standard_pd,4.776644e-14
9.521484,fourth,standard_pd,4.747450e-14
9.570313,fourth,standard_pd,3.363676e-14
9.619141,fourth,standard_pd,2.310502e-14
9.667969,fourth,standard_pd,3.211252e-14
9.716797,fourth,standard_pd,5.069684e-14
9.765625,fourth,standard_pd,5.706313e-14
9.814453,fourth,standard_pd,4.771039e-14
9.863281,fourth,standard_pd,3.350935e-14
9.912109,fourth,standard_pd,2.387514e-14
9.960938,fourth,standard_pd,3.000576e-14
10.009766,fourth,standard_pd,5.649054e-14
10.058594,fourth,standard_pd,6.724788e-14
10.107422,fourth,standard_pd,3.756475e-14
10.156250,fourth,standard_pd,3.620486e-14
10.205078,fourth,standard_pd,3.900951e-14
10.253906,fourth,standard_pd,4.445903e-14
10.302734,fourth,standard_pd,4.713135e-14
10.351563,fourth,standard_pd,4.000455e-14
10.400391,fourth,standard_pd,2.447423e-14
10.449219,fourth,standard_pd,1.714752e-14
10.498047,fourth,standard_pd,2.588746e-14
10.546875,fourth,standard_pd,3.684170e-14
10.595703,fourth,standard_pd,3.547053e-14
10.644531,fourth,standard_pd,2.498389e-14
10.693359,fourth,standard_pd,1.462764e-14
10.742188,fourth,standard_pd,8.972175e-15
10.791016,fourth,standard_pd,1.077956e-14
10.839844,fourth,standard_pd,1.893873e-14
10.888672,fourth,standard_pd,3.722211e-14
10.937500,fourth,standard_pd,4.285236e-14
10.986328,fourth,standard_pd,4.764611e-14
11.035156,fourth,standard_pd,4.403079e-14
11.083984,fourth,standard_pd,4.229074e-14
11.132813,fourth,standard_pd,3.820060e-14
11.181641,fourth,standard_pd,2.792273e-14
11.230469,fourth,standard_pd,1.507752e-14
11.279297,fourth,standard_pd,1.109130e-14
11.328125,fourth,standard_pd,1.764431e-14
11.376953,fourth,standard_pd,2.280764e-14
11.425781,fourth,standard_pd,1.862328e-14
11.474609,fourth,standard_pd,1.018073e-14
11.523438,fourth,standard_pd,4.547832e-15
11.572266,fourth,standard_pd,3.522884e-15
11.621094,fourth,standard_pd,4.996297e-15
11.669922,fourth,standard_pd,5.814806e-15
11.718750,fourth,standard_pd,2.670913e-14
11.767578,fourth,standard_pd,4.883912e-14
11.816406,fourth,standard_pd,5.126122e-14
11.865234,fourth,standard_pd,4.007814e-14
11.914063,fourth,standard_pd,3.287546e-14
11.962891,fourth,standard_pd,2.603273e-14
12.011719,fourth,standard_pd,1.617444e-14
12.060547,fourth,standard_pd,7.104591e-15
12.109375,fourth,standard_pd,6.215951e-15
12.158203,fourth,standard_pd,1.112359e-14
12.207031,fourth,standard_pd,1.224485e-14
12.255859,fourth,standard_pd,7.546085e-15
12.304688,fourth,standard_pd,3.134099e-15
12.353516,fourth,standard_pd,2.472299e-15
12.402344,fourth,standard_pd,4.251663e-15
12.451172,fourth,standard_pd,5.470287e-15
12.500000,fourth,standard_pd,4.200434e-15
12.548828,fourth,standard_pd,2.386866e-14
12.597656,fourth,standard_pd,4.913543e-14
12.646484,fourth,standard_pd,4.601323e-14
12.695313,fourth,standard_pd,3.057827e-14
12.744141,fourth,standard_pd,2.133097e-14
12.792969,fourth,standard_pd,1.423155e-14
12.841797,fourth,standard_pd,7.070253e-15
12.890625,fourth,standard_pd,2.771463e-15
12.939453,fourth,standard_pd,3.997262e-15
12.988281,fourth,standard_pd,6.719896e-15
13.037109,fourth,standard_pd,5.706240e-15
13.085938,fourth,standard_pd,2.628567e-15
13.134766,fourth,standard_pd,1.901778e-15
13.183594,fourth,standard_pd,4.196515e-15
13.232422,fourth,standard_pd,7.233957e-15
13.281250,fourth,standard_pd,8.055434e-15
13.330078,fourth,standard_pd,5.786850e-15
13.378906,fourth,standard_pd,2.129756e-14
13.427734,fourth,standard_pd,4.332447e-14
13.476563,fourth,standard_pd,3.576201e-14
13.525391,fourth,standard_pd,1.930959e-14
13.574219,fourth,standard_pd,1.085545e-14
13.623047,fourth,standard_pd,5.965415e-15
13.671875,fourth,standard_pd,2.335647e-15
13.720703,fourth,standard_pd,1.585624e-15
13.769531,fourth,standard_pd,3.783469e-15
13.818359,fourth,standard_pd,4.844622e-15
13.867188,fourth,standard_pd,2.787512e-15
13.916016,fourth,standard_pd,1.421174e-15
13.964844,fourth,standard_pd,3.478490e-15
14.013672,fourth,standard_pd,7.168241e-15
14.062500,fourth,standard_pd,9.627685e-15
14.111328,fourth,standard_pd,9.248815e-15
14.160156,fourth,standard_pd,6.672579e-15
14.208984,fourth,standard_pd,1.743174e-14
14.257813,fourth,standard_pd,3.345686e-14
14.306641,fourth,standard_pd,2.387963e-14
14.355469,fourth,standard_pd,9.915717e-15
14.404297,fourth,standard_pd,4.120210e-15
14.453125,fourth,standard_pd,1.739946e-15
14.501953,fourth,standard_pd,1.174611e-15
14.550781,fourth,standard_pd,2.876195e-15
14.599609,fourth,standard_pd,4.874313e-15
14.648438,fourth,standard_pd,4.166760e-15
14.697266,fourth,standard_pd,1.923881e-15
14.746094,fourth,standard_pd,2.290362e-15
14.794922,fourth,standard_pd,5.575808e-15
14.843750,fourth,standard_pd,8.856619e-15
14.892578,fourth,standard_pd,1.005280e-14
14.941406,fourth,standard_pd,8.630514e-15
14.990234,fourth,standard_pd,5.818593e-15
15.039063,fourth,standard_pd,1.221823e-14
15.087891,fourth,standard_pd,2.269874e-14
15.136719,fourth,standard_pd,1.388835e-14
15.185547,fourth,standard_pd,3.981433e-15
15.234375,fourth,standard_pd,1.194300e-15
15.283203,fourth,standard_pd,1.126215e-15
15.332031,fourth,standard_pd,2.485344e-15
15.380859,fourth,standard_pd,4.858252e-15
15.429688,fourth,standard_pd,5.904064e-15
15.478516,fourth,standard_pd,4.039553e-15
15.527344,fourth,standard_pd,1.976489e-15
15.576172,fourth,standard_pd,3.266236e-15
15.625000,fourth,standard_pd,6.678063e-15
15.673828,fourth,standard_pd,8.875412e-15
15.722656,fourth,standard_pd,8.560357e-15
15.771484,fourth,standard_pd,6.347688e-15
15.820313,fourth,standard_pd,3.884711e-15
15.869141,fourth,standard_pd,7.287076e-15
15.917969,fourth,standard_pd,1.339994e-14
15.966797,fourth,standard_pd,7.074629e-15
16.015625,fourth,standard_pd,1.805898e-15
16.064453,fourth,standard_pd,1.438216e-15
16.113281,fourth,standard_pd,2.425259e-15
16.162109,fourth,standard_pd,4.400407e-15
16.210938,fourth,standard_pd,6.477834e-15
16.259766,fourth,standard_pd,6.258832e-15
16.308594,fourth,standard_pd,3.557512e-15
16.357422,fourth,standard_pd,1.979736e-15
16.406250,fourth,standard_pd,3.780299e-15
16.455078,fourth,standard_pd,6.463722e-15
16.503906,fourth,standard_pd,7.225606e-15
16.552734,fourth,standard_pd,5.958186e-15
16.601563,fourth,standard_pd,3.740008e-15
16.650391,fourth,standard_pd,1.908219e-15
16.699219,fourth,standard_pd,3.487785e-15
16.748047,fourth,standard_pd,6.914610e-15
16.796875,fourth,standard_pd,3.808485e-15
16.845703,fourth,standard_pd,2.266399e-15
16.894531,fourth,standard_pd,3.110388e-15
16.943359,fourth,standard_pd,4.220210e-15
16.992188,fourth,standard_pd,5.826393e-15
17.041016,fourth,standard_pd,6.838164e-15
17.089844,fourth,standard_pd,5.551634e-15
17.138672,fourth,standard_pd,2.756451e-15
17.187500,fourth,standard_pd,1.746882e-15
17.236328,fourth,standard_pd,3.465612e-15
17.285156,fourth,standard_pd,5.189834e-15
17.333984,fourth,standard_pd,4.937394e-15
17.382813,fourth,standard_pd,3.298868e-15
17.431641,fourth,standard_pd,1.558728e-15
17.480469,fourth,standard_pd,7.000802e-16
17.529297,fourth,standard_pd,1.488864e-15
17.578125,fourth,standard_pd,3.283902e-15
17.626953,fourth,standard_pd,3.013294e-15
17.675781,fourth,standard_pd,3.989627e-15
17.724609,fourth,standard_pd,4.923413e-15
17.773438,fourth,standard_pd,5.271123e-15
17.822266,fourth,standard_pd,6.008972e-15
17.871094,fourth,standard_pd,6.028730e-15
17.919922,fourth,standard_pd,4.146232e-15
17.968750,fourth,standard_pd,1.674284e-15
18.017578,fourth,standard_pd,1.293294e-15
18.066406,fourth,standard_pd,2.768617e-15
18.115234,fourth,standard_pd,3.526075e-15
18.164063,fourth,standard_pd,2.668898e-15
18.212891,fourth,standard_pd,1.334669e-15
18.261719,fourth,standard_pd,4.859713e-16
18.310547,fourth,standard_pd,4.758748e-16
18.359375,fourth,standard_pd,9.100367e-16
18.408203,fourth,standard_pd,1.862191e-15
18.457031,fourth,standard_pd,3.576892e-15
18.505859,fourth,standard_pd,5.582854e-15
18.554688,fourth,standard_pd,5.795832e-15
18.603516,fourth,standard_pd,5.230566e-15
18.652344,fourth,standard_pd,5.106935e-15
18.701172,fourth,standard_pd,4.361104e-15
18.750000,fourth,standard_pd,2.469433e-15
18.798828,fourth,standard_pd,7.942959e-16
18.847656,fourth,standard_pd,9.289492e-16
18.896484,fourth,standard_pd,1.932956e-15
18.945313,fourth,standard_pd,2.004143e-15
18.994141,fourth,standard_pd,1.117539e-15
19.042969,fourth,standard_pd,3.837722e-16
19.091797,fourth,standard_pd,3.650688e-16
19.140625,fourth,standard_pd,9.990766e-16
19.189453,fourth,standard_pd,1.275769e-15
19.238281,fourth,standard_pd,1.626861e-15
19.287109,fourth,standard_pd,4.250210e-15
19.335938,fourth,standard_pd,6.305081e-15
19.384766,fourth,standard_pd,5.552359e-15
19.433594,fourth,standard_pd,4.179589e-15
19.482422,fourth,standard_pd,3.507880e-15
19.531250,fourth,standard_pd,2.558815e-15
19.580078,fourth,standard_pd,1.116566e-15
19.628906,fourth,standard_pd,2.935836e-16
19.677734,fourth,standard_pd,7.872016e-16
19.726563,fourth,standard_pd,1.349560e-15
19.775391,fourth,standard_pd,9.791272e-16
19.824219,fourth,standard_pd,3.300927e-16
19.873047,fourth,standard_pd,3.109874e-16
19.921875,fourth,standard_pd,9.350711e-16
19.970703,fourth,standard_pd,1.770250e-15
20.019531,fourth,standard_pd,1.801580e-15
20.068359,fourth,standard_pd,1.749728e-15
20.117188,fourth,standard_pd,4.462719e-15
20.166016,fourth,standard_pd,5.914590e-15
20.214844,fourth,standard_pd,4.356977e-15
20.263672,fourth,standard_pd,2.693771e-15
20.312500,fourth,standard_pd,1.900568e-15
20.361328,fourth,standard_pd,1.092952e-15
20.410156,fourth,standard_pd,3.466027e-16
20.458984,fourth,standard_pd,3.445002e-16
20.507813,fourth,standard_pd,9.401755e-16
20.556641,fourth,standard_pd,1.011235e-15
20.605469,fourth,standard_pd,4.690696e-16
20.654297,fourth,standard_pd,2.473326e-16
20.703125,fourth,standard_pd,7.458365e-16
20.751953,fourth,standard_pd,1.609452e-15
20.800781,fourth,standard_pd,2.340053e-15
20.849609,fourth,standard_pd,2.100905e-15
20.898438,fourth,standard_pd,1.696152e-15
20.947266,fourth,standard_pd,3.958909e-15
20.996094,fourth,standard_pd,4.727629e-15
21.044922,fourth,standard_pd,2.821763e-15
21.093750,fourth,standard_pd,1.291072e-15
21.142578,fourth,standard_pd,7.036514e-16
21.191406,fourth,standard_pd,3.191789e-16
21.240234,fourth,standard_pd,2.524436e-16
21.289063,fourth,standard_pd,7.505699e-16
21.337891,fourth,standard_pd,1.229721e-15
21.386719,fourth,standard_pd,9.185221e-16
21.435547,fourth,standard_pd,3.486481e-16
21.484375,fourth,standard_pd,4.799161e-16
21.533203,fourth,standard_pd,1.262362e-15
21.582031,fourth,standard_pd,2.074383e-15
21.630859,fourth,standard_pd,2.447237e-15
21.679688,fourth,standard_pd,1.925399e-15
21.728516,fourth,standard_pd,1.354737e-15
21.777344,fourth,standard_pd,3.011448e-15
21.826172,fourth,standard_pd,3.210329e-15
21.875000,fourth,standard_pd,1.424518e-15
21.923828,fourth,standard_pd,4.127515e-16
21.972656,fourth,standard_pd,1.785876e-16
22.021484,fourth,standard_pd,1.791062e-16
22.070313,fourth,standard_pd,5.993751e-16
22.119141,fourth,standard_pd,1.317213e-15
22.167969,fourth,standard_pd,1.498567e-15
22.216797,fourth,standard_pd,8.623489e-16
22.265625,fourth,standard_pd,3.884219e-16
22.314453,fourth,standard_pd,7.897281e-16
22.363281,fourth,standard_pd,1.567569e-15
22.412109,fourth,standard_pd,2.087031e-15
22.460938,fourth,standard_pd,2.093987e-15
22.509766,fourth,standard_pd,1.431508e-15
22.558594,fourth,standard_pd,8.368949e-16
22.607422,fourth,standard_pd,1.923837e-15
22.656250,fourth,standard_pd,1.864492e-15
22.705078,fourth,standard_pd,5.635875e-16
22.753906,fourth,standard_pd,1.436920e-16
22.802734,fourth,standard_pd,2.115943e-16
22.851563,fourth,standard_pd,4.904491e-16
22.900391,fourth,standard_pd,1.116053e-15
22.949219,fourth,standard_pd,1.730856e-15
22.998047,fourth,standard_pd,1.565591e-15
23.046875,fourth,standard_pd,7.772927e-16
23.095703,fourth,standard_pd,4.367843e-16
23.144531,fourth,standard_pd,9.321622e-16
23.193359,fourth,standard_pd,1.546687e-15
23.242188,fourth,standard_pd,1.742220e-15
23.291016,fourth,standard_pd,1.456975e-15
23.339844,fourth,standard_pd,8.026315e-16
23.388672,fourth,standard_pd,3.783293e-16
23.437500,fourth,standard_pd,1.066383e-15
23.486328,fourth,standard_pd,9.538513e-16
23.535156,fourth,standard_pd,2.751453e-16
23.583984,fourth,standard_pd,3.845243e-16
23.632813,fourth,standard_pd,5.876156e-16
23.681641,fourth,standard_pd,9.064788e-16
23.730469,fourth,standard_pd,1.489684e-15
23.779297,fourth,standard_pd,1.862999e-15
23.828125,fourth,standard_pd,1.395452e-15
23.876953,fourth,standard_pd,5.808304e-16
23.925781,fourth,standard_pd,4.102017e-16
23.974609,fourth,standard_pd,9.047426e-16
24.023438,fourth,standard_pd,1.260061e-15
24.072266,fourth,standard_pd,1.173580e-15
24.121094,fourth,standard_pd,7.910747e-16
24.169922,fourth,standard_pd,3.193942e-16
24.218750,fourth,standard_pd,1.360628e-16
24.267578,fourth,standard_pd,5.627833e-16
24.316406,fourth,standard_pd,5.529124e-16
24.365234,fourth,standard_pd,4.519148e-16
24.414063,fourth,standard_pd,8.376281e-16
24.462891,fourth,standard_pd,9.800077e-16
24.511719,fourth,standard_pd,1.197909e-15
24.560547,fourth,standard_pd,1.582299e-15
24.609375,fourth,standard_pd,1.650097e-15
24.658203,fourth,standard_pd,1.025486e-15
24.707031,fourth,standard_pd,3.539904e-16
24.755859,fourth,standard_pd,3.357660e-16
24.804688,fourth,standard_pd,7.261607e-16
24.853516,fourth,standard_pd,8.510898e-16
24.902344,fourth,standard_pd,6.306086e-16
24.951172,fourth,standard_pd,2.974390e-16
25.000000,fourth,standard_pd,8.142618e-17
25.048828,fourth,standard_pd,1.652793e-16
25.097656,fourth,standard_pd,4.331640e-16
25.146484,fourth,standard_pd,5.161253e-16
25.195313,fourth,standard_pd,8.068386e-16
25.244141,fourth,standard_pd,1.245914e-15
25.292969,fourth,standard_pd,1.195975e-15
25.341797,fourth,standard_pd,1.210202e-15
25.390625,fourth,standard_pd,1.362413e-15
25.439453,fourth,standard_pd,1.220121e-15
25.488281,fourth,standard_pd,6.003964e-16
25.537109,fourth,standard_pd,1.506939e-16
25.585938,fourth,standard_pd,2.638008e-16
25.634766,fourth,standard_pd,5.280520e-16
25.683594,fourth,standard_pd,4.736957e-16
25.732422,fourth,standard_pd,2.347494e-16
25.781250,fourth,standard_pd,7.281851e-17
25.830078,fourth,standard_pd,1.245995e-16
25.878906,fourth,standard_pd,3.802478e-16
25.927734,fourth,standard_pd,5.103999e-16
25.976563,fourth,standard_pd,6.487949e-16
26.025391,fourth,standard_pd,1.120495e-15
26.074219,fourth,standard_pd,1.407639e-15
26.123047,fourth,standard_pd,1.132357e-15
26.171875,fourth,standard_pd,9.839627e-16
26.220703,fourth,standard_pd,9.584459e-16
26.269531,fourth,standard_pd,7.127089e-16
26.318359,fourth,standard_pd,2.476205e-16
26.367188,fourth,standard_pd,7.342502e-17
26.416016,fourth,standard_pd,2.535346e-16
26.464844,fourth,standard_pd,3.625591e-16
26.513672,fourth,standard_pd,2.202639e-16
26.562500,fourth,standard_pd,6.912673e-17
26.611328,fourth,standard_pd,8.939639e-17
26.660156,fourth,standard_pd,3.224914e-16
26.708984,fourth,standard_pd,6.472837e-16
26.757813,fourth,standard_pd,6.465984e-16
26.806641,fourth,standard_pd,7.513536e-16
26.855469,fourth,standard_pd,1.221713e-15
26.904297,fourth,standard_pd,1.295584e-15
26.953125,fourth,standard_pd,8.610467e-16
27.001953,fourth,standard_pd,6.195297e-16
27.050781,fourth,standard_pd,5.171471e-16
27.099609,fourth,standard_pd,3.077222e-16
27.148438,fourth,standard_pd,7.217615e-17
27.197266,fourth,standard_pd,1.246361e-16
27.246094,fourth,standard_pd,3.102661e-16
27.294922,fourth,standard_pd,2.847613e-16
27.343750,fourth,standard_pd,1.119078e-16
27.392578,fourth,standard_pd,7.317621e-17
27.441406,fourth,standard_pd,2.457499e-16
27.490234,fourth,standard_pd,5.581288e-16
27.539063,fourth,standard_pd,8.252260e-16
27.587891,fourth,standard_pd,6.898409e-16
27.636719,fourth,standard_pd,7.327837e-16
27.685547,fourth,standard_pd,1.105501e-15
27.734375,fourth,standard_pd,9.732400e-16
27.783203,fourth,standard_pd,4.987323e-16
27.832031,fourth,standard_pd,2.829834e-16
27.880859,fourth,standard_pd,1.917573e-16
27.929688,fourth,standard_pd,8.045396e-17
27.978516,fourth,standard_pd,8.182500e-17
28.027344,fourth,standard_pd,2.903770e-16
28.076172,fourth,standard_pd,4.079551e-16
28.125000,fourth,standard_pd,2.568786e-16
28.173828,fourth,standard_pd,1.072680e-16
28.222656,fourth,standard_pd,1.796012e-16
28.271484,fourth,standard_pd,4.164560e-16
28.320313,fourth,standard_pd,6.950336e-16
28.369141,fourth,standard_pd,8.455766e-16
28.417969,fourth,standard_pd,6.109639e-16
28.466797,fourth,standard_pd,5.818692e-16
28.515625,fourth,standard_pd,8.305539e-16
28.564453,fourth,standard_pd,5.915178e-16
28.613281,fourth,standard_pd,2.005403e-16
28.662109,fourth,standard_pd,7.235374e-17
28.710938,fourth,standard_pd,4.078836e-17
28.759766,fourth,standard_pd,5.543118e-17
28.808594,fourth,standard_pd,2.297793e-16
28.857422,fourth,standard_pd,4.782401e-16
28.906250,fourth,standard_pd,4.875026e-16
28.955078,fourth,standard_pd,2.553095e-16
29.003906,fourth,standard_pd,1.446495e-16
29.052734,fourth,standard_pd,2.796334e-16
29.101563,fourth,standard_pd,5.120280e-16
29.150391,fourth,standard_pd,6.968538e-16
29.199219,fourth,standard_pd,7.072271e-16
29.248047,fourth,standard_pd,4.258481e-16
29.296875,fourth,standard_pd,3.738506e-16
29.345703,fourth,standard_pd,5.292119e-16
29.394531,fourth,standard_pd,2.731877e-16
29.443359,fourth,standard_pd,4.563522e-17
29.492188,fourth,standard_pd,3.811090e-17
29.541016,fourth,standard_pd,6.167727e-17
29.589844,fourth,standard_pd,1.562077e-16
29.638672,fourth,standard_pd,4.147616e-16
29.687500,fourth,standard_pd,6.215198e-16
29.736328,fourth,standard_pd,5.054682e-16
29.785156,fourth,standard_pd,2.280073e-16
29.833984,fourth,standard_pd,1.710232e-16
29.882813,fourth,standard_pd,3.305787e-16
29.931641,fourth,standard_pd,4.972035e-16
29.980469,fourth,standard_pd,5.643523e-16
30.029297,fourth,standard_pd,4.791385e-16
30.078125,fourth,standard_pd,2.249377e-16
30.126953,fourth,standard_pd,1.894136e-16
30.175781,fourth,standard_pd,2.920931e-16
30.224609,fourth,standard_pd,1.046963e-16
30.273438,fourth,standard_pd,5.993953e-17
30.322266,fourth,standard_pd,1.333488e-16
30.371094,fourth,standard_pd,1.748566e-16
30.419922,fourth,standard_pd,3.001468e-16
30.468750,fourth,standard_pd,5.511427e-16
30.517578,fourth,standard_pd,6.527569e-16
30.566406,fourth,standard_pd,4.406731e-16
30.615234,fourth,standard_pd,1.759732e-16
30.664063,fourth,standard_pd,1.655927e-16
30.712891,fourth,standard_pd,3.062304e-16
30.761719,fourth,standard_pd,3.943672e-16
30.810547,fourth,standard_pd,3.727485e-16
30.859375,fourth,standard_pd,2.452829e-16
30.908203,fourth,standard_pd,7.313203e-17
30.957031,fourth,standard_pd,9.711870e-17
31.005859,fourth,standard_pd,1.804428e-16
31.054688,fourth,standard_pd,8.375385e-17
31.103516,fourth,standard_pd,1.834574e-16
31.152344,fourth,standard_pd,2.864596e-16
31.201172,fourth,standard_pd,2.978800e-16
31.250000,fourth,standard_pd,3.926019e-16
31.298828,fourth,standard_pd,5.792001e-16
31.347656,fourth,standard_pd,5.747349e-16
31.396484,fourth,standard_pd,3.150226e-16
31.445313,fourth,standard_pd,1.021641e-16
