frequency_hz,controller,L_real,L_imag
0.776050,standard_pd,-5.100507e-02,-4.672041e-01
0.776050,filtered_pd,-1.171096e-01,-6.944920e-01
0.783238,standard_pd,-4.989402e-02,-4.615462e-01
0.783238,filtered_pd,-1.157989e-01,-6.859679e-01
0.790493,standard_pd,-4.880006e-02,-4.559311e-01
0.790493,filtered_pd,-1.145000e-01,-6.775085e-01
0.797814,standard_pd,-4.772262e-02,-4.503565e-01
0.797814,filtered_pd,-1.132119e-01,-6.691104e-01
0.805204,standard_pd,-4.666112e-02,-4.448201e-01
0.805204,filtered_pd,-1.119339e-01,-6.607701e-01
0.812662,standard_pd,-4.561501e-02,-4.393195e-01
0.812662,filtered_pd,-1.106649e-01,-6.524842e-01
0.820189,standard_pd,-4.458369e-02,-4.338523e-01
0.820189,filtered_pd,-1.094041e-01,-6.442492e-01
0.827786,standard_pd,-4.356657e-02,-4.284163e-01
0.827786,filtered_pd,-1.081503e-01,-6.360617e-01
0.835453,standard_pd,-4.256306e-02,-4.230089e-01
0.835453,filtered_pd,-1.069027e-01,-6.279181e-01
0.843191,standard_pd,-4.157254e-02,-4.176278e-01
0.843191,filtered_pd,-1.056600e-01,-6.198148e-01
0.851001,standard_pd,-4.059438e-02,-4.122703e-01
0.851001,filtered_pd,-1.044212e-01,-6.117481e-01
0.858883,standard_pd,-3.962793e-02,-4.069339e-01
0.858883,filtered_pd,-1.031852e-01,-6.037142e-01
0.866838,standard_pd,-3.867254e-02,-4.016159e-01
0.866838,filtered_pd,-1.019506e-01,-5.957092e-01
0.874867,standard_pd,-3.772750e-02,-3.963134e-01
0.874867,filtered_pd,-1.007161e-01,-5.877290e-01
0.882970,standard_pd,-3.679210e-02,-3.910237e-01
0.882970,filtered_pd,-9.948039e-02,-5.797694e-01
0.891148,standard_pd,-3.586558e-02,-3.857436e-01
0.891148,filtered_pd,-9.824196e-02,-5.718261e-01
0.899402,standard_pd,-3.494717e-02,-3.804699e-01
0.899402,filtered_pd,-9.699924e-02,-5.638944e-01
0.907733,standard_pd,-3.403603e-02,-3.751994e-01
0.907733,filtered_pd,-9.575054e-02,-5.559694e-01
0.916140,standard_pd,-3.313128e-02,-3.699284e-01
0.916140,filtered_pd,-9.449406e-02,-5.480461e-01
0.924626,standard_pd,-3.223200e-02,-3.646533e-01
0.924626,filtered_pd,-9.322786e-02,-5.401190e-01
0.933190,standard_pd,-3.133719e-02,-3.593699e-01
0.933190,filtered_pd,-9.194983e-02,-5.321823e-01
0.941833,standard_pd,-3.044577e-02,-3.540740e-01
0.941833,filtered_pd,-9.065770e-02,-5.242300e-01
0.950557,standard_pd,-2.955661e-02,-3.487609e-01
0.950557,filtered_pd,-8.934897e-02,-5.162553e-01
0.959361,standard_pd,-2.866844e-02,-3.434259e-01
0.959361,filtered_pd,-8.802096e-02,-5.082512e-01
0.968247,standard_pd,-2.777992e-02,-3.380634e-01
0.968247,filtered_pd,-8.667067e-02,-5.002100e-01
0.977215,standard_pd,-2.688956e-02,-3.326677e-01
0.977215,filtered_pd,-8.529485e-02,-4.921235e-01
0.986266,standard_pd,-2.599573e-02,-3.272324e-01
0.986266,filtered_pd,-8.388989e-02,-4.839826e-01
0.995401,standard_pd,-2.509662e-02,-3.217507e-01
0.995401,filtered_pd,-8.245178e-02,-4.757774e-01
1.004620,standard_pd,-2.419022e-02,-3.162150e-01
1.004620,filtered_pd,-8.097608e-02,-4.674972e-01
1.013925,standard_pd,-2.327431e-02,-3.106169e-01
1.013925,filtered_pd,-7.945780e-02,-4.591301e-01
1.023317,standard_pd,-2.234636e-02,-3.049472e-01
1.023317,filtered_pd,-7.789136e-02,-4.506631e-01
1.032795,standard_pd,-2.140355e-02,-2.991957e-01
1.032795,filtered_pd,-7.627046e-02,-4.420816e-01
1.042361,standard_pd,-2.044265e-02,-2.933510e-01
1.042361,filtered_pd,-7.458800e-02,-4.333696e-01
1.052015,standard_pd,-1.946001e-02,-2.874004e-01
1.052015,filtered_pd,-7.283585e-02,-4.245091e-01
1.061759,standard_pd,-1.845140e-02,-2.813297e-01
1.061759,filtered_pd,-7.100476e-02,-4.154799e-01
1.071593,standard_pd,-1.741197e-02,-2.751227e-01
1.071593,filtered_pd,-6.908411e-02,-4.062594e-01
1.081519,standard_pd,-1.633608e-02,-2.687612e-01
1.081519,filtered_pd,-6.706162e-02,-3.968219e-01
1.091536,standard_pd,-1.521715e-02,-2.622244e-01
1.091536,filtered_pd,-6.492303e-02,-3.871382e-01
1.101646,standard_pd,-1.404741e-02,-2.554887e-01
1.101646,filtered_pd,-6.265169e-02,-3.771752e-01
1.111850,standard_pd,-1.281768e-02,-2.485268e-01
1.111850,filtered_pd,-6.022806e-02,-3.668947e-01
1.122148,standard_pd,-1.151701e-02,-2.413071e-01
1.122148,filtered_pd,-5.762898e-02,-3.562526e-01
1.132541,standard_pd,-1.013223e-02,-2.337931e-01
1.132541,filtered_pd,-5.482687e-02,-3.451981e-01
1.143031,standard_pd,-8.647367e-03,-2.259420e-01
1.143031,filtered_pd,-5.178862e-02,-3.336714e-01
1.153618,standard_pd,-7.042885e-03,-2.177032e-01
1.153618,filtered_pd,-4.847413e-02,-3.216027e-01
1.164303,standard_pd,-5.294667e-03,-2.090171e-01
1.164303,filtered_pd,-4.483439e-02,-3.089093e-01
1.175087,standard_pd,-3.372624e-03,-1.998121e-01
1.175087,filtered_pd,-4.080897e-02,-2.954926e-01
1.185971,standard_pd,-1.238794e-03,-1.900023e-01
1.185971,filtered_pd,-3.632249e-02,-2.812346e-01
1.196956,standard_pd,1.155300e-03,-1.794830e-01
1.196956,filtered_pd,-3.127987e-02,-2.659920e-01
1.208042,standard_pd,3.872409e-03,-1.681260e-01
1.208042,filtered_pd,-2.555956e-02,-2.495899e-01
1.219231,standard_pd,6.994963e-03,-1.557721e-01
1.219231,filtered_pd,-1.900403e-02,-2.318125e-01
1.230524,standard_pd,1.063306e-02,-1.422218e-01
1.230524,filtered_pd,-1.140576e-02,-2.123907e-01
1.241921,standard_pd,1.493645e-02,-1.272216e-01
1.241921,filtered_pd,-2.486494e-03,-1.909850e-01
1.253424,standard_pd,2.011317e-02,-1.104452e-01
1.253424,filtered_pd,8.134443e-03,-1.671617e-01
1.265034,standard_pd,2.645903e-02,-9.146643e-02
1.265034,filtered_pd,2.098987e-02,-1.403598e-01
1.276751,standard_pd,3.440616e-02,-6.971939e-02
1.276751,filtered_pd,3.684527e-02,-1.098437e-01
1.288576,standard_pd,4.460575e-02,-4.444073e-02
1.288576,filtered_pd,5.683388e-02,-7.463640e-02
1.300511,standard_pd,5.807493e-02,-1.458361e-02
1.300511,filtered_pd,8.269284e-02,-3.342631e-02
1.312557,standard_pd,7.647080e-02,2.130685e-02
1.312557,filtered_pd,1.171952e-01,1.555395e-02
1.324714,standard_pd,1.026294e-01,6.526120e-02
1.324714,filtered_pd,1.649828e-01,7.465202e-02
1.336984,standard_pd,1.416928e-01,1.200471e-01
1.336984,filtered_pd,2.342634e-01,1.467774e-01
1.349367,standard_pd,2.036138e-01,1.890032e-01
1.349367,filtered_pd,3.404653e-01,2.345868e-01
1.361865,standard_pd,3.089760e-01,2.739052e-01
1.361865,filtered_pd,5.143292e-01,3.360152e-01
1.374479,standard_pd,5.017057e-01,3.627731e-01
1.374479,filtered_pd,8.178707e-01,4.234143e-01
1.387210,standard_pd,8.587636e-01,3.720136e-01
1.387210,filtered_pd,1.345502e+00,3.560747e-01
1.400058,standard_pd,1.325657e+00,7.922091e-03
1.400058,filtered_pd,1.950102e+00,-2.864821e-01
1.413026,standard_pd,1.268628e+00,-7.312589e-01
1.413026,filtered_pd,1.697212e+00,-1.362687e+00
1.426114,standard_pd,7.598359e-01,-1.018619e+00
1.426114,filtered_pd,8.812780e-01,-1.670219e+00
1.439323,standard_pd,4.134527e-01,-9.612519e-01
1.439323,filtered_pd,3.831323e-01,-1.506622e+00
1.452654,standard_pd,2.369990e-01,-8.496099e-01
1.452654,filtered_pd,1.477900e-01,-1.301687e+00
1.466109,standard_pd,1.448340e-01,-7.533170e-01
1.466109,filtered_pd,3.319340e-02,-1.138547e+00
1.479688,standard_pd,9.295623e-02,-6.781466e-01
1.479688,filtered_pd,-2.682238e-02,-1.015704e+00
1.493393,standard_pd,6.162919e-02,-6.197407e-01
1.493393,filtered_pd,-6.035451e-02,-9.222439e-01
1.507225,standard_pd,4.158745e-02,-5.735964e-01
1.507225,filtered_pd,-8.003462e-02,-8.494238e-01
1.521186,standard_pd,2.815927e-02,-5.363720e-01
1.521186,filtered_pd,-9.198805e-02,-7.912553e-01
1.535275,standard_pd,1.882365e-02,-5.057306e-01
1.535275,filtered_pd,-9.939886e-02,-7.437209e-01
1.549495,standard_pd,1.213768e-02,-4.800431e-01
1.549495,filtered_pd,-1.040232e-01,-7.040910e-01
1.563847,standard_pd,7.233010e-03,-4.581576e-01
1.563847,filtered_pd,-1.068789e-01,-6.704708e-01
1.578331,standard_pd,3.564447e-03,-4.392451e-01
1.578331,filtered_pd,-1.085810e-01,-6.415139e-01
1.592950,standard_pd,7.770132e-04,-4.226966e-01
1.592950,filtered_pd,-1.095143e-01,-6.162424e-01
1.607704,standard_pd,-1.367715e-03,-4.080568e-01
1.607704,filtered_pd,-1.099267e-01,-5.939309e-01
1.622595,standard_pd,-3.034258e-03,-3.949795e-01
1.622595,filtered_pd,-1.099819e-01,-5.740315e-01
1.637624,standard_pd,-4.338846e-03,-3.831968e-01
1.637624,filtered_pd,-1.097904e-01,-5.561231e-01
1.652792,standard_pd,-5.365309e-03,-3.724988e-01
1.652792,filtered_pd,-1.094280e-01,-5.398773e-01
1.668101,standard_pd,-6.175229e-03,-3.627189e-01
1.668101,filtered_pd,-1.089478e-01,-5.250344e-01
1.683551,standard_pd,-6.814583e-03,-3.537230e-01
1.683551,filtered_pd,-1.083870e-01,-5.113862e-01
1.699144,standard_pd,-7.318204e-03,-3.454023e-01
1.699144,filtered_pd,-1.077723e-01,-4.987645e-01
1.714882,standard_pd,-7.712833e-03,-3.376675e-01
1.714882,filtered_pd,-1.071228e-01,-4.870315e-01
1.730766,standard_pd,-8.019239e-03,-3.304445e-01
1.730766,filtered_pd,-1.064524e-01,-4.760735e-01
1.746796,standard_pd,-8.253728e-03,-3.236716e-01
1.746796,filtered_pd,-1.057711e-01,-4.657956e-01
1.762975,standard_pd,-8.429231e-03,-3.172969e-01
1.762975,filtered_pd,-1.050862e-01,-4.561183e-01
1.779304,standard_pd,-8.556089e-03,-3.112764e-01
1.779304,filtered_pd,-1.044030e-01,-4.469745e-01
1.795785,standard_pd,-8.642644e-03,-3.055725e-01
1.795785,filtered_pd,-1.037254e-01,-4.383068e-01
1.812418,standard_pd,-8.695672e-03,-3.001530e-01
1.812418,filtered_pd,-1.030560e-01,-4.300663e-01
1.829205,standard_pd,-8.720720e-03,-2.949902e-01
1.829205,filtered_pd,-1.023968e-01,-4.222108e-01
1.846147,standard_pd,-8.722352e-03,-2.900599e-01
1.846147,filtered_pd,-1.017490e-01,-4.147036e-01
1.863246,standard_pd,-8.704348e-03,-2.853411e-01
1.863246,filtered_pd,-1.011135e-01,-4.075128e-01
1.880504,standard_pd,-8.669856e-03,-2.808155e-01
1.880504,filtered_pd,-1.004908e-01,-4.006108e-01
1.897922,standard_pd,-8.621509e-03,-2.764668e-01
1.897922,filtered_pd,-9.988110e-02,-3.939729e-01
1.915501,standard_pd,-8.561521e-03,-2.722808e-01
1.915501,filtered_pd,-9.928454e-02,-3.875776e-01
1.933242,standard_pd,-8.491759e-03,-2.682447e-01
1.933242,filtered_pd,-9.870099e-02,-3.814058e-01
1.951148,standard_pd,-8.413807e-03,-2.643473e-01
1.951148,filtered_pd,-9.813028e-02,-3.754405e-01
1.969220,standard_pd,-8.329009e-03,-2.605786e-01
1.969220,filtered_pd,-9.757214e-02,-3.696665e-01
1.987460,standard_pd,-8.238515e-03,-2.569294e-01
1.987460,filtered_pd,-9.702625e-02,-3.640703e-01
2.005868,standard_pd,-8.143307e-03,-2.533918e-01
2.005868,filtered_pd,-9.649226e-02,-3.586396e-01
2.024447,standard_pd,-8.044226e-03,-2.499583e-01
2.024447,filtered_pd,-9.596978e-02,-3.533635e-01
2.043197,standard_pd,-7.941998e-03,-2.466225e-01
2.043197,filtered_pd,-9.545843e-02,-3.482320e-01
2.062122,standard_pd,-7.837247e-03,-2.433782e-01
2.062122,filtered_pd,-9.495781e-02,-3.432363e-01
2.081222,standard_pd,-7.730512e-03,-2.402200e-01
2.081222,filtered_pd,-9.446750e-02,-3.383681e-01
2.100498,standard_pd,-7.622260e-03,-2.371431e-01
2.100498,filtered_pd,-9.398710e-02,-3.336200e-01
2.119953,standard_pd,-7.512894e-03,-2.341428e-01
2.119953,filtered_pd,-9.351622e-02,-3.289853e-01
2.139589,standard_pd,-7.402764e-03,-2.312151e-01
2.139589,filtered_pd,-9.305446e-02,-3.244577e-01
2.159406,standard_pd,-7.292174e-03,-2.283560e-01
2.159406,filtered_pd,-9.260145e-02,-3.200315e-01
2.179407,standard_pd,-7.181389e-03,-2.255622e-01
2.179407,filtered_pd,-9.215680e-02,-3.157017e-01
2.199593,standard_pd,-7.070636e-03,-2.228304e-01
2.199593,filtered_pd,-9.172017e-02,-3.114633e-01
2.219966,standard_pd,-6.960116e-03,-2.201577e-01
2.219966,filtered_pd,-9.129120e-02,-3.073119e-01
2.240528,standard_pd,-6.850001e-03,-2.175412e-01
2.240528,filtered_pd,-9.086955e-02,-3.032435e-01
2.261280,standard_pd,-6.740440e-03,-2.149785e-01
2.261280,filtered_pd,-9.045489e-02,-2.992542e-01
2.282224,standard_pd,-6.631564e-03,-2.124673e-01
2.282224,filtered_pd,-9.004691e-02,-2.953406e-01
2.303363,standard_pd,-6.523486e-03,-2.100052e-01
2.303363,filtered_pd,-8.964531e-02,-2.914993e-01
2.324697,standard_pd,-6.416301e-03,-2.075903e-01
2.324697,filtered_pd,-8.924979e-02,-2.877275e-01
2.346229,standard_pd,-6.310094e-03,-2.052207e-01
2.346229,filtered_pd,-8.886007e-02,-2.840221e-01
2.367960,standard_pd,-6.204937e-03,-2.028945e-01
2.367960,filtered_pd,-8.847588e-02,-2.803807e-01
2.389893,standard_pd,-6.100890e-03,-2.006102e-01
2.389893,filtered_pd,-8.809695e-02,-2.768007e-01
2.412028,standard_pd,-5.998006e-03,-1.983662e-01
2.412028,filtered_pd,-8.772304e-02,-2.732798e-01
2.434369,standard_pd,-5.896328e-03,-1.961610e-01
2.434369,filtered_pd,-8.735391e-02,-2.698160e-01
2.456916,standard_pd,-5.795893e-03,-1.939932e-01
2.456916,filtered_pd,-8.698930e-02,-2.664070e-01
2.479673,standard_pd,-5.696732e-03,-1.918616e-01
2.479673,filtered_pd,-8.662902e-02,-2.630511e-01
2.502640,standard_pd,-5.598868e-03,-1.897650e-01
2.502640,filtered_pd,-8.627282e-02,-2.597465e-01
2.525820,standard_pd,-5.502322e-03,-1.877021e-01
2.525820,filtered_pd,-8.592052e-02,-2.564915e-01
2.549215,standard_pd,-5.407109e-03,-1.856720e-01
2.549215,filtered_pd,-8.557189e-02,-2.532844e-01
2.572826,standard_pd,-5.313240e-03,-1.836736e-01
2.572826,filtered_pd,-8.522676e-02,-2.501238e-01
2.596656,standard_pd,-5.220724e-03,-1.817059e-01
2.596656,filtered_pd,-8.488493e-02,-2.470083e-01
2.620707,standard_pd,-5.129564e-03,-1.797681e-01
2.620707,filtered_pd,-8.454623e-02,-2.439365e-01
2.644980,standard_pd,-5.039762e-03,-1.778592e-01
2.644980,filtered_pd,-8.421046e-02,-2.409071e-01
2.669478,standard_pd,-4.951320e-03,-1.759785e-01
2.669478,filtered_pd,-8.387748e-02,-2.379190e-01
2.694204,standard_pd,-4.864233e-03,-1.741252e-01
2.694204,filtered_pd,-8.354711e-02,-2.349710e-01
2.719158,standard_pd,-4.778498e-03,-1.722984e-01
2.719158,filtered_pd,-8.321920e-02,-2.320621e-01
2.744343,standard_pd,-4.694108e-03,-1.704976e-01
2.744343,filtered_pd,-8.289359e-02,-2.291911e-01
2.769762,standard_pd,-4.611055e-03,-1.687221e-01
2.769762,filtered_pd,-8.257014e-02,-2.263572e-01
2.795416,standard_pd,-4.529332e-03,-1.669711e-01
2.795416,filtered_pd,-8.224870e-02,-2.235593e-01
2.821308,standard_pd,-4.448928e-03,-1.652441e-01
2.821308,filtered_pd,-8.192914e-02,-2.207966e-01
2.847439,standard_pd,-4.369832e-03,-1.635405e-01
2.847439,filtered_pd,-8.161132e-02,-2.180683e-01
2.873813,standard_pd,-4.292032e-03,-1.618598e-01
2.873813,filtered_pd,-8.129511e-02,-2.153734e-01
2.900430,standard_pd,-4.215515e-03,-1.602013e-01
2.900430,filtered_pd,-8.098039e-02,-2.127114e-01
2.927295,standard_pd,-4.140268e-03,-1.585647e-01
2.927295,filtered_pd,-8.066704e-02,-2.100814e-01
2.954408,standard_pd,-4.066278e-03,-1.569493e-01
2.954408,filtered_pd,-8.035493e-02,-2.074827e-01
2.981772,standard_pd,-3.993529e-03,-1.553548e-01
2.981772,filtered_pd,-8.004395e-02,-2.049146e-01
3.009390,standard_pd,-3.922008e-03,-1.537807e-01
3.009390,filtered_pd,-7.973400e-02,-2.023765e-01
3.037264,standard_pd,-3.851698e-03,-1.522265e-01
3.037264,filtered_pd,-7.942496e-02,-1.998678e-01
3.065395,standard_pd,-3.782586e-03,-1.506918e-01
3.065395,filtered_pd,-7.911673e-02,-1.973878e-01
3.093788,standard_pd,-3.714654e-03,-1.491762e-01
3.093788,filtered_pd,-7.880921e-02,-1.949361e-01
3.122443,standard_pd,-3.647887e-03,-1.476794e-01
3.122443,filtered_pd,-7.850230e-02,-1.925120e-01
3.151363,standard_pd,-3.582269e-03,-1.462009e-01
3.151363,filtered_pd,-7.819591e-02,-1.901151e-01
3.180552,standard_pd,-3.517784e-03,-1.447404e-01
3.180552,filtered_pd,-7.788993e-02,-1.877447e-01
3.210011,standard_pd,-3.454416e-03,-1.432976e-01
3.210011,filtered_pd,-7.758429e-02,-1.854005e-01
3.239743,standard_pd,-3.392148e-03,-1.418721e-01
3.239743,filtered_pd,-7.727889e-02,-1.830820e-01
3.269750,standard_pd,-3.330965e-03,-1.404635e-01
3.269750,filtered_pd,-7.697366e-02,-1.807887e-01
3.300035,standard_pd,-3.270850e-03,-1.390717e-01
3.300035,filtered_pd,-7.666850e-02,-1.785201e-01
3.330600,standard_pd,-3.211788e-03,-1.376962e-01
3.330600,filtered_pd,-7.636334e-02,-1.762760e-01
3.361449,standard_pd,-3.153760e-03,-1.363368e-01
3.361449,filtered_pd,-7.605810e-02,-1.740557e-01
3.392583,standard_pd,-3.096753e-03,-1.349932e-01
3.392583,filtered_pd,-7.575271e-02,-1.718591e-01
3.424006,standard_pd,-3.040750e-03,-1.336651e-01
3.424006,filtered_pd,-7.544709e-02,-1.696857e-01
3.455720,standard_pd,-2.985734e-03,-1.323522e-01
3.455720,filtered_pd,-7.514117e-02,-1.675351e-01
3.487727,standard_pd,-2.931691e-03,-1.310544e-01
3.487727,filtered_pd,-7.483489e-02,-1.654069e-01
3.520031,standard_pd,-2.878605e-03,-1.297713e-01
3.520031,filtered_pd,-7.452817e-02,-1.633010e-01
3.552635,standard_pd,-2.826459e-03,-1.285027e-01
3.552635,filtered_pd,-7.422095e-02,-1.612168e-01
3.585540,standard_pd,-2.775240e-03,-1.272483e-01
3.585540,filtered_pd,-7.391318e-02,-1.591542e-01
3.618750,standard_pd,-2.724931e-03,-1.260080e-01
3.618750,filtered_pd,-7.360479e-02,-1.571128e-01
3.652267,standard_pd,-2.675517e-03,-1.247815e-01
3.652267,filtered_pd,-7.329571e-02,-1.550923e-01
3.686095,standard_pd,-2.626984e-03,-1.235686e-01
3.686095,filtered_pd,-7.298591e-02,-1.530924e-01
3.720237,standard_pd,-2.579318e-03,-1.223691e-01
3.720237,filtered_pd,-7.267531e-02,-1.511129e-01
3.754694,standard_pd,-2.532502e-03,-1.211827e-01
3.754694,filtered_pd,-7.236387e-02,-1.491535e-01
3.789471,standard_pd,-2.486524e-03,-1.200093e-01
3.789471,filtered_pd,-7.205154e-02,-1.472139e-01
3.824570,standard_pd,-2.441369e-03,-1.188487e-01
3.824570,filtered_pd,-7.173827e-02,-1.452938e-01
3.859994,standard_pd,-2.397023e-03,-1.177007e-01
3.859994,filtered_pd,-7.142401e-02,-1.433932e-01
3.895746,standard_pd,-2.353472e-03,-1.165651e-01
3.895746,filtered_pd,-7.110872e-02,-1.415116e-01
3.931829,standard_pd,-2.310703e-03,-1.154418e-01
3.931829,filtered_pd,-7.079235e-02,-1.396489e-01
3.968246,standard_pd,-2.268702e-03,-1.143304e-01
3.968246,filtered_pd,-7.047486e-02,-1.378049e-01
4.005001,standard_pd,-2.227456e-03,-1.132310e-01
4.005001,filtered_pd,-7.015621e-02,-1.359794e-01
4.042096,standard_pd,-2.186952e-03,-1.121432e-01
4.042096,filtered_pd,-6.983637e-02,-1.341720e-01
4.079535,standard_pd,-2.147177e-03,-1.110670e-01
4.079535,filtered_pd,-6.951529e-02,-1.323828e-01
4.117320,standard_pd,-2.108118e-03,-1.100022e-01
4.117320,filtered_pd,-6.919295e-02,-1.306114e-01
4.155455,standard_pd,-2.069763e-03,-1.089485e-01
4.155455,filtered_pd,-6.886930e-02,-1.288576e-01
4.193944,standard_pd,-2.032100e-03,-1.079060e-01
4.193944,filtered_pd,-6.854433e-02,-1.271213e-01
4.232789,standard_pd,-1.995117e-03,-1.068744e-01
4.232789,filtered_pd,-6.821799e-02,-1.254024e-01
4.271994,standard_pd,-1.958801e-03,-1.058535e-01
4.271994,filtered_pd,-6.789027e-02,-1.237005e-01
4.311562,standard_pd,-1.923141e-03,-1.048433e-01
4.311562,filtered_pd,-6.756113e-02,-1.220157e-01
4.351497,standard_pd,-1.888126e-03,-1.038436e-01
4.351497,filtered_pd,-6.723055e-02,-1.203476e-01
4.391801,standard_pd,-1.853744e-03,-1.028542e-01
4.391801,filtered_pd,-6.689851e-02,-1.186962e-01
4.432479,standard_pd,-1.819983e-03,-1.018751e-01
4.432479,filtered_pd,-6.656499e-02,-1.170613e-01
4.473533,standard_pd,-1.786833e-03,-1.009060e-01
4.473533,filtered_pd,-6.622997e-02,-1.154427e-01
4.514968,standard_pd,-1.754284e-03,-9.994688e-02
4.514968,filtered_pd,-6.589343e-02,-1.138404e-01
4.556786,standard_pd,-1.722324e-03,-9.899759e-02
4.556786,filtered_pd,-6.555536e-02,-1.122541e-01
4.598992,standard_pd,-1.690943e-03,-9.805800e-02
4.598992,filtered_pd,-6.521573e-02,-1.106837e-01
4.641589,standard_pd,-1.660130e-03,-9.712800e-02
4.641589,filtered_pd,-6.487455e-02,-1.091291e-01
4.684580,standard_pd,-1.629876e-03,-9.620745e-02
4.684580,filtered_pd,-6.453179e-02,-1.075902e-01
4.727970,standard_pd,-1.600171e-03,-9.529625e-02
4.727970,filtered_pd,-6.418745e-02,-1.060668e-01
4.771761,standard_pd,-1.571004e-03,-9.439428e-02
4.771761,filtered_pd,-6.384153e-02,-1.045589e-01
4.815958,standard_pd,-1.542367e-03,-9.350143e-02
4.815958,filtered_pd,-6.349401e-02,-1.030663e-01
4.860564,standard_pd,-1.514249e-03,-9.261758e-02
4.860564,filtered_pd,-6.314489e-02,-1.015888e-01
4.905584,standard_pd,-1.486642e-03,-9.174263e-02
4.905584,filtered_pd,-6.279417e-02,-1.001264e-01
4.951020,standard_pd,-1.459536e-03,-9.087646e-02
4.951020,filtered_pd,-6.244185e-02,-9.867900e-02
4.996877,standard_pd,-1.432922e-03,-9.001898e-02
4.996877,filtered_pd,-6.208793e-02,-9.724643e-02
5.043159,standard_pd,-1.406792e-03,-8.917008e-02
5.043159,filtered_pd,-6.173242e-02,-9.582862e-02
5.089870,standard_pd,-1.381136e-03,-8.832966e-02
5.089870,filtered_pd,-6.137531e-02,-9.442545e-02
5.137014,standard_pd,-1.355947e-03,-8.749762e-02
5.137014,filtered_pd,-6.101661e-02,-9.303683e-02
5.184594,standard_pd,-1.331216e-03,-8.667386e-02
5.184594,filtered_pd,-6.065633e-02,-9.166267e-02
5.232614,standard_pd,-1.306934e-03,-8.585828e-02
5.232614,filtered_pd,-6.029448e-02,-9.030286e-02
5.281080,standard_pd,-1.283094e-03,-8.505079e-02
5.281080,filtered_pd,-5.993108e-02,-8.895731e-02
5.329994,standard_pd,-1.259688e-03,-8.425129e-02
5.329994,filtered_pd,-5.956612e-02,-8.762594e-02
5.379362,standard_pd,-1.236707e-03,-8.345970e-02
5.379362,filtered_pd,-5.919963e-02,-8.630865e-02
5.429186,standard_pd,-1.214145e-03,-8.267593e-02
5.429186,filtered_pd,-5.883163e-02,-8.500536e-02
5.479472,standard_pd,-1.191992e-03,-8.189987e-02
5.479472,filtered_pd,-5.846212e-02,-8.371598e-02
5.530224,standard_pd,-1.170244e-03,-8.113146e-02
5.530224,filtered_pd,-5.809113e-02,-8.244043e-02
5.581446,standard_pd,-1.148891e-03,-8.037059e-02
5.581446,filtered_pd,-5.771868e-02,-8.117862e-02
5.633143,standard_pd,-1.127926e-03,-7.961719e-02
5.633143,filtered_pd,-5.734478e-02,-7.993047e-02
5.685318,standard_pd,-1.107344e-03,-7.887118e-02
5.685318,filtered_pd,-5.696947e-02,-7.869591e-02
5.737976,standard_pd,-1.087136e-03,-7.813246e-02
5.737976,filtered_pd,-5.659277e-02,-7.747485e-02
5.791123,standard_pd,-1.067296e-03,-7.740096e-02
5.791123,filtered_pd,-5.621470e-02,-7.626723e-02
5.844761,standard_pd,-1.047818e-03,-7.667660e-02
5.844761,filtered_pd,-5.583530e-02,-7.507295e-02
5.898896,standard_pd,-1.028694e-03,-7.595930e-02
5.898896,filtered_pd,-5.545458e-02,-7.389195e-02
5.953533,standard_pd,-1.009919e-03,-7.524899e-02
5.953533,filtered_pd,-5.507259e-02,-7.272416e-02
6.008676,standard_pd,-9.914854e-04,-7.454558e-02
6.008676,filtered_pd,-5.468935e-02,-7.156949e-02
6.064329,standard_pd,-9.733880e-04,-7.384900e-02
6.064329,filtered_pd,-5.430489e-02,-7.042789e-02
6.120498,standard_pd,-9.556205e-04,-7.315918e-02
6.120498,filtered_pd,-5.391926e-02,-6.929927e-02
6.177188,standard_pd,-9.381767e-04,-7.247604e-02
6.177188,filtered_pd,-5.353248e-02,-6.818356e-02
6.234402,standard_pd,-9.210509e-04,-7.179952e-02
6.234402,filtered_pd,-5.314460e-02,-6.708070e-02
6.292146,standard_pd,-9.042372e-04,-7.112953e-02
6.292146,filtered_pd,-5.275565e-02,-6.599062e-02
6.350425,standard_pd,-8.877300e-04,-7.046602e-02
6.350425,filtered_pd,-5.236568e-02,-6.491324e-02
6.409244,standard_pd,-8.715237e-04,-6.980891e-02
6.409244,filtered_pd,-5.197472e-02,-6.384850e-02
6.468608,standard_pd,-8.556130e-04,-6.915813e-02
6.468608,filtered_pd,-5.158281e-02,-6.279633e-02
6.528521,standard_pd,-8.399923e-04,-6.851362e-02
6.528521,filtered_pd,-5.119000e-02,-6.175666e-02
6.588990,standard_pd,-8.246564e-04,-6.787530e-02
6.588990,filtered_pd,-5.079634e-02,-6.072943e-02
6.650018,standard_pd,-8.096002e-04,-6.724312e-02
6.650018,filtered_pd,-5.040187e-02,-5.971456e-02
6.711612,standard_pd,-7.948186e-04,-6.661701e-02
6.711612,filtered_pd,-5.000663e-02,-5.871198e-02
6.773776,standard_pd,-7.803066e-04,-6.599691e-02
6.773776,filtered_pd,-4.961068e-02,-5.772164e-02
6.836516,standard_pd,-7.660592e-04,-6.538275e-02
6.836516,filtered_pd,-4.921405e-02,-5.674346e-02
6.899837,standard_pd,-7.520717e-04,-6.477447e-02
6.899837,filtered_pd,-4.881681e-02,-5.577737e-02
