factor,sample_index,factor_value,combo,rms_vibration_mm,rms_pointing_error_deg,peak_torque_nm,rms_torque_nm
inertia_scale,48,1.1095,fourth_filtered_pd,0.0493805,0.00105607,17.8606,8.69567
inertia_scale,49,0.783851,unshaped_standard_pd,0.535646,0.0184855,13.7784,6.42651
inertia_scale,49,0.783851,unshaped_filtered_pd,0.490957,0.0167924,13.9403,6.43265
inertia_scale,49,0.783851,fourth_standard_pd,0.0530003,0.00147536,14.3824,6.98277
inertia_scale,49,0.783851,fourth_filtered_pd,0.0501655,0.00112597,14.3708,6.98337
inertia_scale,50,0.819945,unshaped_standard_pd,0.539645,0.0186279,14.0824,6.60109
inertia_scale,50,0.819945,unshaped_filtered_pd,0.492713,0.0168514,14.2932,6.60721
inertia_scale,50,0.819945,fourth_standard_pd,0.0528298,0.00145275,14.7697,7.17255
inertia_scale,50,0.819945,fourth_filtered_pd,0.050068,0.0011166,14.7576,7.17315
inertia_scale,51,0.704417,unshaped_standard_pd,0.525054,0.0181133,13.1041,6.04234
inertia_scale,51,0.704417,unshaped_filtered_pd,0.486102,0.0166276,13.1942,6.04852
inertia_scale,51,0.704417,fourth_standard_pd,0.0533743,0.00152891,13.5296,6.56509
inertia_scale,51,0.704417,fourth_filtered_pd,0.0503753,0.0011479,13.5193,6.56569
inertia_scale,52,1.17215,unshaped_standard_pd,0.557793,0.0193118,17.0129,8.30514
inertia_scale,52,1.17215,unshaped_filtered_pd,0.49856,0.017038,17.5641,8.31093
inertia_scale,52,1.17215,fourth_standard_pd,0.0513196,0.00127688,18.5493,9.02451
inertia_scale,52,1.17215,fourth_filtered_pd,0.0492436,0.00104523,18.5321,9.02514
inertia_scale,53,1.09891,unshaped_standard_pd,0.556517,0.0192576,16.4066,7.95071
inertia_scale,53,1.09891,unshaped_filtered_pd,0.498715,0.0170455,16.9024,7.95658
inertia_scale,53,1.09891,fourth_standard_pd,0.0516018,0.00130775,17.7632,8.63939
inertia_scale,53,1.09891,fourth_filtered_pd,0.0494043,0.00105798,17.7471,8.64
inertia_scale,54,1.1231,unshaped_standard_pd,0.557047,0.0192797,16.6074,8.06776
inertia_scale,54,1.1231,unshaped_filtered_pd,0.498718,0.0170451,17.1217,8.0736
inertia_scale,54,1.1231,fourth_standard_pd,0.0515064,0.00129727,18.0228,8.76657
inertia_scale,54,1.1231,fourth_filtered_pd,0.0493504,0.00105366,18.0064,8.76719
inertia_scale,55,1.16844,unshaped_standard_pd,0.557756,0.01931,16.9819,8.28715
inertia_scale,55,1.16844,unshaped_filtered_pd,0.498578,0.0170388,17.5308,8.29295
inertia_scale,55,1.16844,fourth_standard_pd,0.0513333,0.00127838,18.5094,9.00497
inertia_scale,55,1.16844,fourth_filtered_pd,0.0492513,0.00104585,18.4923,9.00559
inertia_scale,56,0.975349,unshaped_standard_pd,0.551699,0.0190714,15.3816,7.35286
inertia_scale,56,0.975349,unshaped_filtered_pd,0.497539,0.0170095,15.7688,7.35886
inertia_scale,56,0.975349,fourth_standard_pd,0.0521182,0.00136606,16.4373,7.98969
inertia_scale,56,0.975349,fourth_filtered_pd,0.0496892,0.00108172,16.423,7.9903
inertia_scale,57,1.04124,unshaped_standard_pd,0.554713,0.0191868,15.9288,7.67168
inertia_scale,57,1.04124,unshaped_filtered_pd,0.498385,0.0170371,16.3767,7.67761
inertia_scale,57,1.04124,fourth_standard_pd,0.0518369,0.00133392,17.1444,8.33617
inertia_scale,57,1.04124,fourth_filtered_pd,0.0495345,0.00106865,17.1291,8.33679
inertia_scale,58,0.783878,unshaped_standard_pd,0.53565,0.0184856,13.7787,6.42664
inertia_scale,58,0.783878,unshaped_filtered_pd,0.490958,0.0167924,13.9406,6.43278
inertia_scale,58,0.783878,fourth_standard_pd,0.0530001,0.00147535,14.3826,6.98291
inertia_scale,58,0.783878,fourth_filtered_pd,0.0501654,0.00112596,14.3711,6.98351
inertia_scale,59,0.768718,unshaped_standard_pd,0.533834,0.0184209,13.6499,6.35331
inertia_scale,59,0.768718,unshaped_filtered_pd,0.490143,0.0167649,13.7904,6.35947
inertia_scale,59,0.768718,fourth_standard_pd,0.0530717,0.00148515,14.2199,6.90319
inertia_scale,59,0.768718,fourth_filtered_pd,0.0502057,0.00112999,14.2086,6.90379
inertia_scale,60,1.10104,unshaped_standard_pd,0.556567,0.0192597,16.4241,7.96102
inertia_scale,60,1.10104,unshaped_filtered_pd,0.498719,0.0170456,16.9216,7.96689
inertia_scale,60,1.10104,fourth_standard_pd,0.0515933,0.00130682,17.7861,8.65059
inertia_scale,60,1.10104,fourth_filtered_pd,0.0493997,0.0010576,17.77,8.65121
inertia_scale,61,0.982658,unshaped_standard_pd,0.552096,0.0190862,15.4424,7.38822
