frequency_hz,controller,S_mag_db,T_mag_db
2.596656,standard_pd,-0.0205,-19.1158
2.596656,filtered_pd,0.3615,-15.5858
2.620707,standard_pd,-0.0201,-19.1956
2.620707,filtered_pd,0.3625,-15.6727
2.644980,standard_pd,-0.0197,-19.2754
2.644980,filtered_pd,0.3633,-15.7597
2.669478,standard_pd,-0.0194,-19.3552
2.669478,filtered_pd,0.3642,-15.8469
2.694204,standard_pd,-0.0190,-19.4350
2.694204,filtered_pd,0.3650,-15.9344
2.719158,standard_pd,-0.0187,-19.5149
2.719158,filtered_pd,0.3657,-16.0219
2.744343,standard_pd,-0.0183,-19.5947
2.744343,filtered_pd,0.3665,-16.1097
2.769762,standard_pd,-0.0180,-19.6745
2.769762,filtered_pd,0.3671,-16.1977
2.795416,standard_pd,-0.0177,-19.7543
2.795416,filtered_pd,0.3677,-16.2858
2.821308,standard_pd,-0.0173,-19.8342
2.821308,filtered_pd,0.3683,-16.3741
2.847439,standard_pd,-0.0170,-19.9140
2.847439,filtered_pd,0.3689,-16.4626
2.873813,standard_pd,-0.0167,-19.9939
2.873813,filtered_pd,0.3694,-16.5513
2.900430,standard_pd,-0.0164,-20.0737
2.900430,filtered_pd,0.3698,-16.6402
2.927295,standard_pd,-0.0161,-20.1536
2.927295,filtered_pd,0.3703,-16.7293
2.954408,standard_pd,-0.0158,-20.2334
2.954408,filtered_pd,0.3706,-16.8185
2.981772,standard_pd,-0.0155,-20.3133
2.981772,filtered_pd,0.3710,-16.9080
3.009390,standard_pd,-0.0152,-20.3932
3.009390,filtered_pd,0.3713,-16.9976
3.037264,standard_pd,-0.0150,-20.4730
3.037264,filtered_pd,0.3715,-17.0875
3.065395,standard_pd,-0.0147,-20.5529
3.065395,filtered_pd,0.3718,-17.1776
3.093788,standard_pd,-0.0144,-20.6328
3.093788,filtered_pd,0.3719,-17.2678
3.122443,standard_pd,-0.0141,-20.7127
3.122443,filtered_pd,0.3721,-17.3583
3.151363,standard_pd,-0.0139,-20.7926
3.151363,filtered_pd,0.3722,-17.4489
3.180552,standard_pd,-0.0136,-20.8724
3.180552,filtered_pd,0.3723,-17.5398
3.210011,standard_pd,-0.0134,-20.9523
3.210011,filtered_pd,0.3723,-17.6309
3.239743,standard_pd,-0.0131,-21.0322
3.239743,filtered_pd,0.3723,-17.7222
3.269750,standard_pd,-0.0129,-21.1121
3.269750,filtered_pd,0.3723,-17.8137
3.300035,standard_pd,-0.0127,-21.1920
3.300035,filtered_pd,0.3722,-17.9055
3.330600,standard_pd,-0.0124,-21.2719
3.330600,filtered_pd,0.3721,-17.9974
3.361449,standard_pd,-0.0122,-21.3519
3.361449,filtered_pd,0.3719,-18.0896
3.392583,standard_pd,-0.0120,-21.4318
3.392583,filtered_pd,0.3717,-18.1820
3.424006,standard_pd,-0.0118,-21.5117
3.424006,filtered_pd,0.3715,-18.2746
3.455720,standard_pd,-0.0115,-21.5916
3.455720,filtered_pd,0.3713,-18.3675
3.487727,standard_pd,-0.0113,-21.6715
3.487727,filtered_pd,0.3710,-18.4606
3.520031,standard_pd,-0.0111,-21.7514
3.520031,filtered_pd,0.3706,-18.5539
3.552635,standard_pd,-0.0109,-21.8314
3.552635,filtered_pd,0.3703,-18.6474
3.585540,standard_pd,-0.0107,-21.9113
3.585540,filtered_pd,0.3699,-18.7412
3.618750,standard_pd,-0.0105,-21.9912
3.618750,filtered_pd,0.3695,-18.8353
3.652267,standard_pd,-0.0103,-22.0712
3.652267,filtered_pd,0.3690,-18.9295
3.686095,standard_pd,-0.0101,-22.1511
3.686095,filtered_pd,0.3685,-19.0240
3.720237,standard_pd,-0.0100,-22.2310
3.720237,filtered_pd,0.3680,-19.1188
3.754694,standard_pd,-0.0098,-22.3110
3.754694,filtered_pd,0.3674,-19.2138
3.789471,standard_pd,-0.0096,-22.3909
3.789471,filtered_pd,0.3668,-19.3091
3.824570,standard_pd,-0.0094,-22.4709
3.824570,filtered_pd,0.3662,-19.4046
3.859994,standard_pd,-0.0093,-22.5508
3.859994,filtered_pd,0.3656,-19.5003
3.895746,standard_pd,-0.0091,-22.6308
3.895746,filtered_pd,0.3649,-19.5964
3.931829,standard_pd,-0.0089,-22.7107
3.931829,filtered_pd,0.3642,-19.6926
3.968246,standard_pd,-0.0088,-22.7907
3.968246,filtered_pd,0.3634,-19.7892
4.005001,standard_pd,-0.0086,-22.8707
4.005001,filtered_pd,0.3626,-19.8860
4.042096,standard_pd,-0.0084,-22.9506
4.042096,filtered_pd,0.3618,-19.9831
4.079535,standard_pd,-0.0083,-23.0306
4.079535,filtered_pd,0.3610,-20.0804
4.117320,standard_pd,-0.0081,-23.1106
4.117320,filtered_pd,0.3601,-20.1780
4.155455,standard_pd,-0.0080,-23.1905
4.155455,filtered_pd,0.3592,-20.2759
4.193944,standard_pd,-0.0078,-23.2705
4.193944,filtered_pd,0.3583,-20.3741
4.232789,standard_pd,-0.0077,-23.3505
4.232789,filtered_pd,0.3573,-20.4725
4.271994,standard_pd,-0.0076,-23.4304
4.271994,filtered_pd,0.3563,-20.5713
4.311562,standard_pd,-0.0074,-23.5104
4.311562,filtered_pd,0.3553,-20.6703
4.351497,standard_pd,-0.0073,-23.5904
4.351497,filtered_pd,0.3542,-20.7696
4.391801,standard_pd,-0.0071,-23.6704
4.391801,filtered_pd,0.3531,-20.8692
4.432479,standard_pd,-0.0070,-23.7504
4.432479,filtered_pd,0.3520,-20.9690
4.473533,standard_pd,-0.0069,-23.8303
4.473533,filtered_pd,0.3509,-21.0692
4.514968,standard_pd,-0.0068,-23.9103
4.514968,filtered_pd,0.3497,-21.1697
4.556786,standard_pd,-0.0066,-23.9903
4.556786,filtered_pd,0.3486,-21.2704
4.598992,standard_pd,-0.0065,-24.0703
4.598992,filtered_pd,0.3473,-21.3715
4.641589,standard_pd,-0.0064,-24.1503
4.641589,filtered_pd,0.3461,-21.4729
4.684580,standard_pd,-0.0063,-24.2303
4.684580,filtered_pd,0.3448,-21.5745
4.727970,standard_pd,-0.0062,-24.3103
4.727970,filtered_pd,0.3435,-21.6765
4.771761,standard_pd,-0.0061,-24.3903
4.771761,filtered_pd,0.3422,-21.7788
4.815958,standard_pd,-0.0059,-24.4703
4.815958,filtered_pd,0.3409,-21.8814
4.860564,standard_pd,-0.0058,-24.5503
4.860564,filtered_pd,0.3395,-21.9843
4.905584,standard_pd,-0.0057,-24.6303
4.905584,filtered_pd,0.3381,-22.0875
4.951020,standard_pd,-0.0056,-24.7103
4.951020,filtered_pd,0.3367,-22.1911
4.996877,standard_pd,-0.0055,-24.7903
4.996877,filtered_pd,0.3352,-22.2950
5.043159,standard_pd,-0.0054,-24.8703
5.043159,filtered_pd,0.3337,-22.3991
5.089870,standard_pd,-0.0053,-24.9503
5.089870,filtered_pd,0.3323,-22.5036
5.137014,standard_pd,-0.0052,-25.0303
5.137014,filtered_pd,0.3307,-22.6085
5.184594,standard_pd,-0.0051,-25.1103
5.184594,filtered_pd,0.3292,-22.7136
5.232614,standard_pd,-0.0050,-25.1903
5.232614,filtered_pd,0.3276,-22.8191
5.281080,standard_pd,-0.0049,-25.2703
5.281080,filtered_pd,0.3260,-22.9250
5.329994,standard_pd,-0.0049,-25.3503
5.329994,filtered_pd,0.3244,-23.0311
5.379362,standard_pd,-0.0048,-25.4303
5.379362,filtered_pd,0.3228,-23.1376
5.429186,standard_pd,-0.0047,-25.5104
5.429186,filtered_pd,0.3212,-23.2445
5.479472,standard_pd,-0.0046,-25.5904
5.479472,filtered_pd,0.3195,-23.3516
5.530224,standard_pd,-0.0045,-25.6704
5.530224,filtered_pd,0.3178,-23.4591
5.581446,standard_pd,-0.0044,-25.7504
5.581446,filtered_pd,0.3161,-23.5670
5.633143,standard_pd,-0.0043,-25.8304
5.633143,filtered_pd,0.3143,-23.6752
5.685318,standard_pd,-0.0043,-25.9104
5.685318,filtered_pd,0.3126,-23.7837
5.737976,standard_pd,-0.0042,-25.9905
5.737976,filtered_pd,0.3108,-23.8926
5.791123,standard_pd,-0.0041,-26.0705
5.791123,filtered_pd,0.3090,-24.0019
5.844761,standard_pd,-0.0040,-26.1505
5.844761,filtered_pd,0.3072,-24.1115
5.898896,standard_pd,-0.0040,-26.2305
5.898896,filtered_pd,0.3054,-24.2214
5.953533,standard_pd,-0.0039,-26.3106
5.953533,filtered_pd,0.3036,-24.3317
6.008676,standard_pd,-0.0038,-26.3906
6.008676,filtered_pd,0.3017,-24.4424
6.064329,standard_pd,-0.0037,-26.4706
6.064329,filtered_pd,0.2998,-24.5534
6.120498,standard_pd,-0.0037,-26.5507
6.120498,filtered_pd,0.2979,-24.6648
6.177188,standard_pd,-0.0036,-26.6307
6.177188,filtered_pd,0.2960,-24.7765
6.234402,standard_pd,-0.0035,-26.7107
6.234402,filtered_pd,0.2941,-24.8886
6.292146,standard_pd,-0.0035,-26.7907
6.292146,filtered_pd,0.2922,-25.0011
6.350425,standard_pd,-0.0034,-26.8708
6.350425,filtered_pd,0.2902,-25.1139
6.409244,standard_pd,-0.0034,-26.9508
6.409244,filtered_pd,0.2883,-25.2271
6.468608,standard_pd,-0.0033,-27.0308
6.468608,filtered_pd,0.2863,-25.3406
6.528521,standard_pd,-0.0032,-27.1109
6.528521,filtered_pd,0.2843,-25.4545
6.588990,standard_pd,-0.0032,-27.1909
6.588990,filtered_pd,0.2823,-25.5688
6.650018,standard_pd,-0.0031,-27.2709
6.650018,filtered_pd,0.2803,-25.6835
6.711612,standard_pd,-0.0031,-27.3510
6.711612,filtered_pd,0.2782,-25.7985
6.773776,standard_pd,-0.0030,-27.4310
6.773776,filtered_pd,0.2762,-25.9139
6.836516,standard_pd,-0.0029,-27.5111
6.836516,filtered_pd,0.2741,-26.0296
6.899837,standard_pd,-0.0029,-27.5911
6.899837,filtered_pd,0.2721,-26.1458
6.963745,standard_pd,-0.0028,-27.6711
6.963745,filtered_pd,0.2700,-26.2623
7.028244,standard_pd,-0.0028,-27.7512
7.028244,filtered_pd,0.2679,-26.3791
7.093341,standard_pd,-0.0027,-27.8312
7.093341,filtered_pd,0.2658,-26.4964
7.159041,standard_pd,-0.0027,-27.9113
7.159041,filtered_pd,0.2637,-26.6140
7.225349,standard_pd,-0.0026,-27.9913
7.225349,filtered_pd,0.2616,-26.7320
7.292272,standard_pd,-0.0026,-28.0714
7.292272,filtered_pd,0.2595,-26.8503
7.359814,standard_pd,-0.0025,-28.1514
7.359814,filtered_pd,0.2574,-26.9690
7.427982,standard_pd,-0.0025,-28.2314
7.427982,filtered_pd,0.2553,-27.0882
7.496782,standard_pd,-0.0025,-28.3115
7.496782,filtered_pd,0.2531,-27.2076
7.566219,standard_pd,-0.0024,-28.3915
7.566219,filtered_pd,0.2510,-27.3275
7.636298,standard_pd,-0.0024,-28.4716
7.636298,filtered_pd,0.2489,-27.4477
7.707027,standard_pd,-0.0023,-28.5516
7.707027,filtered_pd,0.2467,-27.5683
7.778411,standard_pd,-0.0023,-28.6317
7.778411,filtered_pd,0.2445,-27.6893
7.850456,standard_pd,-0.0022,-28.7117
7.850456,filtered_pd,0.2424,-27.8106
7.923169,standard_pd,-0.0022,-28.7918
7.923169,filtered_pd,0.2402,-27.9323
7.996555,standard_pd,-0.0022,-28.8718
7.996555,filtered_pd,0.2381,-28.0544
8.070620,standard_pd,-0.0021,-28.9519
8.070620,filtered_pd,0.2359,-28.1769
8.145372,standard_pd,-0.0021,-29.0319
8.145372,filtered_pd,0.2337,-28.2997
8.220816,standard_pd,-0.0020,-29.1120
8.220816,filtered_pd,0.2316,-28.4229
8.296959,standard_pd,-0.0020,-29.1920
8.296959,filtered_pd,0.2294,-28.5465
8.373807,standard_pd,-0.0020,-29.2721
8.373807,filtered_pd,0.2272,-28.6704
8.451366,standard_pd,-0.0019,-29.3521
8.451366,filtered_pd,0.2251,-28.7947
8.529644,standard_pd,-0.0019,-29.4322
8.529644,filtered_pd,0.2229,-28.9194
8.608648,standard_pd,-0.0019,-29.5122
8.608648,filtered_pd,0.2207,-29.0444
8.688383,standard_pd,-0.0018,-29.5923
8.688383,filtered_pd,0.2186,-29.1698
8.768856,standard_pd,-0.0018,-29.6724
8.768856,filtered_pd,0.2164,-29.2956
8.850075,standard_pd,-0.0018,-29.7524
8.850075,filtered_pd,0.2142,-29.4217
8.932046,standard_pd,-0.0017,-29.8325
8.932046,filtered_pd,0.2121,-29.5482
9.014776,standard_pd,-0.0017,-29.9125
9.014776,filtered_pd,0.2099,-29.6751
9.098273,standard_pd,-0.0017,-29.9926
9.098273,filtered_pd,0.2078,-29.8023
9.182543,standard_pd,-0.0016,-30.0726
9.182543,filtered_pd,0.2056,-29.9299
9.267593,standard_pd,-0.0016,-30.1527
9.267593,filtered_pd,0.2035,-30.0578
9.353432,standard_pd,-0.0016,-30.2328
9.353432,filtered_pd,0.2013,-30.1861
9.440065,standard_pd,-0.0015,-30.3128
9.440065,filtered_pd,0.1992,-30.3147
9.527500,standard_pd,-0.0015,-30.3929
9.527500,filtered_pd,0.1971,-30.4437
9.615746,standard_pd,-0.0015,-30.4729
9.615746,filtered_pd,0.1949,-30.5731
9.704809,standard_pd,-0.0015,-30.5530
9.704809,filtered_pd,0.1928,-30.7028
9.794697,standard_pd,-0.0014,-30.6330
9.794697,filtered_pd,0.1907,-30.8328
9.885417,standard_pd,-0.0014,-30.7131
9.885417,filtered_pd,0.1886,-30.9632
9.976978,standard_pd,-0.0014,-30.7932
9.976978,filtered_pd,0.1865,-31.0940
10.069386,standard_pd,-0.0014,-30.8732
10.069386,filtered_pd,0.1844,-31.2251
10.162651,standard_pd,-0.0013,-30.9533
10.162651,filtered_pd,0.1823,-31.3565
10.256779,standard_pd,-0.0013,-31.0334
10.256779,filtered_pd,0.1803,-31.4883
10.351780,standard_pd,-0.0013,-31.1134
10.351780,filtered_pd,0.1782,-31.6204
10.447660,standard_pd,-0.0013,-31.1935
10.447660,filtered_pd,0.1761,-31.7528
10.544428,standard_pd,-0.0012,-31.2735
10.544428,filtered_pd,0.1741,-31.8856
10.642092,standard_pd,-0.0012,-31.3536
10.642092,filtered_pd,0.1721,-32.0187
10.740662,standard_pd,-0.0012,-31.4337
10.740662,filtered_pd,0.1700,-32.1522
10.840144,standard_pd,-0.0012,-31.5137
10.840144,filtered_pd,0.1680,-32.2860
10.940547,standard_pd,-0.0012,-31.5938
10.940547,filtered_pd,0.1660,-32.4201
11.041881,standard_pd,-0.0011,-31.6739
11.041881,filtered_pd,0.1640,-32.5545
11.144153,standard_pd,-0.0011,-31.7539
11.144153,filtered_pd,0.1620,-32.6892
11.247372,standard_pd,-0.0011,-31.8340
11.247372,filtered_pd,0.1601,-32.8243
11.351547,standard_pd,-0.0011,-31.9141
11.351547,filtered_pd,0.1581,-32.9597
11.456687,standard_pd,-0.0011,-31.9941
11.456687,filtered_pd,0.1562,-33.0954
11.562801,standard_pd,-0.0010,-32.0742
11.562801,filtered_pd,0.1542,-33.2314
11.669898,standard_pd,-0.0010,-32.1543
11.669898,filtered_pd,0.1523,-33.3677
11.777987,standard_pd,-0.0010,-32.2343
11.777987,filtered_pd,0.1504,-33.5043
11.887077,standard_pd,-0.0010,-32.3144
11.887077,filtered_pd,0.1485,-33.6413
11.997177,standard_pd,-0.0010,-32.3945
11.997177,filtered_pd,0.1466,-33.7785
12.108298,standard_pd,-0.0009,-32.4745
12.108298,filtered_pd,0.1447,-33.9161
12.220447,standard_pd,-0.0009,-32.5546
12.220447,filtered_pd,0.1429,-34.0539
12.333635,standard_pd,-0.0009,-32.6347
12.333635,filtered_pd,0.1410,-34.1920
12.447871,standard_pd,-0.0009,-32.7147
12.447871,filtered_pd,0.1392,-34.3305
12.563166,standard_pd,-0.0009,-32.7948
12.563166,filtered_pd,0.1374,-34.4692
12.679528,standard_pd,-0.0009,-32.8749
12.679528,filtered_pd,0.1356,-34.6082
12.796969,standard_pd,-0.0008,-32.9549
12.796969,filtered_pd,0.1338,-34.7475
12.915497,standard_pd,-0.0008,-33.0350
12.915497,filtered_pd,0.1320,-34.8871
13.035122,standard_pd,-0.0008,-33.1151
13.035122,filtered_pd,0.1302,-35.0270
13.155856,standard_pd,-0.0008,-33.1951
13.155856,filtered_pd,0.1285,-35.1671
13.277708,standard_pd,-0.0008,-33.2752
13.277708,filtered_pd,0.1268,-35.3075
13.400689,standard_pd,-0.0008,-33.3553
13.400689,filtered_pd,0.1251,-35.4482
13.524809,standard_pd,-0.0008,-33.4353
13.524809,filtered_pd,0.1234,-35.5892
13.650078,standard_pd,-0.0007,-33.5154
13.650078,filtered_pd,0.1217,-35.7304
13.776508,standard_pd,-0.0007,-33.5955
13.776508,filtered_pd,0.1200,-35.8719
13.904108,standard_pd,-0.0007,-33.6755
13.904108,filtered_pd,0.1183,-36.0137
14.032891,standard_pd,-0.0007,-33.7556
14.032891,filtered_pd,0.1167,-36.1557
14.162866,standard_pd,-0.0007,-33.8357
14.162866,filtered_pd,0.1151,-36.2980
14.294045,standard_pd,-0.0007,-33.9158
14.294045,filtered_pd,0.1135,-36.4405
14.426440,standard_pd,-0.0007,-33.9958
14.426440,filtered_pd,0.1119,-36.5833
14.560060,standard_pd,-0.0007,-34.0759
14.560060,filtered_pd,0.1103,-36.7263
14.694918,standard_pd,-0.0006,-34.1560
14.694918,filtered_pd,0.1087,-36.8696
14.831025,standard_pd,-0.0006,-34.2360
14.831025,filtered_pd,0.1072,-37.0131
14.968393,standard_pd,-0.0006,-34.3161
14.968393,filtered_pd,0.1057,-37.1569
15.107033,standard_pd,-0.0006,-34.3962
15.107033,filtered_pd,0.1041,-37.3009
15.246957,standard_pd,-0.0006,-34.4763
15.246957,filtered_pd,0.1026,-37.4452
15.388178,standard_pd,-0.0006,-34.5563
15.388178,filtered_pd,0.1012,-37.5897
15.530706,standard_pd,-0.0006,-34.6364
15.530706,filtered_pd,0.0997,-37.7344
15.674554,standard_pd,-0.0006,-34.7165
15.674554,filtered_pd,0.0982,-37.8793
15.819735,standard_pd,-0.0006,-34.7965
15.819735,filtered_pd,0.0968,-38.0245
15.966260,standard_pd,-0.0005,-34.8766
15.966260,filtered_pd,0.0954,-38.1699
16.114143,standard_pd,-0.0005,-34.9567
16.114143,filtered_pd,0.0940,-38.3155
16.263395,standard_pd,-0.0005,-35.0368
16.263395,filtered_pd,0.0926,-38.4613
16.414030,standard_pd,-0.0005,-35.1168
16.414030,filtered_pd,0.0912,-38.6074
16.566060,standard_pd,-0.0005,-35.1969
16.566060,filtered_pd,0.0899,-38.7536
16.719498,standard_pd,-0.0005,-35.2770
16.719498,filtered_pd,0.0885,-38.9001
16.874357,standard_pd,-0.0005,-35.3571
16.874357,filtered_pd,0.0872,-39.0468
17.030650,standard_pd,-0.0005,-35.4371
17.030650,filtered_pd,0.0859,-39.1937
17.188391,standard_pd,-0.0005,-35.5172
17.188391,filtered_pd,0.0846,-39.3408
17.347594,standard_pd,-0.0005,-35.5973
17.347594,filtered_pd,0.0833,-39.4881
17.508270,standard_pd,-0.0004,-35.6774
17.508270,filtered_pd,0.0820,-39.6355
17.670435,standard_pd,-0.0004,-35.7574
17.670435,filtered_pd,0.0808,-39.7832
17.834102,standard_pd,-0.0004,-35.8375
17.834102,filtered_pd,0.0796,-39.9311
17.999285,standard_pd,-0.0004,-35.9176
17.999285,filtered_pd,0.0783,-40.0792
18.165998,standard_pd,-0.0004,-35.9976
18.165998,filtered_pd,0.0771,-40.2274
18.334255,standard_pd,-0.0004,-36.0777
18.334255,filtered_pd,0.0759,-40.3759
18.504070,standard_pd,-0.0004,-36.1578
18.504070,filtered_pd,0.0748,-40.5245
18.675458,standard_pd,-0.0004,-36.2379
18.675458,filtered_pd,0.0736,-40.6733
18.848434,standard_pd,-0.0004,-36.3179
18.848434,filtered_pd,0.0725,-40.8223
19.023012,standard_pd,-0.0004,-36.3980
19.023012,filtered_pd,0.0713,-40.9714
19.199207,standard_pd,-0.0004,-36.4781
19.199207,filtered_pd,0.0702,-41.1208
19.377033,standard_pd,-0.0004,-36.5582
19.377033,filtered_pd,0.0691,-41.2703
19.556507,standard_pd,-0.0004,-36.6382
19.556507,filtered_pd,0.0680,-41.4200
19.737643,standard_pd,-0.0004,-36.7183
19.737643,filtered_pd,0.0670,-41.5698
19.920457,standard_pd,-0.0003,-36.7984
19.920457,filtered_pd,0.0659,-41.7198
20.104964,standard_pd,-0.0003,-36.8785
20.104964,filtered_pd,0.0649,-41.8700
20.291180,standard_pd,-0.0003,-36.9585
20.291180,filtered_pd,0.0638,-42.0203
20.479121,standard_pd,-0.0003,-37.0386
20.479121,filtered_pd,0.0628,-42.1708
20.668802,standard_pd,-0.0003,-37.1187
20.668802,filtered_pd,0.0618,-42.3215
20.860241,standard_pd,-0.0003,-37.1988
20.860241,filtered_pd,0.0608,-42.4723
21.053452,standard_pd,-0.0003,-37.2789
21.053452,filtered_pd,0.0599,-42.6232
21.248454,standard_pd,-0.0003,-37.3589
21.248454,filtered_pd,0.0589,-42.7743
21.445261,standard_pd,-0.0003,-37.4390
21.445261,filtered_pd,0.0579,-42.9255
21.643891,standard_pd,-0.0003,-37.5191
21.643891,filtered_pd,0.0570,-43.0769
21.844361,standard_pd,-0.0003,-37.5992
21.844361,filtered_pd,0.0561,-43.2285
22.046687,standard_pd,-0.0003,-37.6792
22.046687,filtered_pd,0.0552,-43.3801
22.250888,standard_pd,-0.0003,-37.7593
22.250888,filtered_pd,0.0543,-43.5320
22.456980,standard_pd,-0.0003,-37.8394
22.456980,filtered_pd,0.0534,-43.6839
22.664981,standard_pd,-0.0003,-37.9195
22.664981,filtered_pd,0.0525,-43.8360
22.874908,standard_pd,-0.0003,-37.9995
22.874908,filtered_pd,0.0517,-43.9882
23.086780,standard_pd,-0.0003,-38.0796
23.086780,filtered_pd,0.0508,-44.1406
23.300614,standard_pd,-0.0003,-38.1597
23.300614,filtered_pd,0.0500,-44.2930
23.516429,standard_pd,-0.0002,-38.2398
23.516429,filtered_pd,0.0492,-44.4457
23.734243,standard_pd,-0.0002,-38.3198
23.734243,filtered_pd,0.0484,-44.5984
23.954074,standard_pd,-0.0002,-38.3999
23.954074,filtered_pd,0.0476,-44.7512
24.175941,standard_pd,-0.0002,-38.4800
24.175941,filtered_pd,0.0468,-44.9042
24.399863,standard_pd,-0.0002,-38.5601
24.399863,filtered_pd,0.0460,-45.0573
24.625859,standard_pd,-0.0002,-38.6401
24.625859,filtered_pd,0.0452,-45.2105
24.853949,standard_pd,-0.0002,-38.7202
24.853949,filtered_pd,0.0445,-45.3639
25.084151,standard_pd,-0.0002,-38.8003
25.084151,filtered_pd,0.0438,-45.5173
25.316485,standard_pd,-0.0002,-38.8804
25.316485,filtered_pd,0.0430,-45.6709
25.550971,standard_pd,-0.0002,-38.9605
25.550971,filtered_pd,0.0423,-45.8245
25.787629,standard_pd,-0.0002,-39.0405
25.787629,filtered_pd,0.0416,-45.9783
26.026479,standard_pd,-0.0002,-39.1206
26.026479,filtered_pd,0.0409,-46.1322
26.267541,standard_pd,-0.0002,-39.2007
26.267541,filtered_pd,0.0402,-46.2862
26.510836,standard_pd,-0.0002,-39.2808
26.510836,filtered_pd,0.0395,-46.4403
26.756384,standard_pd,-0.0002,-39.3608
26.756384,filtered_pd,0.0389,-46.5945
27.004207,standard_pd,-0.0002,-39.4409
27.004207,filtered_pd,0.0382,-46.7488
27.254325,standard_pd,-0.0002,-39.5210
27.254325,filtered_pd,0.0376,-46.9032
27.506760,standard_pd,-0.0002,-39.6011
27.506760,filtered_pd,0.0369,-47.0577
27.761533,standard_pd,-0.0002,-39.6812
27.761533,filtered_pd,0.0363,-47.2123
28.018666,standard_pd,-0.0002,-39.7612
28.018666,filtered_pd,0.0357,-47.3670
28.278180,standard_pd,-0.0002,-39.8413
28.278180,filtered_pd,0.0351,-47.5217
28.540098,standard_pd,-0.0002,-39.9214
28.540098,filtered_pd,0.0345,-47.6766
28.804442,standard_pd,-0.0002,-40.0015
28.804442,filtered_pd,0.0339,-47.8316
29.071234,standard_pd,-0.0002,-40.0815
29.071234,filtered_pd,0.0333,-47.9866
29.340497,standard_pd,-0.0002,-40.1616
29.340497,filtered_pd,0.0328,-48.1418
29.612254,standard_pd,-0.0002,-40.2417
29.612254,filtered_pd,0.0322,-48.2970
29.886529,standard_pd,-0.0002,-40.3218
29.886529,filtered_pd,0.0317,-48.4523
30.163343,standard_pd,-0.0002,-40.4019
30.163343,filtered_pd,0.0311,-48.6077
30.442722,standard_pd,-0.0001,-40.4819
30.442722,filtered_pd,0.0306,-48.7632
30.724688,standard_pd,-0.0001,-40.5620
30.724688,filtered_pd,0.0301,-48.9187
31.009266,standard_pd,-0.0001,-40.6421
31.009266,filtered_pd,0.0295,-49.0744
31.296480,standard_pd,-0.0001,-40.7222
31.296480,filtered_pd,0.0290,-49.2301
31.586354,standard_pd,-0.0001,-40.8022
31.586354,filtered_pd,0.0285,-49.3859
31.878913,standard_pd,-0.0001,-40.8823
31.878913,filtered_pd,0.0280,-49.5417
32.174182,standard_pd,-0.0001,-40.9624
32.174182,filtered_pd,0.0276,-49.6977
32.472185,standard_pd,-0.0001,-41.0425
32.472185,filtered_pd,0.0271,-49.8537
32.772948,standard_pd,-0.0001,-41.1226
32.772948,filtered_pd,0.0266,-50.0098
33.076498,standard_pd,-0.0001,-41.2026
33.076498,filtered_pd,0.0262,-50.1659
33.382859,standard_pd,-0.0001,-41.2827
33.382859,filtered_pd,0.0257,-50.3222
33.692057,standard_pd,-0.0001,-41.3628
33.692057,filtered_pd,0.0253,-50.4784
34.004119,standard_pd,-0.0001,-41.4429
34.004119,filtered_pd,0.0248,-50.6348
34.319072,standard_pd,-0.0001,-41.5229
34.319072,filtered_pd,0.0244,-50.7912
34.636942,standard_pd,-0.0001,-41.6030
34.636942,filtered_pd,0.0240,-50.9477
34.957756,standard_pd,-0.0001,-41.6831
34.957756,filtered_pd,0.0236,-51.1043
35.281541,standard_pd,-0.0001,-41.7632
35.281541,filtered_pd,0.0231,-51.2609
35.608326,standard_pd,-0.0001,-41.8433
35.608326,filtered_pd,0.0227,-51.4176
35.938137,standard_pd,-0.0001,-41.9233
35.938137,filtered_pd,0.0223,-51.5743
36.271003,standard_pd,-0.0001,-42.0034
36.271003,filtered_pd,0.0220,-51.7311
36.606951,standard_pd,-0.0001,-42.0835
36.606951,filtered_pd,0.0216,-51.8880
36.946012,standard_pd,-0.0001,-42.1636
36.946012,filtered_pd,0.0212,-52.0449
37.288213,standard_pd,-0.0001,-42.2437
37.288213,filtered_pd,0.0208,-52.2019
37.633584,standard_pd,-0.0001,-42.3237
37.633584,filtered_pd,0.0205,-52.3589
37.982153,standard_pd,-0.0001,-42.4038
37.982153,filtered_pd,0.0201,-52.5160
38.333951,standard_pd,-0.0001,-42.4839
38.333951,filtered_pd,0.0197,-52.6732
38.689007,standard_pd,-0.0001,-42.5640
38.689007,filtered_pd,0.0194,-52.8303
39.047352,standard_pd,-0.0001,-42.6440
39.047352,filtered_pd,0.0191,-52.9876
39.409016,standard_pd,-0.0001,-42.7241
39.409016,filtered_pd,0.0187,-53.1449
39.774030,standard_pd,-0.0001,-42.8042
39.774030,filtered_pd,0.0184,-53.3022
40.142425,standard_pd,-0.0001,-42.8843
40.142425,filtered_pd,0.0181,-53.4596
40.514232,standard_pd,-0.0001,-42.9644
40.514232,filtered_pd,0.0178,-53.6171
40.889482,standard_pd,-0.0001,-43.0444
40.889482,filtered_pd,0.0174,-53.7746
41.268208,standard_pd,-0.0001,-43.1245
41.268208,filtered_pd,0.0171,-53.9321
41.650442,standard_pd,-0.0001,-43.2046
41.650442,filtered_pd,0.0168,-54.0897
42.036217,standard_pd,-0.0001,-43.2847
42.036217,filtered_pd,0.0165,-54.2473
42.425564,standard_pd,-0.0001,-43.3648
