time_s,method,displacement_m
26.210000,fourth,-3.429127e-05
26.220000,fourth,-2.909952e-05
26.230000,fourth,-2.382327e-05
26.240000,fourth,-1.845989e-05
26.250000,fourth,-1.300664e-05
26.260000,fourth,-7.460630e-06
26.270000,fourth,-1.818844e-06
26.280000,fourth,3.921864e-06
26.290000,fourth,9.764775e-06
26.300000,fourth,1.571330e-05
26.310000,fourth,2.177099e-05
26.320000,fourth,2.794153e-05
26.330000,fourth,3.422871e-05
26.340000,fourth,4.063649e-05
26.350000,fourth,4.716890e-05
26.360000,fourth,5.383013e-05
26.370000,fourth,6.062445e-05
26.380000,fourth,6.755626e-05
26.390000,fourth,7.463005e-05
26.400000,fourth,8.185039e-05
26.410000,fourth,8.922195e-05
26.420000,fourth,9.674945e-05
26.430000,fourth,1.044377e-04
26.440000,fourth,1.122916e-04
26.450000,fourth,1.203159e-04
26.460000,fourth,1.285157e-04
26.470000,fourth,1.368959e-04
26.480000,fourth,1.454614e-04
26.490000,fourth,1.542173e-04
26.500000,fourth,1.631685e-04
26.510000,fourth,1.723199e-04
26.520000,fourth,1.816765e-04
26.530000,fourth,1.912431e-04
26.540000,fourth,2.010246e-04
26.550000,fourth,2.110257e-04
26.560000,fourth,2.212512e-04
26.570000,fourth,2.317057e-04
26.580000,fourth,2.423936e-04
26.590000,fourth,2.533195e-04
26.600000,fourth,2.644877e-04
26.610000,fourth,2.759023e-04
26.620000,fourth,2.875676e-04
26.630000,fourth,2.994876e-04
26.640000,fourth,3.116660e-04
26.650000,fourth,3.241066e-04
26.660000,fourth,3.368131e-04
26.670000,fourth,3.497890e-04
26.680000,fourth,3.630375e-04
26.690000,fourth,3.765618e-04
26.700000,fourth,3.903652e-04
26.710000,fourth,4.044504e-04
26.720000,fourth,4.188203e-04
26.730000,fourth,4.334776e-04
26.740000,fourth,4.484247e-04
26.750000,fourth,4.636642e-04
26.760000,fourth,4.791982e-04
26.770000,fourth,4.950276e-04
26.780000,fourth,5.111522e-04
26.790000,fourth,5.275708e-04
26.800000,fourth,5.442805e-04
26.810000,fourth,5.612778e-04
26.820000,fourth,5.785575e-04
26.830000,fourth,5.961139e-04
26.840000,fourth,6.139398e-04
26.850000,fourth,6.320272e-04
26.860000,fourth,6.503673e-04
26.870000,fourth,6.689502e-04
26.880000,fourth,6.877653e-04
26.890000,fourth,7.068014e-04
26.900000,fourth,7.260463e-04
26.910000,fourth,7.454875e-04
26.920000,fourth,7.651119e-04
26.930000,fourth,7.849060e-04
26.940000,fourth,8.048557e-04
26.950000,fourth,8.249469e-04
26.960000,fourth,8.451650e-04
26.970000,fourth,8.654953e-04
26.980000,fourth,8.859232e-04
26.990000,fourth,9.064338e-04
27.000000,fourth,9.270124e-04
27.010000,fourth,9.476442e-04
27.020000,fourth,9.683148e-04
27.030000,fourth,9.890098e-04
27.040000,fourth,1.009715e-03
27.050000,fourth,1.030417e-03
27.060000,fourth,1.051102e-03
27.070000,fourth,1.071756e-03
27.080000,fourth,1.092368e-03
27.090000,fourth,1.112925e-03
27.100000,fourth,1.133414e-03
27.110000,fourth,1.153825e-03
27.120000,fourth,1.174145e-03
27.130000,fourth,1.194366e-03
27.140000,fourth,1.214475e-03
27.150000,fourth,1.234464e-03
27.160000,fourth,1.254322e-03
27.170000,fourth,1.274041e-03
27.180000,fourth,1.293612e-03
27.190000,fourth,1.313027e-03
27.200000,fourth,1.332277e-03
27.210000,fourth,1.351354e-03
27.220000,fourth,1.370251e-03
27.230000,fourth,1.388959e-03
27.240000,fourth,1.407471e-03
27.250000,fourth,1.425780e-03
27.260000,fourth,1.443878e-03
27.270000,fourth,1.461757e-03
27.280000,fourth,1.479410e-03
27.290000,fourth,1.496828e-03
27.300000,fourth,1.514003e-03
27.310000,fourth,1.530927e-03
27.320000,fourth,1.547592e-03
27.330000,fourth,1.563986e-03
27.340000,fourth,1.580102e-03
27.350000,fourth,1.595929e-03
27.360000,fourth,1.611455e-03
27.370000,fourth,1.626671e-03
27.380000,fourth,1.641563e-03
27.390000,fourth,1.656120e-03
27.400000,fourth,1.670329e-03
27.410000,fourth,1.684175e-03
27.420000,fourth,1.697644e-03
27.430000,fourth,1.710720e-03
27.440000,fourth,1.723389e-03
27.450000,fourth,1.735633e-03
27.460000,fourth,1.747435e-03
27.470000,fourth,1.758777e-03
27.480000,fourth,1.769641e-03
27.490000,fourth,1.780007e-03
27.500000,fourth,1.789855e-03
27.510000,fourth,1.799165e-03
27.520000,fourth,1.807916e-03
27.530000,fourth,1.816086e-03
27.540000,fourth,1.823655e-03
27.550000,fourth,1.830602e-03
27.560000,fourth,1.836909e-03
27.570000,fourth,1.842557e-03
27.580000,fourth,1.847528e-03
27.590000,fourth,1.851806e-03
27.600000,fourth,1.855375e-03
27.610000,fourth,1.858219e-03
27.620000,fourth,1.860325e-03
27.630000,fourth,1.861681e-03
27.640000,fourth,1.862273e-03
27.650000,fourth,1.862092e-03
27.660000,fourth,1.861127e-03
27.670000,fourth,1.859370e-03
27.680000,fourth,1.856813e-03
27.690000,fourth,1.853450e-03
27.700000,fourth,1.849274e-03
27.710000,fourth,1.844281e-03
27.720000,fourth,1.838467e-03
27.730000,fourth,1.831830e-03
27.740000,fourth,1.824368e-03
27.750000,fourth,1.816081e-03
27.760000,fourth,1.806968e-03
27.770000,fourth,1.797032e-03
27.780000,fourth,1.786274e-03
27.790000,fourth,1.774696e-03
27.800000,fourth,1.762304e-03
27.810000,fourth,1.749100e-03
27.820000,fourth,1.735092e-03
27.830000,fourth,1.720284e-03
27.840000,fourth,1.704683e-03
27.850000,fourth,1.688297e-03
27.860000,fourth,1.671133e-03
27.870000,fourth,1.653200e-03
27.880000,fourth,1.634507e-03
27.890000,fourth,1.615063e-03
27.900000,fourth,1.594879e-03
27.910000,fourth,1.573963e-03
27.920000,fourth,1.552328e-03
27.930000,fourth,1.529984e-03
27.940000,fourth,1.506941e-03
27.950000,fourth,1.483213e-03
27.960000,fourth,1.458809e-03
27.970000,fourth,1.433743e-03
27.980000,fourth,1.408026e-03
27.990000,fourth,1.381670e-03
28.000000,fourth,1.354688e-03
28.010000,fourth,1.327092e-03
28.020000,fourth,1.298896e-03
28.030000,fourth,1.270110e-03
28.040000,fourth,1.240750e-03
28.050000,fourth,1.210826e-03
28.060000,fourth,1.180353e-03
28.070000,fourth,1.149342e-03
28.080000,fourth,1.117808e-03
28.090000,fourth,1.085763e-03
28.100000,fourth,1.053221e-03
28.110000,fourth,1.020195e-03
28.120000,fourth,9.866979e-04
28.130000,fourth,9.527441e-04
28.140000,fourth,9.183471e-04
28.150000,fourth,8.835206e-04
28.160000,fourth,8.482789e-04
28.170000,fourth,8.126361e-04
28.180000,fourth,7.766067e-04
28.190000,fourth,7.402053e-04
28.200000,fourth,7.034469e-04
28.210000,fourth,6.663467e-04
28.220000,fourth,6.289202e-04
28.230000,fourth,5.911832e-04
28.240000,fourth,5.531517e-04
28.250000,fourth,5.148422e-04
28.260000,fourth,4.762716e-04
28.270000,fourth,4.374569e-04
28.280000,fourth,3.984157e-04
28.290000,fourth,3.591660e-04
28.300000,fourth,3.197260e-04
28.310000,fourth,2.801145e-04
28.320000,fourth,2.403506e-04
28.330000,fourth,2.004539e-04
28.340000,fourth,1.604442e-04
28.350000,fourth,1.203419e-04
28.360000,fourth,8.016776e-05
28.370000,fourth,3.994278e-05
28.380000,fourth,-3.115641e-07
28.390000,fourth,-4.057348e-05
28.400000,fourth,-8.082085e-05
28.410000,fourth,-1.210313e-04
28.420000,fourth,-1.611820e-04
28.430000,fourth,-2.012502e-04
28.440000,fourth,-2.412126e-04
28.450000,fourth,-2.810460e-04
28.460000,fourth,-3.207268e-04
28.470000,fourth,-3.602314e-04
28.480000,fourth,-3.995362e-04
28.490000,fourth,-4.386176e-04
28.500000,fourth,-4.774517e-04
28.510000,fourth,-5.160151e-04
28.520000,fourth,-5.542841e-04
28.530000,fourth,-5.922355e-04
28.540000,fourth,-6.298460e-04
28.550000,fourth,-6.670928e-04
28.560000,fourth,-7.039532e-04
28.570000,fourth,-7.404050e-04
28.580000,fourth,-7.764262e-04
28.590000,fourth,-8.119954e-04
28.600000,fourth,-8.470915e-04
28.610000,fourth,-8.816940e-04
28.620000,fourth,-9.157831e-04
28.630000,fourth,-9.493395e-04
28.640000,fourth,-9.823443e-04
28.650000,fourth,-1.014780e-03
28.660000,fourth,-1.046628e-03
28.670000,fourth,-1.077873e-03
28.680000,fourth,-1.108499e-03
28.690000,fourth,-1.138490e-03
28.700000,fourth,-1.167833e-03
28.710000,fourth,-1.196515e-03
28.720000,fourth,-1.224521e-03
28.730000,fourth,-1.251842e-03
28.740000,fourth,-1.278465e-03
28.750000,fourth,-1.304382e-03
28.760000,fourth,-1.329582e-03
28.770000,fourth,-1.354059e-03
28.780000,fourth,-1.377804e-03
28.790000,fourth,-1.400810e-03
28.800000,fourth,-1.423074e-03
28.810000,fourth,-1.444589e-03
28.820000,fourth,-1.465351e-03
28.830000,fourth,-1.485359e-03
28.840000,fourth,-1.504609e-03
28.850000,fourth,-1.523099e-03
28.860000,fourth,-1.540830e-03
28.870000,fourth,-1.557801e-03
28.880000,fourth,-1.574013e-03
28.890000,fourth,-1.589467e-03
28.900000,fourth,-1.604165e-03
28.910000,fourth,-1.618110e-03
28.920000,fourth,-1.631305e-03
28.930000,fourth,-1.643754e-03
28.940000,fourth,-1.655461e-03
28.950000,fourth,-1.666431e-03
28.960000,fourth,-1.676670e-03
28.970000,fourth,-1.686182e-03
28.980000,fourth,-1.694975e-03
28.990000,fourth,-1.703055e-03
29.000000,fourth,-1.710428e-03
29.010000,fourth,-1.717103e-03
29.020000,fourth,-1.723086e-03
29.030000,fourth,-1.728385e-03
29.040000,fourth,-1.733010e-03
29.050000,fourth,-1.736967e-03
29.060000,fourth,-1.740267e-03
29.070000,fourth,-1.742917e-03
29.080000,fourth,-1.744927e-03
29.090000,fourth,-1.746307e-03
29.100000,fourth,-1.747066e-03
29.110000,fourth,-1.747213e-03
29.120000,fourth,-1.746760e-03
29.130000,fourth,-1.745715e-03
29.140000,fourth,-1.744090e-03
29.150000,fourth,-1.741896e-03
29.160000,fourth,-1.739142e-03
29.170000,fourth,-1.735841e-03
29.180000,fourth,-1.732004e-03
29.190000,fourth,-1.727642e-03
29.200000,fourth,-1.722768e-03
29.210000,fourth,-1.717393e-03
29.220000,fourth,-1.711531e-03
29.230000,fourth,-1.705193e-03
29.240000,fourth,-1.698394e-03
29.250000,fourth,-1.691147e-03
29.260000,fourth,-1.683465e-03
29.270000,fourth,-1.675363e-03
29.280000,fourth,-1.666851e-03
29.290000,fourth,-1.657943e-03
29.300000,fourth,-1.648649e-03
29.310000,fourth,-1.638981e-03
29.320000,fourth,-1.628947e-03
29.330000,fourth,-1.618558e-03
29.340000,fourth,-1.607822e-03
29.350000,fourth,-1.596748e-03
29.360000,fourth,-1.585344e-03
29.370000,fourth,-1.573619e-03
29.380000,fourth,-1.561580e-03
29.390000,fourth,-1.549235e-03
29.400000,fourth,-1.536591e-03
29.410000,fourth,-1.523656e-03
29.420000,fourth,-1.510437e-03
29.430000,fourth,-1.496941e-03
29.440000,fourth,-1.483176e-03
29.450000,fourth,-1.469151e-03
29.460000,fourth,-1.454873e-03
29.470000,fourth,-1.440350e-03
29.480000,fourth,-1.425592e-03
29.490000,fourth,-1.410607e-03
29.500000,fourth,-1.395404e-03
29.510000,fourth,-1.379994e-03
29.520000,fourth,-1.364387e-03
29.530000,fourth,-1.348593e-03
29.540000,fourth,-1.332624e-03
29.550000,fourth,-1.316492e-03
29.560000,fourth,-1.300208e-03
29.570000,fourth,-1.283786e-03
29.580000,fourth,-1.267238e-03
29.590000,fourth,-1.250578e-03
29.600000,fourth,-1.233820e-03
29.610000,fourth,-1.216979e-03
29.620000,fourth,-1.200070e-03
29.630000,fourth,-1.183107e-03
29.640000,fourth,-1.166105e-03
29.650000,fourth,-1.149082e-03
29.660000,fourth,-1.132052e-03
29.670000,fourth,-1.115031e-03
29.680000,fourth,-1.098035e-03
29.690000,fourth,-1.081081e-03
29.700000,fourth,-1.064184e-03
29.710000,fourth,-1.047360e-03
29.720000,fourth,-1.030625e-03
29.730000,fourth,-1.013994e-03
29.740000,fourth,-9.974818e-04
29.750000,fourth,-9.811031e-04
29.760000,fourth,-9.648721e-04
29.770000,fourth,-9.488021e-04
29.780000,fourth,-9.329061e-04
29.790000,fourth,-9.171961e-04
29.800000,fourth,-9.016836e-04
29.810000,fourth,-8.863792e-04
29.820000,fourth,-8.712925e-04
29.830000,fourth,-8.564323e-04
29.840000,fourth,-8.418063e-04
29.850000,fourth,-8.274214e-04
29.860000,fourth,-8.132832e-04
29.870000,fourth,-7.993962e-04
29.880000,fourth,-7.857638e-04
29.890000,fourth,-7.723885e-04
29.900000,fourth,-7.592712e-04
29.910000,fourth,-7.464119e-04
29.920000,fourth,-7.338093e-04
29.930000,fourth,-7.214610e-04
29.940000,fourth,-7.093634e-04
29.950000,fourth,-6.975115e-04
29.960000,fourth,-6.858996e-04
29.970000,fourth,-6.745205e-04
29.980000,fourth,-6.633660e-04
29.990000,fourth,-6.524269e-04
30.000000,fourth,-6.416931e-04
30.010000,fourth,-6.311532e-04
30.020000,fourth,-6.207952e-04
30.030000,fourth,-6.106063e-04
30.040000,fourth,-6.005737e-04
30.050000,fourth,-5.906854e-04
30.060000,fourth,-5.809293e-04
30.070000,fourth,-5.712942e-04
30.080000,fourth,-5.617693e-04
30.090000,fourth,-5.523442e-04
30.100000,fourth,-5.430094e-04
30.110000,fourth,-5.337557e-04
30.120000,fourth,-5.245747e-04
30.130000,fourth,-5.154589e-04
30.140000,fourth,-5.064011e-04
30.150000,fourth,-4.973949e-04
30.160000,fourth,-4.884349e-04
30.170000,fourth,-4.795160e-04
30.180000,fourth,-4.706340e-04
30.190000,fourth,-4.617854e-04
30.200000,fourth,-4.529672e-04
30.210000,fourth,-4.441774e-04
30.220000,fourth,-4.354142e-04
30.230000,fourth,-4.266767e-04
30.240000,fourth,-4.179644e-04
30.250000,fourth,-4.092775e-04
30.260000,fourth,-4.006166e-04
30.270000,fourth,-3.919826e-04
30.280000,fourth,-3.833771e-04
30.290000,fourth,-3.748018e-04
30.300000,fourth,-3.662588e-04
30.310000,fourth,-3.577504e-04
30.320000,fourth,-3.492792e-04
30.330000,fourth,-3.408480e-04
30.340000,fourth,-3.324594e-04
30.350000,fourth,-3.241162e-04
30.360000,fourth,-3.158214e-04
30.370000,fourth,-3.075776e-04
30.380000,fourth,-2.993874e-04
30.390000,fourth,-2.912533e-04
30.400000,fourth,-2.831776e-04
30.410000,fourth,-2.751621e-04
30.420000,fourth,-2.672087e-04
30.430000,fourth,-2.593187e-04
30.440000,fourth,-2.514931e-04
30.450000,fourth,-2.437323e-04
30.460000,fourth,-2.360367e-04
30.470000,fourth,-2.284060e-04
30.480000,fourth,-2.208393e-04
30.490000,fourth,-2.133355e-04
30.500000,fourth,-2.058929e-04
30.510000,fourth,-1.985092e-04
30.520000,fourth,-1.911819e-04
30.530000,fourth,-1.839077e-04
30.540000,fourth,-1.766830e-04
30.550000,fourth,-1.695038e-04
30.560000,fourth,-1.623655e-04
30.570000,fourth,-1.552631e-04
30.580000,fourth,-1.481915e-04
30.590000,fourth,-1.411449e-04
30.600000,fourth,-1.341173e-04
30.610000,fourth,-1.271025e-04
30.620000,fourth,-1.200940e-04
30.630000,fourth,-1.130850e-04
30.640000,fourth,-1.060689e-04
30.650000,fourth,-9.903862e-05
30.660000,fourth,-9.198720e-05
30.670000,fourth,-8.490767e-05
30.680000,fourth,-7.779314e-05
30.690000,fourth,-7.063678e-05
30.700000,fourth,-6.343196e-05
30.710000,fourth,-5.617223e-05
30.720000,fourth,-4.885143e-05
30.730000,fourth,-4.146368e-05
30.740000,fourth,-3.400350e-05
30.750000,fourth,-2.646577e-05
30.760000,fourth,-1.884585e-05
30.770000,fourth,-1.113958e-05
30.780000,fourth,-3.343312e-06
30.790000,fourth,4.546030e-06
30.800000,fourth,1.253094e-05
30.810000,fourth,2.061329e-05
30.820000,fourth,2.879432e-05
30.830000,fourth,3.707462e-05
30.840000,fourth,4.545411e-05
30.850000,fourth,5.393202e-05
30.860000,fourth,6.250691e-05
30.870000,fourth,7.117665e-05
30.880000,fourth,7.993846e-05
30.890000,fourth,8.878885e-05
30.900000,fourth,9.772372e-05
30.910000,fourth,1.067383e-04
30.920000,fourth,1.158272e-04
30.930000,fourth,1.249846e-04
30.940000,fourth,1.342038e-04
30.950000,fourth,1.434780e-04
30.960000,fourth,1.527995e-04
30.970000,fourth,1.621604e-04
30.980000,fourth,1.715524e-04
30.990000,fourth,1.809668e-04
31.000000,fourth,1.903946e-04
31.010000,fourth,1.998266e-04
31.020000,fourth,2.092533e-04
31.030000,fourth,2.186651e-04
31.040000,fourth,2.280523e-04
31.050000,fourth,2.374053e-04
31.060000,fourth,2.467142e-04
31.070000,fourth,2.559694e-04
31.080000,fourth,2.651615e-04
31.090000,fourth,2.742809e-04
31.100000,fourth,2.833187e-04
31.110000,fourth,2.922658e-04
31.120000,fourth,3.011138e-04
31.130000,fourth,3.098543e-04
31.140000,fourth,3.184796e-04
31.150000,fourth,3.269822e-04
31.160000,fourth,3.353552e-04
31.170000,fourth,3.435921e-04
31.180000,fourth,3.516868e-04
31.190000,fourth,3.596341e-04
31.200000,fourth,3.674289e-04
31.210000,fourth,3.750669e-04
31.220000,fourth,3.825444e-04
31.230000,fourth,3.898581e-04
31.240000,fourth,3.970053e-04
31.250000,fourth,4.039841e-04
31.260000,fourth,4.107929e-04
31.270000,fourth,4.174306e-04
31.280000,fourth,4.238968e-04
31.290000,fourth,4.301915e-04
31.300000,fourth,4.363151e-04
31.310000,fourth,4.422687e-04
31.320000,fourth,4.480535e-04
31.330000,fourth,4.536713e-04
31.340000,fourth,4.591241e-04
31.350000,fourth,4.644143e-04
31.360000,fourth,4.695444e-04
31.370000,fourth,4.745174e-04
31.380000,fourth,4.793363e-04
31.390000,fourth,4.840041e-04
31.400000,fourth,4.885241e-04
31.410000,fourth,4.928995e-04
31.420000,fourth,4.971336e-04
31.430000,fourth,5.012295e-04
31.440000,fourth,5.051904e-04
31.450000,fourth,5.090193e-04
31.460000,fourth,5.127188e-04
31.470000,fourth,5.162916e-04
31.480000,fourth,5.197400e-04
31.490000,fourth,5.230660e-04
31.500000,fourth,5.262714e-04
31.510000,fourth,5.293574e-04
31.520000,fourth,5.323251e-04
31.530000,fourth,5.351751e-04
31.540000,fourth,5.379077e-04
31.550000,fourth,5.405226e-04
31.560000,fourth,5.430192e-04
31.570000,fourth,5.453965e-04
31.580000,fourth,5.476529e-04
31.590000,fourth,5.497866e-04
31.600000,fourth,5.517951e-04
31.610000,fourth,5.536759e-04
31.620000,fourth,5.554257e-04
31.630000,fourth,5.570411e-04
31.640000,fourth,5.585181e-04
31.650000,fourth,5.598526e-04
31.660000,fourth,5.610402e-04
31.670000,fourth,5.620760e-04
31.680000,fourth,5.629551e-04
31.690000,fourth,5.636723e-04
31.700000,fourth,5.642224e-04
31.710000,fourth,5.645998e-04
31.720000,fourth,5.647991e-04
31.730000,fourth,5.648148e-04
31.740000,fourth,5.646413e-04
31.750000,fourth,5.642732e-04
31.760000,fourth,5.637052e-04
31.770000,fourth,5.629322e-04
31.780000,fourth,5.619491e-04
31.790000,fourth,5.607513e-04
31.800000,fourth,5.593343e-04
31.810000,fourth,5.576940e-04
31.820000,fourth,5.558266e-04
31.830000,fourth,5.537290e-04
31.840000,fourth,5.513981e-04
31.850000,fourth,5.488316e-04
31.860000,fourth,5.460275e-04
31.870000,fourth,5.429845e-04
31.880000,fourth,5.397017e-04
31.890000,fourth,5.361788e-04
31.900000,fourth,5.324162e-04
31.910000,fourth,5.284148e-04
31.920000,fourth,5.241761e-04
31.930000,fourth,5.197021e-04
31.940000,fourth,5.149956e-04
31.950000,fourth,5.100599e-04
31.960000,fourth,5.048989e-04
31.970000,fourth,4.995170e-04
31.980000,fourth,4.939193e-04
31.990000,fourth,4.881114e-04
32.000000,fourth,4.820992e-04
32.010000,fourth,4.758895e-04
32.020000,fourth,4.694891e-04
32.030000,fourth,4.629057e-04
32.040000,fourth,4.561469e-04
32.050000,fourth,4.492211e-04
32.060000,fourth,4.421366e-04
32.070000,fourth,4.349023e-04
32.080000,fourth,4.275272e-04
32.090000,fourth,4.200205e-04
32.100000,fourth,4.123915e-04
32.110000,fourth,4.046495e-04
32.120000,fourth,3.968042e-04
32.130000,fourth,3.888648e-04
32.140000,fourth,3.808409e-04
32.150000,fourth,3.727417e-04
32.160000,fourth,3.645765e-04
32.170000,fourth,3.563543e-04
32.180000,fourth,3.480839e-04
32.190000,fourth,3.397739e-04
32.200000,fourth,3.314325e-04
32.210000,fourth,3.230677e-04
32.220000,fourth,3.146872e-04
32.230000,fourth,3.062982e-04
32.240000,fourth,2.979075e-04
32.250000,fourth,2.895216e-04
32.260000,fourth,2.811464e-04
32.270000,fourth,2.727876e-04
32.280000,fourth,2.644503e-04
32.290000,fourth,2.561391e-04
32.300000,fourth,2.478582e-04
32.310000,fourth,2.396114e-04
32.320000,fourth,2.314018e-04
32.330000,fourth,2.232324e-04
32.340000,fourth,2.151056e-04
32.350000,fourth,2.070234e-04
32.360000,fourth,1.989872e-04
32.370000,fourth,1.909985e-04
32.380000,fourth,1.830580e-04
32.390000,fourth,1.751663e-04
32.400000,fourth,1.673236e-04
32.410000,fourth,1.595301e-04
32.420000,fourth,1.517854e-04
32.430000,fourth,1.440891e-04
32.440000,fourth,1.364406e-04
32.450000,fourth,1.288394e-04
32.460000,fourth,1.212846e-04
32.470000,fourth,1.137754e-04
32.480000,fourth,1.063111e-04
32.490000,fourth,9.889078e-05
32.500000,fourth,9.151386e-05
32.510000,fourth,8.417974e-05
32.520000,fourth,7.688796e-05
32.530000,fourth,6.963827e-05
32.540000,fourth,6.243061e-05
32.550000,fourth,5.526517e-05
32.560000,fourth,4.814240e-05
32.570000,fourth,4.106304e-05
32.580000,fourth,3.402814e-05
32.590000,fourth,2.703907e-05
32.600000,fourth,2.009756e-05
32.610000,fourth,1.320569e-05
32.620000,fourth,6.365908e-06
32.630000,fourth,-4.189678e-07
32.640000,fourth,-7.145745e-06
32.650000,fourth,-1.381086e-05
32.660000,fourth,-2.041037e-05
32.670000,fourth,-2.694000e-05
32.680000,fourth,-3.339510e-05
32.690000,fourth,-3.977070e-05
32.700000,fourth,-4.606151e-05
32.710000,fourth,-5.226195e-05
32.720000,fourth,-5.836618e-05
32.730000,fourth,-6.436810e-05
32.740000,fourth,-7.026141e-05
32.750000,fourth,-7.603962e-05
32.760000,fourth,-8.169610e-05
32.770000,fourth,-8.722410e-05
32.780000,fourth,-9.261680e-05
32.790000,fourth,-9.786735e-05
32.800000,fourth,-1.029689e-04
32.810000,fourth,-1.079146e-04
32.820000,fourth,-1.126977e-04
32.830000,fourth,-1.173117e-04
32.840000,fourth,-1.217500e-04
32.850000,fourth,-1.260065e-04
32.860000,fourth,-1.300750e-04
32.870000,fourth,-1.339499e-04
32.880000,fourth,-1.376258e-04
32.890000,fourth,-1.410975e-04
32.900000,fourth,-1.443603e-04
32.910000,fourth,-1.474100e-04
32.920000,fourth,-1.502427e-04
32.930000,fourth,-1.528550e-04
32.940000,fourth,-1.552439e-04
32.950000,fourth,-1.574070e-04
32.960000,fourth,-1.593425e-04
32.970000,fourth,-1.610489e-04
32.980000,fourth,-1.625254e-04
32.990000,fourth,-1.637716e-04
33.000000,fourth,-1.647879e-04
33.010000,fourth,-1.655750e-04
33.020000,fourth,-1.661342e-04
33.030000,fourth,-1.664674e-04
33.040000,fourth,-1.665769e-04
33.050000,fourth,-1.664657e-04
33.060000,fourth,-1.661370e-04
33.070000,fourth,-1.655948e-04
33.080000,fourth,-1.648432e-04
33.090000,fourth,-1.638871e-04
33.100000,fourth,-1.627314e-04
33.110000,fourth,-1.613817e-04
33.120000,fourth,-1.598437e-04
33.130000,fourth,-1.581233e-04
33.140000,fourth,-1.562271e-04
33.150000,fourth,-1.541615e-04
33.160000,fourth,-1.519332e-04
33.170000,fourth,-1.495490e-04
33.180000,fourth,-1.470161e-04
33.190000,fourth,-1.443413e-04
33.200000,fourth,-1.415318e-04
33.210000,fourth,-1.385946e-04
33.220000,fourth,-1.355367e-04
33.230000,fourth,-1.323650e-04
33.240000,fourth,-1.290864e-04
33.250000,fourth,-1.257074e-04
33.260000,fourth,-1.222346e-04
33.270000,fourth,-1.186743e-04
33.280000,fourth,-1.150324e-04
33.290000,fourth,-1.113148e-04
33.300000,fourth,-1.075268e-04
33.310000,fourth,-1.036738e-04
33.320000,fourth,-9.976047e-05
33.330000,fourth,-9.579144e-05
33.340000,fourth,-9.177088e-05
33.350000,fourth,-8.770264e-05
33.360000,fourth,-8.359020e-05
33.370000,fourth,-7.943672e-05
33.380000,fourth,-7.524498e-05
33.390000,fourth,-7.101744e-05
33.400000,fourth,-6.675621e-05
33.410000,fourth,-6.246309e-05
33.420000,fourth,-5.813956e-05
33.430000,fourth,-5.378683e-05
33.440000,fourth,-4.940580e-05
33.450000,fourth,-4.499717e-05
33.460000,fourth,-4.056138e-05
33.470000,fourth,-3.609869e-05
33.480000,fourth,-3.160918e-05
33.490000,fourth,-2.709279e-05
33.500000,fourth,-2.254934e-05
33.510000,fourth,-1.797858e-05
33.520000,fourth,-1.338021e-05
33.530000,fourth,-8.753916e-06
33.540000,fourth,-4.099391e-06
33.550000,fourth,5.836190e-07
33.560000,fourth,5.295288e-06
33.570000,fourth,1.003568e-05
33.580000,fourth,1.480472e-05
33.590000,fourth,1.960215e-05
33.600000,fourth,2.442754e-05
33.610000,fourth,2.928022e-05
33.620000,fourth,3.415926e-05
33.630000,fourth,3.906350e-05
33.640000,fourth,4.399145e-05
33.650000,fourth,4.894134e-05
33.660000,fourth,5.391107e-05
33.670000,fourth,5.889822e-05
33.680000,fourth,6.390001e-05
33.690000,fourth,6.891333e-05
33.700000,fourth,7.393472e-05
33.710000,fourth,7.896036e-05
33.720000,fourth,8.398609e-05
33.730000,fourth,8.900740e-05
33.740000,fourth,9.401948e-05
33.750000,fourth,9.901715e-05
33.760000,fourth,1.039950e-04
33.770000,fourth,1.089472e-04
33.780000,fourth,1.138678e-04
33.790000,fourth,1.187505e-04
33.800000,fourth,1.235888e-04
33.810000,fourth,1.283761e-04
33.820000,fourth,1.331055e-04
33.830000,fourth,1.377701e-04
33.840000,fourth,1.423627e-04
33.850000,fourth,1.468762e-04
33.860000,fourth,1.513034e-04
33.870000,fourth,1.556371e-04
33.880000,fourth,1.598702e-04
33.890000,fourth,1.639955e-04
33.900000,fourth,1.680061e-04
33.910000,fourth,1.718951e-04
33.920000,fourth,1.756558e-04
33.930000,fourth,1.792818e-04
33.940000,fourth,1.827668e-04
33.950000,fourth,1.861049e-04
33.960000,fourth,1.892903e-04
33.970000,fourth,1.923178e-04
33.980000,fourth,1.951824e-04
33.990000,fourth,1.978794e-04
34.000000,fourth,2.004046e-04
34.010000,fourth,2.027542e-04
34.020000,fourth,2.049249e-04
34.030000,fourth,2.069137e-04
34.040000,fourth,2.087182e-04
34.050000,fourth,2.103364e-04
34.060000,fourth,2.117667e-04
34.070000,fourth,2.130081e-04
34.080000,fourth,2.140600e-04
34.090000,fourth,2.149223e-04
34.100000,fourth,2.155953e-04
34.110000,fourth,2.160798e-04
34.120000,fourth,2.163771e-04
34.130000,fourth,2.164888e-04
34.140000,fourth,2.164169e-04
34.150000,fourth,2.161639e-04
34.160000,fourth,2.157326e-04
34.170000,fourth,2.151262e-04
34.180000,fourth,2.143481e-04
34.190000,fourth,2.134021e-04
34.200000,fourth,2.122921e-04
34.210000,fourth,2.110224e-04
34.220000,fourth,2.095975e-04
