frequency_hz,controller,S_mag_db,T_mag_db
2.694204,filtered_pd,0.4813,-11.5814
2.719158,standard_pd,-0.0867,-15.3577
2.719158,filtered_pd,0.4850,-11.6775
2.744343,standard_pd,-0.0847,-15.4471
2.744343,filtered_pd,0.4885,-11.7736
2.769762,standard_pd,-0.0829,-15.5362
2.769762,filtered_pd,0.4919,-11.8697
2.795416,standard_pd,-0.0811,-15.6250
2.795416,filtered_pd,0.4952,-11.9657
2.821308,standard_pd,-0.0793,-15.7136
2.821308,filtered_pd,0.4983,-12.0617
2.847439,standard_pd,-0.0776,-15.8020
2.847439,filtered_pd,0.5013,-12.1576
2.873813,standard_pd,-0.0759,-15.8901
2.873813,filtered_pd,0.5041,-12.2536
2.900430,standard_pd,-0.0743,-15.9780
2.900430,filtered_pd,0.5069,-12.3495
2.927295,standard_pd,-0.0727,-16.0656
2.927295,filtered_pd,0.5095,-12.4455
2.954408,standard_pd,-0.0711,-16.1530
2.954408,filtered_pd,0.5120,-12.5414
2.981772,standard_pd,-0.0696,-16.2403
2.981772,filtered_pd,0.5144,-12.6375
3.009390,standard_pd,-0.0682,-16.3273
3.009390,filtered_pd,0.5166,-12.7335
3.037264,standard_pd,-0.0667,-16.4141
3.037264,filtered_pd,0.5188,-12.8296
3.065395,standard_pd,-0.0653,-16.5008
3.065395,filtered_pd,0.5208,-12.9257
3.093788,standard_pd,-0.0640,-16.5873
3.093788,filtered_pd,0.5228,-13.0219
3.122443,standard_pd,-0.0626,-16.6736
3.122443,filtered_pd,0.5246,-13.1182
3.151363,standard_pd,-0.0613,-16.7597
3.151363,filtered_pd,0.5263,-13.2146
3.180552,standard_pd,-0.0601,-16.8457
3.180552,filtered_pd,0.5279,-13.3110
3.210011,standard_pd,-0.0588,-16.9315
3.210011,filtered_pd,0.5295,-13.4075
3.239743,standard_pd,-0.0576,-17.0172
3.239743,filtered_pd,0.5309,-13.5041
3.269750,standard_pd,-0.0564,-17.1027
3.269750,filtered_pd,0.5322,-13.6008
3.300035,standard_pd,-0.0553,-17.1881
3.300035,filtered_pd,0.5335,-13.6977
3.330600,standard_pd,-0.0542,-17.2734
3.330600,filtered_pd,0.5346,-13.7946
3.361449,standard_pd,-0.0531,-17.3585
3.361449,filtered_pd,0.5357,-13.8917
3.392583,standard_pd,-0.0520,-17.4435
3.392583,filtered_pd,0.5366,-13.9888
3.424006,standard_pd,-0.0509,-17.5283
3.424006,filtered_pd,0.5375,-14.0862
3.455720,standard_pd,-0.0499,-17.6131
3.455720,filtered_pd,0.5383,-14.1836
3.487727,standard_pd,-0.0489,-17.6977
3.487727,filtered_pd,0.5390,-14.2812
3.520031,standard_pd,-0.0479,-17.7822
3.520031,filtered_pd,0.5396,-14.3789
3.552635,standard_pd,-0.0469,-17.8666
3.552635,filtered_pd,0.5401,-14.4768
3.585540,standard_pd,-0.0460,-17.9509
3.585540,filtered_pd,0.5406,-14.5749
3.618750,standard_pd,-0.0451,-18.0351
3.618750,filtered_pd,0.5409,-14.6731
3.652267,standard_pd,-0.0442,-18.1192
3.652267,filtered_pd,0.5412,-14.7715
3.686095,standard_pd,-0.0433,-18.2032
3.686095,filtered_pd,0.5414,-14.8701
3.720237,standard_pd,-0.0424,-18.2871
3.720237,filtered_pd,0.5415,-14.9688
3.754694,standard_pd,-0.0416,-18.3709
3.754694,filtered_pd,0.5416,-15.0677
3.789471,standard_pd,-0.0408,-18.4546
3.789471,filtered_pd,0.5416,-15.1668
3.824570,standard_pd,-0.0400,-18.5383
3.824570,filtered_pd,0.5415,-15.2661
3.859994,standard_pd,-0.0392,-18.6218
3.859994,filtered_pd,0.5413,-15.3656
3.895746,standard_pd,-0.0384,-18.7053
3.895746,filtered_pd,0.5411,-15.4653
3.931829,standard_pd,-0.0377,-18.7887
3.931829,filtered_pd,0.5407,-15.5652
3.968246,standard_pd,-0.0369,-18.8720
3.968246,filtered_pd,0.5404,-15.6653
4.005001,standard_pd,-0.0362,-18.9552
4.005001,filtered_pd,0.5399,-15.7657
4.042096,standard_pd,-0.0355,-19.0384
4.042096,filtered_pd,0.5394,-15.8662
4.079535,standard_pd,-0.0348,-19.1215
4.079535,filtered_pd,0.5388,-15.9670
4.117320,standard_pd,-0.0341,-19.2045
4.117320,filtered_pd,0.5381,-16.0680
4.155455,standard_pd,-0.0335,-19.2875
4.155455,filtered_pd,0.5374,-16.1692
4.193944,standard_pd,-0.0328,-19.3704
4.193944,filtered_pd,0.5366,-16.2706
4.232789,standard_pd,-0.0322,-19.4532
4.232789,filtered_pd,0.5358,-16.3723
4.271994,standard_pd,-0.0316,-19.5360
4.271994,filtered_pd,0.5348,-16.4743
4.311562,standard_pd,-0.0309,-19.6187
4.311562,filtered_pd,0.5339,-16.5764
4.351497,standard_pd,-0.0303,-19.7013
4.351497,filtered_pd,0.5328,-16.6789
4.391801,standard_pd,-0.0298,-19.7839
4.391801,filtered_pd,0.5317,-16.7815
4.432479,standard_pd,-0.0292,-19.8664
4.432479,filtered_pd,0.5305,-16.8845
4.473533,standard_pd,-0.0286,-19.9489
4.473533,filtered_pd,0.5293,-16.9876
4.514968,standard_pd,-0.0281,-20.0313
4.514968,filtered_pd,0.5280,-17.0911
4.556786,standard_pd,-0.0275,-20.1137
4.556786,filtered_pd,0.5267,-17.1948
4.598992,standard_pd,-0.0270,-20.1960
4.598992,filtered_pd,0.5253,-17.2988
4.641589,standard_pd,-0.0265,-20.2783
4.641589,filtered_pd,0.5239,-17.4031
4.684580,standard_pd,-0.0260,-20.3606
4.684580,filtered_pd,0.5223,-17.5076
4.727970,standard_pd,-0.0255,-20.4427
4.727970,filtered_pd,0.5208,-17.6124
4.771761,standard_pd,-0.0250,-20.5249
4.771761,filtered_pd,0.5192,-17.7175
4.815958,standard_pd,-0.0245,-20.6070
4.815958,filtered_pd,0.5175,-17.8229
4.860564,standard_pd,-0.0240,-20.6890
4.860564,filtered_pd,0.5158,-17.9286
4.905584,standard_pd,-0.0236,-20.7710
4.905584,filtered_pd,0.5140,-18.0345
4.951020,standard_pd,-0.0231,-20.8530
4.951020,filtered_pd,0.5122,-18.1408
4.996877,standard_pd,-0.0227,-20.9349
4.996877,filtered_pd,0.5103,-18.2473
5.043159,standard_pd,-0.0223,-21.0168
5.043159,filtered_pd,0.5084,-18.3542
5.089870,standard_pd,-0.0218,-21.0986
5.089870,filtered_pd,0.5064,-18.4613
5.137014,standard_pd,-0.0214,-21.1805
5.137014,filtered_pd,0.5044,-18.5688
5.184594,standard_pd,-0.0210,-21.2622
5.184594,filtered_pd,0.5024,-18.6765
5.232614,standard_pd,-0.0206,-21.3440
5.232614,filtered_pd,0.5002,-18.7846
5.281080,standard_pd,-0.0202,-21.4257
5.281080,filtered_pd,0.4981,-18.8930
5.329994,standard_pd,-0.0198,-21.5073
5.329994,filtered_pd,0.4959,-19.0017
5.379362,standard_pd,-0.0195,-21.5890
5.379362,filtered_pd,0.4937,-19.1107
5.429186,standard_pd,-0.0191,-21.6706
5.429186,filtered_pd,0.4914,-19.2200
5.479472,standard_pd,-0.0187,-21.7522
5.479472,filtered_pd,0.4890,-19.3297
5.530224,standard_pd,-0.0184,-21.8337
5.530224,filtered_pd,0.4867,-19.4397
5.581446,standard_pd,-0.0180,-21.9152
5.581446,filtered_pd,0.4843,-19.5500
5.633143,standard_pd,-0.0177,-21.9967
5.633143,filtered_pd,0.4818,-19.6606
5.685318,standard_pd,-0.0174,-22.0781
5.685318,filtered_pd,0.4793,-19.7716
5.737976,standard_pd,-0.0170,-22.1596
5.737976,filtered_pd,0.4768,-19.8829
5.791123,standard_pd,-0.0167,-22.2410
5.791123,filtered_pd,0.4743,-19.9945
5.844761,standard_pd,-0.0164,-22.3223
5.844761,filtered_pd,0.4717,-20.1065
5.898896,standard_pd,-0.0161,-22.4037
5.898896,filtered_pd,0.4690,-20.2188
5.953533,standard_pd,-0.0158,-22.4850
5.953533,filtered_pd,0.4664,-20.3314
6.008676,standard_pd,-0.0155,-22.5663
6.008676,filtered_pd,0.4637,-20.4444
6.064329,standard_pd,-0.0152,-22.6476
6.064329,filtered_pd,0.4610,-20.5578
6.120498,standard_pd,-0.0149,-22.7288
6.120498,filtered_pd,0.4582,-20.6714
6.177188,standard_pd,-0.0146,-22.8100
6.177188,filtered_pd,0.4554,-20.7855
6.234402,standard_pd,-0.0144,-22.8912
6.234402,filtered_pd,0.4526,-20.8998
6.292146,standard_pd,-0.0141,-22.9724
6.292146,filtered_pd,0.4497,-21.0146
6.350425,standard_pd,-0.0138,-23.0536
6.350425,filtered_pd,0.4469,-21.1296
6.409244,standard_pd,-0.0136,-23.1347
6.409244,filtered_pd,0.4439,-21.2450
6.468608,standard_pd,-0.0133,-23.2158
6.468608,filtered_pd,0.4410,-21.3608
6.528521,standard_pd,-0.0131,-23.2969
6.528521,filtered_pd,0.4381,-21.4769
6.588990,standard_pd,-0.0128,-23.3780
6.588990,filtered_pd,0.4351,-21.5934
6.650018,standard_pd,-0.0126,-23.4590
6.650018,filtered_pd,0.4321,-21.7102
6.711612,standard_pd,-0.0124,-23.5400
6.711612,filtered_pd,0.4290,-21.8274
6.773776,standard_pd,-0.0121,-23.6210
6.773776,filtered_pd,0.4260,-21.9450
6.836516,standard_pd,-0.0119,-23.7020
6.836516,filtered_pd,0.4229,-22.0629
6.899837,standard_pd,-0.0117,-23.7830
6.899837,filtered_pd,0.4198,-22.1811
6.963745,standard_pd,-0.0115,-23.8640
6.963745,filtered_pd,0.4167,-22.2998
7.028244,standard_pd,-0.0112,-23.9449
7.028244,filtered_pd,0.4136,-22.4188
7.093341,standard_pd,-0.0110,-24.0258
7.093341,filtered_pd,0.4104,-22.5381
7.159041,standard_pd,-0.0108,-24.1067
7.159041,filtered_pd,0.4072,-22.6578
7.225349,standard_pd,-0.0106,-24.1876
7.225349,filtered_pd,0.4041,-22.7779
7.292272,standard_pd,-0.0104,-24.2685
7.292272,filtered_pd,0.4009,-22.8983
7.359814,standard_pd,-0.0102,-24.3494
7.359814,filtered_pd,0.3976,-23.0191
7.427982,standard_pd,-0.0100,-24.4302
7.427982,filtered_pd,0.3944,-23.1402
7.496782,standard_pd,-0.0099,-24.5110
7.496782,filtered_pd,0.3912,-23.2617
7.566219,standard_pd,-0.0097,-24.5918
7.566219,filtered_pd,0.3879,-23.3836
7.636298,standard_pd,-0.0095,-24.6726
7.636298,filtered_pd,0.3846,-23.5058
7.707027,standard_pd,-0.0093,-24.7534
7.707027,filtered_pd,0.3814,-23.6284
7.778411,standard_pd,-0.0091,-24.8342
7.778411,filtered_pd,0.3781,-23.7514
7.850456,standard_pd,-0.0090,-24.9150
7.850456,filtered_pd,0.3748,-23.8747
7.923169,standard_pd,-0.0088,-24.9957
7.923169,filtered_pd,0.3715,-23.9984
7.996555,standard_pd,-0.0086,-25.0764
7.996555,filtered_pd,0.3682,-24.1224
8.070620,standard_pd,-0.0085,-25.1572
8.070620,filtered_pd,0.3649,-24.2468
8.145372,standard_pd,-0.0083,-25.2379
8.145372,filtered_pd,0.3616,-24.3716
8.220816,standard_pd,-0.0082,-25.3186
8.220816,filtered_pd,0.3582,-24.4967
8.296959,standard_pd,-0.0080,-25.3992
8.296959,filtered_pd,0.3549,-24.6221
8.373807,standard_pd,-0.0079,-25.4799
8.373807,filtered_pd,0.3516,-24.7480
8.451366,standard_pd,-0.0077,-25.5606
8.451366,filtered_pd,0.3482,-24.8742
8.529644,standard_pd,-0.0076,-25.6412
8.529644,filtered_pd,0.3449,-25.0007
8.608648,standard_pd,-0.0074,-25.7219
8.608648,filtered_pd,0.3416,-25.1276
8.688383,standard_pd,-0.0073,-25.8025
8.688383,filtered_pd,0.3382,-25.2548
8.768856,standard_pd,-0.0072,-25.8831
8.768856,filtered_pd,0.3349,-25.3824
8.850075,standard_pd,-0.0070,-25.9637
8.850075,filtered_pd,0.3316,-25.5104
8.932046,standard_pd,-0.0069,-26.0443
8.932046,filtered_pd,0.3283,-25.6387
9.014776,standard_pd,-0.0068,-26.1249
9.014776,filtered_pd,0.3249,-25.7673
9.098273,standard_pd,-0.0067,-26.2055
9.098273,filtered_pd,0.3216,-25.8963
9.182543,standard_pd,-0.0065,-26.2860
9.182543,filtered_pd,0.3183,-26.0257
9.267593,standard_pd,-0.0064,-26.3666
9.267593,filtered_pd,0.3150,-26.1554
9.353432,standard_pd,-0.0063,-26.4471
9.353432,filtered_pd,0.3117,-26.2854
9.440065,standard_pd,-0.0062,-26.5277
9.440065,filtered_pd,0.3084,-26.4158
9.527500,standard_pd,-0.0061,-26.6082
9.527500,filtered_pd,0.3051,-26.5465
9.615746,standard_pd,-0.0060,-26.6887
9.615746,filtered_pd,0.3018,-26.6776
9.704809,standard_pd,-0.0058,-26.7693
9.704809,filtered_pd,0.2985,-26.8090
9.794697,standard_pd,-0.0057,-26.8498
9.794697,filtered_pd,0.2953,-26.9407
9.885417,standard_pd,-0.0056,-26.9303
9.885417,filtered_pd,0.2920,-27.0728
9.976978,standard_pd,-0.0055,-27.0107
9.976978,filtered_pd,0.2888,-27.2052
10.069386,standard_pd,-0.0054,-27.0912
10.069386,filtered_pd,0.2855,-27.3379
10.162651,standard_pd,-0.0053,-27.1717
10.162651,filtered_pd,0.2823,-27.4709
10.256779,standard_pd,-0.0052,-27.2522
10.256779,filtered_pd,0.2791,-27.6043
10.351780,standard_pd,-0.0051,-27.3326
10.351780,filtered_pd,0.2759,-27.7380
10.447660,standard_pd,-0.0050,-27.4131
10.447660,filtered_pd,0.2727,-27.8721
10.544428,standard_pd,-0.0049,-27.4935
10.544428,filtered_pd,0.2696,-28.0064
10.642092,standard_pd,-0.0049,-27.5740
10.642092,filtered_pd,0.2664,-28.1411
10.740662,standard_pd,-0.0048,-27.6544
10.740662,filtered_pd,0.2633,-28.2761
10.840144,standard_pd,-0.0047,-27.7348
10.840144,filtered_pd,0.2601,-28.4114
10.940547,standard_pd,-0.0046,-27.8152
10.940547,filtered_pd,0.2570,-28.5470
11.041881,standard_pd,-0.0045,-27.8957
11.041881,filtered_pd,0.2540,-28.6830
11.144153,standard_pd,-0.0044,-27.9761
11.144153,filtered_pd,0.2509,-28.8192
11.247372,standard_pd,-0.0043,-28.0565
11.247372,filtered_pd,0.2478,-28.9557
11.351547,standard_pd,-0.0043,-28.1369
11.351547,filtered_pd,0.2448,-29.0926
11.456687,standard_pd,-0.0042,-28.2172
11.456687,filtered_pd,0.2418,-29.2298
11.562801,standard_pd,-0.0041,-28.2976
11.562801,filtered_pd,0.2388,-29.3672
11.669898,standard_pd,-0.0040,-28.3780
11.669898,filtered_pd,0.2358,-29.5050
11.777987,standard_pd,-0.0040,-28.4584
11.777987,filtered_pd,0.2328,-29.6430
11.887077,standard_pd,-0.0039,-28.5387
11.887077,filtered_pd,0.2299,-29.7813
11.997177,standard_pd,-0.0038,-28.6191
11.997177,filtered_pd,0.2269,-29.9200
12.108298,standard_pd,-0.0037,-28.6994
12.108298,filtered_pd,0.2240,-30.0589
12.220447,standard_pd,-0.0037,-28.7798
12.220447,filtered_pd,0.2212,-30.1981
12.333635,standard_pd,-0.0036,-28.8601
12.333635,filtered_pd,0.2183,-30.3376
12.447871,standard_pd,-0.0035,-28.9405
12.447871,filtered_pd,0.2155,-30.4773
12.563166,standard_pd,-0.0035,-29.0208
12.563166,filtered_pd,0.2126,-30.6174
12.679528,standard_pd,-0.0034,-29.1011
12.679528,filtered_pd,0.2098,-30.7577
12.796969,standard_pd,-0.0033,-29.1815
12.796969,filtered_pd,0.2071,-30.8983
12.915497,standard_pd,-0.0033,-29.2618
12.915497,filtered_pd,0.2043,-31.0391
13.035122,standard_pd,-0.0032,-29.3421
13.035122,filtered_pd,0.2016,-31.1802
13.155856,standard_pd,-0.0032,-29.4224
13.155856,filtered_pd,0.1989,-31.3216
13.277708,standard_pd,-0.0031,-29.5027
13.277708,filtered_pd,0.1962,-31.4633
13.400689,standard_pd,-0.0031,-29.5830
13.400689,filtered_pd,0.1935,-31.6052
13.524809,standard_pd,-0.0030,-29.6633
13.524809,filtered_pd,0.1909,-31.7474
13.650078,standard_pd,-0.0029,-29.7436
13.650078,filtered_pd,0.1883,-31.8898
13.776508,standard_pd,-0.0029,-29.8239
13.776508,filtered_pd,0.1857,-32.0325
13.904108,standard_pd,-0.0028,-29.9042
13.904108,filtered_pd,0.1831,-32.1754
14.032891,standard_pd,-0.0028,-29.9845
14.032891,filtered_pd,0.1806,-32.3186
14.162866,standard_pd,-0.0027,-30.0648
14.162866,filtered_pd,0.1781,-32.4620
14.294045,standard_pd,-0.0027,-30.1450
14.294045,filtered_pd,0.1756,-32.6057
14.426440,standard_pd,-0.0026,-30.2253
14.426440,filtered_pd,0.1731,-32.7496
14.560060,standard_pd,-0.0026,-30.3056
14.560060,filtered_pd,0.1706,-32.8937
14.694918,standard_pd,-0.0025,-30.3858
14.694918,filtered_pd,0.1682,-33.0381
14.831025,standard_pd,-0.0025,-30.4661
14.831025,filtered_pd,0.1658,-33.1827
14.968393,standard_pd,-0.0024,-30.5464
14.968393,filtered_pd,0.1635,-33.3275
15.107033,standard_pd,-0.0024,-30.6266
15.107033,filtered_pd,0.1611,-33.4726
15.246957,standard_pd,-0.0024,-30.7069
15.246957,filtered_pd,0.1588,-33.6179
15.388178,standard_pd,-0.0023,-30.7871
15.388178,filtered_pd,0.1565,-33.7634
15.530706,standard_pd,-0.0023,-30.8674
15.530706,filtered_pd,0.1542,-33.9091
15.674554,standard_pd,-0.0022,-30.9476
15.674554,filtered_pd,0.1520,-34.0551
15.819735,standard_pd,-0.0022,-31.0278
15.819735,filtered_pd,0.1497,-34.2012
15.966260,standard_pd,-0.0021,-31.1081
15.966260,filtered_pd,0.1475,-34.3476
16.114143,standard_pd,-0.0021,-31.1883
16.114143,filtered_pd,0.1453,-34.4942
16.263395,standard_pd,-0.0021,-31.2685
16.263395,filtered_pd,0.1432,-34.6410
16.414030,standard_pd,-0.0020,-31.3488
16.414030,filtered_pd,0.1411,-34.7879
16.566060,standard_pd,-0.0020,-31.4290
16.566060,filtered_pd,0.1390,-34.9351
16.719498,standard_pd,-0.0020,-31.5092
16.719498,filtered_pd,0.1369,-35.0825
16.874357,standard_pd,-0.0019,-31.5894
16.874357,filtered_pd,0.1348,-35.2301
17.030650,standard_pd,-0.0019,-31.6697
17.030650,filtered_pd,0.1328,-35.3779
17.188391,standard_pd,-0.0019,-31.7499
17.188391,filtered_pd,0.1308,-35.5258
17.347594,standard_pd,-0.0018,-31.8301
17.347594,filtered_pd,0.1288,-35.6740
17.508270,standard_pd,-0.0018,-31.9103
17.508270,filtered_pd,0.1268,-35.8223
17.670435,standard_pd,-0.0018,-31.9905
17.670435,filtered_pd,0.1249,-35.9709
17.834102,standard_pd,-0.0017,-32.0707
17.834102,filtered_pd,0.1230,-36.1196
17.999285,standard_pd,-0.0017,-32.1509
17.999285,filtered_pd,0.1211,-36.2685
18.165998,standard_pd,-0.0017,-32.2311
18.165998,filtered_pd,0.1192,-36.4175
18.334255,standard_pd,-0.0016,-32.3113
18.334255,filtered_pd,0.1174,-36.5668
18.504070,standard_pd,-0.0016,-32.3915
18.504070,filtered_pd,0.1156,-36.7162
18.675458,standard_pd,-0.0016,-32.4717
18.675458,filtered_pd,0.1138,-36.8658
18.848434,standard_pd,-0.0015,-32.5519
18.848434,filtered_pd,0.1120,-37.0155
19.023012,standard_pd,-0.0015,-32.6321
19.023012,filtered_pd,0.1103,-37.1655
19.199207,standard_pd,-0.0015,-32.7123
19.199207,filtered_pd,0.1085,-37.3155
19.377033,standard_pd,-0.0015,-32.7924
19.377033,filtered_pd,0.1068,-37.4658
19.556507,standard_pd,-0.0014,-32.8726
19.556507,filtered_pd,0.1051,-37.6162
19.737643,standard_pd,-0.0014,-32.9528
19.737643,filtered_pd,0.1035,-37.7667
19.920457,standard_pd,-0.0014,-33.0330
19.920457,filtered_pd,0.1018,-37.9174
20.104964,standard_pd,-0.0014,-33.1132
20.104964,filtered_pd,0.1002,-38.0683
20.291180,standard_pd,-0.0013,-33.1933
20.291180,filtered_pd,0.0986,-38.2193
20.479121,standard_pd,-0.0013,-33.2735
20.479121,filtered_pd,0.0971,-38.3705
20.668802,standard_pd,-0.0013,-33.3537
20.668802,filtered_pd,0.0955,-38.5218
20.860241,standard_pd,-0.0013,-33.4339
20.860241,filtered_pd,0.0940,-38.6732
21.053452,standard_pd,-0.0012,-33.5140
21.053452,filtered_pd,0.0925,-38.8248
21.248454,standard_pd,-0.0012,-33.5942
21.248454,filtered_pd,0.0910,-38.9766
21.445261,standard_pd,-0.0012,-33.6744
21.445261,filtered_pd,0.0895,-39.1285
21.643891,standard_pd,-0.0012,-33.7545
21.643891,filtered_pd,0.0881,-39.2805
21.844361,standard_pd,-0.0011,-33.8347
21.844361,filtered_pd,0.0866,-39.4326
22.046687,standard_pd,-0.0011,-33.9149
22.046687,filtered_pd,0.0852,-39.5849
22.250888,standard_pd,-0.0011,-33.9950
22.250888,filtered_pd,0.0839,-39.7373
22.456980,standard_pd,-0.0011,-34.0752
22.456980,filtered_pd,0.0825,-39.8898
22.664981,standard_pd,-0.0011,-34.1553
22.664981,filtered_pd,0.0811,-40.0425
22.874908,standard_pd,-0.0010,-34.2355
22.874908,filtered_pd,0.0798,-40.1953
23.086780,standard_pd,-0.0010,-34.3156
23.086780,filtered_pd,0.0785,-40.3482
23.300614,standard_pd,-0.0010,-34.3958
23.300614,filtered_pd,0.0772,-40.5012
23.516429,standard_pd,-0.0010,-34.4759
23.516429,filtered_pd,0.0759,-40.6543
23.734243,standard_pd,-0.0010,-34.5561
23.734243,filtered_pd,0.0747,-40.8076
23.954074,standard_pd,-0.0010,-34.6362
23.954074,filtered_pd,0.0735,-40.9610
24.175941,standard_pd,-0.0009,-34.7164
24.175941,filtered_pd,0.0722,-41.1145
24.399863,standard_pd,-0.0009,-34.7965
24.399863,filtered_pd,0.0711,-41.2681
24.625859,standard_pd,-0.0009,-34.8767
24.625859,filtered_pd,0.0699,-41.4218
24.853949,standard_pd,-0.0009,-34.9568
24.853949,filtered_pd,0.0687,-41.5756
25.084151,standard_pd,-0.0009,-35.0370
25.084151,filtered_pd,0.0676,-41.7295
25.316485,standard_pd,-0.0009,-35.1171
25.316485,filtered_pd,0.0664,-41.8836
25.550971,standard_pd,-0.0008,-35.1973
25.550971,filtered_pd,0.0653,-42.0377
25.787629,standard_pd,-0.0008,-35.2774
25.787629,filtered_pd,0.0642,-42.1919
26.026479,standard_pd,-0.0008,-35.3575
26.026479,filtered_pd,0.0632,-42.3463
26.267541,standard_pd,-0.0008,-35.4377
26.267541,filtered_pd,0.0621,-42.5007
26.510836,standard_pd,-0.0008,-35.5178
26.510836,filtered_pd,0.0611,-42.6552
26.756384,standard_pd,-0.0008,-35.5979
26.756384,filtered_pd,0.0600,-42.8099
27.004207,standard_pd,-0.0007,-35.6781
27.004207,filtered_pd,0.0590,-42.9646
27.254325,standard_pd,-0.0007,-35.7582
27.254325,filtered_pd,0.0580,-43.1194
27.506760,standard_pd,-0.0007,-35.8383
27.506760,filtered_pd,0.0570,-43.2743
27.761533,standard_pd,-0.0007,-35.9185
27.761533,filtered_pd,0.0561,-43.4293
28.018666,standard_pd,-0.0007,-35.9986
28.018666,filtered_pd,0.0551,-43.5844
28.278180,standard_pd,-0.0007,-36.0787
28.278180,filtered_pd,0.0542,-43.7396
28.540098,standard_pd,-0.0007,-36.1589
28.540098,filtered_pd,0.0533,-43.8948
28.804442,standard_pd,-0.0007,-36.2390
28.804442,filtered_pd,0.0524,-44.0502
29.071234,standard_pd,-0.0006,-36.3191
29.071234,filtered_pd,0.0515,-44.2056
29.340497,standard_pd,-0.0006,-36.3992
29.340497,filtered_pd,0.0506,-44.3611
29.612254,standard_pd,-0.0006,-36.4794
29.612254,filtered_pd,0.0497,-44.5167
29.886529,standard_pd,-0.0006,-36.5595
29.886529,filtered_pd,0.0489,-44.6723
30.163343,standard_pd,-0.0006,-36.6396
30.163343,filtered_pd,0.0480,-44.8281
30.442722,standard_pd,-0.0006,-36.7197
30.442722,filtered_pd,0.0472,-44.9839
30.724688,standard_pd,-0.0006,-36.7999
30.724688,filtered_pd,0.0464,-45.1398
31.009266,standard_pd,-0.0006,-36.8800
31.009266,filtered_pd,0.0456,-45.2958
31.296480,standard_pd,-0.0006,-36.9601
31.296480,filtered_pd,0.0448,-45.4518
31.586354,standard_pd,-0.0005,-37.0402
31.586354,filtered_pd,0.0440,-45.6079
31.878913,standard_pd,-0.0005,-37.1203
31.878913,filtered_pd,0.0433,-45.7641
32.174182,standard_pd,-0.0005,-37.2005
32.174182,filtered_pd,0.0425,-45.9204
32.472185,standard_pd,-0.0005,-37.2806
32.472185,filtered_pd,0.0418,-46.0767
32.772948,standard_pd,-0.0005,-37.3607
32.772948,filtered_pd,0.0411,-46.2331
33.076498,standard_pd,-0.0005,-37.4408
33.076498,filtered_pd,0.0404,-46.3895
33.382859,standard_pd,-0.0005,-37.5209
33.382859,filtered_pd,0.0397,-46.5460
33.692057,standard_pd,-0.0005,-37.6010
33.692057,filtered_pd,0.0390,-46.7026
34.004119,standard_pd,-0.0005,-37.6811
34.004119,filtered_pd,0.0383,-46.8593
34.319072,standard_pd,-0.0005,-37.7613
34.319072,filtered_pd,0.0376,-47.0160
34.636942,standard_pd,-0.0005,-37.8414
34.636942,filtered_pd,0.0370,-47.1727
34.957756,standard_pd,-0.0004,-37.9215
34.957756,filtered_pd,0.0363,-47.3295
35.281541,standard_pd,-0.0004,-38.0016
35.281541,filtered_pd,0.0357,-47.4864
35.608326,standard_pd,-0.0004,-38.0817
35.608326,filtered_pd,0.0351,-47.6434
35.938137,standard_pd,-0.0004,-38.1618
35.938137,filtered_pd,0.0345,-47.8004
36.271003,standard_pd,-0.0004,-38.2419
36.271003,filtered_pd,0.0339,-47.9574
36.606951,standard_pd,-0.0004,-38.3220
36.606951,filtered_pd,0.0333,-48.1145
36.946012,standard_pd,-0.0004,-38.4021
36.946012,filtered_pd,0.0327,-48.2717
37.288213,standard_pd,-0.0004,-38.4823
37.288213,filtered_pd,0.0321,-48.4289
37.633584,standard_pd,-0.0004,-38.5624
37.633584,filtered_pd,0.0316,-48.5862
37.982153,standard_pd,-0.0004,-38.6425
37.982153,filtered_pd,0.0310,-48.7435
38.333951,standard_pd,-0.0004,-38.7226
38.333951,filtered_pd,0.0305,-48.9008
38.689007,standard_pd,-0.0004,-38.8027
38.689007,filtered_pd,0.0299,-49.0583
39.047352,standard_pd,-0.0004,-38.8828
39.047352,filtered_pd,0.0294,-49.2157
39.409016,standard_pd,-0.0004,-38.9629
39.409016,filtered_pd,0.0289,-49.3732
39.774030,standard_pd,-0.0003,-39.0430
39.774030,filtered_pd,0.0284,-49.5308
40.142425,standard_pd,-0.0003,-39.1231
40.142425,filtered_pd,0.0279,-49.6884
40.514232,standard_pd,-0.0003,-39.2032
40.514232,filtered_pd,0.0274,-49.8460
40.889482,standard_pd,-0.0003,-39.2833
40.889482,filtered_pd,0.0269,-50.0037
41.268208,standard_pd,-0.0003,-39.3634
41.268208,filtered_pd,0.0264,-50.1615
41.650442,standard_pd,-0.0003,-39.4435
41.650442,filtered_pd,0.0260,-50.3193
42.036217,standard_pd,-0.0003,-39.5236
42.036217,filtered_pd,0.0255,-50.4771
42.425564,standard_pd,-0.0003,-39.6037
42.425564,filtered_pd,0.0251,-50.6349
42.818518,standard_pd,-0.0003,-39.6838
42.818518,filtered_pd,0.0246,-50.7928
43.215111,standard_pd,-0.0003,-39.7639
43.215111,filtered_pd,0.0242,-50.9508
43.615378,standard_pd,-0.0003,-39.8440
43.615378,filtered_pd,0.0238,-51.1088
44.019352,standard_pd,-0.0003,-39.9241
44.019352,filtered_pd,0.0233,-51.2668
