factor,sample_index,factor_value,combo,rms_vibration_mm,rms_pointing_error_deg,peak_torque_nm,rms_torque_nm,pointing_band_rms_deg,vibration_band_rms_mm,pointing_psd_at_f0_db,vibration_psd_at_f0_db
sensor_noise_frequency_hz,88,0.27516,fourth_filtered_pd,1.50481,0.0810894,21.6389,8.82795,0.145737,1.30367,-7.8043,-46.9671
sensor_noise_frequency_hz,89,7.04065,unshaped_standard_pd,0.552808,0.0191192,20.5962,8.29023,0.000112525,0.00848742,-68.7546,-93.7658
sensor_noise_frequency_hz,89,7.04065,unshaped_filtered_pd,0.49774,0.0170251,21.2681,8.39338,0.000118833,0.00833404,-68.0118,-93.1321
sensor_noise_frequency_hz,89,7.04065,fourth_standard_pd,0.0520901,0.0013897,21.7453,8.88001,0.000111366,0.00730544,-68.4201,-93.6634
sensor_noise_frequency_hz,89,7.04065,fourth_filtered_pd,0.049781,0.00112765,22.0843,8.97485,0.000118223,0.00779944,-68.2531,-93.1351
sensor_noise_frequency_hz,90,0.824594,unshaped_standard_pd,0.637599,0.0235544,18.9639,8.20627,0.00873542,0.561255,-30.2341,-54.8655
sensor_noise_frequency_hz,90,0.824594,unshaped_filtered_pd,0.708626,0.0264018,21.4884,8.98072,0.00971602,0.626304,-29.4238,-54.2614
sensor_noise_frequency_hz,90,0.824594,fourth_standard_pd,0.347951,0.0140685,21.5932,8.83213,0.00645939,0.279293,-33.0155,-60.1445
sensor_noise_frequency_hz,90,0.824594,fourth_filtered_pd,0.501995,0.0204229,23.8277,9.56842,0.00789982,0.40292,-30.9417,-56.9308
sensor_noise_frequency_hz,91,37.7783,unshaped_standard_pd,0.552966,0.019119,20.4469,8.29567,3.51405e-06,0.000301067,-102,-125.955
sensor_noise_frequency_hz,91,37.7783,unshaped_filtered_pd,0.497916,0.0170222,17.5564,7.56716,1.12676e-06,0.000174984,-111.657,-133.891
sensor_noise_frequency_hz,91,37.7783,fourth_standard_pd,0.0520036,0.00135391,21.7739,8.88201,3.60233e-06,0.000220261,-100.044,-127.238
sensor_noise_frequency_hz,91,37.7783,fourth_filtered_pd,0.0496218,0.00107689,18.305,8.20173,1.16872e-06,7.257e-05,-110.064,-137.214
sensor_noise_frequency_hz,92,0.454423,unshaped_standard_pd,3.99937,0.13563,17.9138,7.78866,0.0329973,2.99921,-18.0394,-39.1879
sensor_noise_frequency_hz,92,0.454423,unshaped_filtered_pd,4.41447,0.149531,19.3126,7.86818,0.033985,3.03958,-17.8845,-39.1207
sensor_noise_frequency_hz,92,0.454423,fourth_standard_pd,3.99234,0.135274,19.8224,8.38503,0.0314757,3.35902,-18.3962,-38.8899
sensor_noise_frequency_hz,92,0.454423,fourth_filtered_pd,4.43013,0.14995,20.5591,8.45161,0.0326158,3.45615,-18.1763,-38.5951
sensor_noise_frequency_hz,93,0.184924,unshaped_standard_pd,0.924007,0.107674,18.5594,7.92535,0.806183,0.377081,2.86222,-56.7182
sensor_noise_frequency_hz,93,0.184924,unshaped_filtered_pd,0.897767,0.108585,19.3258,7.93847,0.806334,0.388728,2.85507,-56.4443
sensor_noise_frequency_hz,93,0.184924,fourth_standard_pd,0.691332,0.106354,19.8236,8.48579,0.785195,0.464352,2.17773,-53.9308
sensor_noise_frequency_hz,93,0.184924,fourth_filtered_pd,0.698279,0.107511,19.8825,8.50006,0.785473,0.470211,2.16856,-53.8255
sensor_noise_frequency_hz,94,10.8065,unshaped_standard_pd,0.552883,0.019118,20.635,8.29521,6.51526e-05,0.00458051,-76.4096,-100.501
sensor_noise_frequency_hz,94,10.8065,unshaped_filtered_pd,0.497895,0.0170224,19.9093,8.01335,5.18204e-05,0.00374148,-78.3835,-103.197
sensor_noise_frequency_hz,94,10.8065,fourth_standard_pd,0.051936,0.00136015,21.7592,8.88112,5.71253e-05,0.0037483,-76.2658,-101.461
sensor_noise_frequency_hz,94,10.8065,fourth_filtered_pd,0.0495154,0.00108239,20.7337,8.61399,4.66829e-05,0.00302119,-78.4924,-103.411
sensor_noise_frequency_hz,95,23.8721,unshaped_standard_pd,0.552957,0.0191186,20.507,8.29496,1.26478e-05,0.000937153,-90.5397,-115.859
sensor_noise_frequency_hz,95,23.8721,unshaped_filtered_pd,0.497913,0.0170222,17.8985,7.63693,5.44001e-06,0.000575874,-97.6965,-120.549
sensor_noise_frequency_hz,95,23.8721,fourth_standard_pd,0.0519834,0.00135431,21.7784,8.88187,1.26326e-05,0.000758631,-88.8855,-115.957
sensor_noise_frequency_hz,95,23.8721,fourth_filtered_pd,0.0495991,0.00107726,18.8564,8.26608,5.61837e-06,0.000336835,-96.1835,-123.385
sensor_noise_frequency_hz,96,0.563144,unshaped_standard_pd,1.19596,0.0440231,19.6087,8.06052,0.0171351,1.25936,-26.0683,-48.6883
sensor_noise_frequency_hz,96,0.563144,unshaped_filtered_pd,1.4836,0.0549278,21.7979,8.47367,0.0191286,1.52206,-24.3885,-46.8457
sensor_noise_frequency_hz,96,0.563144,fourth_standard_pd,1.09292,0.0413085,21.2609,8.73565,0.0179472,1.18206,-25.4616,-48.4476
sensor_noise_frequency_hz,96,0.563144,fourth_filtered_pd,1.41438,0.0535979,22.7466,9.12758,0.0200681,1.49655,-23.8264,-46.3176
sensor_noise_frequency_hz,97,0.351099,unshaped_standard_pd,2.72928,0.0938892,18.2319,8.15179,0.0566821,2.67379,-13.0159,-41.8674
sensor_noise_frequency_hz,97,0.351099,unshaped_filtered_pd,3.46245,0.120427,19.5724,8.58493,0.0579189,2.73359,-12.8009,-41.0528
sensor_noise_frequency_hz,97,0.351099,fourth_standard_pd,2.61944,0.0915583,21.4709,8.78919,0.0536732,2.67282,-13.6356,-41.3037
sensor_noise_frequency_hz,97,0.351099,fourth_filtered_pd,3.40859,0.119219,23.0596,9.2283,0.0551239,3.17321,-13.3328,-39.7778
sensor_noise_frequency_hz,98,0.317232,unshaped_standard_pd,1.97264,0.0762629,19.8473,8.2432,0.0782275,1.74625,-12.5482,-44.8493
sensor_noise_frequency_hz,98,0.317232,unshaped_filtered_pd,2.33307,0.0912953,21.5859,8.57797,0.0791726,2.11302,-12.8724,-43.5072
sensor_noise_frequency_hz,98,0.317232,fourth_standard_pd,1.84367,0.0737746,21.2479,8.7185,0.081211,1.68937,-11.196,-45.3936
sensor_noise_frequency_hz,98,0.317232,fourth_filtered_pd,2.24318,0.0897859,22.384,8.99891,0.0816266,2.08045,-11.4673,-43.6525
sensor_noise_frequency_hz,99,2.56387,unshaped_standard_pd,0.552462,0.0193324,20.4116,8.2577,0.00097245,0.0730383,-50.9641,-74.5085
sensor_noise_frequency_hz,99,2.56387,unshaped_filtered_pd,0.501372,0.0175905,22.8862,9.16277,0.00135539,0.0980999,-47.674,-71.3144
sensor_noise_frequency_hz,99,2.56387,fourth_standard_pd,0.0923743,0.00330386,21.7012,8.86246,0.000919248,0.0621938,-50.4465,-75.0733
sensor_noise_frequency_hz,99,2.56387,fourth_filtered_pd,0.129285,0.00464949,24.1942,9.71337,0.00132132,0.0932175,-47.6491,-71.5668
sensor_noise_frequency_hz,100,1.83756,unshaped_standard_pd,0.592432,0.0214353,19.2172,8.19153,0.00229521,0.179965,-42.8074,-65.049
sensor_noise_frequency_hz,100,1.83756,unshaped_filtered_pd,0.608842,0.0224504,21.6171,9.03015,0.00335418,0.259436,-39.3011,-61.9376
sensor_noise_frequency_hz,100,1.83756,fourth_standard_pd,0.27906,0.00987588,21.4522,8.80002,0.00225838,0.166806,-42.437,-66.082
sensor_noise_frequency_hz,100,1.83756,fourth_filtered_pd,0.418146,0.0147592,23.8377,9.59062,0.00328,0.248951,-39.2517,-62.5997
sensor_noise_frequency_hz,101,0.501442,unshaped_standard_pd,2.02061,0.071047,19.2197,7.96872,0.0203614,2.05224,-25.28,-41.895
sensor_noise_frequency_hz,101,0.501442,unshaped_filtered_pd,2.4186,0.0854738,20.8691,8.22403,0.0219549,2.26305,-25.8665,-41.3962
sensor_noise_frequency_hz,101,0.501442,fourth_standard_pd,1.95111,0.069726,20.8175,8.62003,0.0219941,2.05822,-24.0209,-42.8608
sensor_noise_frequency_hz,101,0.501442,fourth_filtered_pd,2.3623,0.0845179,21.8038,8.84711,0.0232555,2.39513,-24.5916,-41.7109
sensor_noise_frequency_hz,102,0.13241,unshaped_standard_pd,0.69714,0.145308,16.2218,7.63239,3.32655,0.168696,10.705,-62.8003
sensor_noise_frequency_hz,102,0.13241,unshaped_filtered_pd,0.656741,0.146174,17.1961,7.64539,3.32473,0.170104,10.7284,-62.7283
sensor_noise_frequency_hz,102,0.13241,fourth_standard_pd,0.350768,0.143732,18.7949,8.25497,3.70711,0.174033,10.5279,-63.6001
sensor_noise_frequency_hz,102,0.13241,fourth_filtered_pd,0.353717,0.145047,18.8361,8.26447,3.70531,0.176016,10.5547,-63.4575
sensor_noise_frequency_hz,103,1.99311,unshaped_standard_pd,0.562669,0.020249,20.0141,8.24973,0.00184009,0.144357,-43.8357,-67.4315
sensor_noise_frequency_hz,103,1.99311,unshaped_filtered_pd,0.534785,0.0198668,23.4156,9.16763,0.00268551,0.206842,-40.4654,-64.0507
sensor_noise_frequency_hz,103,1.99311,fourth_standard_pd,0.191574,0.00691394,21.5949,8.83128,0.00173673,0.123626,-44.2314,-68.4649
sensor_noise_frequency_hz,103,1.99311,fourth_filtered_pd,0.286729,0.010365,24.1703,9.68591,0.00252803,0.187074,-40.9795,-64.867
sensor_noise_frequency_hz,104,38.8337,unshaped_standard_pd,0.552966,0.019119,20.6652,8.29414,3.13871e-06,0.000272066,-103.122,-128.61
sensor_noise_frequency_hz,104,38.8337,unshaped_filtered_pd,0.497916,0.0170222,17.5626,7.56445,9.90642e-07,0.000149008,-113.016,-136.012
sensor_noise_frequency_hz,104,38.8337,fourth_standard_pd,0.0520049,0.00135393,21.761,8.88201,3.22371e-06,0.000197883,-101.096,-128.328
sensor_noise_frequency_hz,104,38.8337,fourth_filtered_pd,0.049623,0.00107687,18.2727,8.19975,1.03269e-06,6.41599e-05,-111.299,-138.172
sensor_noise_frequency_hz,105,5.76939,unshaped_standard_pd,0.55295,0.0191211,20.4445,8.28527,0.000166578,0.0129487,-65.2388,-90.0162
sensor_noise_frequency_hz,105,5.76939,unshaped_filtered_pd,0.497807,0.0170301,21.9433,8.59185,0.00019252,0.0143199,-63.5831,-88.1685
sensor_noise_frequency_hz,105,5.76939,fourth_standard_pd,0.0525334,0.00143467,21.7824,8.87911,0.000163729,0.0107663,-64.6995,-90.0775
sensor_noise_frequency_hz,105,5.76939,fourth_filtered_pd,0.0506211,0.00121512,22.6617,9.16401,0.000190923,0.0127035,-63.6654,-88.63
sensor_noise_frequency_hz,106,2.17449,unshaped_standard_pd,0.549383,0.0197426,20.1405,8.25097,0.00132138,0.0968089,-47.0487,-70.3517
sensor_noise_frequency_hz,106,2.17449,unshaped_filtered_pd,0.509601,0.0186021,23.5446,9.17753,0.00199294,0.14725,-43.6984,-66.8974
sensor_noise_frequency_hz,106,2.17449,fourth_standard_pd,0.141559,0.00511313,21.6534,8.84761,0.00136206,0.0944159,-46.7629,-71.2241
sensor_noise_frequency_hz,106,2.17449,fourth_filtered_pd,0.210493,0.00757516,24.2492,9.72103,0.00197933,0.143205,-43.7426,-67.5963
sensor_noise_frequency_hz,107,0.198955,unshaped_standard_pd,0.990308,0.0999036,16.7695,7.87935,0.294837,0.66791,1.70391,-54.0428
sensor_noise_frequency_hz,107,0.198955,unshaped_filtered_pd,0.972408,0.101696,17.3551,7.90109,0.292585,0.672011,1.58986,-53.7719
sensor_noise_frequency_hz,107,0.198955,fourth_standard_pd,0.778991,0.0977263,20.0165,8.47095,0.278543,0.502094,0.940259,-55.6818
sensor_noise_frequency_hz,107,0.198955,fourth_filtered_pd,0.797731,0.100108,20.1254,8.4938,0.276492,0.503439,0.817048,-55.5876
sensor_noise_frequency_hz,108,0.480085,unshaped_standard_pd,2.74331,0.0957407,19.2464,7.9422,0.0313231,2.31958,-18.0192,-41.8191
sensor_noise_frequency_hz,108,0.480085,unshaped_filtered_pd,3.15021,0.109852,20.0249,8.1113,0.0328944,2.47064,-17.411,-41.1596
sensor_noise_frequency_hz,108,0.480085,fourth_standard_pd,2.57931,0.0904708,20.4154,8.54404,0.0307342,2.74013,-18.0427,-40.8448
sensor_noise_frequency_hz,108,0.480085,fourth_filtered_pd,3.02421,0.105892,21.1714,8.70052,0.0323795,3.03071,-17.4426,-39.9178
sensor_noise_frequency_hz,109,0.624577,unshaped_standard_pd,0.925271,0.034129,19.7238,8.1279,0.0141109,0.827501,-26.6355,-50.7252
sensor_noise_frequency_hz,109,0.624577,unshaped_filtered_pd,1.11757,0.042087,22.2509,8.65834,0.0161212,1.05447,-25.2454,-48.7069
sensor_noise_frequency_hz,109,0.624577,fourth_standard_pd,0.736661,0.028942,21.5237,8.77836,0.0141221,0.749539,-26.3639,-51.7221
sensor_noise_frequency_hz,109,0.624577,fourth_filtered_pd,0.993555,0.0391362,23.3012,9.28765,0.0161478,0.997944,-25.0138,-49.2032
sensor_noise_frequency_hz,110,11.5926,unshaped_standard_pd,0.552884,0.019118,20.4954,8.29556,5.66882e-05,0.00405369,-78.0636,-102.129
sensor_noise_frequency_hz,110,11.5926,unshaped_filtered_pd,0.497899,0.0170225,19.7405,7.9614,4.31704e-05,0.00314121,-80.3814,-105.206
sensor_noise_frequency_hz,110,11.5926,fourth_standard_pd,0.0519303,0.00135869,21.7569,8.88127,5.02062e-05,0.00326246,-77.8186,-102.838
sensor_noise_frequency_hz,110,11.5926,fourth_filtered_pd,0.0495322,0.00108088,20.5153,8.56594,3.96798e-05,0.00250662,-80.1387,-105.277
sensor_noise_frequency_hz,111,23.2389,unshaped_standard_pd,0.552949,0.0191186,20.6298,8.29416,1.34509e-05,0.000990854,-89.8673,-115.657
sensor_noise_frequency_hz,111,23.2389,unshaped_filtered_pd,0.497913,0.0170222,18.0499,7.64243,5.88705e-06,0.000569316,-96.7845,-121.989
sensor_noise_frequency_hz,111,23.2389,fourth_standard_pd,0.051982,0.00135434,21.7665,8.88185,1.33907e-05,0.000804219,-88.2658,-115.373
sensor_noise_frequency_hz,111,23.2389,fourth_filtered_pd,0.0495966,0.0010773,18.9171,8.27208,6.09009e-06,0.000363521,-95.2488,-122.532
sensor_noise_frequency_hz,112,27.1334,unshaped_standard_pd,0.552955,0.0191187,20.4807,8.29486,9.33901e-06,0.00069271,-93.5103,-118.604
sensor_noise_frequency_hz,112,27.1334,unshaped_filtered_pd,0.497914,0.0170222,17.9056,7.61004,3.65046e-06,0.000413788,-101.543,-123.468
sensor_noise_frequency_hz,112,27.1334,fourth_standard_pd,0.051988,0.00135418,21.7744,8.88191,9.45352e-06,0.000565929,-91.7357,-118.783
sensor_noise_frequency_hz,112,27.1334,fourth_filtered_pd,0.049606,0.00107715,18.6502,8.24136,3.7895e-06,0.000229452,-99.9626,-126.993
sensor_noise_frequency_hz,113,45.4277,unshaped_standard_pd,0.552971,0.0191191,20.6007,8.29357,1.17698e-06,0.000174355,-111.901,-135.809
sensor_noise_frequency_hz,113,45.4277,unshaped_filtered_pd,0.497917,0.0170222,17.4284,7.55605,3.53025e-07,0.000104177,-122.525,-144.154
sensor_noise_frequency_hz,113,45.4277,fourth_standard_pd,0.0520103,0.00135381,21.7769,8.88201,1.21062e-06,7.61603e-05,-109.842,-137.039
sensor_noise_frequency_hz,113,45.4277,fourth_filtered_pd,0.0496292,0.00107678,18.1937,8.19209,3.68259e-07,2.32252e-05,-120.661,-147.355
sensor_noise_frequency_hz,114,44.8103,unshaped_standard_pd,0.552971,0.0191191,20.6388,8.29423,1.34374e-06,0.000179352,-110.333,-133.086
sensor_noise_frequency_hz,114,44.8103,unshaped_filtered_pd,0.497917,0.0170222,17.4503,7.55681,4.05114e-07,0.000109619,-120.483,-143.974
sensor_noise_frequency_hz,114,44.8103,fourth_standard_pd,0.0520097,0.0013538,21.7772,8.88191,1.38116e-06,8.65268e-05,-108.315,-135.633
sensor_noise_frequency_hz,114,44.8103,fourth_filtered_pd,0.0496288,0.00107679,18.2063,8.1925,4.2128e-07,2.64637e-05,-118.848,-146.07
sensor_noise_frequency_hz,115,37.335,unshaped_standard_pd,0.552965,0.019119,20.6248,8.29471,3.67485e-06,0.000305487,-101.968,-125.854
sensor_noise_frequency_hz,115,37.335,unshaped_filtered_pd,0.497916,0.0170222,17.5403,7.56795,1.18247e-06,0.000163908,-111.601,-135.713
sensor_noise_frequency_hz,115,37.335,fourth_standard_pd,0.0520032,0.00135393,21.7877,8.88197,3.76868e-06,0.00023013,-99.9789,-126.994
sensor_noise_frequency_hz,115,37.335,fourth_filtered_pd,0.0496215,0.00107691,18.2683,8.20264,1.23003e-06,7.61215e-05,-109.968,-136.777
sensor_noise_frequency_hz,116,0.156259,unshaped_standard_pd,0.788775,0.126843,17.0576,7.58438,0.810357,0.19534,10.7985,-65.3623
sensor_noise_frequency_hz,116,0.156259,unshaped_filtered_pd,0.745526,0.12649,17.3737,7.591,0.810464,0.199115,10.7995,-65.3731
sensor_noise_frequency_hz,116,0.156259,fourth_standard_pd,0.521997,0.125561,19.3814,8.40385,0.795449,0.232775,10.6835,-62.0222
sensor_noise_frequency_hz,116,0.156259,fourth_filtered_pd,0.519862,0.125576,19.4459,8.41044,0.795666,0.22989,10.686,-62.1015
sensor_noise_frequency_hz,117,0.235451,unshaped_standard_pd,1.17107,0.0841147,18.5493,7.95303,0.294129,0.711077,-5.54173,-52.9022
sensor_noise_frequency_hz,117,0.235451,unshaped_filtered_pd,1.20384,0.0890971,19.1645,8.04861,0.29495,0.752083,-5.56974,-52.459
sensor_noise_frequency_hz,117,0.235451,fourth_standard_pd,1.00622,0.0814587,20.4611,8.59065,0.280728,0.753058,-4.73602,-51.4503
sensor_noise_frequency_hz,117,0.235451,fourth_filtered_pd,1.07718,0.0870967,20.7658,8.65123,0.2815,0.778726,-4.83603,-51.0486
sensor_noise_frequency_hz,118,0.663355,unshaped_standard_pd,0.827361,0.0300591,20.2856,8.21464,0.01218,0.661414,-28.1915,-52.3643
sensor_noise_frequency_hz,118,0.663355,unshaped_filtered_pd,0.995218,0.0367324,22.1959,8.82699,0.0142651,0.853506,-26.3058,-50.1724
sensor_noise_frequency_hz,118,0.663355,fourth_standard_pd,0.603684,0.0241891,21.4993,8.78669,0.0113739,0.606871,-28.8296,-54.0502
sensor_noise_frequency_hz,118,0.663355,fourth_filtered_pd,0.829693,0.0333855,23.4489,9.35187,0.0133907,0.834893,-26.795,-51.2886
sensor_noise_frequency_hz,119,3.10639,unshaped_standard_pd,0.555747,0.0192011,20.6091,8.27489,0.000598461,0.0498768,-54.5796,-78.1662
sensor_noise_frequency_hz,119,3.10639,unshaped_filtered_pd,0.502492,0.0172281,23.3179,9.09431,0.000857373,0.0662966,-51.5166,-75.1522
sensor_noise_frequency_hz,119,3.10639,fourth_standard_pd,0.0678838,0.00229191,21.7325,8.8703,0.000593222,0.0395117,-54.3717,-78.7962
sensor_noise_frequency_hz,119,3.10639,fourth_filtered_pd,0.0837527,0.0029008,23.9986,9.64242,0.000831173,0.0574689,-51.8322,-75.5507
sensor_noise_frequency_hz,120,0.182701,unshaped_standard_pd,0.933699,0.10871,18.7689,7.93445,0.805781,0.342225,2.8745,-57.7538
sensor_noise_frequency_hz,120,0.182701,unshaped_filtered_pd,0.897669,0.109478,19.1042,7.94761,0.80588,0.353628,2.87863,-57.4436
sensor_noise_frequency_hz,120,0.182701,fourth_standard_pd,0.681031,0.107377,19.7837,8.47316,0.784109,0.462269,2.1845,-53.9925
sensor_noise_frequency_hz,120,0.182701,fourth_filtered_pd,0.686191,0.108332,19.8309,8.48673,0.784277,0.468402,2.1887,-53.8784
sensor_noise_frequency_hz,121,19.177,unshaped_standard_pd,0.552943,0.0191184,20.5289,8.29501,2.05003e-05,0.00153313,-86.5658,-110.843
sensor_noise_frequency_hz,121,19.177,unshaped_filtered_pd,0.49791,0.0170223,18.3035,7.69938,1.04874e-05,0.000927329,-92.3401,-117.35
sensor_noise_frequency_hz,121,19.177,fourth_standard_pd,0.0519677,0.00135476,21.7721,8.88175,1.98532e-05,0.00120883,-85.312,-111.772
sensor_noise_frequency_hz,121,19.177,fourth_filtered_pd,0.0495816,0.00107754,19.2752,8.32451,1.06271e-05,0.000631661,-90.9447,-117.616
sensor_noise_frequency_hz,122,4.61962,unshaped_standard_pd,0.552004,0.019132,20.5027,8.28907,0.000254516,0.0180138,-61.6524,-86.696
sensor_noise_frequency_hz,122,4.61962,unshaped_filtered_pd,0.497636,0.0170535,22.1512,8.81942,0.000331294,0.0230893,-59.3699,-84.0484
sensor_noise_frequency_hz,122,4.61962,fourth_standard_pd,0.054259,0.00155154,21.7563,8.87741,0.000258281,0.0170186,-61.3083,-86.3089
sensor_noise_frequency_hz,122,4.61962,fourth_filtered_pd,0.0542744,0.00145747,23.2897,9.36637,0.00032874,0.0220688,-59.6828,-84.0145
sensor_noise_frequency_hz,123,2.90955,unshaped_standard_pd,0.553228,0.0192398,20.1746,8.27774,0.000695229,0.0464147,-53.4859,-78.2987
sensor_noise_frequency_hz,123,2.90955,unshaped_filtered_pd,0.505506,0.0173219,23.2541,9.132,0.000999201,0.0680258,-50.3288,-74.6103
sensor_noise_frequency_hz,123,2.90955,fourth_standard_pd,0.0736988,0.00255657,21.7362,8.86849,0.000686308,0.0459263,-53.3844,-77.55
sensor_noise_frequency_hz,123,2.90955,fourth_filtered_pd,0.0943813,0.00337163,24.1024,9.67269,0.000972161,0.0675912,-50.674,-74.1906
sensor_noise_frequency_hz,124,0.279364,unshaped_standard_pd,1.53881,0.0742297,17.7252,8.0681,0.132356,1.28522,-8.53883,-46.1238
sensor_noise_frequency_hz,124,0.279364,unshaped_filtered_pd,1.69784,0.0836522,18.6955,8.23187,0.132765,1.43594,-8.19209,-45.2618
sensor_noise_frequency_hz,124,0.279364,fourth_standard_pd,1.35812,0.0712729,21.0746,8.69105,0.145711,1.19609,-7.75956,-47.4433
sensor_noise_frequency_hz,124,0.279364,fourth_filtered_pd,1.54766,0.0814213,21.7434,8.86594,0.146307,1.35794,-7.38967,-46.3201
sensor_noise_frequency_hz,125,0.482535,unshaped_standard_pd,2.64235,0.091969,19.4413,7.94244,0.0310762,2.26468,-18.1549,-42.0818
sensor_noise_frequency_hz,125,0.482535,unshaped_filtered_pd,3.04486,0.105925,20.1708,8.11879,0.0325465,2.42424,-17.6128,-41.3472
sensor_noise_frequency_hz,125,0.482535,fourth_standard_pd,2.50054,0.087419,20.4875,8.555,0.0308091,2.65844,-18.1042,-41.0008
sensor_noise_frequency_hz,125,0.482535,fourth_filtered_pd,2.94381,0.102721,21.2709,8.71943,0.0323904,2.94513,-17.5736,-40.0306
sensor_noise_frequency_hz,126,0.270818,unshaped_standard_pd,1.42149,0.0751284,18.6678,8.08404,0.132896,1.19441,-9.63717,-46.83
sensor_noise_frequency_hz,126,0.270818,unshaped_filtered_pd,1.55271,0.0833868,19.445,8.23444,0.132805,1.36586,-9.23277,-45.6824
sensor_noise_frequency_hz,126,0.270818,fourth_standard_pd,1.27763,0.071986,20.9373,8.651,0.145805,1.10602,-8.85223,-48.6248
sensor_noise_frequency_hz,126,0.270818,fourth_filtered_pd,1.44055,0.0809841,21.5223,8.79553,0.145966,1.2508,-8.44008,-47.593
sensor_noise_frequency_hz,127,19.9224,unshaped_standard_pd,0.552951,0.0191185,20.4156,8.29564,1.89222e-05,0.00140877,-86.9038,-112.138
sensor_noise_frequency_hz,127,19.9224,unshaped_filtered_pd,0.497913,0.0170223,18.4984,7.68758,9.39102e-06,0.00086752,-92.6639,-117.434
sensor_noise_frequency_hz,127,19.9224,fourth_standard_pd,0.0519715,0.00135466,21.7577,8.88177,1.83961e-05,0.00111924,-85.556,-112.381
sensor_noise_frequency_hz,127,19.9224,fourth_filtered_pd,0.0495848,0.00107745,19.166,8.31268,9.54628e-06,0.000566946,-91.3732,-118.469
sensor_noise_frequency_hz,128,3.7741,unshaped_standard_pd,0.550676,0.0191506,20.5873,8.28212,0.000385674,0.0262379,-57.7746,-83.1005
sensor_noise_frequency_hz,128,3.7741,unshaped_filtered_pd,0.49649,0.0170985,22.9026,8.97341,0.000527538,0.0358089,-54.9821,-79.6779
sensor_noise_frequency_hz,128,3.7741,fourth_standard_pd,0.0580919,0.00179574,21.7417,8.87463,0.000392585,0.0259598,-57.3207,-82.4297
sensor_noise_frequency_hz,128,3.7741,fourth_filtered_pd,0.0627119,0.00196209,23.7082,9.52487,0.000529577,0.0360305,-55.0938,-79.5605
sensor_noise_frequency_hz,129,9.64034,unshaped_standard_pd,0.552814,0.0191181,20.5919,8.2919,8.23042e-05,0.00590344,-75.1844,-99.096
sensor_noise_frequency_hz,129,9.64034,unshaped_filtered_pd,0.497885,0.0170227,20.3567,8.1005,6.9463e-05,0.00498658,-76.2291,-100.082
sensor_noise_frequency_hz,129,9.64034,fourth_standard_pd,0.0518979,0.00136382,21.7596,8.8809,7.08781e-05,0.00467071,-74.791,-99.6559
sensor_noise_frequency_hz,129,9.64034,fourth_filtered_pd,0.0495122,0.00108649,21.0952,8.69959,6.18849e-05,0.00407796,-76.396,-100.816
sensor_noise_frequency_hz,130,0.629483,unshaped_standard_pd,0.902551,0.0331604,19.7993,8.11601,0.0138143,0.838672,-27.1974,-51.006
sensor_noise_frequency_hz,130,0.629483,unshaped_filtered_pd,1.1057,0.0410421,22.1637,8.65603,0.0156408,1.04466,-25.771,-49.0968
sensor_noise_frequency_hz,130,0.629483,fourth_standard_pd,0.718412,0.0282387,21.5306,8.78244,0.0138993,0.717993,-26.7465,-51.8547
sensor_noise_frequency_hz,130,0.629483,fourth_filtered_pd,0.970326,0.0383188,23.3324,9.29914,0.015824,0.958317,-25.3384,-49.3314
sensor_noise_frequency_hz,131,1.00462,unshaped_standard_pd,0.600229,0.021694,20.0314,8.27874,0.00356625,0.166429,-36.9449,-65.5153
sensor_noise_frequency_hz,131,1.00462,unshaped_filtered_pd,0.621926,0.0229922,23.3134,9.17414,0.00454183,0.209268,-34.8002,-63.034
sensor_noise_frequency_hz,131,1.00462,fourth_standard_pd,0.282554,0.0104661,21.64,8.85258,0.0035015,0.13198,-37.1206,-67.2922
sensor_noise_frequency_hz,131,1.00462,fourth_filtered_pd,0.421832,0.015574,24.1825,9.68459,0.00446,0.196143,-34.987,-63.842
sensor_noise_frequency_hz,132,1.23792,unshaped_standard_pd,0.615467,0.0232318,19.5201,8.23243,0.00146727,0.113976,-44.9512,-70.4978
sensor_noise_frequency_hz,132,1.23792,unshaped_filtered_pd,0.696879,0.0259991,22.3085,9.08033,0.00163907,0.109674,-43.7854,-71.1259
sensor_noise_frequency_hz,132,1.23792,fourth_standard_pd,0.398914,0.0133357,21.5951,8.84371,0.00143073,0.0200325,-45.141,-83.6896
sensor_noise_frequency_hz,132,1.23792,fourth_filtered_pd,0.591718,0.01973,24.0631,9.64349,0.00161519,0.0291481,-43.8283,-80.4193
sensor_noise_frequency_hz,133,11.2527,unshaped_standard_pd,0.552865,0.0191181,20.5543,8.29608,6.02522e-05,0.00446251,-78.1054,-102.452
sensor_noise_frequency_hz,133,11.2527,unshaped_filtered_pd,0.497896,0.0170226,19.7673,7.98247,4.66288e-05,0.00352727,-80.0562,-104.66
sensor_noise_frequency_hz,133,11.2527,fourth_standard_pd,0.0519385,0.00135922,21.7881,8.88117,5.29978e-05,0.00345918,-77.8495,-102.398
sensor_noise_frequency_hz,133,11.2527,fourth_filtered_pd,0.0495381,0.00108131,20.6324,8.58583,4.24596e-05,0.00271151,-80.0975,-104.689
sensor_noise_frequency_hz,134,12.1495,unshaped_standard_pd,0.5529,0.0191181,20.6379,8.29423,5.22593e-05,0.00380948,-78.4161,-102.668
