factor,sample_index,factor_value,combo,rms_vibration_mm,rms_pointing_error_deg,peak_torque_nm,rms_torque_nm
modal_frequency_scale,70,0.733237,unshaped_standard_pd,1.52135,0.0505373,15.6195,7.47595
modal_frequency_scale,70,0.733237,unshaped_filtered_pd,1.59963,0.0537476,16.175,7.48251
modal_frequency_scale,70,0.733237,fourth_standard_pd,0.435037,0.0149422,17.222,8.12976
modal_frequency_scale,70,0.733237,fourth_filtered_pd,0.493125,0.017057,17.3588,8.1318
modal_frequency_scale,71,0.804785,unshaped_standard_pd,0.726941,0.024255,15.4507,7.47881
modal_frequency_scale,71,0.804785,unshaped_filtered_pd,0.767626,0.0241588,15.9909,7.48728
modal_frequency_scale,71,0.804785,fourth_standard_pd,0.132519,0.00416775,16.9963,8.1271
modal_frequency_scale,71,0.804785,fourth_filtered_pd,0.158324,0.00461329,17.1004,8.12901
modal_frequency_scale,72,0.732029,unshaped_standard_pd,1.53692,0.0511461,15.626,7.4757
modal_frequency_scale,72,0.732029,unshaped_filtered_pd,1.6076,0.0540789,16.1684,7.48218
modal_frequency_scale,72,0.732029,fourth_standard_pd,0.442382,0.0152279,17.2258,8.12979
modal_frequency_scale,72,0.732029,fourth_filtered_pd,0.49874,0.0172828,17.3618,8.13182
modal_frequency_scale,73,1.05469,unshaped_standard_pd,0.529403,0.0176679,15.5694,7.47277
modal_frequency_scale,73,1.05469,unshaped_filtered_pd,0.54536,0.0183804,16.1629,7.47744
modal_frequency_scale,73,1.05469,fourth_standard_pd,0.0564844,0.00161576,16.6735,8.11772
modal_frequency_scale,73,1.05469,fourth_filtered_pd,0.051629,0.00130536,16.6439,8.11819
modal_frequency_scale,74,1.10843,unshaped_standard_pd,0.379667,0.0125803,15.4924,7.47386
modal_frequency_scale,74,1.10843,unshaped_filtered_pd,0.413176,0.0134624,16.1492,7.47972
modal_frequency_scale,74,1.10843,fourth_standard_pd,0.0573044,0.00179034,16.657,8.11636
modal_frequency_scale,74,1.10843,fourth_filtered_pd,0.0540828,0.00158789,16.6455,8.11675
modal_frequency_scale,75,0.936178,unshaped_standard_pd,0.585168,0.0188091,15.4606,7.47696
modal_frequency_scale,75,0.936178,unshaped_filtered_pd,0.665673,0.0214048,16.1693,7.48388
modal_frequency_scale,75,0.936178,fourth_standard_pd,0.0587652,0.0016611,16.7808,8.12144
modal_frequency_scale,75,0.936178,fourth_filtered_pd,0.066748,0.00172722,16.7978,8.1223
modal_frequency_scale,76,0.890795,unshaped_standard_pd,0.865931,0.0289308,15.5956,7.47388
modal_frequency_scale,76,0.890795,unshaped_filtered_pd,0.889607,0.0300429,16.148,7.47915
modal_frequency_scale,76,0.890795,fourth_standard_pd,0.0884594,0.00285568,16.8613,8.12317
modal_frequency_scale,76,0.890795,fourth_filtered_pd,0.0973185,0.00298134,16.9068,8.12427
modal_frequency_scale,77,1.00272,unshaped_standard_pd,0.558229,0.0192843,15.5927,7.47195
modal_frequency_scale,77,1.00272,unshaped_filtered_pd,0.501682,0.0171824,16.0004,7.47782
modal_frequency_scale,77,1.00272,fourth_standard_pd,0.0521491,0.00135955,16.6996,8.11922
modal_frequency_scale,77,1.00272,fourth_filtered_pd,0.0495633,0.0010791,16.684,8.11982
modal_frequency_scale,78,1.225,unshaped_standard_pd,0.342269,0.0113937,15.5471,7.47187
modal_frequency_scale,78,1.225,unshaped_filtered_pd,0.357977,0.0120009,16.1895,7.47617
modal_frequency_scale,78,1.225,fourth_standard_pd,0.0472111,0.00157137,16.6944,8.11399
modal_frequency_scale,78,1.225,fourth_filtered_pd,0.0474466,0.00154585,16.6974,8.1143
modal_frequency_scale,79,1.21068,unshaped_standard_pd,0.364703,0.012236,15.5712,7.47142
modal_frequency_scale,79,1.21068,unshaped_filtered_pd,0.367755,0.0124203,16.1654,7.47565
modal_frequency_scale,79,1.21068,fourth_standard_pd,0.0488789,0.00162641,16.6912,8.11425
modal_frequency_scale,79,1.21068,fourth_filtered_pd,0.0493579,0.00160539,16.693,8.11457
modal_frequency_scale,80,0.726085,unshaped_standard_pd,1.60645,0.0538849,15.6529,7.47448
modal_frequency_scale,80,0.726085,unshaped_filtered_pd,1.63599,0.0553233,16.13,7.48063
modal_frequency_scale,80,0.726085,fourth_standard_pd,0.477482,0.0166038,17.2435,8.12994
modal_frequency_scale,80,0.726085,fourth_filtered_pd,0.523771,0.0183027,17.3752,8.13194
modal_frequency_scale,81,0.808899,unshaped_standard_pd,0.725756,0.0245651,15.466,7.47816
modal_frequency_scale,81,0.808899,unshaped_filtered_pd,0.743253,0.0236868,15.9686,7.48644
modal_frequency_scale,81,0.808899,fourth_standard_pd,0.127693,0.00404674,16.9872,8.1269
modal_frequency_scale,81,0.808899,fourth_filtered_pd,0.149264,0.00433095,17.0867,8.12876
modal_frequency_scale,82,0.842047,unshaped_standard_pd,0.869746,0.0302847,15.6074,7.47299
modal_frequency_scale,82,0.842047,unshaped_filtered_pd,0.755255,0.0261812,15.9153,7.4795
modal_frequency_scale,82,0.842047,fourth_standard_pd,0.112624,0.00376885,16.9314,8.1253
modal_frequency_scale,82,0.842047,fourth_filtered_pd,0.114203,0.00344202,17.0033,8.1268
modal_frequency_scale,83,0.849633,unshaped_standard_pd,0.905465,0.0313552,15.6288,7.47229
modal_frequency_scale,83,0.849633,unshaped_filtered_pd,0.792666,0.0275042,15.9379,7.4784
modal_frequency_scale,83,0.849633,fourth_standard_pd,0.110868,0.00372593,16.921,8.12494
modal_frequency_scale,83,0.849633,fourth_filtered_pd,0.111784,0.00341548,16.9886,8.12638
modal_frequency_scale,84,1.04274,unshaped_standard_pd,0.558895,0.0188381,15.5952,7.47207
modal_frequency_scale,84,1.04274,unshaped_filtered_pd,0.552257,0.018756,16.1232,7.47673
modal_frequency_scale,84,1.04274,fourth_standard_pd,0.0554954,0.00154481,16.6773,8.11805
modal_frequency_scale,84,1.04274,fourth_filtered_pd,0.0507351,0.00122969,16.6499,8.11855
modal_frequency_scale,85,0.949757,unshaped_standard_pd,0.530448,0.0173305,15.4604,7.47648
modal_frequency_scale,85,0.949757,unshaped_filtered_pd,0.589688,0.0188455,16.1178,7.4836
modal_frequency_scale,85,0.949757,fourth_standard_pd,0.0545023,0.00148657,16.7597,8.12096
modal_frequency_scale,85,0.949757,fourth_filtered_pd,0.0596386,0.00143576,16.768,8.12176
modal_frequency_scale,86,0.729552,unshaped_standard_pd,1.56742,0.0523428,15.6377,7.47518
modal_frequency_scale,86,0.729552,unshaped_filtered_pd,1.62169,0.0546774,16.1532,7.48151
modal_frequency_scale,86,0.729552,fourth_standard_pd,0.457248,0.0158085,17.2333,8.12985
modal_frequency_scale,86,0.729552,fourth_filtered_pd,0.509721,0.0177272,17.3676,8.13187
modal_frequency_scale,87,0.924168,unshaped_standard_pd,0.652818,0.0210073,15.4819,7.4768
modal_frequency_scale,87,0.924168,unshaped_filtered_pd,0.738923,0.02407,16.1979,7.48334
modal_frequency_scale,87,0.924168,fourth_standard_pd,0.0646039,0.00189453,16.8013,8.12188
modal_frequency_scale,87,0.924168,fourth_filtered_pd,0.0745452,0.00204985,16.8264,8.12279
modal_frequency_scale,88,1.01425,unshaped_standard_pd,0.575076,0.0197577,15.6103,7.47149
modal_frequency_scale,88,1.01425,unshaped_filtered_pd,0.521119,0.0178993,16.0232,7.47689
modal_frequency_scale,88,1.01425,fourth_standard_pd,0.0529012,0.00139509,16.6911,8.11887
modal_frequency_scale,88,1.01425,fourth_filtered_pd,0.0495232,0.00110211,16.6718,8.11944
modal_frequency_scale,89,0.761003,unshaped_standard_pd,1.10977,0.0350055,15.4697,7.4808
modal_frequency_scale,89,0.761003,unshaped_filtered_pd,1.28049,0.0412755,16.2254,7.48926
modal_frequency_scale,89,0.761003,fourth_standard_pd,0.271318,0.00876807,17.1282,8.12899
modal_frequency_scale,89,0.761003,fourth_filtered_pd,0.340675,0.0111329,17.271,8.13114
modal_frequency_scale,90,1.20008,unshaped_standard_pd,0.377652,0.0127501,15.5846,7.47109
modal_frequency_scale,90,1.20008,unshaped_filtered_pd,0.369636,0.0125411,16.1394,7.47541
modal_frequency_scale,90,1.20008,fourth_standard_pd,0.0503882,0.00167597,16.6886,8.11445
modal_frequency_scale,90,1.20008,fourth_filtered_pd,0.0506982,0.00164455,16.6894,8.11477
modal_frequency_scale,91,0.731177,unshaped_standard_pd,1.54764,0.0515659,15.6301,7.47552
modal_frequency_scale,91,0.731177,unshaped_filtered_pd,1.6128,0.0542972,16.1636,7.48195
modal_frequency_scale,91,0.731177,fourth_standard_pd,0.447527,0.0154286,17.2284,8.12981
modal_frequency_scale,91,0.731177,fourth_filtered_pd,0.502599,0.0174386,17.3638,8.13184
modal_frequency_scale,92,1.25491,unshaped_standard_pd,0.295014,0.00978818,15.5164,7.47225
modal_frequency_scale,92,1.25491,unshaped_filtered_pd,0.318746,0.010529,16.1952,7.47704
modal_frequency_scale,92,1.25491,fourth_standard_pd,0.0454849,0.00151918,16.6995,8.11345
modal_frequency_scale,92,1.25491,fourth_filtered_pd,0.0442227,0.00144423,16.705,8.11377
modal_frequency_scale,93,0.759468,unshaped_standard_pd,1.13222,0.0358165,15.4768,7.48065
modal_frequency_scale,93,0.759468,unshaped_filtered_pd,1.30216,0.0420972,16.2279,7.48902
modal_frequency_scale,93,0.759468,fourth_standard_pd,0.279354,0.00906028,17.1335,8.12904
modal_frequency_scale,93,0.759468,fourth_filtered_pd,0.349333,0.0114607,17.2767,8.13119
modal_frequency_scale,94,1.20614,unshaped_standard_pd,0.370737,0.0124721,15.5778,7.47127
modal_frequency_scale,94,1.20614,unshaped_filtered_pd,0.369136,0.0124924,16.1558,7.47553
modal_frequency_scale,94,1.20614,fourth_standard_pd,0.0495017,0.00164696,16.6901,8.11434
modal_frequency_scale,94,1.20614,fourth_filtered_pd,0.0499493,0.00162302,16.6915,8.11465
modal_frequency_scale,95,1.24159,unshaped_standard_pd,0.314506,0.0104175,15.5248,7.47222
modal_frequency_scale,95,1.24159,unshaped_filtered_pd,0.338164,0.0112351,16.2019,7.47676
modal_frequency_scale,95,1.24159,fourth_standard_pd,0.0459617,0.00153162,16.6975,8.11369
modal_frequency_scale,95,1.24159,fourth_filtered_pd,0.0454497,0.00148233,16.7019,8.11401
modal_frequency_scale,96,1.28774,unshaped_standard_pd,0.271237,0.00918603,15.5345,7.47145
modal_frequency_scale,96,1.28774,unshaped_filtered_pd,0.276073,0.0091418,16.1462,7.47657
modal_frequency_scale,96,1.28774,fourth_standard_pd,0.045722,0.00154203,16.7032,8.1129
modal_frequency_scale,96,1.28774,fourth_filtered_pd,0.0428463,0.00141093,16.7111,8.11321
modal_frequency_scale,97,1.18122,unshaped_standard_pd,0.388377,0.0132438,15.5968,7.4708
modal_frequency_scale,97,1.18122,unshaped_filtered_pd,0.36341,0.0123863,16.0952,7.47552
modal_frequency_scale,97,1.18122,fourth_standard_pd,0.0532324,0.00176533,16.6833,8.11481
modal_frequency_scale,97,1.18122,fourth_filtered_pd,0.0525419,0.00168821,16.6821,8.11513
modal_frequency_scale,98,1.16769,unshaped_standard_pd,0.385498,0.0132144,15.589,7.47096
modal_frequency_scale,98,1.16769,unshaped_filtered_pd,0.355911,0.0121114,16.0719,7.47607
modal_frequency_scale,98,1.16769,fourth_standard_pd,0.0549831,0.00181383,16.679,8.11507
modal_frequency_scale,98,1.16769,fourth_filtered_pd,0.0533017,0.00169378,16.6763,8.11541
modal_frequency_scale,99,1.08549,unshaped_standard_pd,0.432861,0.0141739,15.5022,7.4741
modal_frequency_scale,99,1.08549,unshaped_filtered_pd,0.478184,0.015737,16.1932,7.47948
modal_frequency_scale,99,1.08549,fourth_standard_pd,0.0574941,0.00174373,16.6609,8.11692
modal_frequency_scale,99,1.08549,fourth_filtered_pd,0.0536618,0.0014973,16.632,8.11734
modal_frequency_scale,100,1.1674,unshaped_standard_pd,0.385355,0.0132106,15.5888,7.47096
modal_frequency_scale,100,1.1674,unshaped_filtered_pd,0.355771,0.0121054,16.0714,7.47608
modal_frequency_scale,100,1.1674,fourth_standard_pd,0.0550156,0.00181465,16.6789,8.11508
modal_frequency_scale,100,1.1674,fourth_filtered_pd,0.0533135,0.00169368,16.6762,8.11541
modal_frequency_scale,101,0.780731,unshaped_standard_pd,0.864602,0.026855,15.4171,7.4813
modal_frequency_scale,101,0.780731,unshaped_filtered_pd,1.00757,0.0313318,16.142,7.49036
modal_frequency_scale,101,0.780731,fourth_standard_pd,0.186847,0.00581789,17.0621,8.12822
modal_frequency_scale,101,0.780731,fourth_filtered_pd,0.24001,0.00741442,17.1922,8.13033
modal_frequency_scale,102,1.02164,unshaped_standard_pd,0.579321,0.0198176,15.6135,7.47142
modal_frequency_scale,102,1.02164,unshaped_filtered_pd,0.533704,0.0183075,16.0466,7.47655
modal_frequency_scale,102,1.02164,fourth_standard_pd,0.05351,0.00142684,16.6866,8.11865
modal_frequency_scale,102,1.02164,fourth_filtered_pd,0.0496742,0.00112629,16.6651,8.1192
modal_frequency_scale,103,1.00853,unshaped_standard_pd,0.568045,0.0195748,15.6033,7.47167
modal_frequency_scale,103,1.00853,unshaped_filtered_pd,0.511059,0.0175447,16.0101,7.47729
modal_frequency_scale,103,1.00853,fourth_standard_pd,0.052496,0.00137528,16.6951,8.11904
modal_frequency_scale,103,1.00853,fourth_filtered_pd,0.0494973,0.00108828,16.6776,8.11963
modal_frequency_scale,104,1.21454,unshaped_standard_pd,0.359067,0.0120198,15.5651,7.47154
modal_frequency_scale,104,1.21454,unshaped_filtered_pd,0.365916,0.012335,16.1729,7.47578
modal_frequency_scale,104,1.21454,fourth_standard_pd,0.0483796,0.00160991,16.6921,8.11418
modal_frequency_scale,104,1.21454,fourth_filtered_pd,0.0488434,0.00158961,16.6942,8.1145
modal_frequency_scale,105,0.97768,unshaped_standard_pd,0.510356,0.0175309,15.5217,7.47408
modal_frequency_scale,105,0.97768,unshaped_filtered_pd,0.49586,0.0164034,16.0147,7.48083
modal_frequency_scale,105,0.97768,fourth_standard_pd,0.0515721,0.00134597,16.7237,8.12002
modal_frequency_scale,105,0.97768,fourth_filtered_pd,0.0514909,0.00112019,16.7176,8.1207
modal_frequency_scale,106,0.931054,unshaped_standard_pd,0.612226,0.0196552,15.4675,7.47696
modal_frequency_scale,106,0.931054,unshaped_filtered_pd,0.696778,0.0225181,16.1837,7.48374
modal_frequency_scale,106,0.931054,fourth_standard_pd,0.0610153,0.00175123,16.7894,8.12163
modal_frequency_scale,106,0.931054,fourth_filtered_pd,0.0699382,0.00185905,16.8098,8.12251
modal_frequency_scale,107,1.08374,unshaped_standard_pd,0.438095,0.0143487,15.5041,7.47407
modal_frequency_scale,107,1.08374,unshaped_filtered_pd,0.483159,0.0159218,16.1949,7.4794
modal_frequency_scale,107,1.08374,fourth_standard_pd,0.0574927,0.00173904,16.6619,8.11696
modal_frequency_scale,107,1.08374,fourth_filtered_pd,0.0535865,0.0014881,16.6318,8.11739
modal_frequency_scale,108,0.859878,unshaped_standard_pd,0.934695,0.032111,15.6446,7.47187
modal_frequency_scale,108,0.859878,unshaped_filtered_pd,0.842863,0.0291167,15.9828,7.47751
modal_frequency_scale,108,0.859878,fourth_standard_pd,0.107512,0.00361267,16.9073,8.12448
modal_frequency_scale,108,0.859878,fourth_filtered_pd,0.109284,0.0033841,16.9695,8.12582
modal_frequency_scale,109,0.783861,unshaped_standard_pd,0.834987,0.0260413,15.4152,7.48114
modal_frequency_scale,109,0.783861,unshaped_filtered_pd,0.968694,0.030006,16.123,7.4902
modal_frequency_scale,109,0.783861,fourth_standard_pd,0.176871,0.00549151,17.0524,8.12808
modal_frequency_scale,109,0.783861,fourth_filtered_pd,0.226553,0.00693396,17.1795,8.13017
modal_frequency_scale,110,0.986726,unshaped_standard_pd,0.52539,0.0181642,15.5502,7.4732
modal_frequency_scale,110,0.986726,unshaped_filtered_pd,0.489208,0.016453,15.9982,7.47967
modal_frequency_scale,110,0.986726,fourth_standard_pd,0.0515793,0.00134001,16.7141,8.11972
modal_frequency_scale,110,0.986726,fourth_filtered_pd,0.0503966,0.00108661,16.7043,8.12038
modal_frequency_scale,111,0.950134,unshaped_standard_pd,0.529334,0.0173059,15.4606,7.47645
modal_frequency_scale,111,0.950134,unshaped_filtered_pd,0.587789,0.0187854,16.1163,7.48358
modal_frequency_scale,111,0.950134,fourth_standard_pd,0.0544165,0.00148293,16.7591,8.12095
modal_frequency_scale,111,0.950134,fourth_filtered_pd,0.0594713,0.00142898,16.7672,8.12174
modal_frequency_scale,112,0.839542,unshaped_standard_pd,0.856183,0.0298586,15.5984,7.47328
modal_frequency_scale,112,0.839542,unshaped_filtered_pd,0.744101,0.0257534,15.9108,7.47993
modal_frequency_scale,112,0.839542,fourth_standard_pd,0.113143,0.00377783,16.9349,8.12541
modal_frequency_scale,112,0.839542,fourth_filtered_pd,0.115237,0.00345618,17.0085,8.12695
modal_frequency_scale,113,0.920507,unshaped_standard_pd,0.675979,0.0218108,15.4916,7.47663
modal_frequency_scale,113,0.920507,unshaped_filtered_pd,0.760932,0.0248977,16.2027,7.48303
modal_frequency_scale,113,0.920507,fourth_standard_pd,0.0667649,0.00198087,16.8078,8.12202
modal_frequency_scale,113,0.920507,fourth_filtered_pd,0.077107,0.00215596,16.8354,8.12295
modal_frequency_scale,114,0.919835,unshaped_standard_pd,0.680306,0.0219635,15.4933,7.4766
modal_frequency_scale,114,0.919835,unshaped_filtered_pd,0.764911,0.0250483,16.2029,7.48296
modal_frequency_scale,114,0.919835,fourth_standard_pd,0.0671797,0.00199745,16.809,8.12204
modal_frequency_scale,114,0.919835,fourth_filtered_pd,0.0775827,0.00217565,16.837,8.12298
modal_frequency_scale,115,0.896497,unshaped_standard_pd,0.833372,0.0276549,15.575,7.47452
modal_frequency_scale,115,0.896497,unshaped_filtered_pd,0.875471,0.029418,16.1706,7.47993
modal_frequency_scale,115,0.896497,fourth_standard_pd,0.0840417,0.00267667,16.8514,8.12294
modal_frequency_scale,115,0.896497,fourth_filtered_pd,0.0938587,0.0028433,16.8936,8.124
modal_frequency_scale,116,0.927678,unshaped_standard_pd,0.631585,0.0202896,15.4742,7.4769
modal_frequency_scale,116,0.927678,unshaped_filtered_pd,0.71748,0.0232747,16.192,7.48357
modal_frequency_scale,116,0.927678,fourth_standard_pd,0.0626943,0.00181831,16.7952,8.12175
modal_frequency_scale,116,0.927678,fourth_filtered_pd,0.0721558,0.00195087,16.8179,8.12265
modal_frequency_scale,117,1.11145,unshaped_standard_pd,0.375338,0.0124782,15.4933,7.47374
modal_frequency_scale,117,1.11145,unshaped_filtered_pd,0.405505,0.0132154,16.1428,7.47965
modal_frequency_scale,117,1.11145,fourth_standard_pd,0.0572768,0.00179564,16.6582,8.11629
modal_frequency_scale,117,1.11145,fourth_filtered_pd,0.0540771,0.00159627,16.6473,8.11668
modal_frequency_scale,118,0.878126,unshaped_standard_pd,0.920119,0.0311451,15.6314,7.47261
modal_frequency_scale,118,0.878126,unshaped_filtered_pd,0.895655,0.0305466,16.0842,7.47779
modal_frequency_scale,118,0.878126,fourth_standard_pd,0.0976558,0.00322733,16.8821,8.12369
modal_frequency_scale,118,0.878126,fourth_filtered_pd,0.103599,0.00321981,16.9341,8.12488
modal_frequency_scale,119,1.26931,unshaped_standard_pd,0.279819,0.00935556,15.5169,7.47202
modal_frequency_scale,119,1.26931,unshaped_filtered_pd,0.297804,0.00981303,16.1766,7.47704
modal_frequency_scale,119,1.26931,fourth_standard_pd,0.0454157,0.0015226,16.7014,8.11321
modal_frequency_scale,119,1.26931,fourth_filtered_pd,0.0433398,0.00141928,16.7079,8.11352
modal_frequency_scale,120,1.24981,unshaped_standard_pd,0.30197,0.0100058,15.5182,7.47226
modal_frequency_scale,120,1.24981,unshaped_filtered_pd,0.326339,0.0108005,16.1974,7.47696
modal_frequency_scale,120,1.24981,fourth_standard_pd,0.0456134,0.00152198,16.6988,8.11354
modal_frequency_scale,120,1.24981,fourth_filtered_pd,0.0446473,0.00145717,16.7038,8.11386
modal_frequency_scale,121,0.988546,unshaped_standard_pd,0.529036,0.0183008,15.555,7.47303
modal_frequency_scale,121,0.988546,unshaped_filtered_pd,0.489226,0.0165017,15.9961,7.47944
modal_frequency_scale,121,0.988546,fourth_standard_pd,0.0516123,0.00134042,16.7123,8.11966
modal_frequency_scale,121,0.988546,fourth_filtered_pd,0.0502403,0.0010828,16.7018,8.12031
modal_frequency_scale,122,0.897017,unshaped_standard_pd,0.830234,0.0275329,15.5734,7.47458
modal_frequency_scale,122,0.897017,unshaped_filtered_pd,0.873873,0.02935,16.1723,7.48001
modal_frequency_scale,122,0.897017,fourth_standard_pd,0.0836385,0.00266031,16.8504,8.12292
modal_frequency_scale,122,0.897017,fourth_filtered_pd,0.0935275,0.00282995,16.8924,8.12398
modal_frequency_scale,123,1.02126,unshaped_standard_pd,0.57924,0.0198197,15.6137,7.47142
modal_frequency_scale,123,1.02126,unshaped_filtered_pd,0.533103,0.0182887,16.0455,7.47656
modal_frequency_scale,123,1.02126,fourth_standard_pd,0.0534767,0.00142505,16.6869,8.11866
modal_frequency_scale,123,1.02126,fourth_filtered_pd,0.0496634,0.00112489,16.6654,8.11921
modal_frequency_scale,124,1.20914,unshaped_standard_pd,0.366831,0.0123187,15.5729,7.47137
modal_frequency_scale,124,1.20914,unshaped_filtered_pd,0.368317,0.0124483,16.1625,7.47561
modal_frequency_scale,124,1.20914,fourth_standard_pd,0.0490865,0.00163327,16.6909,8.11428
modal_frequency_scale,124,1.20914,fourth_filtered_pd,0.0495604,0.00161147,16.6925,8.1146
modal_frequency_scale,125,1.09155,unshaped_standard_pd,0.415803,0.0136202,15.4949,7.47415
modal_frequency_scale,125,1.09155,unshaped_filtered_pd,0.460631,0.0150966,16.1863,7.47969
modal_frequency_scale,125,1.09155,fourth_standard_pd,0.0574698,0.0017582,16.6569,8.11677
modal_frequency_scale,125,1.09155,fourth_filtered_pd,0.0538718,0.0015265,16.6356,8.11718
modal_frequency_scale,126,1.18264,unshaped_standard_pd,0.388184,0.0132284,15.5966,7.4708
modal_frequency_scale,126,1.18264,unshaped_filtered_pd,0.364147,0.0124106,16.0984,7.47548
modal_frequency_scale,126,1.18264,fourth_standard_pd,0.0530254,0.00175916,16.6837,8.11478
modal_frequency_scale,126,1.18264,fourth_filtered_pd,0.0524319,0.00168635,16.6827,8.1151
modal_frequency_scale,127,1.01963,unshaped_standard_pd,0.578751,0.0198221,15.6139,7.47142
modal_frequency_scale,127,1.01963,unshaped_filtered_pd,0.530439,0.0182051,16.0403,7.47662
modal_frequency_scale,127,1.01963,fourth_standard_pd,0.0533364,0.00141757,16.6878,8.11871
modal_frequency_scale,127,1.01963,fourth_filtered_pd,0.049621,0.00111905,16.6668,8.11926
modal_frequency_scale,128,1.07975,unshaped_standard_pd,0.450371,0.0147675,15.5116,7.47398
modal_frequency_scale,128,1.07975,unshaped_filtered_pd,0.494225,0.0163368,16.1954,7.4792
modal_frequency_scale,128,1.07975,fourth_standard_pd,0.0574707,0.00172734,16.6641,8.11706
modal_frequency_scale,128,1.07975,fourth_filtered_pd,0.0533892,0.00146602,16.6336,8.11749
modal_frequency_scale,129,0.872893,unshaped_standard_pd,0.932873,0.0317216,15.6408,7.47223
modal_frequency_scale,129,0.872893,unshaped_filtered_pd,0.887433,0.0303817,16.0542,7.47747
modal_frequency_scale,129,0.872893,fourth_standard_pd,0.100978,0.00336017,16.8899,8.12391
modal_frequency_scale,129,0.872893,fourth_filtered_pd,0.105584,0.0032875,16.9446,8.12514
modal_frequency_scale,130,1.14094,unshaped_standard_pd,0.367238,0.0125718,15.5427,7.47215
modal_frequency_scale,130,1.14094,unshaped_filtered_pd,0.356434,0.0118787,16.0735,7.47792
modal_frequency_scale,130,1.14094,fourth_standard_pd,0.0568674,0.00183915,16.6696,8.11563
modal_frequency_scale,130,1.14094,fourth_filtered_pd,0.0538343,0.00165944,16.6634,8.11598
modal_frequency_scale,131,0.821443,unshaped_standard_pd,0.758123,0.0263909,15.5211,7.47602
modal_frequency_scale,131,0.821443,unshaped_filtered_pd,0.706334,0.023528,15.9194,7.48368
modal_frequency_scale,131,0.821443,fourth_standard_pd,0.118463,0.00385033,16.9631,8.12629
modal_frequency_scale,131,0.821443,fourth_filtered_pd,0.129196,0.00375742,17.0503,8.12801
modal_frequency_scale,132,1.11688,unshaped_standard_pd,0.369308,0.0123567,15.4999,7.47351
modal_frequency_scale,132,1.11688,unshaped_filtered_pd,0.392703,0.0128179,16.1276,7.47945
modal_frequency_scale,132,1.11688,fourth_standard_pd,0.0572327,0.00180517,16.6604,8.11617
modal_frequency_scale,132,1.11688,fourth_filtered_pd,0.054047,0.00160992,16.6504,8.11655
modal_frequency_scale,133,1.21643,unshaped_standard_pd,0.356181,0.0119103,15.5611,7.47161
modal_frequency_scale,133,1.21643,unshaped_filtered_pd,0.364803,0.0122855,16.1774,7.47584
modal_frequency_scale,133,1.21643,fourth_standard_pd,0.0481493,0.00160226,16.6925,8.11415
modal_frequency_scale,133,1.21643,fourth_filtered_pd,0.048588,0.00158175,16.6948,8.11446
modal_frequency_scale,134,0.779262,unshaped_standard_pd,0.879525,0.0272868,15.4183,7.48135
modal_frequency_scale,134,0.779262,unshaped_filtered_pd,1.02643,0.0319873,16.1506,7.49041
modal_frequency_scale,134,0.779262,fourth_standard_pd,0.191858,0.00598431,17.0668,8.12828
modal_frequency_scale,134,0.779262,fourth_filtered_pd,0.246605,0.00765166,17.1982,8.1304
modal_frequency_scale,135,1.06863,unshaped_standard_pd,0.486206,0.0160436,15.5348,7.47355
modal_frequency_scale,135,1.06863,unshaped_filtered_pd,0.521802,0.0174034,16.1898,7.47847
modal_frequency_scale,135,1.06863,fourth_standard_pd,0.057231,0.00168603,16.6689,8.11735
modal_frequency_scale,135,1.06863,fourth_filtered_pd,0.0526859,0.0013975,16.6382,8.1178
modal_frequency_scale,136,0.757057,unshaped_standard_pd,1.16814,0.0371246,15.4884,7.48037
modal_frequency_scale,136,0.757057,unshaped_filtered_pd,1.33579,0.0433797,16.2314,7.48859
modal_frequency_scale,136,0.757057,fourth_standard_pd,0.292335,0.00953533,17.1419,8.12912
modal_frequency_scale,136,0.757057,fourth_filtered_pd,0.363044,0.011982,17.2856,8.13127
modal_frequency_scale,137,1.13543,unshaped_standard_pd,0.364764,0.0124438,15.5322,7.47247
modal_frequency_scale,137,1.13543,unshaped_filtered_pd,0.361472,0.0119752,16.0846,7.47833
modal_frequency_scale,137,1.13543,fourth_standard_pd,0.0570124,0.00183402,16.6676,8.11575
modal_frequency_scale,137,1.13543,fourth_filtered_pd,0.0538849,0.00164903,16.6605,8.11611
modal_frequency_scale,138,0.750696,unshaped_standard_pd,1.26539,0.0407261,15.5221,7.47944
modal_frequency_scale,138,0.750696,unshaped_filtered_pd,1.42085,0.0466599,16.2319,7.48723
modal_frequency_scale,138,0.750696,fourth_standard_pd,0.328472,0.0108753,17.164,8.12931
modal_frequency_scale,138,0.750696,fourth_filtered_pd,0.399531,0.0133814,17.3079,8.13144
modal_frequency_scale,139,1.26156,unshaped_standard_pd,0.287101,0.00955366,15.5147,7.47217
modal_frequency_scale,139,1.26156,unshaped_filtered_pd,0.308859,0.0101844,16.1865,7.47708
modal_frequency_scale,139,1.26156,fourth_standard_pd,0.0454029,0.00151886,16.7004,8.11334
modal_frequency_scale,139,1.26156,fourth_filtered_pd,0.0437564,0.00143055,16.7063,8.11365
modal_frequency_scale,140,0.782445,unshaped_standard_pd,0.848012,0.0263915,15.4159,7.48122
modal_frequency_scale,140,0.782445,unshaped_filtered_pd,0.986059,0.0305937,16.131,7.49028
modal_frequency_scale,140,0.782445,fourth_standard_pd,0.181269,0.00563453,17.0568,8.12814
